,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2017-4-12,25.98%,NULL,30.34%,94.64%,76.22%,57.39%,50.29%,100%,97.8%,55.78%,21.73%,NULL,1.69%,98.88%,84.68%,49.39%,NULL,46.16%,83.73%,39.87%,65.28%,53.83%,30.26%,32.78%,54.75%,56.86%
2017-4-13,26.1%,NULL,30.25%,90.59%,77.13%,59.84%,51.38%,100%,98.11%,58.29%,21.86%,74.91%,1.81%,97.74%,83.89%,49.09%,0.29%,46.66%,83.58%,39.81%,64.32%,53.65%,30.03%,34.79%,56.54%,57.23%
2017-4-14,26.27%,NULL,30.49%,88.58%,77.93%,61.58%,52.98%,100%,98.11%,62.17%,21.93%,76.39%,1.85%,96.98%,82.98%,48.73%,0.29%,47.13%,83.4%,39.55%,62.39%,53.22%,30.03%,42.6%,57.79%,57.6%
2017-4-15,26.27%,NULL,30.58%,90.38%,78.74%,62.7%,54.3%,100%,97.86%,64.02%,21.98%,77.72%,2.1%,96.98%,82.09%,48.36%,0.29%,47.11%,83.2%,39.3%,63.74%,52.71%,29.79%,46.85%,58.65%,56.86%
2017-4-16,26.16%,NULL,30.47%,88.98%,79.54%,63.5%,54.55%,100%,97.3%,64.8%,22.02%,78.79%,2.37%,96.98%,81.2%,48%,0.29%,47.08%,82.99%,38.98%,65.07%,52.27%,29.56%,50.31%,59.16%,56.64%
2017-4-17,25.98%,NULL,29.93%,92%,79.84%,64.1%,54.88%,100%,98.24%,65.19%,21.47%,79.31%,2.51%,96.6%,80.52%,47.61%,0.29%,47.08%,82.77%,38.73%,66.61%,51.93%,28.98%,53.31%,59.65%,55.62%
2017-4-18,25.86%,NULL,29.93%,93.83%,79.94%,64.55%,54.96%,100%,97.03%,64.99%,20.48%,80.07%,2.69%,96.98%,84.01%,47.21%,0.29%,46.95%,82.51%,38.35%,67.18%,51.42%,28.06%,54.51%,59.86%,54.68%
2017-4-19,25.69%,NULL,29.54%,93.42%,80.05%,64.86%,55.1%,100%,97.72%,65.09%,20.48%,80.38%,2.77%,95.84%,87.43%,46.86%,NULL,47.35%,82.29%,38.1%,67.75%,50.9%,27.14%,55.2%,60.18%,54.1%
2017-4-20,25.69%,NULL,29.18%,92.2%,80.55%,65.29%,54.98%,100%,98.54%,64.7%,20.53%,80.94%,2.92%,94.69%,84.45%,46.5%,NULL,48.01%,82.08%,37.91%,70.31%,50.39%,26.46%,54.6%,60.34%,53.03%
2017-4-21,25.52%,NULL,28.82%,89.78%,80.95%,66.2%,55.24%,100%,98.54%,64.41%,20.58%,81.56%,2.96%,95.84%,80.52%,46.11%,NULL,49.43%,82.87%,37.66%,70.63%,49.86%,25.9%,54.3%,60.98%,53.03%
2017-4-22,25.4%,NULL,28.62%,90.99%,81.35%,69.43%,56.12%,100%,98.29%,80.21%,20.1%,82.48%,3.21%,NULL,76.56%,46.11%,NULL,53.15%,85.19%,37.47%,81.48%,49.44%,25.9%,55.29%,63.22%,53.38%
2017-4-23,25.58%,NULL,28.62%,89.78%,82.32%,73.22%,60.29%,100%,98.23%,85.71%,19.24%,84.02%,3.32%,NULL,76.78%,45.89%,NULL,56.87%,86.12%,37.16%,98.92%,49.18%,25.9%,65.82%,65.23%,54.46%
2017-4-24,25.63%,NULL,30.04%,88.78%,82.99%,76.28%,63.57%,100%,98.73%,88.17%,18.34%,85.18%,3.73%,96.6%,78.42%,45.6%,NULL,58.59%,86.22%,36.91%,99.79%,48.84%,25.67%,76.55%,67.13%,55.33%
2017-4-25,25.63%,NULL,30.77%,87.19%,83.43%,79.56%,66.17%,100%,98.1%,89.69%,17.42%,86.99%,3.94%,95.08%,79.97%,45.24%,NULL,59.36%,84.96%,36.6%,99.15%,48.51%,25.56%,83.03%,69.01%,55.84%
2017-4-26,25.58%,NULL,31.02%,81.88%,83.76%,82.38%,68.29%,100%,97.66%,90.86%,17.49%,88.37%,4.27%,95.84%,80.52%,44.89%,NULL,59.73%,84.22%,36.29%,95.81%,48.11%,25.11%,86.03%,70.68%,55.07%
2017-4-27,25.46%,NULL,31.13%,85.01%,84.54%,85.52%,68.78%,100%,97.66%,91.1%,17.62%,89.86%,4.46%,96.98%,76.67%,44.58%,NULL,61.1%,84.57%,36.04%,94.09%,47.79%,24.44%,87.55%,72.37%,55.11%
2017-4-28,25.63%,NULL,31.25%,90.59%,84.76%,88.94%,72.36%,100%,98.8%,93.79%,17.99%,91.02%,4.46%,96.98%,72.8%,44.2%,NULL,64.44%,85.04%,35.91%,100%,47.46%,24.22%,96.96%,74.33%,53.96%
2017-4-29,25.86%,NULL,33.54%,89.58%,85.43%,92.48%,75.13%,100%,97.66%,94.84%,18.21%,92.17%,4.54%,NULL,68.93%,43.85%,NULL,66.01%,85.24%,35.91%,99.79%,47.06%,23.44%,95.58%,76.22%,51.61%
2017-4-30,25.81%,NULL,34.74%,92.2%,86.21%,95.44%,76.18%,100%,96.1%,95.08%,18.37%,92.89%,4.75%,NULL,67.49%,43.51%,NULL,67.04%,85.24%,36.47%,98.72%,46.65%,22.67%,96.56%,78.05%,51.06%
2017-5-1,25.69%,NULL,35.51%,92.4%,86.98%,97.47%,77.23%,100%,96.16%,95.31%,18.51%,94.16%,4.86%,NULL,66.67%,43.13%,NULL,67.74%,84.73%,36.16%,94.76%,46.32%,22.02%,98.53%,79.5%,51.19%
2017-5-2,25.63%,NULL,36.03%,91.8%,87.32%,98.88%,77.32%,100%,96.09%,95.2%,18.63%,94.8%,4.89%,94.69%,65.76%,42.76%,NULL,68.41%,84.14%,35.79%,88.76%,45.91%,21.26%,96.33%,81.07%,51.47%
2017-5-3,25.52%,NULL,36.31%,90.38%,86.76%,99.29%,77%,100%,95.41%,94.61%,18.76%,95.21%,4.81%,93.93%,64.86%,42.38%,NULL,68.75%,83.5%,35.54%,82.54%,45.59%,21.04%,95.19%,82.2%,51.12%
2017-5-4,25.4%,NULL,36.56%,89.18%,85.87%,99.1%,76.89%,100%,95.03%,94.03%,18.88%,95.15%,5.03%,92.79%,63.95%,42.01%,NULL,68.78%,82.84%,35.17%,78.69%,45.26%,20.83%,94%,83.23%,50.78%
2017-5-5,25.34%,NULL,36.66%,88.18%,84.99%,99.14%,76.24%,100%,94.85%,93.21%,18.52%,95.15%,5.27%,92.03%,60.67%,41.68%,NULL,68.78%,82.34%,34.81%,77.2%,44.94%,20.51%,92.14%,84.11%,50.78%
2017-5-6,25.29%,NULL,36.73%,86.59%,83.99%,99.22%,75.95%,100%,94.66%,92.74%,18.61%,95.45%,5.34%,91.27%,59.21%,41.28%,NULL,69.05%,81.45%,34.5%,77.41%,44.7%,20.08%,88.97%,84.8%,50.57%
2017-5-7,25.17%,NULL,36.84%,85.03%,83.1%,99.32%,76.96%,100%,94.72%,91.92%,18.21%,95.57%,5.45%,90.89%,55.05%,40.94%,NULL,69.22%,80.77%,34.19%,78.92%,44.37%,19.44%,85.76%,85.34%,50.84%
2017-5-8,25.06%,NULL,36.98%,86.39%,82.65%,99.33%,77.97%,100%,95.84%,91.1%,17.82%,95.74%,5.49%,91.27%,53.5%,40.55%,NULL,69.42%,80.67%,33.83%,80.18%,NULL,18.39%,82.08%,85.83%,50.84%
2017-5-9,24.83%,NULL,37.01%,87.19%,83.43%,99.36%,76.98%,100%,96.09%,90.51%,17.41%,95.74%,5.6%,92.79%,51.88%,40.22%,NULL,69.53%,80.55%,33.41%,81.69%,44.05%,17.53%,79.73%,86.18%,50.78%
2017-5-10,24.54%,NULL,36.94%,88.18%,84.21%,99.33%,76.93%,100%,96.03%,90.4%,16.99%,95.74%,5.67%,93.93%,50.19%,39.89%,NULL,69.08%,80.4%,32.99%,79.97%,43.97%,16.49%,76.24%,86.45%,50.78%
2017-5-11,24.26%,NULL,36.84%,88.78%,84.43%,99.4%,75.79%,100%,95.59%,90.16%,16.36%,95.68%,5.69%,93.93%,48.57%,39.71%,NULL,68.64%,80.27%,32.51%,74.82%,43.81%,15.47%,72.88%,86.56%,50.29%
2017-5-12,23.98%,NULL,36.73%,89.58%,85.21%,99.41%,74.45%,100%,95.28%,90.4%,15.41%,95.68%,5.69%,92.79%,49.59%,39.24%,NULL,68.34%,80.2%,32.1%,66.99%,43.64%,14.77%,68.96%,86.63%,50.01%
2017-5-13,23.7%,NULL,36.63%,89.98%,86.32%,99.35%,71.55%,100%,94.85%,89.34%,15.01%,95.68%,5.69%,90.89%,49.94%,38.88%,NULL,67.87%,80.12%,31.57%,60.11%,NULL,14.37%,65.63%,86.66%,50.08%
2017-5-14,23.42%,NULL,36.45%,90.59%,87.43%,99.35%,71.63%,100%,94.66%,88.52%,15.07%,95.62%,5.62%,89.75%,51.79%,38.55%,NULL,67.3%,80.02%,31.28%,61.25%,43.32%,13.98%,62.27%,86.77%,50.29%
2017-5-15,23.15%,NULL,36.31%,90.99%,88.65%,99.42%,72.12%,100%,95.34%,87.61%,15.14%,95.51%,5.58%,87.47%,50.89%,38.2%,NULL,67.5%,79.95%,30.87%,60.88%,43.32%,13.49%,58.41%,87.01%,50.92%
2017-5-16,24.09%,NULL,36.41%,74.98%,89.43%,99.29%,71.37%,100%,95.97%,93.21%,15.49%,95.45%,5.54%,86.71%,50.03%,38.05%,NULL,69.19%,80.45%,30.53%,62.21%,43.23%,13.88%,55.55%,88.38%,50.7%
2017-5-17,25.46%,NULL,38.42%,87.58%,90.09%,99.16%,74.52%,100%,96.78%,96.84%,16.05%,95.27%,5.66%,88.99%,48.22%,38.41%,NULL,70.45%,81.15%,30.24%,65.64%,43.56%,13.88%,57.66%,90.19%,51.19%
2017-5-18,26.57%,NULL,40.91%,79.95%,90.54%,99.41%,75.92%,100%,97.35%,95.2%,15.88%,94.92%,5.49%,93.93%,47.39%,38.23%,NULL,71.14%,81.28%,29.95%,72.17%,43.72%,13.59%,60.07%,91.63%,51.68%
2017-5-19,26.98%,NULL,42.47%,82.27%,90.89%,99.45%,76.18%,100%,97.35%,95.55%,15.64%,95.04%,5.97%,95.08%,49.16%,38.02%,NULL,71.38%,81.23%,29.56%,76.77%,43.81%,13.2%,59.85%,92.5%,50.98%
2017-5-20,27.93%,NULL,43.52%,83.83%,91.6%,99.25%,77.95%,100%,97.35%,95.2%,15.43%,94.8%,6.48%,95.46%,47.89%,37.76%,NULL,71.41%,81.23%,29.16%,82.12%,43.81%,13.01%,58.95%,93.99%,51.19%
2017-5-21,29.21%,NULL,45.18%,88.18%,92.79%,99.28%,79.59%,100%,97.1%,94.96%,15.24%,94.62%,6.74%,96.6%,47.73%,37.47%,NULL,71.66%,81.03%,28.89%,85.76%,43.81%,13.01%,58.95%,95.28%,51.76%
2017-5-22,29.89%,NULL,46.29%,91.19%,93.26%,99.4%,81.07%,100%,98.04%,94.49%,14.98%,95.09%,6.99%,95.84%,48.06%,37.18%,NULL,71.93%,80.98%,28.5%,91.97%,43.81%,12.83%,57.88%,96.13%,52.04%
2017-5-23,30.77%,NULL,47.33%,88.58%,93.26%,99.51%,80.26%,100%,98.29%,93.56%,14.75%,95.57%,7.01%,95.84%,48.39%,36.89%,NULL,71.62%,80.8%,28.17%,97.73%,43.81%,12.54%,56.34%,96.84%,52.39%
2017-5-24,31.34%,NULL,48.29%,83.43%,93.14%,99.53%,78.6%,100%,98.54%,92.85%,14.69%,95.57%,7.01%,96.22%,47.23%,36.63%,NULL,71.79%,80.67%,27.84%,99.79%,43.81%,12.54%,56.07%,97.7%,52.74%
2017-5-25,32.9%,NULL,49.92%,83.64%,93.14%,99.36%,76.5%,100%,99.05%,92.85%,15.7%,95.8%,7.01%,98.12%,46.23%,36.48%,NULL,73.02%,81.05%,27.57%,95.61%,43.81%,12.45%,59.4%,99.74%,53.31%
2017-5-26,35.8%,NULL,53.76%,89.58%,93.14%,99.18%,76.08%,100%,98.99%,93.79%,16.15%,95.39%,7.01%,95.84%,43.31%,36.31%,NULL,73.3%,81%,27.63%,91.76%,44.37%,12.36%,67.38%,100%,54.75%
2017-5-27,40.64%,NULL,56.78%,93.62%,93.38%,99.24%,76.27%,100%,97.98%,94.14%,16.39%,95.21%,7.01%,96.98%,42.85%,36.05%,NULL,73.79%,80.7%,27.79%,92.17%,44.78%,12.27%,75.43%,100%,54.89%
2017-5-28,42.47%,NULL,59.5%,92%,93.74%,99.39%,76.54%,100%,98.04%,94.26%,16.5%,94.92%,7.01%,98.12%,42.02%,35.79%,NULL,74.5%,80.7%,27.79%,95.17%,44.61%,11.99%,82.34%,100%,55.04%
2017-5-29,43.44%,NULL,61.35%,88.98%,94.09%,99.48%,76.56%,100%,96.72%,94.84%,17.03%,94.98%,7.01%,96.98%,41.19%,35.51%,NULL,75.25%,81.13%,28.17%,97.32%,44.41%,11.81%,84.79%,100%,56.86%
2017-5-30,44.94%,NULL,63.29%,84.81%,94.21%,99.48%,70.33%,100%,91.19%,95.9%,17.3%,95.27%,7.12%,95.46%,40.16%,35.25%,NULL,76.11%,81.45%,28.44%,94.32%,44.29%,11.72%,84.79%,100%,56.64%
2017-5-31,47.77%,NULL,66.73%,80.33%,94.45%,99.49%,75.61%,100%,90.64%,95.2%,18.24%,95.04%,7.26%,93.17%,43.69%,35.05%,NULL,76.91%,81.38%,28.98%,93.68%,45.02%,11.53%,85.33%,100%,57.15%
2017-6-1,49.68%,NULL,69.14%,79.91%,94.68%,99.07%,73.85%,100%,90.39%,94.03%,19.42%,94.8%,7.58%,90.13%,42.92%,34.88%,NULL,77.27%,81.13%,30.02%,93.04%,44.86%,12.08%,85.27%,99.96%,57.15%
2017-6-2,52.74%,NULL,73.28%,79.37%,95.99%,98.78%,81.58%,100%,90.58%,91.33%,29.8%,94.74%,7.66%,86.33%,42.46%,34.74%,NULL,81.98%,83.38%,31.69%,99.79%,49.35%,12.08%,99.59%,100%,57.3%
2017-6-3,55.84%,NULL,78.22%,67.72%,99.19%,98.92%,94.23%,100%,92.8%,97.07%,67.56%,95.15%,12.42%,85.57%,42.02%,35.71%,16.21%,99.57%,86.04%,34.2%,100%,53.74%,11.44%,96.73%,100%,57.97%
2017-6-4,57.53%,NULL,95.85%,71.79%,97.53%,98.46%,96.98%,100%,94.22%,93.91%,80.98%,95.39%,13.52%,88.61%,43.69%,37.88%,40.08%,89.94%,88.61%,36.35%,100%,65.49%,14.57%,89.08%,100%,57.37%
2017-6-5,57.29%,NULL,100%,77.26%,96.22%,97.85%,95.2%,100%,93.48%,87.5%,76.5%,94.98%,12.89%,88.99%,44.09%,38.88%,48.91%,89.58%,88.63%,38.8%,100%,71.74%,13.49%,87%,99.81%,58.72%
2017-6-6,62.42%,NULL,100%,79.37%,94.57%,97.11%,93.61%,100%,94.35%,93.79%,76.81%,94.45%,12.27%,90.51%,43.54%,39.18%,51.66%,92.41%,87.9%,41.43%,100%,72.9%,13.2%,86.24%,99.43%,57.52%
2017-6-7,66.99%,NULL,99.74%,91.87%,93.86%,96.29%,94.28%,100%,93.67%,96.95%,77.69%,93.99%,11.44%,90.51%,47.47%,39.24%,52.53%,93.06%,87.64%,44.04%,100%,73.29%,12.92%,95.64%,98.94%,57.08%
2017-6-8,70.1%,NULL,99.37%,82.08%,93.97%,96.09%,95.09%,100%,92.55%,98.01%,78.07%,93.6%,10.61%,90.89%,49.16%,39.18%,55.28%,93.27%,87.1%,46.69%,100%,73.29%,12.45%,91.8%,98.34%,53.1%
2017-6-9,72.21%,NULL,98.58%,81.49%,93.74%,97.05%,94.2%,100%,92.49%,97.77%,78.21%,93.71%,9.71%,90.89%,48.65%,39.15%,63.67%,93.15%,86.19%,49.4%,96.68%,83.39%,12.27%,96.56%,97.7%,48.23%
2017-6-10,73.83%,NULL,98.85%,85.6%,93.5%,97.94%,90.01%,100%,90.89%,97.42%,78.21%,94.1%,8.97%,90.89%,52.32%,39.09%,64.69%,93.76%,85.01%,52.07%,96.68%,85.16%,12.08%,96.1%,98.19%,46.6%
2017-6-11,74.6%,NULL,98.06%,88.78%,93.5%,98.85%,84.83%,100%,89.48%,97.3%,78.21%,94.56%,8.97%,90.13%,57.38%,38.97%,65.7%,93.93%,83.94%,54.37%,95.17%,86.09%,11.9%,92.53%,100%,46.67%
2017-6-12,74.86%,NULL,97.11%,87.98%,94.21%,99.12%,79.03%,100%,90.09%,95.31%,77.69%,95.15%,8.62%,90.13%,62.25%,38.85%,65.7%,89.62%,84.93%,57.05%,93.89%,86.4%,12.27%,88.64%,100%,46.8%
2017-6-13,74.69%,NULL,96.33%,80.52%,94.8%,98.96%,73.07%,100%,89.72%,91.1%,77.44%,95.45%,8.27%,88.99%,66.57%,38.76%,65.84%,84.08%,84.86%,60.13%,97.53%,86.93%,13.3%,87.82%,99.92%,43.36%
2017-6-14,74.94%,NULL,95.43%,76.5%,98.95%,99.59%,66.46%,100%,90.09%,88.17%,81.05%,96.51%,8.17%,86.71%,71.1%,38.64%,77.42%,80.67%,84.47%,61.87%,100%,87.37%,13.98%,91.86%,100%,38.18%
2017-6-15,76.15%,NULL,99.79%,51.79%,98%,99.5%,65.92%,100%,91.44%,86.49%,84.41%,97.1%,8.18%,87.47%,75.04%,38.7%,69.46%,78.29%,84.04%,64.66%,100%,94.5%,15.77%,87.71%,100%,33.57%
2017-6-16,79.34%,NULL,100%,60.54%,97.17%,99.42%,71.9%,100%,92.24%,91.45%,84.7%,95.45%,7.95%,85.95%,78.97%,39.41%,60.2%,81.53%,83.88%,65.77%,100%,99.55%,13.49%,83.72%,100%,29.59%
2017-6-17,86.15%,NULL,100%,68.45%,97.65%,99.56%,75.15%,100%,93.42%,89.34%,90.08%,93.82%,8.39%,86.33%,85.03%,40.61%,71.92%,88.02%,83.81%,67.56%,100%,100%,17.11%,88.64%,100%,27.12%
2017-6-18,85.53%,NULL,100%,67.35%,95.99%,99.21%,83.29%,100%,90.21%,89.93%,83.93%,93.77%,8.48%,86.33%,85.03%,41.86%,62.95%,90.42%,83.83%,68.92%,100%,100%,15.88%,88.81%,100%,27.17%
2017-6-19,89.68%,NULL,100%,60.54%,92.79%,98.77%,87.96%,100%,91.44%,92.15%,80.41%,93.38%,8.39%,85.19%,85.26%,42.6%,64.54%,89.1%,83.25%,69.6%,100%,98.5%,13.2%,94.56%,99.81%,27.17%
2017-6-20,90.92%,NULL,100%,71.6%,90.54%,98.62%,91.09%,100%,91.99%,89.93%,79.66%,93.11%,8.11%,85.19%,84.57%,43.01%,66.28%,91.39%,82.44%,70.05%,100%,NULL,13.11%,93.49%,99.47%,28.99%
2017-6-21,91.01%,NULL,99.74%,77.83%,89.65%,98.76%,92.15%,100%,93.29%,92.27%,80.91%,93.22%,7.78%,83.29%,83.89%,43.22%,67.15%,92.98%,81.28%,70.51%,100%,NULL,13.01%,94.17%,99.02%,28.44%
2017-6-22,91.28%,NULL,98.9%,78.02%,89.65%,98.81%,94.52%,100%,93.54%,94.14%,81.63%,93.66%,7.44%,80.62%,81.97%,43.35%,66.28%,93.81%,79.95%,70.89%,100%,97.57%,12.83%,94.33%,99.09%,28.49%
2017-6-23,91.64%,NULL,98.11%,74.41%,89.65%,98.86%,94.04%,100%,92.18%,94.38%,82.2%,94.45%,7.09%,79.1%,81.64%,43.38%,65.26%,93.48%,78.55%,71.19%,100%,97.47%,12.64%,91.97%,100%,28.59%
2017-6-24,91.99%,NULL,97.11%,70.67%,89.54%,98.93%,96.82%,100%,91.69%,94.73%,82.53%,94.86%,6.91%,77.96%,81.2%,43.38%,64.25%,92.82%,77.81%,71.65%,100%,97.47%,12.45%,93.49%,100%,28.24%
2017-6-25,92.62%,NULL,96.69%,68.45%,89.43%,98.99%,96.74%,100%,91.99%,94.38%,82.7%,94.92%,7%,77.96%,81.97%,43.32%,63.09%,92.37%,78.23%,72.11%,97.53%,97.47%,12.27%,93.66%,100%,28.44%
2017-6-26,93.07%,NULL,95.8%,71.79%,89.32%,99.03%,95.82%,100%,93.17%,94.03%,82.81%,94.98%,7.54%,77.2%,82.87%,43.26%,62.23%,92.25%,78.18%,72.5%,93.25%,97.47%,12.08%,93.04%,100%,30.05%
2017-6-27,93.6%,NULL,95.17%,74.03%,89.32%,99.09%,95.25%,100%,91.87%,94.61%,82.78%,94.98%,8.11%,76.44%,82.54%,43.16%,61.21%,92.12%,78.23%,72.73%,93.04%,97.35%,11.72%,91.24%,100%,30.93%
2017-6-28,93.96%,NULL,93.83%,76.3%,89.2%,99.17%,93.99%,100%,91.26%,94.96%,82.78%,94.92%,8.64%,79.1%,82.65%,43.04%,60.34%,93.06%,78.13%,72.81%,98.72%,97.35%,11.44%,88.75%,100%,32.21%
2017-6-29,94.05%,NULL,92.76%,78.21%,89.09%,99.23%,92.79%,100%,91.99%,95.08%,82.85%,94.62%,9.21%,83.29%,82.87%,42.91%,59.33%,92.49%,77.59%,72.96%,100%,97.35%,11.18%,85.54%,100%,34.12%
2017-6-30,94.23%,NULL,92.71%,79.75%,88.87%,99.22%,91.78%,100%,92.92%,94.38%,82.81%,94.39%,9.49%,86.33%,83.43%,42.88%,58.46%,91.96%,76.92%,72.57%,100%,98.03%,10.91%,82.24%,100%,36%
2017-7-1,94.32%,NULL,92.09%,81.3%,89.2%,99.41%,92.49%,100%,93.36%,94.61%,83.5%,94.16%,9.77%,89.37%,83.89%,42.82%,57.45%,92.82%,76.65%,72.42%,98.95%,98.03%,10.65%,77.98%,100%,33.65%
2017-7-2,94.41%,NULL,90.81%,64.27%,89.76%,99.31%,94.77%,100%,93.6%,95.08%,84.81%,93.77%,10.31%,92.41%,80.85%,42.69%,56.44%,92.94%,76.14%,70.28%,98.33%,97.91%,10.56%,73.98%,100%,35.37%
2017-7-3,94.59%,NULL,92.45%,75.17%,89.98%,98.95%,96.6%,100%,96.03%,95.66%,85.14%,94.1%,10.94%,95.46%,81.08%,42.54%,60.49%,91.55%,75.8%,70.28%,96.25%,98.14%,10.65%,69.93%,100%,37.67%
2017-7-4,94.41%,NULL,91.94%,75.74%,90.66%,99.17%,95.2%,100%,95.97%,93.44%,85.32%,94.21%,11.54%,96.6%,83.89%,42.88%,58.46%,92.16%,75.26%,68.92%,94.32%,97.68%,10.56%,65.25%,100%,39.24%
2017-7-5,94.32%,NULL,92.5%,64.27%,90.89%,99%,94.2%,100%,97.03%,92.39%,85.35%,94.45%,12.25%,97.36%,86.28%,43.41%,57.16%,92.78%,75.09%,67.71%,92.81%,97.57%,10.21%,60.48%,100%,41.18%
2017-7-6,94.32%,NULL,92.07%,72.53%,90.89%,98.9%,92.26%,100%,96.97%,88.99%,86.12%,94.33%,12.42%,97.74%,87.31%,43.95%,56.15%,93.02%,74.87%,66.59%,92.17%,97.35%,9.96%,55.72%,100%,42.98%
2017-7-7,95.13%,NULL,96.01%,70.67%,92.08%,99.19%,90.01%,100%,97.47%,93.56%,87.45%,94.1%,12.76%,99.26%,86.74%,44.29%,67.58%,92.7%,75.28%,66.96%,91.33%,97.47%,9.79%,52.97%,100%,44.5%
2017-7-8,94.86%,NULL,96.06%,63.02%,91.96%,99.06%,88.17%,100%,98.29%,95.66%,88.11%,93.88%,12.56%,99.64%,83.89%,44.45%,69.46%,92.33%,75.65%,65.99%,90.48%,97.47%,9.62%,54.77%,100%,46.46%
2017-7-9,95.4%,NULL,96.27%,74.03%,92.2%,99.07%,86.58%,100%,98.04%,96.37%,88.41%,93.71%,12.69%,98.12%,87.66%,44.61%,78.58%,91.15%,75.8%,65.77%,89.61%,97.47%,9.62%,58.06%,100%,47.99%
2017-7-10,95.49%,NULL,95.96%,77.45%,92.79%,99.03%,86.07%,100%,97.98%,92.27%,88.6%,93.99%,13.27%,96.6%,88.02%,44.64%,83.93%,90.46%,75.75%,65.03%,88.33%,97.47%,9.37%,61.3%,100%,50.02%
2017-7-11,95.13%,NULL,95.22%,70.11%,92.67%,99%,83.59%,100%,97.79%,90.75%,88.74%,94.27%,13.36%,95.46%,88.13%,44.61%,82.92%,90.1%,75.63%,63.85%,87.25%,97.47%,9.03%,61.35%,100%,50.8%
2017-7-12,95.49%,NULL,95.12%,74.03%,92.08%,99.13%,82.97%,100%,97.41%,90.86%,88.63%,94.16%,13.38%,95.46%,88.25%,44.55%,84.95%,89.98%,75.48%,63.33%,87.05%,95.49%,8.79%,61.58%,100%,51.16%
2017-7-13,95.22%,NULL,94.8%,77.83%,91.72%,99.17%,82.42%,100%,97.66%,90.86%,88.41%,94.27%,13.66%,96.22%,88.25%,44.45%,86.1%,89.66%,75.26%,62.16%,88.12%,97.47%,9.03%,59.8%,100%,51.8%
2017-7-14,94.59%,NULL,94.14%,83.64%,91.25%,99.11%,81.63%,100%,96.85%,90.98%,88.08%,94.27%,13.27%,95.08%,88.36%,44.32%,97.1%,89.58%,75.02%,63.48%,89.17%,97.47%,9.03%,59.76%,100%,50.87%
2017-7-15,94.86%,NULL,93.52%,69.19%,90.54%,99.06%,80.83%,100%,95.72%,91.8%,87.67%,94.21%,14.01%,94.69%,90.57%,44.26%,92.76%,89.98%,74.77%,64.88%,90.04%,97.47%,8.87%,59.67%,100%,50.09%
2017-7-16,94.95%,NULL,92.71%,69.74%,90.09%,99.02%,80.95%,99.44%,95.41%,91.45%,87.63%,94.27%,14.96%,96.22%,90.57%,45.05%,91.02%,89.98%,74.48%,66.07%,90.89%,97.47%,8.38%,59.53%,100%,49.39%
2017-7-17,95.13%,NULL,92.09%,73.66%,89.32%,98.97%,81.22%,98.89%,96.34%,91.21%,87.23%,94.33%,15.44%,96.6%,90.82%,46.4%,95.22%,90.06%,74.14%,67.49%,91.53%,97.47%,8.06%,61.81%,100%,47.5%
2017-7-18,94.77%,NULL,91.22%,77.07%,89.09%,98.92%,79.78%,98.33%,95.28%,90.75%,86.75%,94.39%,16.29%,94.69%,90.11%,46.98%,93.34%,89.5%,73.85%,68.77%,92.17%,97.47%,7.2%,61.53%,100%,45.58%
2017-7-19,95.31%,NULL,91.38%,80.14%,89.32%,99.02%,78.16%,97.67%,94.22%,89.93%,86.27%,94.27%,16.7%,95.08%,90%,47.31%,91.02%,88.3%,73.54%,70.05%,92.61%,97.47%,6.38%,61.03%,100%,42.33%
2017-7-20,94.77%,NULL,91.58%,82.47%,89.2%,99.08%,77.16%,97.44%,94.35%,89.22%,85.83%,94.1%,16.97%,95.84%,89.05%,47.41%,89.43%,87.27%,73.25%,71.81%,93.04%,97.47%,5.59%,59.4%,100%,41.56%
2017-7-21,94.41%,NULL,91.48%,83.25%,89.43%,99.09%,75.61%,96.67%,93.85%,88.4%,85.65%,94.16%,17.86%,98.12%,87.08%,47.51%,88.27%,86.68%,72.91%,73.19%,93.68%,97.47%,6.83%,57%,100%,41.82%
2017-7-22,93.96%,NULL,90.97%,79.56%,89.65%,99.15%,74.14%,95.83%,93.67%,87.39%,85.06%,94.33%,18.89%,98.12%,87.31%,48.03%,85.81%,85.82%,72.6%,74.35%,93.89%,97.47%,8.22%,53.74%,100%,41.43%
2017-7-23,93.78%,NULL,90.35%,75.93%,89.87%,99.19%,74.68%,94.89%,94.1%,86.72%,84.92%,94.45%,19.88%,97.74%,88.48%,48.96%,83.79%,84.97%,72.29%,75.52%,94.09%,97.47%,9.62%,51.25%,100%,41.5%
2017-7-24,93.69%,NULL,90.66%,72.53%,89.76%,99.16%,74.23%,94.17%,95.59%,86.16%,85.21%,94.33%,20.17%,95.46%,85.82%,49.56%,80.89%,83.81%,71.95%,76.62%,94.32%,97.47%,10.3%,51.21%,100%,41.95%
