,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2012-7-29,94%,NULL,76.78%,NULL,74.35%,95.79%,74.08%,67.73%,96.82%,80.66%,79.57%,92.94%,NULL,91.65%,66.71%,61.12%,57.45%,82.84%,63.57%,95.03%,42.55%,NULL,8.95%,50.71%,99.85%,50.15%
2012-7-30,93.66%,NULL,76.11%,NULL,74.26%,95.63%,68.79%,66.97%,96.21%,79.65%,79.5%,92.88%,NULL,91.65%,65.62%,61.45%,57.02%,82.43%,63.48%,94.95%,39.89%,72.59%,8.81%,49.02%,99.89%,50.98%
2012-7-31,93.16%,NULL,75.23%,NULL,75.86%,95.7%,73.44%,67.06%,97.13%,78.75%,79.47%,92.76%,NULL,91.65%,63.37%,59.19%,56.15%,90.34%,65.47%,93.95%,40.83%,NULL,8.83%,48.75%,100%,50.5%
2012-8-1,92.74%,NULL,74%,NULL,78.68%,95.71%,94.98%,68.02%,97.13%,86.04%,79.23%,92.82%,NULL,88.61%,61.73%,58.33%,55.13%,91.44%,76.95%,93.03%,62.21%,73.71%,8.57%,54.36%,100%,49.87%
2012-8-2,94.68%,NULL,92.88%,NULL,93.18%,98.12%,85.58%,71.3%,97.37%,89.11%,90.16%,98.17%,NULL,82.14%,73.92%,58.44%,94.93%,91.96%,90.47%,92.62%,92.81%,86.73%,11.1%,78.55%,100%,49.6%
2012-8-3,94.51%,NULL,96.14%,NULL,96.02%,97.75%,85.71%,71.61%,95.29%,82.34%,90.19%,98.35%,NULL,76.82%,74.87%,58.69%,77.13%,90.61%,89.03%,93.86%,100%,71.99%,9.02%,81.31%,100%,48.98%
2012-8-4,94%,NULL,96.44%,NULL,93.75%,97.3%,91.53%,72.35%,91.52%,88.76%,92.13%,98.04%,NULL,69.59%,77.75%,58.62%,78.43%,90.18%,89.23%,93.28%,100%,73.81%,8.81%,84.6%,99.96%,48.57%
2012-8-5,93.5%,NULL,97.28%,NULL,91.99%,96.55%,88.78%,73.14%,91.52%,91.92%,93.08%,97.37%,NULL,64.65%,84.44%,58.12%,79.59%,87.15%,88.66%,92.29%,100%,79.2%,8.46%,88.56%,99.7%,48.02%
2012-8-6,93.16%,NULL,97.08%,NULL,90.2%,95.77%,88.78%,74.17%,92.19%,92.85%,94.04%,97.13%,NULL,61.99%,89.31%,57.2%,81.33%,86.08%,87.38%,91.3%,100%,80.73%,7.85%,88.07%,99.32%,47.75%
2012-8-7,93.58%,NULL,96.58%,NULL,88.98%,95.03%,88.78%,75.29%,95.23%,92.74%,96.08%,96.88%,NULL,63.13%,86.92%,60.79%,84.51%,89.12%,86.5%,90.97%,100%,82.91%,22.45%,88.56%,99.32%,47.48%
2012-8-8,94%,NULL,98.82%,NULL,87.86%,94.32%,88.78%,76.05%,97.92%,92.74%,96.91%,96.64%,NULL,74.54%,84.23%,68.37%,92.62%,91.28%,85.16%,91.54%,100%,88.54%,25.63%,87.96%,99.09%,51.12%
2012-8-9,94.76%,NULL,100%,NULL,87.08%,93.67%,88.78%,76.82%,98.84%,92.27%,97.31%,95.97%,NULL,85.19%,82.77%,67.73%,86.97%,93%,83.6%,91.79%,99.15%,90.82%,29.45%,86.43%,100%,50.84%
2012-8-10,95.01%,NULL,100%,NULL,86.52%,92.94%,88.78%,77.49%,98.84%,91.57%,97.7%,95.3%,NULL,92.41%,83.55%,69.09%,86.25%,94.28%,82.46%,92.45%,99.15%,95.36%,36.02%,85.36%,100%,54.24%
2012-8-11,95.27%,NULL,100%,NULL,86.19%,92.34%,88.78%,78.03%,98.53%,91.57%,98.68%,94.62%,NULL,97.74%,87.37%,67.07%,79.88%,94.69%,80.95%,92.78%,96.68%,NULL,35.9%,83.64%,100%,54.32%
2012-8-12,95.18%,NULL,100%,NULL,86.19%,91.94%,88.78%,78.63%,97.8%,91.33%,98.98%,94.01%,NULL,96.6%,90.47%,63.17%,76.55%,95.7%,79.55%,92.95%,92.61%,78.54%,34.78%,82.52%,100%,52.89%
2012-8-13,95.18%,NULL,100%,NULL,86.75%,91.42%,88.78%,79.18%,98.65%,NULL,98.98%,93.95%,NULL,89.75%,90.58%,60.89%,76.99%,96.32%,78.08%,93.2%,85.76%,NULL,30.52%,81.55%,100%,50.84%
2012-8-14,95.01%,NULL,99.86%,NULL,86.41%,90.83%,88.78%,79.73%,98.65%,NULL,98.68%,94.14%,NULL,88.61%,90.47%,59.08%,NULL,94.2%,76.56%,93.53%,79.13%,77.67%,28.3%,79.11%,100%,49.73%
2012-8-15,94.51%,NULL,99.31%,NULL,85.86%,90.25%,81.09%,80.09%,98.47%,NULL,97.89%,93.89%,NULL,86.33%,90.12%,57.83%,75.25%,90.97%,75.02%,93.28%,72.92%,NULL,21.88%,75.87%,100%,49.46%
2012-8-16,93.92%,NULL,98.52%,NULL,85.32%,89.82%,81.68%,80.51%,98.29%,NULL,97.96%,93.59%,NULL,78.72%,90%,61.23%,73.51%,91.92%,73.44%,92.29%,67.38%,78.65%,18.43%,73.6%,100%,48.84%
2012-8-17,95.1%,NULL,98.07%,NULL,85.41%,89.32%,82.05%,80.83%,98.47%,NULL,99.93%,93.71%,NULL,80.62%,90.47%,61.23%,84.08%,92.2%,72.17%,93.03%,61.82%,79.42%,11.44%,71.58%,100%,48.57%
2012-8-18,96.45%,NULL,98.02%,NULL,85.32%,88.84%,81.37%,81.06%,99.02%,NULL,99.89%,93.41%,NULL,84.05%,88.85%,60.13%,89.14%,93.56%,71.79%,96.12%,56.74%,80.62%,10.26%,71.75%,100%,48.29%
2012-8-19,95.86%,NULL,97.68%,NULL,85.41%,88.63%,78.7%,81.01%,98.29%,NULL,100%,93.59%,NULL,88.61%,89.2%,60.46%,78.72%,93.32%,71.59%,95.78%,51.8%,NULL,7.91%,68.81%,100%,49.39%
2012-8-20,96.37%,NULL,98.32%,NULL,85.2%,88.97%,75.57%,80.64%,98.41%,NULL,100%,93.53%,NULL,88.61%,87.6%,60.06%,93.92%,92.12%,70.98%,96.29%,46.67%,80.94%,5.44%,64.42%,100%,51.12%
2012-8-21,96.2%,NULL,97.72%,72.16%,84.98%,89.23%,71.34%,80.23%,98.29%,NULL,100%,93.41%,NULL,87.47%,83.89%,59.48%,77.57%,90.69%,70.17%,95.62%,41.02%,90.7%,4.21%,59.77%,100%,50.78%
2012-8-22,95.52%,NULL,96.44%,68.64%,84.87%,89.2%,67.67%,79.77%,98.41%,NULL,100%,92.94%,NULL,85.95%,83.11%,58.48%,79.16%,87.84%,68.79%,94.7%,35.34%,91.38%,0.86%,55.12%,100%,49.94%
2012-8-23,95.18%,NULL,95.25%,70.67%,82.86%,89.24%,64.97%,79.18%,98.04%,96.84%,93.64%,92.05%,NULL,82.14%,79.92%,57.2%,80.03%,89.08%,67.6%,93.86%,31.84%,NULL,0.16%,50.1%,100%,48.02%
2012-8-24,94.59%,NULL,94.57%,63.19%,82.08%,89.21%,61.98%,78.63%,97.19%,95.9%,89.13%,91.75%,NULL,76.44%,79.49%,62.19%,74.53%,94.4%,66.66%,92.45%,27.58%,NULL,1.75%,54.72%,100%,46.2%
2012-8-25,94.34%,NULL,94.28%,65.9%,80.89%,89.29%,67.85%,78.9%,95.42%,95.55%,89.06%,91.63%,NULL,70.74%,80.91%,58.62%,74.09%,96.4%,67.09%,91.87%,23.14%,67.04%,11.5%,58.42%,100%,47.28%
2012-8-26,94%,NULL,93.75%,70.85%,80.69%,89.46%,71.28%,79.31%,93.22%,95.66%,88.98%,91.93%,NULL,77.96%,83.78%,58.51%,83.5%,96.6%,67.19%,90.88%,17.07%,NULL,9.62%,61.37%,100%,47.82%
2012-8-27,94.17%,NULL,92.97%,74.22%,80.89%,89.52%,68.89%,79.77%,94.38%,95.78%,89.02%,92.23%,NULL,77.2%,85.45%,58.44%,75.68%,90.1%,67.35%,91.79%,13.23%,NULL,7.73%,60.19%,100%,47.01%
2012-8-28,93.16%,NULL,92.39%,71.22%,80.99%,89.57%,68.95%,79.77%,94.81%,95.08%,90.81%,92.52%,NULL,75.3%,85.34%,60.13%,75.11%,91.72%,67.79%,91.46%,10.92%,NULL,7.07%,57.27%,100%,46.47%
2012-8-29,92.91%,NULL,93.26%,70.67%,81.1%,89.35%,71.98%,79.86%,94.14%,94.73%,92.05%,92.76%,NULL,74.16%,85.12%,59.66%,80.03%,94.28%,68.88%,91.05%,14.79%,NULL,5.84%,64.94%,100%,46.47%
2012-8-30,93.58%,NULL,93.36%,72.53%,80.99%,89.92%,74.54%,80%,95.78%,94.26%,93.13%,93.23%,NULL,73.02%,82.66%,57.97%,83.5%,96.52%,70.15%,91.79%,19.02%,NULL,3.88%,72.2%,100%,46.67%
2012-8-31,94.59%,NULL,93.5%,76.3%,80.99%,90.59%,76.91%,80.09%,96.21%,94.14%,95.02%,93.53%,NULL,73.78%,79.37%,57.51%,81.04%,94.85%,71%,92.62%,18.4%,NULL,10.49%,77.99%,100%,46.47%
2012-9-1,96.11%,NULL,95.54%,79.94%,84.31%,90.2%,79.16%,80.37%,96.27%,95.66%,89.88%,94.56%,NULL,73.4%,76.56%,57.59%,NULL,90.57%,71.31%,94.2%,22.52%,NULL,11.97%,81.36%,100%,46.47%
2012-9-2,96.53%,NULL,96.39%,76.3%,84.98%,89.77%,81.43%,80.51%,97.49%,97.89%,91.56%,94.26%,NULL,78.34%,75.38%,57.05%,81.04%,91.09%,71.31%,95.37%,23.74%,NULL,11.73%,82.78%,100%,46.72%
2012-9-3,96.45%,NULL,99.11%,74.98%,85.09%,89.65%,83.35%,80.55%,98.59%,99.76%,92.76%,94.38%,NULL,81.38%,75.07%,57.55%,NULL,91.84%,71.24%,96.45%,23.37%,100%,11.89%,82.12%,100%,47.21%
2012-9-4,96.7%,NULL,99.91%,81.3%,85.86%,89.59%,83.87%,80.55%,98.59%,99.88%,93.51%,NULL,NULL,84.05%,72.65%,58.37%,79.45%,92.72%,71.12%,97.13%,23%,NULL,12.05%,80.8%,100%,47.55%
2012-9-5,96.62%,NULL,99.66%,71.97%,85.97%,90.63%,84.02%,80.51%,98.23%,98.94%,94%,94.38%,NULL,85.95%,69.54%,58.94%,79.01%,93.16%,70.93%,97.97%,22.16%,99.15%,11.89%,80.51%,100%,47.75%
2012-9-6,96.53%,NULL,99.26%,73.66%,86.08%,91.71%,84.17%,80.37%,97.8%,98.48%,93.9%,94.14%,NULL,85.19%,66.51%,59.41%,79.59%,93.88%,70.74%,98.64%,20.6%,98.8%,11.42%,78.59%,100%,48.36%
2012-9-7,96.53%,NULL,98.62%,77.26%,86.19%,92.79%,84.79%,80.05%,97.8%,97.89%,94.25%,93.95%,NULL,85.57%,65.72%,59.84%,80.31%,94%,70.5%,98.48%,22.16%,98.44%,11.26%,76.92%,100%,48.91%
2012-9-8,96.7%,NULL,99.21%,78.02%,86.41%,93.76%,84.89%,79.45%,97.8%,97.66%,94.9%,94.32%,NULL,87.47%,62.3%,60.49%,79.59%,93.88%,70.24%,98.64%,23.62%,98.44%,10.87%,74.83%,100%,50.29%
2012-9-9,96.37%,NULL,98.86%,75.36%,86.52%,94.4%,84.94%,78.67%,98.47%,97.54%,95.18%,94.56%,NULL,88.61%,58.98%,61.01%,79.59%,93.56%,69.98%,98.64%,24.83%,98.44%,10.49%,72.29%,100%,50.29%
2012-9-10,96.96%,NULL,98.12%,73.09%,86.75%,94.71%,84.87%,77.71%,98.35%,96.95%,95.36%,94.74%,NULL,89.37%,55.6%,61.45%,79.16%,94.04%,69.72%,99.07%,25.98%,98.2%,9.96%,69.7%,100%,50.57%
2012-9-11,97.21%,NULL,97.43%,73.66%,86.64%,95.28%,84.79%,76.91%,97.8%,96.37%,95.43%,94.68%,NULL,91.27%,52.18%,61.78%,79.01%,94.36%,69.42%,99.07%,26.85%,98.2%,9.52%,70.55%,100%,50.22%
2012-9-12,97.55%,NULL,96.83%,75.36%,86.64%,95.45%,85.84%,75.83%,98.35%,96.13%,95.43%,94.93%,NULL,88.99%,48.72%,62.08%,79.01%,94.61%,69.07%,98.48%,28.02%,98.09%,9.02%,71.75%,100%,49.8%
2012-9-13,97.63%,NULL,95.84%,76.68%,86.64%,95.27%,86.45%,74.8%,97.92%,96.48%,95%,95.05%,NULL,86.33%,45.73%,62.3%,79.16%,94.77%,68.76%,98.48%,28.75%,98.2%,8.46%,73.14%,100%,49.12%
2012-9-14,97.72%,NULL,95.05%,77.83%,86.64%,95.16%,87.22%,73.59%,97.8%,95.89%,94.68%,94.99%,NULL,88.99%,44.86%,62.49%,78.58%,95.99%,69.61%,98.39%,29.48%,97.75%,7.85%,74.37%,100%,49.25%
2012-9-15,97.8%,NULL,94.28%,78.98%,86.52%,95.21%,88.02%,72.49%,97.98%,95.08%,94.54%,94.93%,NULL,90.51%,43.94%,62.94%,76.26%,96.77%,73.25%,98.39%,33.44%,97.75%,7.26%,75.69%,100%,49.25%
2012-9-16,97.72%,NULL,93.46%,76.68%,86.75%,95.16%,87.74%,72.35%,96.94%,94.14%,94.47%,95.05%,NULL,89.75%,40.44%,63.28%,74.24%,91.96%,74.72%,98.39%,35.8%,97.75%,6.69%,75.87%,100%,48.7%
2012-9-17,97.63%,NULL,92.83%,74.22%,87.08%,95.08%,87.66%,72.57%,97.92%,93.21%,94.36%,94.99%,NULL,90.89%,36.83%,63.4%,72.79%,93.04%,75.19%,98.31%,35.39%,NULL,6.08%,76.74%,100%,48.7%
2012-9-18,97.29%,NULL,91.77%,75.54%,87.08%,95.07%,87.86%,72.44%,98.04%,92.15%,93.79%,94.93%,NULL,94.31%,36.24%,63.47%,72.21%,93.4%,74.77%,98.48%,34.91%,97.75%,5.49%,77.8%,100%,48.16%
2012-9-19,96.87%,NULL,90.95%,76.49%,87.08%,95.12%,87.74%,72.31%,98.04%,91.8%,93.19%,94.81%,NULL,95.46%,38.4%,63.51%,70.62%,93.72%,74.68%,98.81%,33.44%,96.83%,4.88%,78.78%,100%,48.43%
2012-9-20,96.45%,NULL,90.51%,77.26%,87.19%,95.07%,87.91%,72.53%,98.35%,91.68%,93.01%,94.68%,NULL,95.84%,40.38%,63.51%,69.03%,94.12%,74.58%,99.24%,31.84%,96.61%,4.21%,79.53%,100%,49.05%
2012-9-21,96.03%,NULL,90.61%,78.21%,87.08%,95.1%,88.43%,72.66%,98.29%,91.1%,92.87%,94.5%,NULL,95.46%,39.51%,63.51%,67.87%,94.2%,74.41%,99.24%,33.88%,96.5%,3.6%,80.42%,99.92%,48.77%
2012-9-22,95.69%,NULL,91.04%,78.98%,86.97%,95.12%,88.4%,72.57%,97.86%,90.04%,92.66%,94.26%,NULL,95.08%,37.71%,63.47%,68.01%,94.69%,74.22%,99.15%,35.64%,NULL,2.97%,80.23%,100%,47.95%
2012-9-23,95.27%,NULL,91.24%,79.37%,86.75%,95.18%,88.76%,72.35%,96.82%,89.11%,92.37%,94.01%,NULL,95.08%,35.91%,63.51%,68.3%,94.61%,74%,99.15%,36.96%,96.04%,2.3%,80.19%,99.85%,47.89%
2012-9-24,94.85%,NULL,91.38%,80.33%,86.75%,95.15%,89.02%,72.14%,97.92%,87.95%,92.13%,93.65%,NULL,93.17%,34.63%,63.55%,68.3%,94.4%,74.12%,99.15%,41.7%,95.59%,3.17%,83.91%,99.77%,48.63%
2012-9-25,94.42%,NULL,93.02%,80.91%,86.97%,95.16%,89.27%,72.31%,98.23%,86.83%,91.63%,93.47%,NULL,92.03%,35.78%,63.47%,68.74%,93.64%,74.12%,99.07%,49.74%,99.15%,4.07%,84.09%,99.7%,49.32%
2012-9-26,94%,NULL,93.02%,80.91%,87.19%,95.16%,88.4%,72.44%,98.04%,86.49%,91.53%,93%,NULL,88.61%,34.5%,63.36%,68.3%,93.36%,74.05%,98.48%,54.52%,98.32%,NULL,79.58%,99.43%,48.63%
2012-9-27,93.83%,NULL,93.75%,78.79%,87.42%,95.07%,88.3%,72.49%,98.23%,86.27%,91.35%,92.52%,NULL,81%,31.41%,63.25%,66.28%,93.56%,73.42%,97.46%,58.21%,98.09%,4.88%,79.02%,99.47%,48.23%
2012-9-28,93.5%,NULL,94.13%,72.72%,87.53%,95.02%,87.53%,72.88%,98.23%,85.59%,91.14%,92.05%,NULL,76.44%,28.43%,63.13%,64.54%,96.89%,74.41%,96.37%,63.17%,97.86%,6.69%,78.55%,99.47%,47.41%
2012-9-29,93.16%,NULL,94.32%,80.72%,88.2%,94.49%,88.61%,73.06%,98.29%,86.49%,90.51%,92.11%,NULL,74.16%,25.21%,63.13%,62.37%,95.87%,77.02%,95.37%,74.82%,NULL,8.67%,78.22%,99.92%,47.62%
2012-9-30,92.32%,NULL,94.47%,81.1%,88.2%,94.11%,89.48%,73.36%,97.49%,88.4%,89.88%,92.58%,NULL,77.58%,25.06%,63.06%,60.2%,94.4%,77.86%,95.78%,77.41%,NULL,10.57%,77.94%,99.89%,49.05%
2012-10-1,91.47%,NULL,94.52%,74.79%,88.42%,94.32%,89.68%,73.9%,97.98%,87.84%,89.22%,92.97%,NULL,82.91%,24.82%,62.94%,58.9%,95.26%,78.16%,96.2%,79.13%,97.41%,12.21%,77.61%,99.58%,50.36%
2012-10-2,90.63%,NULL,94.52%,74.41%,88.64%,95.25%,89.99%,73.9%,97.86%,87.05%,88.52%,93.89%,NULL,85.57%,24.92%,62.83%,58.03%,96.36%,78.23%,96.79%,78.28%,97.29%,13.27%,78.64%,99.4%,49.6%
2012-10-3,89.71%,NULL,94.47%,75.74%,88.64%,95.91%,90.09%,73.99%,97.98%,86.04%,87.83%,94.68%,NULL,87.47%,25.02%,62.83%,56.73%,97.01%,78.21%,97.63%,76.97%,96.95%,13.85%,79.77%,99.17%,49.25%
2012-10-4,89.04%,NULL,94.42%,76.68%,88.53%,96.36%,90.12%,74.12%,98.1%,85.82%,87.14%,95.36%,NULL,90.13%,25.11%,62.75%,56%,97.43%,78.08%,97.8%,75.21%,96.83%,14.36%,80.7%,98.79%,48.77%
2012-10-5,88.45%,NULL,94.28%,77.45%,88.42%,96.75%,90.04%,74.12%,98.1%,85.71%,86.42%,95.42%,NULL,90.51%,25.26%,62.72%,55.57%,97.84%,77.96%,97.97%,72.17%,96.61%,14.53%,81.73%,98.41%,47.62%
2012-10-6,87.78%,NULL,94.08%,78.21%,88.42%,96.9%,89.91%,74.12%,98.04%,85.15%,85.66%,95.48%,NULL,88.61%,28.21%,62.64%,55.13%,97.88%,77.86%,98.14%,69.33%,96.27%,15.3%,82.78%,97.89%,46.6%
2012-10-7,87.19%,NULL,93.99%,78.6%,88.64%,97%,89.68%,74.12%,97.92%,84.02%,84.94%,95.36%,NULL,90.13%,31.06%,62.6%,54.7%,97.92%,77.64%,98.31%,65.46%,96.04%,16.34%,83.64%,97.4%,47.41%
2012-10-8,86.69%,NULL,93.79%,78.98%,88.75%,97.05%,89.09%,73.99%,98.29%,82.9%,84.23%,95.23%,NULL,91.65%,33.94%,62.53%,52.1%,97.8%,77.42%,98.48%,60.68%,95.82%,17.32%,84.6%,96.99%,48.23%
2012-10-9,86.01%,NULL,93.56%,79.37%,88.98%,97.06%,88.88%,73.85%,97.98%,81.89%,83.52%,95.05%,NULL,92.79%,34.31%,62.42%,49.35%,97.51%,77.2%,98.48%,55.89%,95.59%,18.31%,85.62%,96.51%,49.05%
2012-10-10,85.51%,NULL,93.21%,79.56%,89.2%,97.03%,89.16%,73.72%,98.04%,80.77%,82.78%,94.93%,NULL,92.79%,34.63%,62.34%,47.18%,97.14%,77%,98.64%,50.61%,NULL,18.76%,85.26%,96.17%,49.25%
2012-10-11,85.09%,NULL,93.07%,79.56%,89.52%,96.9%,88.96%,73.36%,99.08%,80.21%,82.03%,94.74%,NULL,92.03%,34.82%,62.23%,44.43%,96.68%,76.78%,98.81%,44.43%,95.14%,19.31%,84.96%,95.65%,49.05%
2012-10-12,84.67%,NULL,92.73%,79.17%,89.74%,96.74%,88.67%,73.01%,98.23%,80.1%,81.63%,94.38%,NULL,90.89%,37.17%,62.08%,42.4%,96.11%,76.56%,98.9%,39%,94.9%,19.78%,84.86%,95.1%,48.5%
2012-10-13,84.09%,NULL,92.54%,78.79%,90.09%,96.62%,88.7%,72.53%,98.04%,79.09%,81.63%,93.89%,NULL,90.51%,38.95%,62.01%,40.66%,95.91%,76.29%,98.9%,33.6%,NULL,21.1%,85.36%,94.7%,47.89%
2012-10-14,83.67%,NULL,92.15%,78.6%,90.45%,96.49%,88.47%,72%,98.41%,77.85%,81.63%,93.41%,NULL,87.47%,41.91%,61.89%,40.66%,95.26%,76.02%,99.15%,27.72%,94%,22.65%,86.33%,94.26%,48.43%
2012-10-15,83.17%,NULL,91.91%,78.02%,90.8%,96.38%,88.34%,71.21%,97.98%,76.43%,78.97%,93.06%,NULL,86.33%,43.11%,61.78%,40.66%,94.53%,75.72%,99.15%,21.93%,NULL,23.96%,87.09%,93.86%,49.87%
2012-10-16,82.75%,NULL,91.53%,77.26%,91.15%,96.23%,88.23%,70.34%,97.74%,75.15%,78.18%,92.64%,NULL,87.47%,43.41%,61.67%,40.66%,94.44%,75.38%,99.24%,15.63%,93.09%,24.92%,86.99%,93.31%,49.6%
2012-10-17,82.33%,NULL,91.19%,76.68%,91.39%,96.12%,87.92%,69.37%,97.43%,74.09%,77.39%,92.23%,NULL,91.27%,43.71%,61.56%,40.66%,93.52%,75.02%,99.24%,12.61%,92.86%,26.03%,86.79%,92.92%,48.77%
2012-10-18,82%,NULL,90.8%,76.11%,91.75%,96%,87.51%,68.27%,96.7%,73.56%,76.6%,91.75%,NULL,92.41%,44.02%,61.41%,40.66%,92.92%,74.63%,99.15%,10.92%,92.41%,26.95%,86.33%,92.45%,48.5%
2012-10-19,81.58%,NULL,90.42%,75.36%,91.86%,95.87%,87.38%,67.18%,94.81%,73.35%,76.01%,91.39%,NULL,92.79%,44.32%,61.3%,38.78%,92.16%,74.26%,98.73%,11.26%,92.07%,27.57%,86.89%,91.87%,48.23%
2012-10-20,81.25%,NULL,90.04%,74.22%,91.75%,95.63%,87.04%,66.05%,95.17%,72.5%,75%,90.8%,NULL,92.03%,44.64%,61.12%,36.9%,91.48%,73.83%,98.56%,10.78%,91.83%,28.61%,87.58%,91.3%,47.41%
2012-10-21,81%,NULL,89.71%,73.66%,91.75%,95.36%,86.68%,64.67%,92.25%,71.44%,74.2%,90.32%,NULL,93.17%,44.95%,60.97%,35.02%,90.89%,73.39%,98.39%,9.96%,NULL,30.09%,88.51%,90.73%,48.16%
2012-10-22,80.66%,NULL,89.33%,73.09%,92.1%,95.06%,86.08%,63.24%,92%,70.17%,73.81%,89.79%,NULL,92.79%,46.2%,60.79%,33.28%,90.06%,72.96%,98.05%,9.36%,91.61%,31.38%,89.16%,90.13%,49.18%
2012-10-23,80.41%,NULL,88.86%,72.34%,92.23%,94.74%,85.93%,61.93%,90.91%,69.1%,73.45%,89.19%,NULL,92.03%,44.79%,60.68%,31.26%,89.2%,72.53%,97.72%,8.95%,91.16%,32.57%,89.82%,89.25%,49.12%
2012-10-24,80.08%,NULL,88.58%,71.78%,92.45%,94.45%,85.49%,61.36%,90%,68.36%,73.1%,88.6%,NULL,92.41%,44.17%,60.6%,29.52%,88.31%,72.17%,97.61%,12.06%,90.48%,33.69%,88.94%,88.73%,48.23%
2012-10-25,79.75%,NULL,87.78%,71.22%,92.58%,94.11%,85.18%,60.87%,90.3%,68.26%,72.75%,88.07%,NULL,93.93%,42.87%,60.53%,27.64%,87.42%,71.79%,97.21%,12.95%,90.36%,34.67%,84.35%,88.34%,46.94%
2012-10-26,79.42%,NULL,87.59%,70.48%,92.45%,93.71%,84.69%,60.31%,91.52%,68.26%,72.36%,87.54%,NULL,94.69%,41.53%,60.46%,25.76%,86.5%,71.4%,96.87%,14.05%,89.68%,35.56%,78.97%,87.51%,47.14%
2012-10-27,79.17%,NULL,87.26%,69.93%,91.99%,93.24%,84.32%,59.47%,92.06%,67.3%,71.98%,86.97%,NULL,93.93%,40.44%,60.35%,25.76%,85.62%,71.1%,96.62%,15.38%,89.34%,36.58%,73.78%,87.06%,46.6%
2012-10-28,78.92%,NULL,87.07%,69.19%,91.51%,92.83%,83.81%,58.52%,92.86%,66.06%,71.6%,86.45%,NULL,92.41%,39.38%,60.24%,25.76%,84.64%,70.69%,96.45%,16.71%,89.11%,37.38%,68.1%,86.06%,48.43%
2012-10-29,78.67%,NULL,86.55%,6.93%,91.28%,92.36%,83.16%,58.68%,93.65%,64.99%,71.37%,85.92%,NULL,91.65%,38.32%,60.17%,25.76%,83.73%,70.64%,96.12%,19.13%,88.77%,38.66%,65.67%,85.44%,50.43%
2012-10-30,78.42%,NULL,86.13%,67.9%,91.39%,92.02%,82.74%,59.16%,92.25%,63.83%,71.44%,85.4%,NULL,92.03%,35.39%,60.13%,24.75%,82.99%,70.64%,95.87%,20.83%,88.54%,40.18%,66.11%,84.77%,50.43%
2012-10-31,78.17%,NULL,85.7%,68.09%,92.81%,92.7%,82.46%,60.27%,91.64%,63.54%,71.37%,85.06%,NULL,92.41%,31.82%,60.13%,23.59%,83.14%,71.88%,95.53%,39.3%,88.09%,42.1%,65.41%,84.23%,49.87%
2012-11-1,77.92%,NULL,85.38%,71.78%,93.75%,92.78%,82.33%,61.36%,91.03%,63.73%,70.55%,84.88%,NULL,94.31%,30.14%,60.09%,22.57%,83.02%,73.54%,95.11%,100%,87.97%,43.93%,64.76%,84.16%,49.32%
2012-11-2,77.59%,NULL,85.01%,72.16%,94.7%,92.5%,82.33%,62.59%,90.36%,63.73%,69.73%,84.54%,NULL,92.03%,32.54%,59.99%,21.56%,82.8%,74.24%,94.95%,100%,87.85%,45.68%,64.55%,83.56%,49.05%
2012-11-3,77.34%,NULL,84.5%,71.78%,94.35%,92.08%,82.33%,63.61%,88.2%,62.95%,68.89%,84.19%,NULL,90.51%,34.75%,59.91%,20.55%,82.28%,74.43%,94.61%,100%,86.95%,47.19%,63.86%,82.88%,48.5%
2012-11-4,77.09%,NULL,84.5%,71.41%,91.86%,91.53%,81.94%,64.72%,86.77%,61.69%,68.04%,83.67%,NULL,87.85%,37.1%,59.8%,20.55%,81.69%,74.51%,94.28%,100%,NULL,48.47%,62.3%,82.31%,47.95%
2012-11-5,76.76%,NULL,84.14%,71.04%,92.45%,90.96%,81.74%,65.88%,87.36%,60.42%,67.8%,83.27%,NULL,87.85%,39.24%,59.73%,20.55%,80.95%,74.31%,94.11%,94.32%,86.95%,50.29%,61.12%,81.29%,48.7%
2012-11-6,76.51%,NULL,83.78%,70.67%,92.58%,90.48%,81.53%,66.89%,86.35%,59.06%,67.3%,82.75%,NULL,87.47%,38.74%,59.66%,20.55%,80.18%,74.19%,93.86%,89.17%,86.5%,51.74%,58.99%,80.6%,49.94%
2012-11-7,76.17%,NULL,83.4%,69.74%,92.7%,90.01%,81.11%,67.64%,86.89%,58.48%,66.9%,82.17%,NULL,87.09%,39.16%,59.52%,20.55%,79.49%,73.9%,93.7%,85.33%,85.96%,10.41%,53.57%,79.94%,49.6%
2012-11-8,75.84%,NULL,82.98%,69.01%,92.58%,89.53%,81.04%,68.4%,87.36%,58.29%,66.52%,81.55%,NULL,85.57%,39.44%,59.41%,20.55%,78.66%,73.56%,93.53%,83.84%,85.52%,54.3%,50.13%,79.38%,49.39%
2012-11-9,75.43%,NULL,82.57%,68.27%,92.23%,89.06%,80.65%,68.4%,86.18%,58.19%,66.12%,80.94%,NULL,86.71%,39.8%,59.26%,20.55%,78.02%,73.23%,93.2%,79.56%,85.09%,55.12%,48.18%,78.67%,48.77%
