,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2011-7-30,83.32%,NULL,98.62%,77.34%,84.65%,91.02%,79.63%,80.55%,NULL,88.76%,54.69%,97.56%,NULL,79.86%,75.92%,71.01%,72.5%,95.25%,69.35%,96.16%,83.53%,100%,10.57%,NULL,99.81%,39.67%
2011-7-31,86.89%,NULL,98.32%,79.05%,83.98%,91.07%,79.58%,79.77%,NULL,88.76%,54.66%,97.31%,NULL,79.48%,80.3%,70.08%,72.64%,95.7%,68.69%,96.58%,83.33%,100%,10.95%,NULL,100%,40.29%
2011-8-1,90.22%,NULL,97.82%,80.2%,83.42%,91.15%,79.02%,78.85%,NULL,88.29%,54.91%,96.94%,NULL,79.48%,82.33%,69.02%,68.74%,95.12%,68.18%,96.5%,83.33%,100%,11.18%,NULL,100%,41.11%
2011-8-2,92.81%,NULL,97.23%,73.94%,82.64%,90.97%,78.41%,77.85%,NULL,87.5%,54.66%,96.82%,NULL,81%,80.4%,68.15%,67.15%,94.35%,67.83%,96.41%,83.1%,100%,10.79%,NULL,100%,41.62%
2011-8-3,93.5%,NULL,99.06%,73.19%,82.42%,91.09%,77.8%,76.82%,NULL,86.72%,54.36%,96.64%,NULL,82.53%,80.6%,67.7%,64.4%,94.27%,67.23%,96.5%,82.69%,100%,11.65%,NULL,100%,41.05%
2011-8-4,93.5%,NULL,99.06%,73.94%,82.3%,91.4%,77.49%,75.74%,NULL,85.82%,53.94%,96.33%,NULL,85.57%,79.79%,67.14%,61.5%,93.79%,66.86%,96.5%,82.05%,99.57%,11.97%,NULL,100%,40.73%
2011-8-5,93.5%,NULL,98.57%,74.5%,82.42%,91.65%,77.53%,75.11%,NULL,84.92%,53.45%,96.15%,NULL,82.91%,78.9%,66.54%,58.9%,91.86%,66.52%,96.58%,78.84%,99.3%,11.42%,NULL,100%,42.21%
2011-8-6,93.59%,NULL,97.87%,74.13%,81.75%,91.64%,77.24%,75.07%,NULL,85.37%,52.99%,96.09%,NULL,81%,78.11%,66.25%,56.73%,91.82%,66.13%,96.58%,77.57%,99.03%,11.1%,NULL,100%,40.86%
2011-8-7,93.85%,NULL,97.18%,75.45%,81.1%,91.6%,76.54%,74.35%,NULL,85.03%,52.93%,95.72%,NULL,78.72%,77.31%,67.33%,54.12%,92.22%,65.7%,96.75%,76.73%,98.91%,11.34%,NULL,100%,41.05%
2011-8-8,93.85%,NULL,96.34%,76.2%,80.99%,91.72%,76.61%,73.28%,NULL,84.02%,52.5%,95.6%,NULL,76.82%,73.73%,67.81%,51.95%,91.94%,65.34%,96.75%,76.09%,98.91%,11.18%,NULL,100%,42%
2011-8-9,93.94%,NULL,95.54%,76.96%,81.1%,91.43%,76.72%,72.31%,NULL,84.36%,52.05%,95.84%,NULL,74.54%,72.83%,68.38%,48.48%,92.78%,64.95%,96.75%,76.3%,99.39%,10.72%,NULL,100%,42.26%
2011-8-10,94.46%,NULL,94.81%,75.45%,81.86%,91.18%,76.63%,71.39%,NULL,84.02%,52.42%,96.27%,NULL,73.02%,72.34%,68.83%,45.01%,95.53%,64.68%,96.75%,76.5%,99.15%,10.41%,NULL,100%,42.45%
2011-8-11,95.16%,NULL,94.04%,77.72%,81.75%,90.68%,76.74%,70.51%,NULL,86.94%,53.53%,97.07%,NULL,75.3%,72.14%,69.06%,45.44%,95.86%,64.62%,97.25%,71.52%,99.17%,11.26%,NULL,100%,42.45%
2011-8-12,94.81%,NULL,93.99%,80.01%,81.86%,90.32%,76.74%,69.94%,NULL,90.63%,54.25%,97.19%,NULL,78.34%,69.8%,69.28%,58.17%,94.88%,64.41%,97.25%,66.97%,99.03%,12.29%,NULL,100%,42.71%
2011-8-13,94.63%,NULL,93.6%,80.97%,81.97%,90.06%,77.24%,69.94%,NULL,90.98%,54.25%,97.01%,NULL,82.91%,68.48%,69.47%,66.13%,92.94%,64.17%,97.42%,66.97%,99.15%,13.02%,NULL,100%,43.09%
2011-8-14,94.98%,NULL,92.88%,78.48%,81.97%,90.56%,77.85%,69.85%,NULL,90.98%,53.97%,97.07%,NULL,84.05%,68.95%,69.62%,67.15%,92.5%,63.83%,97.42%,66.97%,98.91%,12.37%,NULL,100%,43.62%
2011-8-15,95.24%,NULL,92.1%,77.53%,81.97%,91.25%,77.44%,69.2%,NULL,90.75%,53.59%,97.07%,NULL,84.05%,68.95%,69.78%,67.15%,93.02%,63.48%,97.42%,67.15%,98.91%,11.34%,NULL,100%,43.81%
2011-8-16,95.42%,NULL,91.24%,78.86%,82.19%,91.62%,77.33%,68.48%,NULL,90.04%,53.21%,96.88%,NULL,84.81%,68.86%,69.82%,65.12%,93.14%,63.1%,97.42%,67.33%,98.8%,10.49%,NULL,100%,43.88%
2011-8-17,95.77%,NULL,90.42%,80.01%,80.78%,91.1%,77.33%,67.64%,NULL,89.22%,52.69%,96.94%,NULL,84.43%,68.86%,69.82%,65.41%,93.66%,62.72%,97.59%,67.15%,98.8%,10.19%,NULL,100%,43.22%
2011-8-18,95.59%,NULL,89.47%,80.58%,79.78%,90.99%,77.06%,66.8%,NULL,88.52%,52.18%,96.82%,NULL,86.33%,68.76%,69.82%,63.67%,93.79%,62.22%,97.59%,66.58%,98.59%,10.49%,NULL,99.96%,43.09%
2011-8-19,95.59%,NULL,88.53%,78.48%,79.78%,91.08%,76.72%,65.59%,NULL,87.84%,51.59%,96.94%,NULL,88.99%,68.76%,69.89%,62.52%,93.34%,61.8%,97.59%,66.58%,98.94%,11.81%,NULL,100%,44.31%
2011-8-20,95.77%,NULL,87.59%,76.58%,79.68%,91.25%,76.45%,64.31%,NULL,87.05%,51%,97.07%,NULL,90.13%,68.66%,69.82%,60.63%,92.18%,61.34%,97.59%,60.69%,98.68%,13.27%,NULL,99.92%,43.09%
2011-8-21,96.03%,NULL,86.65%,76.96%,79.57%,91.19%,76.85%,63%,NULL,86.27%,50.37%,97.07%,NULL,90.51%,68.58%,69.78%,58.9%,92.02%,60.86%,97.59%,60.69%,98.55%,14.02%,NULL,99.81%,43.75%
2011-8-22,96.29%,NULL,85.7%,77.34%,79.57%,91.09%,76.63%,62.1%,NULL,85.26%,49.74%,97.01%,NULL,90.13%,68.86%,69.78%,57.45%,91.46%,60.47%,97.59%,68.9%,98.44%,13.77%,NULL,99.81%,44.27%
2011-8-23,96.38%,NULL,84.78%,77.53%,79.48%,90.94%,76.47%,61.4%,NULL,84.36%,49.14%,96.82%,NULL,90.89%,69.15%,69.7%,57.59%,90.75%,60.04%,97.59%,68.9%,98.25%,13.02%,NULL,99.69%,45.07%
2011-8-24,96.64%,NULL,84.04%,78.29%,79.18%,91.52%,76.52%,60.39%,NULL,83.57%,48.7%,97.01%,NULL,92.03%,68.86%,69.7%,58.03%,90.24%,59.59%,97.68%,68.7%,98.42%,12.62%,NULL,99.66%,44.67%
2011-8-25,96.9%,NULL,83.58%,77.34%,78.98%,91.31%,76.27%,59.47%,NULL,82.68%,48.16%,97.19%,NULL,92.79%,68.58%,69.59%,68.3%,89.76%,59.16%,97.76%,67.33%,99.74%,12.05%,NULL,99.5%,43.81%
2011-8-26,96.9%,NULL,82.66%,75.07%,78.98%,91.46%,76.04%,58.36%,NULL,81.67%,47.7%,97.07%,NULL,92.41%,68.29%,69.51%,68.3%,89.14%,58.84%,97.68%,64.88%,99.15%,11.42%,NULL,99.28%,43.62%
2011-8-27,96.64%,NULL,81.74%,76.01%,78.98%,91.89%,73.77%,58.12%,NULL,80.66%,47.06%,96.82%,NULL,92.79%,NULL,67.14%,67.15%,88.78%,59.16%,98.02%,64.29%,NULL,10.57%,NULL,99.28%,42.45%
2011-8-28,95.42%,NULL,81.05%,76.58%,78.98%,92.33%,68.31%,59.04%,NULL,79.31%,46.48%,96.21%,NULL,93.93%,70.75%,59%,67.44%,86.89%,63.23%,98.18%,64.88%,99.27%,0.32%,NULL,99.16%,42.13%
2011-8-29,94.98%,NULL,82.57%,72.82%,77.27%,92.12%,72.69%,60.43%,NULL,79.31%,46.56%,95.66%,NULL,86.71%,75.53%,64.47%,64.83%,87.43%,71.14%,96.92%,69.54%,99.5%,1.41%,NULL,98.97%,41.62%
2011-8-30,95.16%,NULL,100%,72.82%,76.56%,92.11%,75.95%,61.93%,NULL,79.09%,54.19%,95.48%,NULL,87.47%,82.54%,68.04%,66.28%,88.86%,73.59%,96.08%,90.97%,91.27%,13.11%,NULL,98.9%,45.13%
2011-8-31,95.07%,NULL,100%,74.13%,76.65%,92.17%,78.16%,63.24%,NULL,79.42%,60.68%,95.48%,NULL,87.47%,84.6%,75.96%,73.51%,89.8%,74.29%,95.4%,92.47%,86.4%,14.61%,NULL,98.97%,45.27%
2011-9-1,94.72%,NULL,100%,75.07%,76.97%,92.29%,79.49%,64.59%,NULL,79.53%,63.37%,95.48%,NULL,83.67%,79.48%,78.28%,79.59%,91.18%,74.19%,94.23%,88.63%,87.85%,13.69%,NULL,99.35%,44.8%
2011-9-2,95.16%,NULL,99.65%,82.9%,77.36%,92.04%,80.57%,65.92%,NULL,82%,64.7%,96.03%,NULL,81.38%,79.48%,78.79%,81.91%,93.1%,74.05%,94.82%,82.89%,89.9%,14.95%,NULL,100%,43.42%
2011-9-3,95.42%,NULL,99.96%,80.58%,77.97%,91.71%,82.33%,67.27%,NULL,84.58%,65.92%,95.72%,NULL,78.72%,79.71%,82.01%,84.66%,93.54%,73.76%,95.66%,87.78%,91.38%,15.3%,NULL,100%,41.17%
2011-9-4,96.03%,NULL,99.66%,79.24%,78.27%,91.8%,83.05%,68.61%,NULL,85.48%,66.64%,95.91%,NULL,75.68%,80.57%,80.78%,85.09%,94.15%,73.27%,96.33%,89.06%,96.27%,15.56%,NULL,100%,38.94%
2011-9-5,96.38%,NULL,99.31%,78.48%,78.57%,91.67%,83.88%,69.9%,NULL,85.82%,NULL,95.97%,NULL,72.64%,80.25%,80.21%,85.38%,94.23%,72.7%,96.75%,89.92%,97.63%,15.56%,NULL,99.88%,38.87%
2011-9-6,96.64%,NULL,98.82%,79.43%,77.68%,91.26%,84.71%,70.95%,NULL,85.03%,67.12%,95.97%,NULL,69.21%,84.01%,80.34%,86.54%,94.11%,72.07%,97.25%,87.15%,100%,15.73%,NULL,99.81%,39.43%
2011-9-7,97.17%,NULL,98.17%,80.2%,77.36%,91.33%,85.28%,71.48%,NULL,84.02%,67.39%,96.58%,NULL,65.03%,83%,80.47%,86.54%,93.99%,71.4%,97.59%,81.62%,99.39%,15.64%,NULL,99.73%,39.24%
2011-9-8,96.99%,NULL,97.43%,80.58%,76.97%,91.37%,85.57%,71.61%,NULL,83.01%,68.4%,97.07%,NULL,61.61%,80.47%,80.3%,84.8%,93.5%,70.69%,98.27%,76.09%,99.15%,16.17%,NULL,99.54%,38.81%
2011-9-9,97.43%,NULL,96.63%,80.97%,76.77%,91.2%,86.37%,71.43%,NULL,82%,68.55%,97.31%,NULL,63.51%,79.37%,80.65%,83.21%,93.06%,70.2%,98.44%,69.72%,98.91%,18.31%,NULL,99.28%,38.39%
2011-9-10,97.69%,NULL,95.79%,81.16%,76.86%,90.98%,86.71%,71.13%,NULL,80.88%,69.28%,97.13%,NULL,65.03%,82.34%,81.65%,82.2%,91.7%,69.23%,98.35%,63.17%,99.74%,19.04%,NULL,99.28%,38.08%
2011-9-11,97.69%,NULL,95%,81.16%,76.97%,90.69%,86.94%,70.73%,NULL,80.77%,69.46%,97.01%,NULL,66.17%,85.8%,82.45%,80.89%,91.22%,68.81%,98.35%,56.05%,99.27%,19.31%,NULL,98.93%,37.42%
2011-9-12,98.05%,NULL,94.32%,81.16%,77.68%,90.37%,87.02%,70.38%,NULL,80.88%,70.51%,97.13%,NULL,67.31%,86.59%,82.76%,83.5%,90.95%,68.34%,98.44%,49.77%,98.91%,19.69%,NULL,98.59%,37.84%
2011-9-13,98.05%,NULL,95%,81.16%,78.48%,90%,87.3%,69.9%,NULL,80.88%,71.28%,97.07%,NULL,70.74%,87.49%,82.85%,96.09%,89.72%,67.88%,98.44%,42.81%,99.39%,20.44%,NULL,98.29%,39.12%
2011-9-14,97.61%,NULL,94.42%,80.58%,79.18%,89.56%,87.51%,69.24%,NULL,79.76%,72.03%,97.07%,NULL,71.5%,82.23%,82.85%,90.44%,89.14%,67.46%,98.44%,37.76%,98.91%,22.94%,NULL,97.95%,38.94%
2011-9-15,98.31%,NULL,93.94%,80.39%,79.57%,89.26%,88.13%,68.81%,NULL,78.52%,72.78%,97.07%,NULL,70.36%,76.56%,82.76%,90.44%,89.02%,67%,99.63%,37.9%,98.91%,25.32%,NULL,97.76%,38.51%
2011-9-16,97.96%,NULL,93.89%,80.01%,80.28%,88.73%,88.03%,69.28%,NULL,77.4%,73.63%,97.07%,NULL,71.5%,71.4%,82.45%,93.05%,87.89%,66.52%,98.69%,35.42%,99.03%,26.24%,NULL,97.38%,37.96%
2011-9-17,97.52%,NULL,93.94%,79.62%,80.78%,88.29%,88.07%,68.9%,NULL,76.11%,73.79%,96.82%,NULL,75.3%,66.52%,82.27%,95.65%,87.08%,66.02%,97.68%,36.15%,NULL,28.82%,NULL,97.38%,37.9%
2011-9-18,97.43%,NULL,93.41%,79.05%,80.48%,87.72%,88.12%,68.23%,NULL,74.94%,73.41%,96.64%,NULL,76.82%,65.12%,82.18%,96.09%,86.39%,65.52%,96.58%,35.71%,98.44%,31.27%,NULL,97.01%,38.15%
2011-9-19,97.78%,NULL,92.73%,78.48%,81.1%,87.51%,87.92%,67.22%,NULL,74.62%,72.97%,96.52%,NULL,79.1%,64.84%,82.36%,96.38%,85.43%,65.02%,96.16%,34.69%,98.68%,34.33%,NULL,96.26%,38.15%
2011-9-20,98.05%,NULL,92.1%,77.72%,81.3%,87.2%,87.92%,66.55%,NULL,74.41%,72.5%,96.21%,NULL,82.53%,64.34%,82.54%,96.38%,84.71%,64.5%,95.82%,33.67%,98.55%,36.58%,NULL,95.96%,39.06%
2011-9-21,98.13%,NULL,92.01%,76.77%,81.64%,86.84%,87.63%,66.76%,NULL,74.2%,71.94%,95.91%,NULL,86.33%,63.85%,82.72%,96.38%,83.77%,64.08%,96.33%,32.21%,98.55%,38.42%,NULL,95.78%,39.67%
2011-9-22,98.05%,NULL,92.35%,75.82%,82.19%,86.35%,87.2%,66.59%,NULL,73.03%,71.38%,95.6%,NULL,88.61%,64.25%,82.76%,94.21%,82.91%,63.63%,96.75%,30.32%,98.55%,40.42%,NULL,95.37%,40.92%
2011-9-23,97.96%,NULL,92.78%,75.26%,82.86%,85.77%,87.53%,66.34%,NULL,71.86%,70.79%,95.42%,NULL,92.03%,64.54%,82.85%,91.89%,82.09%,63.19%,97.34%,27.55%,98.32%,42.34%,NULL,94.81%,42.19%
2011-9-24,97.7%,NULL,93.21%,73.94%,83.64%,85.1%,87.17%,65.97%,NULL,70.59%,70.23%,95.23%,NULL,92.41%,64.64%,82.89%,89.58%,81.2%,62.77%,97.59%,25.02%,98.2%,43.57%,NULL,93.82%,43.55%
2011-9-25,97.52%,NULL,93.12%,73.19%,84.54%,84.47%,87.2%,65.46%,NULL,69.42%,70.63%,95.05%,NULL,91.65%,63.95%,82.63%,87.98%,80.32%,62.24%,97.59%,22.27%,98.09%,45.68%,NULL,93.38%,45.13%
2011-9-26,97.26%,NULL,93.17%,72.45%,85.52%,83.76%,86.86%,65.09%,NULL,68.26%,71.07%,94.93%,NULL,91.27%,59.17%,82.32%,86.54%,79.48%,61.78%,97.85%,18.77%,98.8%,47.96%,NULL,93.01%,46.6%
2011-9-27,96.99%,NULL,92.78%,71.34%,86.52%,83.12%,86.83%,65.38%,NULL,67.94%,70.94%,94.68%,NULL,91.27%,58.62%,82.32%,84.51%,78.86%,61.45%,98.1%,18.06%,98.55%,50.03%,NULL,92.53%,48.3%
2011-9-28,96.64%,NULL,92.44%,70.6%,87.19%,82.47%,86.73%,66.22%,NULL,67.83%,70.45%,94.26%,NULL,90.51%,61.92%,82.63%,82.63%,77.92%,61.34%,98.02%,19.27%,98.24%,50.81%,NULL,92.17%,48.71%
2011-9-29,96.38%,NULL,92.88%,69.68%,87.19%,81.88%,85.82%,67.1%,NULL,67.62%,69.86%,93.83%,NULL,89.37%,66.31%,82.8%,80.89%,77.1%,61.17%,98.1%,20.7%,98.55%,54.85%,NULL,91.85%,49.47%
2011-9-30,96.03%,NULL,93.21%,68.76%,86.86%,81.25%,85.62%,67.98%,NULL,66.77%,69.49%,93.3%,NULL,88.23%,70.79%,82.67%,80.89%,76.39%,61.02%,98.1%,21.79%,98.08%,56.65%,NULL,91.45%,48.99%
2011-10-1,95.59%,NULL,NULL,68.03%,86.75%,80.87%,85.33%,69.11%,NULL,65.48%,69.71%,92.81%,NULL,86.71%,72.65%,82.32%,80.89%,77.42%,65.38%,98.02%,62.01%,NULL,59.48%,NULL,91.27%,47.89%
2011-10-2,95.16%,NULL,93.7%,67.31%,87.19%,80.48%,85.88%,70.25%,NULL,64.7%,69.46%,92.41%,NULL,84.43%,68.03%,84.91%,80.89%,81.64%,67.97%,97.93%,99.39%,98.09%,62.37%,NULL,90.83%,47.08%
2011-10-3,94.81%,NULL,94.28%,66.76%,87.97%,80.4%,90.61%,71.61%,NULL,63.92%,69%,91.93%,NULL,83.29%,67.42%,83.65%,81.04%,91.82%,80.07%,97.93%,99.39%,97.97%,65.6%,NULL,91.81%,46.4%
2011-10-4,94.72%,NULL,93.99%,67.67%,88.87%,80.38%,92.32%,72.71%,NULL,63.83%,68.82%,91.45%,NULL,81.38%,67.82%,83.92%,81.04%,89.76%,84.24%,97.93%,99.39%,97.97%,68.75%,NULL,91.99%,45.73%
2011-10-5,94.2%,NULL,93.55%,67.49%,89.09%,80.2%,93.7%,74.17%,NULL,63.63%,68.55%,90.92%,NULL,74.54%,66.01%,84.28%,80.31%,91.42%,84.65%,98.02%,99.39%,97.86%,70.73%,NULL,91.77%,41.87%
2011-10-6,93.68%,NULL,93.79%,67.31%,89.09%,79.86%,95.39%,75.2%,NULL,63.54%,68.24%,90.62%,NULL,74.54%,64.34%,84.91%,76.99%,94.27%,84.17%,98.18%,99.39%,97.75%,72.88%,NULL,91.41%,41.17%
2011-10-7,93.15%,NULL,93.79%,67.49%,88.75%,79.39%,96.6%,75.92%,NULL,62.85%,68.15%,90.09%,NULL,74.92%,62.98%,84.77%,73.66%,96.27%,83.32%,98.18%,98.95%,97.52%,72.11%,NULL,91.12%,38.57%
2011-10-8,92.46%,NULL,94.66%,66.94%,88.31%,79.05%,97.02%,76.82%,NULL,61.79%,68.06%,89.55%,NULL,75.3%,61.63%,84.46%,70.47%,97.26%,82.29%,98.27%,99.39%,99.5%,72.26%,NULL,90.8%,38.81%
2011-10-9,91.77%,NULL,95.15%,66.58%,87.75%,78.66%,97.79%,77.8%,NULL,60.62%,67.82%,88.96%,NULL,76.44%,60.01%,85.23%,67.87%,98.13%,82.61%,98.35%,99.39%,99.15%,72.88%,NULL,90.4%,39%
2011-10-10,91.34%,NULL,95.44%,66.22%,87.3%,78.34%,97.79%,78.81%,NULL,59.74%,67.58%,88.42%,NULL,78.34%,58.62%,84.91%,65.99%,98.29%,82.36%,98.35%,99.39%,NULL,73.81%,NULL,90.19%,39.95%
2011-10-11,90.82%,NULL,95.69%,65.86%,86.52%,78.08%,98.43%,79.63%,NULL,58.67%,67.03%,87.89%,NULL,81%,58.25%,85.18%,64.25%,98.71%,81.5%,98.44%,98.54%,98.8%,74.74%,NULL,89.98%,40.73%
2011-10-12,90.39%,NULL,95.94%,65.5%,84.87%,77.78%,99.39%,80.64%,NULL,58.19%,66.76%,87.31%,NULL,84.43%,61.54%,84.91%,61.94%,98.25%,80.67%,98.78%,96.93%,98.91%,75.51%,NULL,89.98%,41.36%
2011-10-13,91.16%,NULL,96.93%,65.5%,83.31%,77.48%,99.79%,81.65%,NULL,58.09%,66.28%,86.67%,NULL,88.23%,65.91%,84.41%,66.57%,98.38%,80.35%,98.18%,92.68%,NULL,75.98%,NULL,89.9%,41.87%
2011-10-14,91.34%,NULL,97.33%,65.5%,82.19%,77.38%,100%,82.11%,NULL,57.99%,65.86%,86.16%,NULL,89.75%,70.16%,84.19%,66.71%,98.29%,79.7%,97.59%,98.95%,98.68%,76.77%,NULL,89.65%,42.13%
2011-10-15,91.86%,NULL,97.77%,66.23%,81.41%,77.04%,99.84%,81.84%,NULL,57.12%,66.22%,85.58%,NULL,91.27%,73.38%,84.05%,67.87%,97.96%,80.1%,96.92%,99.39%,NULL,78.5%,NULL,89.69%,42.32%
2011-10-16,92.72%,NULL,97.48%,66.23%,81.19%,76.73%,100%,82.39%,NULL,55.95%,66.73%,85%,NULL,92.41%,73.18%,84.55%,67.87%,97.63%,80.8%,96.24%,99.39%,99.5%,79.77%,NULL,89.76%,41.17%
2011-10-17,93.07%,NULL,97.53%,65.86%,80.89%,76.38%,99.42%,82.57%,NULL,54.91%,66.76%,84.54%,NULL,93.17%,72.13%,84.82%,68.01%,97.75%,80.82%,95.57%,98.75%,99.15%,80.4%,NULL,89.83%,41.62%
2011-10-18,93.42%,NULL,97.72%,65.5%,79.89%,75.92%,99.05%,82.52%,NULL,53.7%,66.13%,83.96%,NULL,93.93%,75.29%,85.18%,68.01%,97.8%,80.55%,94.9%,98.11%,NULL,81.04%,NULL,89.44%,42.19%
2011-10-19,93.59%,NULL,98.32%,65.14%,79.18%,75.46%,99.5%,82.52%,NULL,52.92%,65.56%,83.21%,NULL,94.31%,79.48%,85.36%,68.3%,97.8%,80.12%,94.32%,95.66%,98.91%,81.36%,NULL,89.16%,42.71%
2011-10-20,93.68%,NULL,98.72%,64.78%,77.68%,74.9%,99.42%,82.52%,NULL,52.83%,65.53%,82.57%,NULL,94.31%,79.81%,85.45%,68.3%,97.67%,79.72%,93.65%,94.79%,98.8%,81.36%,NULL,88.84%,42.9%
2011-10-21,93.76%,NULL,98.86%,64.42%,77.06%,74.12%,99.96%,82.52%,NULL,52.66%,65.15%,81.95%,NULL,88.23%,79.16%,85.36%,66.13%,97.71%,79.8%,93.07%,100%,98.68%,81.52%,NULL,88.52%,40.42%
2011-10-22,93.58%,NULL,98.86%,63.89%,76.65%,73.39%,99.73%,82.16%,NULL,52.57%,65.32%,81.39%,NULL,75.68%,74.33%,85.59%,63.82%,97.38%,79.82%,92.57%,100%,98.55%,81.68%,NULL,88.28%,37.25%
2011-10-23,93.5%,NULL,98.91%,63.53%,76.26%,72.8%,99.81%,82.3%,NULL,51.8%,65.62%,80.83%,NULL,65.41%,69.45%,85.96%,62.52%,97.13%,79.67%,92.57%,100%,NULL,81.68%,NULL,87.89%,34.24%
2011-10-24,93.24%,NULL,98.57%,63.53%,75.76%,72.15%,99.98%,82.48%,NULL,50.58%,65.83%,80.21%,NULL,58.95%,64.74%,86.28%,61.5%,96.93%,79.4%,92.57%,100%,98.55%,81.52%,NULL,87.58%,33.51%
2011-10-25,93.07%,NULL,98.67%,63.17%,75.06%,71.51%,99.73%,82.48%,NULL,49.37%,65.56%,79.71%,NULL,61.99%,59.93%,86.37%,60.06%,97.01%,79.3%,92.4%,100%,98.32%,81.04%,NULL,87.2%,33.79%
2011-10-26,92.81%,NULL,98.91%,62.46%,73.44%,70.93%,99.51%,82.48%,NULL,48.16%,64.88%,79.14%,NULL,62.75%,58.9%,86.14%,58.03%,96.64%,79.4%,92.24%,100%,98.32%,81.2%,NULL,86.89%,32.74%
2011-10-27,92.46%,NULL,99.16%,62.11%,71.64%,70.43%,99.76%,82.48%,NULL,47.61%,64.17%,78.58%,NULL,63.51%,59.09%,86.33%,56%,96.39%,79.3%,91.82%,100%,98.09%,81.52%,NULL,86.47%,33.45%
2011-10-28,92.11%,NULL,99.46%,61.58%,69.72%,69.93%,99.56%,82.43%,NULL,47.45%,63.72%,77.91%,NULL,66.17%,59.46%,86.51%,54.99%,96.02%,79.15%,91.49%,100%,97.97%,81.84%,NULL,86.02%,34.12%
2011-10-29,91.77%,NULL,99.51%,61.05%,69.13%,69.18%,98.58%,82.39%,NULL,47.3%,63.31%,77.24%,NULL,68.07%,62.11%,86.55%,54.12%,95.61%,78.88%,91.16%,100%,NULL,82.01%,NULL,85.58%,34.63%
2011-10-30,91.42%,NULL,99.51%,60.53%,68.42%,68.45%,98.58%,82.39%,NULL,47.15%,62.9%,76.62%,NULL,70.74%,64.92%,86.65%,53.11%,95.61%,78.53%,91%,100%,97.63%,82.65%,NULL,85.17%,35.95%
2011-10-31,91.08%,NULL,99.61%,60.18%,67.71%,67.44%,98.18%,82.34%,NULL,46.37%,62.46%,76.08%,NULL,73.02%,67.42%,86.65%,51.95%,94.72%,78.13%,90.91%,100%,97.52%,83.14%,NULL,84.66%,36.83%
2011-11-1,90.65%,NULL,99.66%,59.66%,67.22%,66.63%,97.48%,82.43%,NULL,45.14%,61.96%,75.54%,NULL,NULL,69.96%,86.65%,51.37%,94.23%,78.58%,90.59%,100%,97.86%,84.28%,NULL,83.82%,33.73%
2011-11-2,90.31%,NULL,99.66%,59.13%,66.91%,65.77%,97.76%,82.25%,NULL,43.98%,61.52%,74.89%,NULL,77.58%,68.93%,86.65%,50.5%,93.91%,80.25%,90.17%,100%,97.41%,85.42%,NULL,83.55%,38.63%
2011-11-3,89.96%,NULL,99.46%,58.61%,66.71%,65.01%,98.41%,81.88%,NULL,42.75%,61.06%,74.24%,NULL,79.48%,67.62%,86.65%,49.49%,93.3%,80.62%,90.09%,100%,97.29%,86.91%,NULL,82.77%,38.94%
2011-11-4,89.71%,NULL,99.11%,58.1%,66.21%,64.31%,98.38%,81.88%,NULL,42.2%,60.63%,73.64%,NULL,81.38%,66.41%,86.65%,48.48%,92.74%,80.42%,89.93%,100%,97.29%,86.91%,NULL,82.47%,39.61%
2011-11-5,89.28%,NULL,98.86%,57.75%,65.91%,63.61%,98.38%,82.16%,NULL,41.97%,60.17%,73.1%,NULL,84.05%,65.12%,86.65%,NULL,92.1%,80.3%,89.6%,95.4%,NULL,86.74%,NULL,82.03%,40.04%
2011-11-6,88.94%,NULL,98.62%,57.41%,65.39%,63%,98.32%,82.52%,NULL,41.74%,59.68%,72.56%,NULL,87.47%,63.76%,86.51%,46.74%,91.07%,80.22%,89.27%,87.89%,97.07%,86.91%,NULL,81.2%,40.98%
2011-11-7,88.51%,NULL,98.38%,56.89%,64.7%,62.34%,98.15%,83.58%,NULL,41.59%,59.25%,72.07%,NULL,90.89%,63.27%,86.55%,45.73%,90.08%,82.41%,89.02%,85.12%,96.95%,87.9%,NULL,80.74%,41.74%
2011-11-8,87.91%,NULL,98.07%,56.72%,64.39%,61.68%,97.9%,83.19%,NULL,40.74%,58.85%,71.59%,NULL,93.17%,62.88%,85.96%,44.86%,89.68%,84.52%,89.93%,100%,97.41%,91.25%,NULL,80.18%,42.26%
2011-11-9,87.57%,NULL,97.68%,57.24%,64.8%,61.3%,98.69%,83%,NULL,39.54%,58.5%,71%,NULL,93.93%,65.43%,85.63%,44.57%,89.49%,85.63%,90.59%,100%,97.29%,93.28%,NULL,80.12%,43.03%
2011-11-10,87.83%,NULL,97.48%,64.06%,66.21%,62.75%,100%,82.86%,NULL,40.22%,60.11%,71.48%,NULL,93.17%,68.73%,85.59%,47.03%,91.98%,88.53%,91.66%,100%,97.52%,94.81%,NULL,82.53%,43.75%
2011-11-11,92.72%,NULL,99.61%,88.99%,67.71%,67.99%,100%,82.02%,NULL,45.99%,62.28%,73.37%,NULL,95.46%,74.12%,85.45%,59.91%,94.72%,91.42%,92.82%,100%,100%,95.5%,NULL,84.76%,45.2%
