,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2010-7-31,91.61%,NULL,95.97%,81.82%,79.12%,92.74%,NULL,78.13%,NULL,98.46%,70.73%,93.59%,NULL,82.59%,91.59%,64.47%,100%,94%,54.65%,95.43%,2.12%,100%,24.07%,NULL,100%,40.98%
2010-8-1,91.61%,NULL,95.61%,83.19%,79.42%,93.01%,NULL,76.84%,NULL,98.11%,72.09%,93.71%,NULL,78.89%,89.46%,65.28%,100%,95.17%,54.26%,95.68%,3.2%,100%,20.14%,NULL,100%,38.94%
2010-8-2,91.7%,NULL,96.07%,84.17%,79.83%,93.23%,NULL,75.5%,NULL,97.65%,73.35%,93.77%,NULL,77.41%,88.63%,66.17%,100%,95.3%,53.85%,95.94%,3.53%,100%,16.16%,NULL,100%,37.19%
2010-8-3,91.96%,NULL,96.27%,84.88%,80.13%,93.44%,NULL,74.12%,NULL,97.18%,74.74%,93.89%,NULL,78.15%,88.43%,67.07%,100%,93.72%,53.45%,96.27%,3.51%,100%,13.87%,NULL,100%,35.72%
2010-8-4,92.04%,NULL,96.43%,79.93%,80.52%,93.66%,NULL,72.61%,NULL,96.42%,75.66%,93.95%,NULL,80%,87.82%,67.85%,100%,91.05%,53.04%,96.52%,3.27%,100%,13.43%,NULL,100%,36.65%
2010-8-5,92.39%,NULL,95.61%,74.72%,80.73%,93.87%,NULL,71.35%,NULL,95.73%,76.56%,94.01%,NULL,83.33%,86.83%,NULL,100%,89.87%,52.61%,96.78%,2.89%,99.66%,17.75%,NULL,100%,38.75%
2010-8-6,92.56%,NULL,95.51%,75%,81.14%,94.07%,NULL,69.86%,NULL,95.04%,76.63%,94.07%,NULL,84.44%,85.54%,NULL,100%,90.26%,52.21%,97.62%,2.59%,100%,18.07%,NULL,100%,41.11%
2010-8-7,92.82%,NULL,95.15%,75%,81.44%,94.02%,NULL,68.61%,NULL,94.1%,77.49%,94.14%,NULL,84.81%,83.56%,70.43%,100%,90.3%,52.37%,97.11%,3.79%,100%,19.1%,NULL,100%,43.22%
2010-8-8,93.08%,NULL,94.7%,74.72%,81.87%,93.93%,NULL,69.37%,NULL,93.29%,77.66%,94.01%,NULL,84.44%,81.37%,71.52%,100%,90.18%,52.76%,96.69%,6.7%,99.66%,20.06%,NULL,100%,45.8%
2010-8-9,92.91%,NULL,95.15%,74.72%,82.21%,93.84%,NULL,70.82%,NULL,92.2%,77.79%,93.95%,NULL,85.93%,81.78%,72.56%,100%,89.98%,52.76%,96.02%,9.83%,100%,19.66%,NULL,100%,47.14%
2010-8-10,93.08%,NULL,94.76%,74.72%,82.88%,93.73%,NULL,72.42%,NULL,91.38%,77.72%,93.89%,NULL,87.04%,80.38%,74.59%,100%,89.51%,52.57%,95.94%,11.43%,99.66%,18.62%,NULL,100%,47.69%
2010-8-11,93.17%,NULL,94.06%,74.52%,83.21%,93.9%,NULL,73.24%,NULL,90.63%,77.62%,93.83%,NULL,87.41%,78.5%,75.42%,100%,89.01%,52.31%,95.85%,11.93%,99.32%,17.99%,NULL,100%,46.81%
2010-8-12,93.43%,NULL,93.36%,74.12%,83.44%,94.08%,NULL,73.14%,NULL,89.69%,78.01%,93.77%,NULL,88.89%,76.56%,75.17%,100%,88.62%,52.01%,95.77%,12.21%,99.32%,18.55%,NULL,100%,45.2%
2010-8-13,93.78%,NULL,94.16%,74.52%,83.89%,93.82%,NULL,73.24%,NULL,88.65%,78.04%,93.71%,NULL,88.89%,74.93%,74.51%,100%,88.27%,51.67%,95.85%,12.75%,100%,18.55%,NULL,100%,43.81%
2010-8-14,94.73%,NULL,93.66%,74.12%,84.45%,93.8%,NULL,73.19%,NULL,87.75%,78.5%,93.59%,NULL,88.89%,72.72%,74.14%,100%,87.92%,51.37%,96.14%,13.67%,100%,18.23%,NULL,100%,43.68%
2010-8-15,95.17%,NULL,94.16%,74.72%,85.01%,93.84%,NULL,72.66%,NULL,86.81%,78.82%,93.36%,NULL,90%,70.61%,73.98%,100%,87.46%,51.01%,96.61%,13.67%,100%,18.86%,NULL,100%,43.03%
2010-8-16,95.52%,NULL,96.43%,74.72%,85.46%,93.86%,NULL,71.79%,NULL,85.93%,79.51%,93.23%,NULL,90%,71.95%,73.85%,100%,87.69%,50.68%,97.28%,100%,100%,19.18%,NULL,100%,43.29%
2010-8-17,95.87%,NULL,96.43%,79.34%,86%,93.76%,NULL,70.63%,NULL,85.26%,81.54%,93.53%,NULL,88.52%,72.92%,73.41%,100%,88%,50.3%,97.79%,13.1%,100%,20.61%,NULL,100%,44.01%
2010-8-18,96.04%,NULL,96.27%,76.57%,86.67%,93.39%,NULL,69.52%,NULL,84.76%,82.01%,94.07%,NULL,87.04%,73.4%,73.85%,100%,88.04%,49.89%,98.38%,12.61%,100%,20.61%,NULL,100%,41.74%
2010-8-19,96.04%,NULL,95.66%,77.38%,87.57%,93.23%,NULL,68.24%,NULL,84.09%,82.34%,94.44%,NULL,87.41%,73.59%,73%,100%,87.73%,49.47%,98.55%,12.14%,99.77%,21.41%,NULL,100%,40.36%
2010-8-20,95.87%,NULL,95.2%,75.59%,88.13%,93.03%,NULL,66.9%,NULL,83.32%,82.47%,94.56%,NULL,87.78%,73.59%,73.85%,100%,87.26%,49.06%,99.15%,11.71%,99.66%,22.05%,NULL,100%,39.67%
2010-8-21,95.87%,NULL,94.66%,77.18%,88.58%,92.83%,NULL,65.44%,NULL,82.54%,82.44%,92.59%,NULL,87.41%,73.87%,73.85%,100%,86.38%,48.66%,99.23%,11.71%,99.43%,22.36%,NULL,100%,39.92%
2010-8-22,96.04%,NULL,94.01%,77.57%,89.14%,92.64%,NULL,64.57%,NULL,81.5%,82.44%,92.59%,NULL,87.04%,72.82%,73.16%,100%,85.58%,48.23%,99.32%,11.22%,99.89%,21.73%,NULL,100%,41.43%
2010-8-23,96.13%,NULL,93.31%,77.77%,89.7%,92.43%,NULL,63.38%,NULL,80.83%,82.24%,92.59%,NULL,87.41%,71.09%,73.85%,100%,84.49%,47.81%,99.32%,10.52%,99.43%,21.33%,NULL,100%,43.29%
2010-8-24,97.09%,NULL,92.61%,78.17%,90.13%,92.24%,NULL,62.03%,NULL,80.83%,83.24%,93.23%,NULL,86.67%,70.61%,82.76%,100%,83.51%,47.4%,100%,9.55%,100%,20.53%,NULL,100%,45%
2010-8-25,97.36%,NULL,94.36%,78.17%,90.13%,92.12%,NULL,60.56%,NULL,80.95%,83.3%,93.06%,NULL,84.81%,69.74%,81.79%,100%,82.91%,46.93%,100%,9.13%,100%,20.14%,NULL,100%,46.6%
2010-8-26,96.57%,NULL,95.61%,81.22%,90.02%,92.3%,NULL,59.2%,NULL,82.21%,84.67%,93.71%,NULL,83.33%,68.21%,79.82%,100%,82.28%,46.43%,100%,8.63%,100%,19.58%,NULL,100%,47.35%
2010-8-27,96.57%,NULL,95.71%,77.18%,90.24%,92.26%,NULL,57.85%,NULL,82.99%,84.98%,94.2%,NULL,84.07%,64.74%,79.57%,100%,81.61%,46%,99.32%,8.92%,100%,19.34%,NULL,100%,46.4%
2010-8-28,96.57%,NULL,95.86%,75.39%,90.02%,92.27%,NULL,56.33%,NULL,82.88%,85.62%,94.14%,NULL,85.93%,62.64%,78.23%,100%,81.06%,45.49%,98.64%,8.92%,100%,23.1%,NULL,100%,45.73%
2010-8-29,97.01%,NULL,96.12%,77.18%,89.81%,92.1%,NULL,54.71%,NULL,88.65%,85.58%,94.68%,NULL,88.52%,63.28%,77.73%,100%,80.37%,44.99%,98.47%,9.06%,100%,22.92%,NULL,100%,45.87%
2010-8-30,96.48%,NULL,96.53%,80.71%,89.81%,92.34%,NULL,53.44%,NULL,91.26%,88.2%,94.87%,NULL,88.15%,64.01%,77.09%,100%,80.37%,44.93%,98.47%,9.2%,100%,20.77%,NULL,100%,46.07%
2010-8-31,95.43%,NULL,95.71%,71.16%,92.84%,92.43%,NULL,57.32%,NULL,93.64%,88.78%,94.44%,NULL,87.78%,64.75%,73.69%,100%,81.17%,45.42%,97.71%,100%,75.06%,18.78%,NULL,100%,45.93%
2010-9-1,95.26%,NULL,96.73%,75%,92.95%,92.46%,NULL,59.16%,NULL,95.96%,89.64%,94.38%,NULL,85.93%,70.71%,73.77%,100%,81.69%,46.15%,96.78%,100%,82.32%,23.63%,NULL,100%,41.3%
2010-9-2,95%,NULL,96.37%,81.02%,90.84%,92.49%,NULL,61.03%,NULL,95.96%,90.33%,93.77%,NULL,83.33%,72.73%,79.74%,100%,81.8%,46.05%,96.02%,100%,82.32%,26.73%,NULL,100%,45%
2010-9-3,95%,NULL,95.66%,87.08%,91.07%,92.5%,NULL,62.08%,NULL,96.42%,90.4%,94.14%,NULL,79.63%,75.89%,75.17%,100%,81.47%,45.79%,96.02%,100%,56.89%,26.73%,NULL,99.85%,43.09%
2010-9-4,95.08%,NULL,95.3%,83.97%,91.44%,92.51%,NULL,63.47%,NULL,96.08%,91.26%,94.68%,NULL,78.89%,79.09%,76.33%,100%,81.25%,45.49%,96.36%,100%,57.45%,27.88%,NULL,100%,40.48%
2010-9-5,95.87%,NULL,96.32%,80.32%,91.79%,92.37%,NULL,65.26%,NULL,95.85%,91.4%,95.6%,NULL,80.37%,85.74%,75.96%,100%,80.73%,45.1%,96.78%,97.15%,65.43%,28.5%,NULL,99.85%,42.97%
2010-9-6,96.57%,NULL,96.78%,78.56%,92.15%,92.2%,NULL,66.87%,NULL,95.28%,92.62%,96.33%,NULL,81.48%,89.66%,75.54%,100%,79.82%,44.69%,97.11%,92.33%,70.54%,31.24%,NULL,99.7%,44.21%
2010-9-7,95.69%,NULL,95.92%,80.13%,92.5%,92.2%,NULL,67.92%,NULL,94.69%,92.62%,96.58%,NULL,82.96%,92.2%,75.96%,100%,78.91%,44.26%,97.28%,84.4%,72.69%,31.51%,NULL,99.59%,45.53%
2010-9-8,94.91%,NULL,95.56%,81.22%,92.26%,92.24%,NULL,68.7%,NULL,94.35%,93.46%,96.46%,NULL,83.33%,94.76%,76.17%,100%,78.19%,43.8%,97.45%,79.79%,73.93%,31.87%,NULL,99.55%,45.47%
2010-9-9,93.78%,NULL,95.4%,82%,92.15%,92.27%,NULL,69.52%,NULL,94.58%,93.39%,96.33%,NULL,90%,94.14%,83.43%,100%,77.51%,43.29%,97.62%,72.1%,74.86%,38.08%,NULL,99.51%,47.08%
2010-9-10,93.43%,NULL,96.32%,82.79%,92.15%,92.27%,NULL,69.95%,NULL,95.04%,93.56%,96.27%,NULL,89.63%,95.06%,77.05%,100%,76.87%,42.91%,97.62%,67.28%,89.59%,40.25%,NULL,99.21%,45.93%
2010-9-11,94.04%,NULL,95.92%,83.39%,92.02%,92.3%,NULL,70.58%,NULL,95.28%,94.72%,96.21%,NULL,88.15%,93.33%,80.65%,100%,76.7%,42.43%,97.28%,62.36%,97.46%,39.66%,NULL,100%,43.75%
2010-9-12,94.21%,NULL,95.46%,78.76%,92.5%,92.38%,NULL,70.92%,NULL,97.76%,95%,96.15%,NULL,87.78%,91.28%,82.14%,100%,77.87%,42.06%,97.28%,56.74%,99.43%,39.86%,NULL,100%,42.58%
2010-9-13,94.47%,NULL,95.25%,84.38%,92.97%,92.19%,NULL,71.06%,NULL,97.88%,95.82%,96.03%,NULL,88.89%,91.9%,83.83%,100%,78.37%,41.53%,97.54%,51.31%,100%,39.86%,NULL,99.96%,43.22%
2010-9-14,94.56%,NULL,94.81%,80.13%,92.97%,92.15%,NULL,70.92%,NULL,97.3%,95.68%,97.43%,NULL,89.63%,90.16%,84.55%,100%,78.37%,41.23%,97.54%,50.41%,99.86%,39.86%,NULL,100%,42.26%
2010-9-15,94.47%,NULL,94.26%,79.54%,92.75%,92.16%,NULL,70.39%,NULL,96.61%,95.68%,98.29%,NULL,90.37%,88.63%,83.02%,100%,78.73%,40.79%,97.37%,50.76%,99.86%,40.55%,NULL,100%,41.24%
2010-9-16,94.73%,NULL,93.51%,80.13%,92.62%,92.18%,NULL,69.9%,NULL,96.08%,95.53%,97.86%,NULL,89.63%,87.03%,82.94%,100%,78.23%,40.29%,97.28%,50.76%,99.43%,40.84%,NULL,99.89%,41.24%
2010-9-17,94.65%,NULL,92.86%,79.54%,92.5%,92.16%,NULL,69.18%,NULL,95.96%,95.39%,97.31%,NULL,87.41%,85.35%,82.45%,100%,77.33%,39.78%,97.28%,52.18%,99.43%,41.33%,NULL,99.78%,43.75%
2010-9-18,93.95%,NULL,91.72%,78.17%,92.04%,92.24%,NULL,68.29%,NULL,96.49%,90.95%,96.58%,NULL,84.44%,82.87%,72.08%,100%,75.95%,39.5%,96.27%,48.46%,99.55%,39.76%,NULL,99.55%,44.87%
2010-9-19,95.17%,NULL,98.72%,53.06%,92.5%,92.65%,NULL,69.52%,NULL,93.18%,92.31%,96.34%,NULL,100%,89.16%,66.62%,100%,84.74%,45.7%,95.77%,51.99%,94.08%,100%,NULL,99.85%,52.2%
2010-9-20,94.82%,NULL,96.12%,64.39%,91.79%,92.62%,NULL,71.06%,NULL,94.35%,97.91%,96.09%,NULL,100%,92.82%,74.18%,100%,91.17%,47.12%,96.02%,49.71%,NULL,100%,NULL,100%,51.35%
2010-9-21,94.21%,NULL,96.22%,NULL,91.42%,92.48%,NULL,72.13%,NULL,NULL,98.67%,95.91%,NULL,96.3%,92.41%,77.39%,100%,94.69%,47.44%,95.77%,49%,NULL,99.19%,NULL,100%,46.54%
2010-9-22,94.21%,NULL,95.81%,80.13%,91.42%,92.2%,NULL,73.72%,NULL,98%,100%,96.27%,NULL,94.07%,91.49%,82.8%,100%,97.34%,47.46%,96.06%,47.78%,99.89%,95.31%,NULL,100%,43.09%
2010-9-23,94.65%,NULL,95.2%,81.62%,91.42%,91.85%,NULL,75.36%,NULL,98.11%,100%,96.82%,NULL,91.48%,90.99%,83.34%,100%,98.67%,48.58%,96.61%,41.14%,99.65%,94.67%,NULL,100%,41.36%
2010-9-24,94.56%,NULL,95.56%,84.88%,91.55%,91.8%,NULL,80.86%,NULL,98.34%,100%,97.49%,NULL,89.63%,92.61%,84.23%,100%,98.71%,52.27%,96.86%,100%,100%,92.14%,NULL,100%,40.17%
2010-9-25,94.39%,NULL,95.25%,NULL,91.55%,92.1%,NULL,82.78%,NULL,NULL,100%,97.86%,NULL,89.63%,89.55%,84.23%,100%,98.5%,53.1%,97.45%,100%,100%,91.55%,NULL,99.89%,41.3%
2010-9-26,94.73%,NULL,95%,NULL,91.66%,92.38%,NULL,84.44%,NULL,NULL,100%,98.04%,NULL,90.74%,85.44%,83.43%,100%,98.92%,53.28%,97.79%,100%,100%,90.52%,NULL,99.66%,42.51%
2010-9-27,94.82%,NULL,95.15%,NULL,92.39%,92.56%,NULL,86.19%,NULL,NULL,100%,97.8%,NULL,91.11%,81.07%,83.11%,100%,98.88%,53.26%,98.21%,100%,100%,89.93%,NULL,99.62%,4.36%
2010-9-28,94.73%,NULL,94.66%,94.24%,92.75%,93.34%,NULL,88%,NULL,96.96%,100%,97.62%,NULL,91.48%,76.56%,82.05%,100%,98.79%,53.12%,98.47%,97.15%,100%,87.29%,NULL,99.55%,44.54%
2010-9-29,94.82%,NULL,94.21%,NULL,93.1%,94.13%,NULL,88.96%,NULL,NULL,100%,97.25%,NULL,91.85%,73.78%,82.4%,100%,98.63%,52.98%,98.55%,93.86%,100%,86.85%,NULL,99.29%,45.27%
2010-9-30,95%,NULL,93.96%,91.36%,95.01%,94.48%,NULL,89.66%,NULL,95.73%,100%,97.43%,NULL,92.22%,72.53%,83.43%,100%,98.25%,53.02%,98.81%,89.25%,100%,84.35%,NULL,99.13%,45.93%
2010-10-1,95.35%,NULL,93.36%,NULL,97.38%,94.74%,NULL,91.62%,NULL,NULL,100%,97.68%,NULL,92.59%,70.81%,83.69%,100%,97.88%,54.71%,98.89%,100%,100%,83.62%,NULL,98.87%,45.27%
2010-10-2,95.61%,NULL,93.56%,87.93%,97.98%,94.82%,NULL,92.54%,NULL,94.23%,100%,97.92%,NULL,92.59%,70.32%,84.46%,100%,97.59%,54.92%,99.06%,100%,100%,80.97%,NULL,98.72%,44.73%
2010-10-3,95.78%,NULL,93.51%,85.66%,98.22%,94.5%,NULL,93.47%,NULL,93.29%,100%,98.04%,NULL,92.59%,66.48%,84.87%,100%,97.1%,55.89%,99.23%,100%,100%,79.21%,NULL,98.15%,44.54%
2010-10-4,96.39%,NULL,92.76%,87.71%,98.69%,94.02%,NULL,94.78%,NULL,92.55%,100%,98.23%,NULL,92.59%,61.91%,85.14%,100%,96.77%,56.79%,99.4%,100%,100%,77.9%,NULL,97.82%,44.27%
2010-10-5,96.48%,NULL,93.16%,80.32%,99.05%,94.73%,NULL,95.78%,NULL,92.66%,100%,98.78%,NULL,92.59%,59.34%,85.27%,100%,96.11%,56.95%,99.4%,100%,100%,77.23%,NULL,97.34%,44.01%
2010-10-6,96.39%,NULL,93.31%,76.99%,100%,94.9%,NULL,96.78%,NULL,91.85%,100%,98.96%,NULL,92.59%,58.08%,85.68%,100%,95.78%,56.91%,99.32%,100%,100%,76.57%,NULL,96.85%,43.81%
2010-10-7,96.57%,NULL,94.61%,77.96%,99.29%,95.21%,NULL,97.89%,NULL,91.04%,100%,98.84%,NULL,92.59%,57.33%,85.54%,100%,95.17%,56.74%,99.32%,97.39%,100%,76.17%,NULL,96.33%,43.55%
2010-10-8,96.39%,NULL,94.11%,79.34%,97.87%,94.62%,NULL,99%,NULL,90.27%,100%,98.47%,NULL,94.07%,56.23%,85.96%,100%,94.53%,56.6%,99.23%,89.46%,100%,76.03%,NULL,95.96%,43.68%
2010-10-9,96.57%,NULL,93.56%,80.53%,97.03%,94.72%,NULL,100%,NULL,89.35%,100%,98.53%,NULL,91.48%,55.04%,85.59%,100%,93.88%,56.45%,99.32%,88.36%,100%,76.83%,NULL,95.48%,42.97%
2010-10-10,96.57%,NULL,93.01%,81.42%,96.19%,94.79%,NULL,100%,NULL,88.39%,100%,98.59%,NULL,89.63%,53.79%,85.86%,100%,93.36%,56.35%,99.23%,91.88%,100%,77.5%,NULL,95.12%,42.06%
2010-10-11,96.74%,NULL,92.41%,82.2%,95.48%,94.53%,NULL,100%,NULL,87.54%,100%,98.66%,NULL,89.26%,52.53%,86.69%,100%,92.52%,56.39%,99.23%,98.26%,100%,78.62%,NULL,94.64%,41.05%
2010-10-12,96.83%,NULL,92.36%,82.59%,94.28%,94.75%,NULL,100%,NULL,87.54%,100%,98.78%,NULL,90%,51.26%,86.88%,100%,91.72%,56.35%,99.15%,99.79%,100%,81.41%,NULL,93.98%,39.98%
2010-10-13,96.83%,NULL,92.17%,82.59%,92.86%,94.87%,NULL,98.72%,NULL,87.65%,100%,98.66%,NULL,90%,50.47%,86.51%,100%,91.17%,56.16%,99.15%,96.71%,100%,82.74%,NULL,93.48%,39.49%
2010-10-14,97.09%,NULL,92.07%,82.79%,91.79%,94.27%,NULL,98.39%,NULL,86.81%,100%,98.66%,NULL,90%,49.44%,86.05%,100%,90.06%,56.02%,99.15%,93.41%,100%,84.06%,NULL,92.86%,37.42%
2010-10-15,96.92%,NULL,91.47%,82.79%,90.71%,93.53%,NULL,98.56%,NULL,85.93%,100%,98.53%,NULL,90%,48.41%,86.05%,100%,89.16%,55.87%,98.89%,100%,100%,84.2%,NULL,92.32%,38.45%
2010-10-16,97.09%,NULL,91.17%,82.59%,90.24%,92.94%,NULL,98.94%,NULL,85.04%,100%,98.47%,NULL,88.15%,49.29%,85.36%,100%,88.35%,56.64%,98.81%,100%,100%,86.26%,NULL,91.79%,39.24%
2010-10-17,96.83%,NULL,90.72%,82.4%,90.47%,92.59%,NULL,98.94%,NULL,84.2%,100%,98.23%,NULL,87.41%,49.89%,85.32%,100%,88.15%,58.03%,98.81%,100%,100%,86.41%,NULL,91.25%,41.05%
2010-10-18,97.01%,NULL,90.27%,82.2%,90.71%,91.84%,NULL,99.78%,NULL,83.88%,100%,97.98%,NULL,86.67%,50.33%,84.82%,100%,89.47%,59.29%,98.64%,100%,100%,85.75%,NULL,90.79%,41.81%
2010-10-19,96.48%,NULL,90.67%,81.62%,90.84%,90.94%,NULL,99.83%,NULL,83.88%,100%,97.74%,NULL,86.3%,49.15%,84.14%,100%,9.34%,62.75%,98.64%,100%,92.14%,82.21%,NULL,90.44%,42.64%
2010-10-20,96.22%,NULL,91.02%,81.62%,90.84%,90.28%,NULL,99.5%,NULL,83.88%,100%,97.56%,NULL,85.56%,48.11%,83.34%,100%,94.93%,70.5%,98.55%,100%,83.77%,81.85%,NULL,89.84%,43.42%
2010-10-21,95.69%,NULL,91.47%,80.82%,92.15%,90.29%,NULL,99.28%,NULL,83.88%,100%,97.25%,NULL,84.81%,47%,79.18%,100%,95.46%,89.33%,98.47%,100%,72.18%,78.68%,NULL,89.38%,44.14%
2010-10-22,95.08%,NULL,91.32%,85.66%,94.28%,91.3%,NULL,99.83%,NULL,83.21%,97.84%,96.82%,NULL,84.44%,46.56%,66.95%,100%,91.92%,89.2%,98.47%,100%,73%,73.86%,NULL,89.49%,43.94%
2010-10-23,94.82%,NULL,90.57%,87.71%,95.36%,91.23%,NULL,98.89%,NULL,82.21%,97.52%,96.7%,NULL,82.96%,50.26%,74.96%,100%,91.84%,90.33%,98.55%,100%,73.21%,74.1%,NULL,89.03%,43.49%
2010-10-24,94.73%,NULL,90.82%,89.04%,96.56%,90.74%,NULL,98.5%,NULL,81.27%,96.63%,96.58%,NULL,80%,54.88%,82.27%,100%,94.61%,90.17%,98.55%,100%,73%,74.03%,NULL,88.75%,43.62%
2010-10-25,94.21%,NULL,90.97%,89.48%,98.69%,90.36%,NULL,99.17%,NULL,80.49%,96.38%,96.46%,NULL,79.26%,59.18%,85.54%,100%,97.8%,90.35%,98.47%,100%,73.31%,74.03%,NULL,88.19%,42.19%
2010-10-26,93.43%,NULL,91.22%,89.91%,99.18%,90.03%,NULL,99.5%,NULL,80.27%,95.85%,96.15%,NULL,80%,59.44%,86.51%,100%,97.55%,92.44%,98.47%,100%,73%,74.03%,NULL,87.74%,40.92%
2010-10-27,92.74%,NULL,91.37%,90.14%,98.22%,90.08%,NULL,99.78%,NULL,80.16%,95.5%,95.91%,NULL,81.11%,59.09%,86.6%,100%,97.05%,93.31%,98.98%,100%,72.8%,74.03%,NULL,87.12%,39.73%
2010-10-28,92.13%,NULL,91.42%,90.35%,96.92%,90.3%,NULL,99.78%,NULL,80.16%,95.25%,95.66%,NULL,81.48%,58.16%,86.33%,100%,97.05%,94.54%,98.98%,100%,72.59%,73.77%,NULL,86.36%,39.3%
2010-10-29,91.78%,NULL,91.62%,92.03%,95.96%,90.57%,NULL,98.94%,NULL,80.16%,95.36%,95.42%,NULL,82.96%,56.23%,86%,100%,96.32%,94.91%,99.23%,100%,72.38%,73.5%,NULL,85.75%,39.61%
2010-10-30,91.44%,NULL,91.92%,92.24%,94.77%,90.67%,NULL,98.72%,NULL,79.44%,94.76%,95.11%,NULL,84.07%,54.63%,85.96%,100%,96.77%,94.49%,99.15%,100%,72.18%,73.1%,NULL,85.07%,40.29%
2010-10-31,91.01%,NULL,91.87%,92.46%,93.46%,90.74%,NULL,98.82%,NULL,78.44%,94.51%,94.81%,NULL,85.56%,54.13%,85.82%,100%,98.05%,93.71%,98.98%,100%,71.76%,72.17%,NULL,84.33%,48.72%
2010-11-1,90.66%,NULL,91.97%,92.46%,92.15%,90.81%,NULL,99.44%,NULL,77.77%,93.95%,94.5%,NULL,87.04%,54.46%,86%,100%,98.96%,92.68%,98.98%,99.58%,71.46%,72.97%,NULL,83.73%,41.17%
2010-11-2,90.23%,NULL,92.22%,92.24%,90.84%,90.82%,NULL,99.72%,NULL,76.81%,93.63%,94.07%,NULL,88.15%,54.88%,86.28%,100%,98.92%,91.49%,98.89%,92.99%,71.15%,72.97%,NULL,83.29%,40.73%
2010-11-3,89.81%,NULL,92.26%,91.81%,89.59%,90.8%,NULL,100%,NULL,75.81%,93.04%,93.65%,NULL,89.63%,55.39%,86.92%,100%,99.46%,90.2%,98.81%,84.19%,70.84%,73.5%,NULL,82.52%,40.92%
2010-11-4,89.38%,NULL,92.17%,91.36%,87.91%,90.79%,NULL,99.67%,NULL,75.81%,92.79%,93.41%,NULL,90.37%,55.64%,86.97%,100%,99.54%,88.99%,98.64%,75.72%,70.33%,74.03%,NULL,82.06%,42.77%
2010-11-5,89.21%,NULL,92.41%,91.14%,87.35%,90.66%,NULL,99.17%,NULL,75.81%,92.48%,93%,NULL,90.74%,56.23%,86.74%,100%,99.38%,88.21%,98.81%,75.72%,70.22%,74.83%,NULL,81.66%,44.27%
2010-11-6,89.12%,NULL,92.66%,91.14%,87.57%,90.64%,NULL,99.17%,NULL,75.92%,92.27%,92.7%,NULL,90.74%,56.64%,86.65%,100%,99.33%,88.37%,98.81%,74.17%,65.62%,75.23%,NULL,81.24%,45.93%
2010-11-7,88.78%,NULL,92.91%,91.14%,87.46%,90.68%,NULL,100%,NULL,75.92%,91.78%,92.34%,NULL,90.37%,56.98%,86.51%,100%,99.33%,88.45%,98.72%,80%,65.25%,76.3%,NULL,80.88%,47.41%
2010-11-8,88.35%,NULL,93.01%,91.14%,87.01%,90.64%,NULL,99.72%,NULL,76.03%,91.54%,92.11%,NULL,90%,57.33%,86.65%,100%,99.17%,88.81%,98.81%,100%,64.87%,77.1%,NULL,80.49%,45.33%
2010-11-9,87.84%,NULL,93.01%,90.81%,86.67%,90.5%,NULL,99.17%,NULL,75.08%,90.99%,91.75%,NULL,88.15%,57.66%,86.74%,100%,99.04%,88.68%,98.64%,100%,64.76%,77.77%,NULL,79.99%,42.77%
2010-11-10,87.41%,NULL,92.91%,90.35%,86.34%,90.33%,NULL,98.94%,NULL,74.09%,90.74%,91.22%,NULL,87.41%,57.99%,86.78%,100%,98.88%,88.32%,98.64%,100%,64.58%,77.9%,NULL,79.83%,42.9%
2010-11-11,87.07%,NULL,92.81%,89.26%,86.22%,89.96%,NULL,98.67%,NULL,74.09%,90.12%,90.68%,NULL,86.67%,58.33%,86.88%,100%,98.67%,87.82%,98.55%,99.36%,64.21%,78.33%,NULL,79.44%,42.97%
2010-11-12,86.48%,NULL,92.56%,89.04%,86.22%,89.46%,NULL,98.33%,NULL,73.99%,89.92%,90.21%,NULL,85.93%,57.06%,86.92%,100%,98.42%,87.28%,98.47%,92.54%,63.83%,78.77%,NULL,78.63%,42.58%
2010-11-13,85.88%,NULL,92.36%,88.28%,87.23%,88.71%,NULL,98.56%,NULL,73.88%,89.36%,89.67%,NULL,85.93%,55.89%,86.97%,100%,98.5%,86.73%,98.47%,83.96%,63.37%,79.94%,NULL,78.18%,41.94%
2010-11-14,85.28%,NULL,92.46%,88.28%,88.58%,88.17%,NULL,99.11%,NULL,73.78%,89.19%,89.37%,NULL,84.44%,54.96%,87.06%,100%,98.38%,86.17%,98.81%,75.14%,63.37%,80.24%,NULL,78.22%,40.8%
2010-11-15,84.86%,NULL,92.46%,88.08%,89.25%,87.62%,NULL,99.72%,NULL,73.74%,88.58%,89.02%,NULL,84.81%,53.71%,87.15%,100%,98.21%,86.27%,98.81%,66.69%,63.08%,81.56%,NULL,77.51%,39.61%
2010-11-16,84.35%,NULL,92.36%,87.41%,90.13%,87.11%,NULL,99.83%,NULL,72.95%,88.4%,88.6%,NULL,86.3%,52.36%,87.15%,100%,98%,86.99%,98.81%,68.45%,62.8%,82.29%,NULL,77.13%,38.57%
