,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2016-7-26,96.29%,NULL,95.89%,80.52%,86.65%,97.48%,74.88%,100%,96.12%,77.18%,90.68%,89.47%,1.25%,94.31%,76.67%,74.85%,68.01%,94.72%,78.55%,89.34%,79.97%,NULL,3.72%,47.64%,98.35%,55.4%
2016-7-27,96.2%,NULL,94.71%,79.95%,86.43%,96.98%,74.9%,99.89%,95.99%,75.9%,90.12%,89.14%,1.55%,94.31%,74.83%,74.99%,65.41%,94.92%,78.01%,89.34%,79.56%,98.03%,3.65%,48%,97.9%,55.76%
2016-7-28,96.2%,NULL,94.76%,79.95%,86.65%,96.49%,73.42%,99.61%,95.81%,74.41%,90.08%,88.87%,1.84%,94.31%,73.33%,75.03%,62.52%,94.8%,77.27%,89.42%,78%,97.24%,3.65%,47.64%,97.42%,55.69%
2016-7-29,96.2%,NULL,93.7%,79.37%,85.76%,95.98%,72.59%,99.17%,95.99%,73.14%,90.19%,88.43%,1.9%,92.03%,69.03%,75.07%,59.19%,94.55%,76.53%,89.59%,77.2%,97.24%,3.35%,46.33%,96.97%,55.76%
2016-7-30,96.29%,NULL,94.46%,78.98%,85.21%,95.47%,71.9%,98.67%,95.12%,71.65%,89.64%,88.04%,2.21%,91.65%,64.14%,75.07%,56.58%,94.14%,75.8%,89.92%,75.6%,98.85%,4.76%,45.9%,96.6%,56.13%
2016-7-31,96.65%,NULL,93.85%,78.21%,84.65%,94.93%,71.49%,98.06%,94.81%,70.91%,89.05%,87.77%,2.02%,95.46%,62.95%,74.59%,54.12%,93.72%,75.04%,90.24%,74.25%,97.8%,5.89%,47.4%,96.05%,56.86%
2016-8-1,96.65%,NULL,93.35%,77.83%,84.43%,94.54%,71.29%,97.28%,96.93%,69.85%,88.43%,87.43%,1.84%,96.98%,61.46%,73.12%,51.37%,93.27%,74.72%,90.41%,72.92%,97.57%,5.97%,48.36%,95.53%,56.86%
2016-8-2,96.2%,NULL,92.55%,78.02%,85.54%,94.6%,70.67%,96.72%,97.36%,68.57%,87.85%,87.21%,1.72%,97.36%,60.58%,76%,48.77%,93.56%,74.46%,90.65%,70.66%,97.8%,5.39%,48.12%,95.09%,56.35%
2016-8-3,95.84%,NULL,91.6%,81.88%,85.43%,94.43%,70.43%,96.5%,96.93%,67.94%,87.34%,86.94%,1.9%,96.98%,59.3%,74.9%,46.16%,93.81%,74.29%,90.82%,64.89%,97.68%,4.76%,48.68%,94.62%,55.62%
2016-8-4,96.74%,NULL,90.75%,77.83%,85.32%,93.94%,70.1%,95.94%,96.55%,66.98%,86.72%,86.61%,2.27%,96.22%,57.87%,73.46%,45.29%,94.05%,74.02%,91.39%,62.03%,97.8%,4.09%,49.65%,94.04%,54.68%
2016-8-5,96.47%,NULL,89.8%,77.45%,85.43%,93.39%,69.59%,95.17%,96.49%,65.77%,86.1%,86.39%,1.75%,96.6%,57.38%,72.22%,43.85%,93.56%,73.71%,91.56%,59.53%,NULL,3.3%,49.98%,93.46%,53.74%
2016-8-6,96.29%,NULL,88.76%,77.64%,85.54%,92.84%,68.73%,94.28%,96.86%,64.7%,85.45%,86.01%,1.84%,97.74%,56.54%,72.31%,41.97%,93.02%,73.32%,91.56%,56.42%,97.68%,NULL,50.39%,93.13%,52.96%
2016-8-7,96.2%,NULL,88.07%,77.26%,85.54%,92.27%,68.92%,93.3%,97.86%,63.54%,84.91%,86.39%,1.84%,99.26%,56.35%,72.31%,41.1%,92.41%,72.94%,91.73%,54.7%,97.8%,2.15%,50.88%,92.26%,52.39%
2016-8-8,96.02%,NULL,87.44%,77.07%,85.32%,91.7%,68.51%,92.43%,98.3%,62.56%,84.26%,85.23%,1.9%,98.12%,55.52%,71.92%,39.36%,91.76%,72.58%,91.81%,52.14%,97.57%,1.89%,51.38%,91.65%,51.83%
2016-8-9,95.66%,NULL,86.44%,77.07%,85.21%,91.16%,67.47%,91.4%,97.61%,61.49%,83.8%,84.96%,1.96%,96.22%,54.96%,71.88%,39.8%,91.07%,72.26%,91.81%,49.58%,97.47%,1.36%,50.88%,91.05%,52.18%
2016-8-10,96.02%,NULL,85.5%,76.69%,84.76%,90.7%,67.28%,90.48%,97.24%,60.33%,83.19%,84.63%,2.14%,100%,58.24%,71.92%,41.97%,90.5%,71.95%,92.88%,47.52%,97.57%,1.96%,50.72%,90.9%,52.53%
2016-8-11,96.29%,NULL,84.91%,76.3%,85.1%,90.89%,66.4%,89.99%,96.37%,59.26%,82.76%,84.46%,2.14%,97.74%,62.15%,72.05%,44.43%,91.8%,71.86%,93.05%,48.02%,98.16%,3.84%,50.35%,90.62%,54.89%
2016-8-12,96.92%,NULL,84.86%,77.64%,85.43%,90.9%,66.76%,90.42%,95.5%,59.45%,82.48%,84.74%,2.02%,98.12%,61.36%,73.98%,47.47%,92.53%,71.59%,93.63%,49.05%,98.27%,6.12%,51.33%,91.19%,57.67%
2016-8-13,97.74%,NULL,84.04%,78.6%,85.54%,91.29%,66.59%,90.59%,95.87%,68.04%,82.16%,86%,1.9%,91.65%,60.58%,70.75%,55.13%,92.82%,71.31%,94.29%,48.71%,98.03%,4.36%,52.05%,91.44%,58.49%
2016-8-14,97.46%,NULL,83.21%,79.75%,86.09%,91.21%,66.84%,89.99%,95.43%,69.53%,81.66%,86.88%,1.75%,88.61%,59.7%,69.54%,57.16%,92.82%,70.98%,94.37%,48.2%,97.91%,3.07%,52.81%,91.44%,58.86%
2016-8-15,97.64%,NULL,82.52%,80.14%,86.54%,91.09%,67.24%,89.12%,96.18%,70.06%,81.09%,87.27%,1.66%,88.99%,58.64%,72.73%,58.03%,92.37%,70.64%,94.62%,47.17%,97.8%,2.8%,53.31%,91.15%,58.64%
2016-8-16,97.19%,NULL,81.41%,80.91%,86.98%,90.78%,67.28%,87.95%,NULL,69.53%,80.53%,87.54%,1.87%,95.08%,57.58%,76.4%,57.31%,91.88%,70.29%,94.87%,46.14%,97.68%,3.72%,50.76%,91.08%,57.97%
2016-8-17,96.83%,NULL,81.22%,81.49%,86.76%,90.6%,67.35%,86.88%,97.18%,69.53%,80.11%,88.15%,2.14%,98.12%,56.63%,72.6%,56%,91.35%,69.94%,95.04%,44.95%,97.8%,5.67%,48.4%,91.55%,57.97%
2016-8-18,96.65%,NULL,81.85%,82.66%,85.99%,90.94%,67.37%,85.71%,97.8%,71.02%,79.65%,89.25%,2.21%,96.6%,57.96%,71.33%,54.7%,91.11%,69.61%,95.12%,43.58%,98.39%,6.27%,46.02%,92.98%,57.67%
2016-8-19,96.38%,NULL,82.92%,86%,85.65%,91.73%,67.53%,84.55%,97.3%,74.73%,80.56%,90.41%,2.14%,96.6%,54.78%,72.09%,53.25%,91.63%,69.58%,95.12%,42.21%,97.91%,10.34%,46.33%,93.56%,56.06%
2016-8-20,97.28%,NULL,86.98%,87.78%,85.32%,92.47%,67.66%,84.12%,96.93%,77.18%,80.99%,91.57%,1.66%,94.31%,53.68%,71.63%,60.92%,91.88%,69.58%,95.96%,41.7%,100%,11.06%,46.81%,94.18%,56.4%
2016-8-21,96.83%,NULL,89.83%,84.03%,84.87%,92.75%,67.94%,84.44%,96.12%,77.63%,80.91%,92.34%,1.66%,92.41%,52.06%,72.78%,63.09%,91.88%,69.25%,96.04%,40.49%,100%,10.88%,47.24%,94.51%,53.89%
2016-8-22,96.65%,NULL,90.8%,84.42%,84.54%,92.81%,68.19%,83.86%,97.68%,77.51%,80.7%,92.89%,1.81%,94.31%,57.01%,72.82%,71.92%,91.35%,68.86%,96.46%,39.3%,NULL,10.7%,47.44%,94.76%,52.96%
2016-8-23,96.47%,NULL,92.3%,84.62%,83.99%,92.71%,67.72%,83.04%,97.43%,77.18%,80.28%,93.22%,1.84%,92.03%,61.66%,72.69%,74.53%,91.11%,68.46%,96.63%,37.7%,98.39%,10.34%,47.12%,94.58%,52.67%
2016-8-24,96.38%,NULL,93.2%,84.62%,83.43%,92.53%,67.74%,81.97%,96.8%,77.4%,79.82%,93.49%,1.72%,90.13%,66.47%,72.86%,79.01%,90.42%,68.04%,96.79%,36.37%,98.03%,9.91%,46.93%,94.36%,52.25%
2016-8-25,96.29%,NULL,95.11%,84.42%,82.99%,92.3%,67.7%,80.75%,96.8%,77.51%,79.3%,93.6%,1.96%,87.85%,72.48%,72.78%,90.3%,89.62%,67.6%,96.88%,34.47%,NULL,9.65%,46.85%,94%,52.18%
2016-8-26,95.75%,NULL,96.6%,83.83%,82.1%,91.99%,67.16%,79.43%,96.05%,77.51%,78.81%,93.66%,1.96%,85.95%,77.21%,72.82%,91.75%,88.86%,67.16%,97.21%,32.41%,98.27%,9.31%,46.1%,93.56%,51.76%
2016-8-27,95.39%,NULL,95.83%,83.83%,81.88%,91.72%,66.74%,78.08%,95.43%,76.64%,78.21%,93.66%,2.21%,85.19%,76.56%,72.9%,90.73%,88.34%,66.91%,97.21%,30.81%,98.03%,9.99%,45.86%,93.17%,51.54%
2016-8-28,95.66%,NULL,95.3%,83.83%,81.35%,91.33%,67.16%,77.83%,94.63%,75.79%,77.93%,93.77%,2.6%,85.19%,75.91%,73.08%,89.87%,87.98%,66.84%,97.3%,33.3%,98.74%,12.16%,45.86%,92.8%,50.92%
2016-8-29,96.02%,NULL,94.25%,84.03%,81.55%,90.89%,67.22%,78.08%,94.94%,75.05%,78.42%,93.71%,2.6%,90.89%,72.9%,73.46%,88.13%,87.59%,66.68%,97.38%,39.89%,100%,15.47%,45.9%,92.37%,50.78%
2016-8-30,96.02%,NULL,94.25%,83.64%,81.65%,90.34%,67.2%,79.08%,95.43%,74.2%,79.3%,93.66%,2.6%,96.6%,67.9%,73.85%,86.1%,86.92%,66.36%,98.48%,42.55%,98.74%,15.77%,46.41%,91.98%,50.43%
2016-8-31,95.93%,NULL,94.46%,83.83%,81.65%,89.79%,67.09%,79.38%,95.37%,74.09%,79.47%,93.55%,2.6%,98.88%,61.96%,73.94%,83.93%,86.06%,66%,99.57%,43.92%,98.16%,15.07%,46.73%,91.55%,51.33%
2016-9-1,95.84%,NULL,94.96%,83.64%,82.32%,89.23%,66.8%,79.08%,95.43%,73.99%,78.98%,93.44%,2.6%,99.64%,58.34%,73.98%,81.62%,85.24%,65.61%,100%,45.3%,97.91%,15.57%,46.93%,91.12%,52.18%
2016-9-2,95.66%,NULL,95.32%,83.25%,82.32%,88.68%,66.8%,78.38%,95.43%,73.88%,78.7%,93.22%,2.6%,100%,57.29%,77.92%,82.05%,84.47%,65.2%,99.91%,45.98%,97.8%,29.22%,46.73%,90.72%,52.74%
2016-9-3,96.83%,NULL,96.45%,83.64%,82.21%,88.86%,67.09%,77.93%,95.49%,73.24%,78.35%,93.6%,2.6%,100%,61.56%,73.29%,84.8%,83.85%,64.8%,99.15%,46.99%,100%,27.37%,46.81%,90.48%,58.71%
2016-9-4,97.64%,NULL,96.76%,93.62%,82.32%,89.48%,67.29%,77.68%,94.81%,73.88%,78.74%,94.56%,2.6%,96.98%,65.96%,76.22%,95.65%,83.47%,64.37%,98.14%,53.17%,99.68%,25.44%,46.85%,90.3%,58.12%
2016-9-5,98.91%,NULL,100%,86.99%,82.65%,89.36%,67.16%,78.38%,95.56%,73.24%,80.21%,94.86%,2.6%,94.31%,75.59%,77.65%,91.17%,82.82%,64.01%,97.72%,58%,100%,23.87%,46.89%,90.16%,57.23%
2016-9-6,99.55%,NULL,100%,87.98%,83.76%,89.31%,67.18%,79.38%,95.99%,72.5%,82.16%,95.33%,2.6%,97.74%,84.45%,79.24%,90.73%,82.25%,63.74%,97.97%,62.97%,99.2%,34.54%,46.93%,90.23%,55.91%
2016-9-7,99.55%,NULL,100%,89.18%,84.43%,91.37%,67.98%,80.5%,96.99%,73.99%,87.12%,95.68%,2.6%,100%,94.38%,79.93%,92.62%,82.48%,63.54%,97.3%,65.46%,100%,41.78%,47.24%,90.16%,56.57%
2016-9-8,100%,NULL,100%,85.01%,84.87%,91.96%,68.66%,81.21%,97.86%,74.41%,91.16%,95.57%,2.6%,95.46%,95.71%,78.97%,87.69%,82.29%,63.3%,97.21%,66.61%,100%,40.74%,47.84%,90.33%,56.79%
2016-9-9,99.64%,NULL,100%,NULL,85.99%,92.55%,71.17%,82.12%,98.49%,74.62%,94.93%,95.68%,2.6%,93.17%,94.14%,79.93%,91.6%,82.29%,63.97%,96.63%,73.68%,99.2%,36.97%,48.64%,90.19%,55.62%
2016-9-10,99.45%,NULL,100%,85.6%,86.76%,93.18%,72.27%,83.59%,98.74%,74.62%,97.2%,95.62%,2.6%,86.33%,94.14%,80.21%,89.43%,84.39%,67.67%,95.54%,100%,98.62%,33.7%,49.74%,90.37%,53.89%
2016-9-11,99.91%,NULL,100%,86.59%,87.43%,93.88%,73.2%,84.55%,97.68%,75.9%,98.62%,95.33%,2.37%,80.62%,93.89%,79.7%,86.83%,85.94%,70.01%,95.54%,100%,98.18%,33.94%,50.72%,90.48%,52.67%
2016-9-12,98.46%,NULL,100%,89.18%,88.09%,94.15%,73.82%,85.56%,98.36%,76.22%,99.61%,95.09%,2.47%,76.44%,93.54%,78.74%,86.83%,86.64%,71.17%,95.79%,100%,98.03%,34.54%,50.59%,90.33%,51.97%
2016-9-13,97.55%,NULL,99.33%,89.18%,88.76%,94.25%,74.31%,86.83%,98.3%,75.37%,99.61%,94.8%,2.6%,71.88%,87.08%,71.84%,86.83%,87.04%,72.05%,95.62%,100%,97.8%,34.78%,53.4%,90.3%,51.33%
2016-9-14,96.2%,NULL,100%,84.4%,89.54%,94.31%,79.57%,87.89%,97.11%,75.37%,98.23%,94.45%,2.6%,87.09%,87.08%,73.08%,86.54%,91.55%,75.38%,95.21%,100%,100%,47.59%,97.66%,90.44%,50.7%
2016-9-15,96.02%,NULL,100%,NULL,90.2%,94.42%,83.46%,89.06%,96.55%,75.37%,99.04%,94.56%,2.6%,95.46%,87.77%,73.33%,91.02%,92.57%,77.74%,95.12%,100%,98.85%,55.99%,95.81%,91.22%,56.42%
2016-9-16,95.75%,NULL,100%,NULL,91.01%,94.37%,90.98%,90.26%,95.12%,75.26%,99.5%,94.62%,2.6%,90.89%,87.66%,76.8%,90.3%,90.5%,77.89%,94.96%,100%,99.32%,53.27%,92.19%,91.91%,52.96%
2016-9-17,97.1%,NULL,100%,NULL,91.6%,94.93%,92.03%,91.78%,93.52%,75.15%,100%,94.74%,2.67%,87.09%,87.2%,78.83%,90.3%,91.96%,81.93%,94.96%,100%,98.62%,53.13%,92.64%,92.34%,47.82%
2016-9-18,96.38%,NULL,100%,NULL,91.25%,95.31%,94.15%,91.84%,93.39%,82.56%,100%,94.92%,2.6%,82.91%,87.08%,80.02%,94.21%,93.02%,88.82%,95.96%,100%,98.39%,53.84%,92.92%,94.51%,43.89%
2016-9-19,96.56%,NULL,100%,NULL,92.08%,96.96%,98.16%,92.38%,94.07%,87.95%,100%,95.33%,2.6%,79.86%,86.62%,80.76%,93.77%,94.84%,89.05%,96.54%,100%,98.39%,53.55%,97.08%,96.27%,39.76%
2016-9-20,97.83%,NULL,100%,94.03%,92.91%,98.22%,98.64%,93.19%,94.2%,89.22%,100%,95.92%,2.6%,77.2%,86.97%,81.41%,91.46%,95.88%,88.32%,97.13%,100%,98.27%,53.41%,99.12%,97.31%,35.88%
2016-9-21,99%,NULL,100%,95.67%,93.62%,98.56%,96.35%,93.85%,95%,89.81%,100%,95.98%,2.6%,79.86%,88.59%,82.49%,88.13%,96.93%,87.25%,97.63%,100%,98.16%,53.55%,99%,97.97%,35.94%
2016-9-22,99%,NULL,99.59%,94.44%,94.8%,98.81%,95.59%,94.61%,96.61%,89.46%,100%,95.98%,2.6%,84.43%,89.05%,82.44%,84.8%,97.4%,86.3%,97.63%,100%,98.03%,53.55%,97.48%,98.27%,35.94%
2016-9-23,99.36%,NULL,100%,92%,95.28%,98.88%,94.23%,95.17%,98.11%,88.52%,100%,95.92%,2.6%,86.33%,89.29%,81.64%,81.33%,96.81%,85.55%,97.72%,99.36%,97.91%,56.86%,95.36%,98.31%,36.11%
2016-9-24,98.46%,NULL,100%,91.19%,94.92%,98.94%,92.6%,95.72%,97.74%,87.73%,100%,95.68%,2.6%,88.61%,89.52%,80.58%,80.17%,95.84%,84.5%,97.8%,96.25%,100%,59.64%,90.13%,98.16%,37.52%
2016-9-25,97.74%,NULL,100%,92%,94.45%,98.9%,91.7%,96.21%,97.18%,86.83%,100%,95.45%,2.6%,90.51%,90.11%,79.38%,79.01%,94.26%,83.25%,97.21%,93.45%,98.5%,59.93%,84.57%,97.94%,37.82%
2016-9-26,96.56%,NULL,99.07%,92.61%,93.74%,98.83%,89.72%,96.83%,98.36%,86.83%,98.42%,95.04%,2.6%,89.75%,88.13%,76.31%,77.13%,90.06%,81.76%,96.29%,92.81%,98.15%,59.78%,74.28%,97.68%,38.9%
2016-9-27,97.55%,NULL,100%,83.25%,92.08%,98.43%,98.19%,98.39%,96.12%,96.95%,100%,94.74%,2.6%,100%,95.71%,71.29%,93.05%,90.95%,96.49%,95.46%,100%,100%,81.2%,83.72%,98.53%,38.78%
2016-9-28,99.18%,NULL,100%,77.07%,88.65%,97.54%,97.24%,97.67%,97.36%,94.49%,96.52%,94.33%,2.6%,100%,100%,74.16%,86.54%,94.34%,92.74%,97.97%,100%,100%,88.84%,85.7%,98.98%,40.32%
2016-9-29,98.91%,NULL,100%,86.39%,86.87%,96.82%,92.98%,96.94%,97.74%,95.9%,97.09%,94.1%,2.6%,100%,100%,73.51%,77.85%,88.78%,89.13%,98.9%,100%,100%,74.65%,88.09%,98.72%,39.76%
2016-9-30,98.01%,NULL,100%,89.18%,85.99%,96.21%,92.96%,96.78%,96.8%,97.3%,100%,94.21%,2.6%,94.31%,100%,75.03%,79.88%,93.06%,88.37%,98.14%,100%,NULL,76.59%,92.14%,98.98%,36.58%
2016-10-1,97.28%,NULL,100%,81.88%,85.87%,95.5%,94.96%,97.06%,96.61%,96.25%,100%,94.62%,2.6%,87.47%,100%,79.7%,85.38%,95.01%,87.28%,97.55%,99.36%,98.85%,79.38%,92.36%,100%,36.29%
2016-10-2,97.83%,NULL,100%,88.38%,85.87%,94.86%,96.22%,97.5%,95.93%,95.55%,100%,95.21%,2.6%,79.86%,100%,83.05%,85.67%,96.22%,86.01%,96.71%,96.89%,98.62%,79.21%,90.85%,100%,37.05%
2016-10-3,98.28%,NULL,99.97%,90.59%,85.54%,95.03%,98.24%,97.67%,94.94%,94.38%,100%,95.68%,2.6%,73.4%,96.55%,84.42%,85.67%,96.68%,84.63%,95.87%,92.17%,98.5%,78.88%,90.63%,100%,37.58%
2016-10-4,98.37%,NULL,99.49%,89.23%,85.1%,95.92%,99.07%,98.06%,94.88%,94.03%,100%,95.8%,2.6%,70.74%,93.66%,84.51%,84.51%,96.26%,83.17%,95.96%,85.76%,98.39%,79.05%,90.35%,100%,38.42%
2016-10-5,98.82%,NULL,98.82%,90.99%,84.76%,96.75%,99.65%,98.56%,94.94%,93.44%,100%,95.62%,2.6%,72.26%,94.74%,81.88%,83.35%,96.89%,81.65%,96.63%,78.48%,98.27%,78.88%,89.41%,100%,39.51%
2016-10-6,98.91%,NULL,98.2%,93.01%,85.21%,97.49%,99.18%,99%,95.5%,93.09%,100%,95.45%,2.6%,84.43%,91.04%,72.56%,81.33%,97.61%,80.45%,96.96%,75.99%,98.16%,79.38%,90.97%,100%,38.24%
2016-10-7,98.82%,NULL,97.43%,94.85%,85.99%,98.3%,98.06%,99.39%,95.68%,92.62%,100%,95.57%,2.6%,87.47%,89.41%,74.11%,78.87%,96.72%,82.89%,97.47%,79.56%,98.27%,78.72%,97.19%,100%,39.7%
2016-10-8,99%,NULL,96.91%,90.79%,87.43%,98.96%,99.12%,99.89%,95.93%,92.97%,100%,95.57%,2.6%,95.84%,89.87%,73.2%,76.41%,96.43%,85.29%,97.8%,100%,98.27%,75.78%,95.02%,100%,41.57%
2016-10-9,99.18%,NULL,97.02%,92.2%,88.87%,98.91%,98.78%,100%,95%,93.32%,100%,95.51%,2.6%,99.64%,90.34%,74.37%,72.64%,96.98%,88.29%,98.31%,100%,98.85%,76.27%,96.21%,100%,44.41%
2016-10-10,99.09%,NULL,97.17%,90.59%,90.09%,98.9%,97.61%,100%,95.06%,93.67%,100%,95.57%,2.6%,98.12%,90.46%,76.8%,68.88%,97.14%,94.69%,98.39%,100%,98.97%,75.29%,95.24%,100%,46.4%
2016-10-11,99%,NULL,96.86%,86.59%,91.13%,98.9%,96.09%,100%,96.24%,93.91%,100%,95.86%,2.6%,96.22%,90.11%,77.16%,65.12%,96.93%,94.71%,98.48%,100%,98.62%,75.45%,94%,100%,48.7%
2016-10-12,99.27%,NULL,98.56%,88.98%,92.31%,98.9%,95.07%,100%,96.74%,94.26%,100%,95.8%,2.6%,96.98%,90.23%,79.01%,61.5%,97.06%,95.84%,98.48%,100%,99.8%,74.65%,93.71%,100%,49.94%
2016-10-13,99.36%,NULL,98.46%,91.19%,93.38%,98.91%,94.94%,100%,97.05%,93.44%,100%,95.74%,2.6%,98.12%,90.46%,79.75%,60.34%,97.31%,88.87%,98.48%,100%,98.74%,74.65%,92.53%,100%,51.19%
2016-10-14,99.55%,NULL,97.69%,87.78%,94.09%,98.98%,95.56%,100%,97.49%,92.62%,100%,95.62%,2.6%,99.26%,90.7%,80.58%,59.19%,97.31%,85.68%,98.48%,100%,98.5%,76.59%,92.88%,100%,52.18%
2016-10-15,99.73%,NULL,97.02%,89.18%,94.45%,98.9%,95.09%,100%,96.8%,91.8%,100%,95.51%,2.6%,100%,90.93%,80.62%,56.58%,94.43%,87.31%,98.48%,100%,98.27%,75.78%,91.36%,100%,53.6%
2016-10-16,99.55%,NULL,97.63%,90.38%,94.92%,98.83%,95.17%,98.56%,95.5%,91.1%,100%,95.27%,2.6%,100%,91.17%,80.3%,53.98%,96.43%,89.05%,98.48%,100%,98.16%,74.65%,90.52%,100%,55.11%
2016-10-17,99.45%,NULL,98.56%,91.19%,95.28%,98.88%,95.53%,97.56%,96.24%,90.98%,100%,95.04%,2.6%,100%,91.88%,79.43%,51.37%,97.91%,88.37%,98.56%,100%,98.16%,74.32%,89.03%,99.92%,56.64%
2016-10-18,99.18%,NULL,98.66%,91.8%,95.63%,98.92%,94.81%,95%,95.62%,90.98%,100%,94.86%,2.6%,98.88%,92.71%,78.97%,48.77%,97.61%,89.21%,98.64%,100%,98.03%,74.16%,85.97%,99.85%,57.82%
2016-10-19,98.73%,NULL,98.1%,92.4%,95.63%,98.95%,94.15%,94.12%,95.68%,90.86%,100%,94.74%,2.6%,92.79%,90%,78.47%,46.16%,96.34%,88.09%,98.31%,100%,98.03%,73.36%,84.47%,99.81%,57.15%
2016-10-20,98.19%,NULL,97.38%,93.01%,95.28%,98.89%,93.43%,94.12%,95.99%,89.93%,100%,94.8%,2.6%,93.55%,85.71%,75.03%,43.56%,97.44%,88.92%,97.89%,100%,97.91%,71.92%,82.92%,99.7%,56.06%
2016-10-21,98.01%,NULL,96.66%,93.42%,94.57%,98.8%,92.98%,94.44%,95.74%,88.99%,100%,94.86%,2.6%,95.46%,84.01%,76.22%,40.95%,98.16%,90.26%,97.55%,100%,97.91%,69.24%,84.9%,99.7%,56.42%
2016-10-22,97.74%,NULL,96.4%,92.2%,94.09%,98.95%,92.8%,94.34%,94.94%,87.95%,99.46%,94.92%,2.6%,95.46%,85.37%,77.88%,38.35%,98.8%,89.18%,97.47%,100%,97.8%,68.45%,91.75%,99.4%,56.79%
2016-10-23,97.28%,NULL,96.76%,90.38%,94.09%,98.88%,93.69%,94.39%,94.2%,87.28%,98.88%,94.92%,2.6%,95.84%,86.74%,79.24%,38.35%,98.84%,87.41%,97.55%,100%,97.8%,68.3%,92.53%,99.28%,57.75%
2016-10-24,96.83%,NULL,97.02%,90.59%,94.57%,98.87%,95.04%,94.56%,95.81%,87.16%,98.46%,94.92%,2.6%,95.46%,87.89%,80.48%,38.35%,98.71%,85.81%,97.55%,99.79%,NULL,68.14%,92.81%,99.1%,57.38%
2016-10-25,96.11%,NULL,96.71%,90.79%,94.57%,99.03%,94.6%,93.96%,95.87%,87.05%,98.54%,94.92%,2.6%,96.6%,87.08%,82.06%,35.74%,99.1%,84.55%,97.89%,98.95%,97.8%,71.13%,92.42%,98.91%,56.64%
2016-10-26,95.39%,NULL,95.89%,90.79%,94.68%,99.15%,95.46%,93.19%,94.88%,86.94%,98.58%,94.8%,2.6%,NULL,84.45%,83.24%,33.14%,98.59%,83.71%,98.31%,95.4%,97.8%,74.97%,92.53%,98.61%,55.98%
2016-10-27,94.85%,NULL,95.11%,90.99%,94.92%,99.16%,94.49%,92.49%,95.25%,85.93%,98.5%,94.68%,2.6%,100%,81.86%,83.99%,30.53%,98.8%,83.6%,98.48%,90.48%,97.8%,78.88%,89.52%,98.27%,52.18%
2016-10-28,94.13%,NULL,94.31%,90.99%,95.28%,99.13%,93.27%,91.84%,95.25%,84.92%,98.39%,94.62%,2.6%,100%,79.97%,84.37%,27.93%,98.89%,83.48%,98.48%,84.69%,97.8%,82.37%,87.33%,97.9%,51.19%
2016-10-29,93.6%,NULL,93.77%,90.99%,95.51%,99.07%,92.52%,92.05%,94.26%,84.02%,98.39%,94.45%,2.6%,100%,78.31%,84.56%,25.47%,98.89%,83.35%,98.48%,80.2%,97.8%,83.54%,86.08%,97.38%,52.46%
2016-10-30,93.06%,NULL,93.65%,90.79%,95.87%,98.94%,93.43%,92.27%,94.32%,83.13%,98.23%,94.21%,2.6%,100%,76.56%,84.85%,22.86%,98.54%,83.45%,98.39%,87.05%,97.68%,84.39%,86.89%,96.93%,53.46%
2016-10-31,92.52%,NULL,93.6%,90.38%,95.87%,98.91%,93.92%,92.43%,94.88%,82.9%,98.19%,93.99%,2.6%,99.64%,74.18%,84.89%,20.26%,98.5%,83.48%,98.31%,97.09%,97.57%,85.24%,87.66%,96.64%,54.6%
2016-11-1,91.98%,NULL,93.6%,90.18%,95.63%,98.87%,94.49%,92.6%,94.44%,82.56%,98.12%,93.77%,2.6%,98.88%,72.48%,84.8%,18.81%,98.46%,83.5%,98.31%,99.36%,97.47%,85.41%,88.48%,96.12%,55.76%
2016-11-2,91.27%,NULL,93.85%,89.78%,95.16%,98.83%,94.75%,92.71%,95.68%,82.34%,98.08%,93.49%,2.6%,96.6%,70.8%,84.7%,17.37%,98.42%,83.78%,98.22%,100%,97.57%,86.09%,89.08%,95.75%,56.35%
2016-11-3,90.65%,NULL,93.9%,88.98%,94.45%,98.77%,95.22%,93.09%,96.61%,81.22%,98%,93.27%,2.6%,96.6%,69.03%,84.85%,15.92%,98.29%,83.94%,98.22%,100%,97.47%,86.95%,89.58%,95.24%,57.52%
2016-11-4,90.02%,NULL,93.75%,88.78%,93.97%,98.75%,94.94%,93.3%,96.68%,80.32%,97.93%,93.05%,2.6%,95.84%,67.18%,85.04%,14.47%,98.25%,84.24%,98.22%,100%,97.35%,86.77%,89.69%,94.8%,57.75%
2016-11-5,89.31%,NULL,93.6%,88.38%,93.26%,98.68%,95.35%,93.19%,97.11%,79.53%,97.85%,92.78%,2.6%,98.88%,66.67%,85.23%,13.02%,98.08%,84.57%,98.31%,100%,97.24%,87.46%,89.41%,94.18%,57.6%
2016-11-6,88.6%,NULL,93.45%,88.38%,92.43%,98.58%,95.56%,93.19%,97.55%,78.75%,97.09%,92.5%,2.6%,94.69%,66.98%,85.37%,13.02%,97.86%,84.65%,98.39%,100%,97.02%,87.46%,89.97%,93.67%,56.2%
