,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2009-8-2,69.94%,NULL,82.46%,65.37%,76.9%,79.83%,NULL,81.21%,NULL,72%,31.17%,89.61%,NULL,NULL,66.02%,72%,59.33%,34.01%,50.85%,98.3%,92.99%,100%,25.93%,NULL,97.13%,46.62%
2009-8-3,69.78%,NULL,82.24%,64.05%,77.08%,79.03%,NULL,79.74%,NULL,71.17%,30.24%,88.96%,NULL,NULL,65.76%,77.26%,57.31%,32.58%,50.54%,98.3%,91.23%,100%,NULL,NULL,96.57%,46.11%
2009-8-4,69.78%,NULL,81.94%,63.35%,77.61%,78.24%,NULL,78.47%,NULL,70.5%,29.57%,88.24%,NULL,NULL,65.56%,76.88%,56.44%,31.67%,50.2%,98.38%,90.57%,100%,25.04%,NULL,96.24%,44.21%
2009-8-5,69.45%,NULL,81.86%,62.67%,78.41%,77.72%,NULL,77.83%,NULL,73.99%,28.95%,88.42%,NULL,NULL,64.11%,75.63%,56.15%,32.02%,49.69%,98.38%,90.99%,100%,24.78%,NULL,96.76%,42.05%
2009-8-6,69.45%,NULL,81.86%,76.76%,82.32%,80.83%,NULL,79.13%,NULL,77.45%,28.72%,83.28%,NULL,NULL,63.01%,73.99%,58.18%,38.38%,50.93%,98.38%,89.46%,100%,23.54%,NULL,100%,40.68%
2009-8-7,71.76%,NULL,100%,53.06%,82.65%,81.54%,NULL,79.94%,NULL,87.54%,47.54%,90.27%,NULL,NULL,65.48%,85.31%,100%,77.51%,60.19%,98.98%,100%,100%,25.04%,NULL,100%,42.53%
2009-8-8,74%,NULL,100%,63.18%,83.78%,81.52%,NULL,80.96%,NULL,94.46%,100%,90.92%,NULL,NULL,97.4%,77.64%,100%,97.3%,68.76%,99.83%,100%,100%,70.03%,NULL,100%,57.3%
2009-8-9,82.74%,NULL,100%,67.07%,85.57%,81.73%,NULL,82.58%,NULL,82.65%,100%,92.46%,NULL,NULL,100%,68.4%,100%,97.22%,70.64%,100%,100%,100%,44.37%,NULL,100%,52.41%
2009-8-10,82.23%,NULL,100%,60.82%,84.9%,81.44%,NULL,83.14%,NULL,89.47%,100%,92.7%,NULL,NULL,100%,69.33%,100%,93.2%,71.33%,100%,100%,100%,NULL,NULL,100%,47.5%
2009-8-11,81.64%,NULL,100%,71.76%,84.9%,81.15%,NULL,83.7%,NULL,93.87%,100%,92.11%,NULL,NULL,100%,72.13%,100%,95.3%,71.42%,100%,100%,100%,NULL,NULL,100%,44.38%
2009-8-12,81.39%,NULL,100%,80.13%,85.35%,80.86%,NULL,85.29%,NULL,93.18%,100%,92.05%,NULL,NULL,100%,70.89%,100%,98.25%,71.66%,99.32%,100%,100%,NULL,NULL,100%,41.91%
2009-8-13,81.05%,NULL,100%,82.4%,85.79%,80.38%,NULL,86.57%,NULL,94.35%,100%,93%,NULL,NULL,100%,67.18%,100%,96.4%,71.47%,98.64%,97.39%,100%,9.85%,NULL,100%,39.37%
2009-8-14,80.21%,NULL,100%,89.04%,85.89%,79.92%,NULL,88%,NULL,94.23%,100%,94.39%,NULL,NULL,100%,65.83%,100%,96.77%,71.21%,98.47%,95.62%,100%,8.75%,NULL,100%,36.04%
2009-8-15,79.11%,NULL,100%,82.2%,85.68%,79.48%,NULL,89.06%,NULL,93.87%,100%,95.74%,NULL,NULL,100%,66.05%,100%,95.34%,70.83%,98.47%,92.75%,100%,9.48%,NULL,100%,32.72%
2009-8-16,82.49%,NULL,100%,81.82%,85.89%,79.1%,NULL,90.31%,NULL,94.35%,100%,97.14%,NULL,57.04%,100%,66.2%,100%,95.7%,70.36%,98.38%,88.59%,99.78%,9.48%,NULL,100%,29.51%
2009-8-17,85.37%,NULL,100%,81.82%,86.34%,78.7%,NULL,91.18%,NULL,94.58%,100%,98.43%,NULL,NULL,100%,66.2%,100%,95.99%,69.82%,98.81%,87.04%,99.78%,12.04%,NULL,100%,29.51%
2009-8-18,88.01%,NULL,100%,80.13%,86.56%,84.58%,NULL,92.16%,NULL,94.58%,100%,99.55%,NULL,NULL,97.81%,67.22%,100%,96.36%,69.56%,100%,85.06%,100%,12.77%,NULL,99.9%,24.31%
2009-8-19,91.09%,NULL,100%,81.62%,86.45%,86.85%,NULL,92.54%,NULL,94.23%,100%,99.61%,NULL,NULL,95.06%,67.98%,100%,96.6%,68.97%,100%,86.38%,100%,13.65%,NULL,99.27%,22.75%
2009-8-20,92.91%,NULL,100%,82.79%,86.45%,90.22%,NULL,92.76%,NULL,93.75%,100%,99.61%,NULL,NULL,92.2%,68.52%,100%,96.4%,68.34%,99.83%,86.38%,100%,13.58%,NULL,98.61%,22.8%
2009-8-21,94.3%,NULL,100%,83.59%,86.22%,93.03%,NULL,92.65%,NULL,93.29%,100%,99.59%,NULL,NULL,88.33%,68.63%,100%,96.11%,67.67%,99.49%,89.67%,100%,13.72%,NULL,98.35%,24.22%
2009-8-22,95.35%,NULL,100%,84.38%,86%,93.83%,NULL,92.32%,NULL,92.78%,100%,99.53%,NULL,NULL,84.45%,68.44%,100%,96.32%,67.12%,99.32%,89.91%,NULL,13.72%,NULL,100%,25.29%
2009-8-23,95.87%,NULL,100%,84.88%,86%,94.18%,NULL,92%,NULL,92.2%,100%,99.41%,NULL,73.33%,80.08%,68.67%,100%,96.97%,66.66%,99.32%,90.78%,NULL,13.72%,NULL,100%,26.2%
2009-8-24,96.13%,NULL,100%,85.47%,86.34%,94.3%,NULL,91.62%,NULL,92.09%,100%,99.22%,NULL,NULL,75.61%,68.67%,100%,97.1%,66.17%,99.23%,90.78%,NULL,13.72%,NULL,100%,27.81%
2009-8-25,95.69%,NULL,100%,85.86%,86.34%,94.4%,NULL,91.07%,NULL,92.32%,100%,99.47%,NULL,NULL,70.9%,68.44%,100%,96.68%,65.85%,99.57%,90.57%,100%,13.72%,NULL,100%,29.37%
2009-8-26,96.39%,NULL,100%,86.06%,86.11%,94.52%,NULL,90.37%,NULL,92.44%,100%,99.51%,NULL,NULL,66.21%,68.32%,100%,96.56%,65.47%,100%,90.33%,100%,13.5%,NULL,100%,32.32%
2009-8-27,96.39%,NULL,100%,86.06%,85.79%,94.66%,NULL,89.44%,NULL,91.85%,100%,99.57%,NULL,NULL,60.54%,68.36%,100%,96.68%,65.01%,100%,90.78%,100%,13.43%,NULL,100%,33.88%
2009-8-28,96.39%,NULL,100%,85.86%,85.57%,94.78%,NULL,88.48%,NULL,90.92%,100%,99.61%,NULL,NULL,54.96%,68.13%,100%,96.56%,64.59%,100%,91.23%,100%,13.21%,NULL,100%,36.64%
2009-8-29,96.74%,NULL,100%,85.86%,85.46%,94.83%,NULL,87.42%,NULL,90.27%,100%,99.65%,NULL,NULL,51.09%,68.09%,100%,96.6%,64.14%,99.91%,91.23%,100%,12.99%,NULL,100%,38.14%
2009-8-30,96.48%,NULL,100%,86.45%,85.12%,94.78%,NULL,86.25%,NULL,89.58%,100%,99.73%,NULL,89.26%,45.3%,67.87%,100%,96.52%,63.69%,99.66%,90.78%,100%,14.09%,NULL,100%,4%
2009-8-31,96.66%,NULL,100%,87.71%,84.79%,94.56%,NULL,85.13%,NULL,94.35%,100%,99.88%,NULL,NULL,39.8%,67.6%,100%,96.32%,63.24%,99.66%,90.57%,100%,14.23%,NULL,100%,40.43%
2009-9-1,96.39%,NULL,100%,83.97%,83.89%,94.33%,NULL,84.12%,NULL,94.69%,100%,99.94%,NULL,NULL,33.53%,67.26%,100%,95.91%,62.8%,99.66%,90.57%,100%,14.09%,NULL,100%,42.66%
2009-9-2,96.31%,NULL,100%,81.62%,83.1%,94.07%,NULL,83.29%,NULL,94.58%,100%,99.84%,NULL,NULL,33.12%,67.18%,100%,95.78%,62.51%,99.4%,90.78%,100%,14.09%,NULL,100%,4.06%
2009-9-3,95.87%,NULL,100%,81.62%,82.21%,93.83%,NULL,84.39%,NULL,93.98%,100%,99.67%,NULL,NULL,36.06%,67.26%,100%,95.62%,62.51%,99.32%,100%,100%,14.01%,NULL,100%,42.6%
2009-9-4,95%,NULL,100%,81.42%,81.23%,93.59%,NULL,86.09%,NULL,93.29%,100%,99.53%,NULL,NULL,39.47%,67.3%,100%,95.46%,62.35%,99.32%,100%,100%,13.8%,NULL,100%,44.5%
2009-9-5,94.04%,NULL,100%,82%,80.52%,93.25%,NULL,87.52%,NULL,92.55%,100%,99.34%,NULL,NULL,42.41%,67.34%,100%,95.05%,62.18%,99.4%,100%,100%,13.58%,NULL,100%,45.04%
2009-9-6,93.78%,NULL,100%,83.6%,80.02%,93%,NULL,88.9%,NULL,91.97%,100%,99.1%,NULL,100%,43.13%,67.26%,100%,94.57%,61.91%,99.32%,98.92%,100%,14.6%,NULL,100%,45.28%
2009-9-7,94.21%,NULL,100%,82.99%,79.42%,92.76%,NULL,90.1%,NULL,91.26%,100%,98.79%,NULL,NULL,43.33%,67.26%,100%,93.6%,61.58%,99.32%,95.18%,100%,17.91%,NULL,100%,45.16%
2009-9-8,94.56%,NULL,100%,82.2%,79.01%,92.5%,NULL,91.35%,NULL,90.39%,100%,98.61%,NULL,NULL,43.61%,67.22%,100%,92.96%,61.26%,99.15%,89.91%,100%,18.23%,NULL,100%,45.16%
2009-9-9,95.35%,NULL,100%,81.82%,78.5%,92.39%,NULL,92.38%,NULL,89.58%,100%,98.24%,NULL,NULL,45.9%,67.11%,100%,92.12%,60.91%,98.81%,84.19%,100%,18.23%,NULL,100%,53.15%
2009-9-10,95.69%,NULL,100%,82.4%,77.61%,92.22%,NULL,92.98%,NULL,89.47%,100%,97.82%,NULL,NULL,44.42%,67.03%,100%,91.36%,60.56%,98.55%,81.11%,100%,18.23%,NULL,100%,44.8%
2009-9-11,95.78%,NULL,100%,82%,76.99%,92.5%,NULL,93.41%,NULL,89.47%,99.74%,97.45%,NULL,NULL,44.93%,66.92%,100%,90.61%,60.28%,98.47%,82.62%,100%,18.31%,NULL,100%,43.73%
2009-9-12,96.31%,NULL,100%,81.82%,75.18%,92.59%,NULL,93.85%,NULL,89.47%,99.12%,97.08%,NULL,NULL,44.35%,66.81%,100%,89.83%,59.98%,98.38%,85.27%,100%,18.39%,NULL,100%,43.73%
2009-9-13,96.22%,NULL,100%,82%,73.76%,92.54%,NULL,93.9%,NULL,88.65%,98.4%,96.9%,NULL,NULL,43.61%,67.11%,100%,89.05%,60.28%,98.3%,85.51%,100%,18.39%,NULL,100%,43.19%
2009-9-14,96.31%,NULL,100%,82.79%,72.84%,92.57%,NULL,94.12%,NULL,87.75%,97.69%,96.35%,NULL,NULL,43.07%,67.22%,100%,88.11%,60.52%,98.13%,90.78%,NULL,18.55%,NULL,100%,43.13%
2009-9-15,96.48%,NULL,100%,82.98%,71.74%,92.53%,NULL,94.34%,NULL,86.7%,97.01%,95.74%,NULL,NULL,42.54%,67.15%,100%,87.34%,60.45%,98.13%,93.86%,100%,18.47%,NULL,100%,42.6%
2009-9-16,96.39%,NULL,100%,82.98%,70.41%,92.49%,NULL,94.61%,NULL,85.6%,96.36%,95.56%,NULL,NULL,42.02%,67.07%,100%,86.92%,60.28%,98.3%,96.71%,100%,18.23%,NULL,100%,41.55%
2009-9-17,96.22%,NULL,100%,85.47%,69.01%,92.44%,NULL,94.83%,NULL,85.6%,95.62%,95.86%,NULL,NULL,41.5%,67.03%,100%,86.34%,60.02%,98.3%,98.47%,100%,18.23%,NULL,100%,41.55%
2009-9-18,96.48%,NULL,100%,85.86%,67.68%,92.4%,NULL,95.11%,NULL,84.98%,94.97%,95.68%,NULL,NULL,45.3%,67%,100%,85.51%,59.72%,98.3%,99.79%,100%,17.83%,NULL,100%,41.43%
2009-9-19,96.92%,NULL,100%,85.86%,66.88%,92.38%,NULL,95.17%,NULL,83.98%,NULL,95.19%,NULL,NULL,48.85%,66.92%,100%,84.71%,59.42%,98.38%,100%,100%,17.75%,NULL,100%,41.72%
2009-9-20,97.01%,NULL,99.7%,85.66%,66.28%,92.33%,NULL,95.5%,NULL,83.98%,94.43%,94.7%,NULL,NULL,48.11%,67.11%,100%,83.81%,59.09%,98.38%,98.26%,100%,17.51%,NULL,100%,42.48%
2009-9-21,97.09%,NULL,99.37%,85.27%,65.96%,92.27%,NULL,95.06%,NULL,83.88%,93.82%,94.21%,NULL,NULL,49.59%,67.15%,100%,82.58%,58.67%,98.47%,95.39%,100%,17.27%,NULL,100%,42.66%
2009-9-22,97.09%,NULL,98.89%,84.88%,63.64%,92.2%,NULL,94.44%,NULL,83.77%,93.79%,93.72%,NULL,NULL,49.15%,67.11%,100%,81.65%,58.26%,98.47%,92.54%,100%,17.27%,NULL,100%,42.9%
2009-9-23,97.01%,NULL,98.42%,84.17%,61.23%,91.95%,NULL,94.01%,NULL,83.1%,92.86%,93.06%,NULL,NULL,49.15%,67%,100%,80.92%,57.82%,98.47%,89.01%,100%,17.27%,NULL,100%,42.78%
2009-9-24,96.83%,NULL,98.32%,83.78%,59.23%,91.77%,NULL,93.41%,NULL,82.1%,91.56%,92.52%,NULL,NULL,48.99%,67.49%,100%,79.57%,57.5%,98.47%,85.51%,100%,17.27%,NULL,100%,43.01%
2009-9-25,96.74%,NULL,98.23%,83.19%,57.25%,91.79%,NULL,92.54%,NULL,80.95%,90.86%,91.75%,NULL,NULL,49.52%,67.98%,100%,78.84%,57.16%,98.55%,85.06%,100%,17.35%,NULL,99.75%,43.37%
2009-9-26,97.45%,NULL,98.23%,82.79%,55.18%,91.21%,NULL,91.56%,NULL,79.72%,90.1%,90.98%,NULL,NULL,49.44%,68.17%,100%,77.98%,56.81%,99.32%,85.27%,100%,17.35%,NULL,99.09%,43.25%
2009-9-27,96.92%,NULL,98.18%,82.2%,53.1%,90.91%,NULL,90.69%,NULL,78.66%,89.41%,90.21%,NULL,NULL,49.36%,69.25%,100%,77.19%,56.77%,99.32%,85.27%,100%,17.35%,NULL,98.64%,43.37%
2009-9-28,96.83%,NULL,98.51%,82%,51.36%,90.64%,NULL,90.75%,NULL,77.56%,88.62%,89.55%,NULL,NULL,49.29%,72.17%,100%,76.41%,57.23%,99.4%,88.36%,100%,17.35%,NULL,98.31%,43.73%
2009-9-29,96.74%,NULL,98.61%,81.82%,50.77%,90.11%,NULL,94.44%,NULL,77.45%,88.09%,88.96%,NULL,NULL,49.22%,75.8%,100%,75.88%,66.22%,99.49%,100%,100%,17.35%,NULL,97.83%,NULL
2009-9-30,97.18%,NULL,98.56%,81.22%,50.5%,89.68%,NULL,94.83%,NULL,77.62%,88.06%,88.54%,NULL,NULL,50.84%,78.96%,100%,75.43%,67.62%,100%,100%,100%,17.03%,NULL,97.46%,NULL
2009-10-1,96.74%,NULL,100%,82.59%,50.77%,89.66%,NULL,95.11%,NULL,78.55%,88.06%,88.6%,NULL,NULL,52.02%,79.81%,100%,74.62%,67.99%,100%,100%,100%,17.27%,NULL,96.98%,47.22%
2009-10-2,96.92%,NULL,100%,82.79%,51.79%,89.61%,NULL,95.72%,NULL,78.05%,87.62%,88.42%,NULL,99.26%,57.91%,79.98%,100%,74.03%,67.69%,98.98%,100%,100%,17.27%,NULL,96.5%,44.5%
2009-10-3,96.39%,NULL,99.85%,82.2%,53.01%,89.29%,NULL,96.5%,NULL,77.13%,87.15%,88.13%,NULL,NULL,62.54%,78.16%,100%,73.58%,66.45%,97.88%,100%,100%,16.87%,NULL,95.99%,44.68%
2009-10-4,96.22%,NULL,99.94%,81.62%,54.22%,88.35%,NULL,97.11%,NULL,76.03%,87.27%,87.41%,NULL,NULL,62.19%,76.51%,100%,74%,66.38%,96.78%,100%,100%,16.8%,NULL,95.59%,45.04%
2009-10-5,95.78%,NULL,99.61%,81.02%,55.61%,87.88%,NULL,99.56%,NULL,74.98%,87.02%,86.95%,NULL,NULL,61.27%,80.84%,100%,79.05%,75.12%,95.85%,100%,100%,16.95%,NULL,95.16%,44.92%
2009-10-6,96.04%,NULL,99.46%,84.17%,58.04%,88.09%,NULL,100%,NULL,75.08%,86.4%,86.72%,NULL,NULL,63.83%,80.41%,100%,93.88%,81.92%,95.6%,100%,100%,17.04%,NULL,95.77%,44.2%
2009-10-7,96.31%,NULL,99.18%,86.79%,60.02%,88.7%,NULL,98.39%,NULL,75.4%,85.69%,86.84%,NULL,NULL,66.76%,74.93%,100%,97.01%,83.92%,95.77%,100%,100%,17.04%,NULL,95.27%,43.37%
2009-10-8,96.39%,NULL,98.89%,86.79%,61.23%,88.65%,NULL,96.72%,NULL,75.4%,84.82%,86.66%,NULL,NULL,69.55%,71.25%,100%,98.29%,83.81%,95.85%,100%,100%,17.19%,NULL,94.87%,42.37%
2009-10-9,96.39%,NULL,98.85%,86.45%,62.73%,88.39%,NULL,96.44%,NULL,74.88%,84.11%,86.2%,NULL,NULL,69.84%,70.97%,100%,98.92%,83.21%,96.61%,100%,100%,17.19%,NULL,94.37%,41.43%
2009-10-10,96.22%,NULL,99.08%,85.86%,63.44%,87.88%,NULL,96.89%,NULL,73.88%,83.38%,85.74%,NULL,NULL,70.03%,72.2%,100%,99.04%,82.7%,96.95%,100%,100%,NULL,NULL,93.87%,41.14%
2009-10-11,95.87%,NULL,99.18%,85.27%,63.64%,87.45%,NULL,97.67%,NULL,72.93%,83.2%,85.28%,NULL,NULL,70.22%,72.69%,100%,99%,82.42%,97.79%,100%,100%,16.4%,NULL,93.36%,40.68%
2009-10-12,95.61%,NULL,99.47%,84.38%,63.85%,86.97%,NULL,98.72%,NULL,71.9%,83.32%,84.7%,NULL,NULL,66.39%,72.45%,100%,98.46%,86.91%,98.55%,100%,100%,NULL,NULL,92.89%,40.04%
2009-10-13,95.26%,NULL,99.61%,83.97%,64.45%,86.42%,NULL,99.67%,NULL,71.17%,83.5%,84.12%,NULL,NULL,61.72%,72.33%,100%,99.54%,87.74%,98.72%,100%,100%,15.6%,NULL,92.39%,39.61%
2009-10-14,94.91%,NULL,99.75%,83.39%,64.95%,85.79%,NULL,98.56%,NULL,71.06%,83.1%,83.49%,NULL,NULL,56.98%,73.01%,100%,99.46%,88.11%,99.15%,100%,100%,NULL,NULL,91.76%,39.51%
2009-10-15,94.56%,NULL,99.89%,82.4%,65.07%,85.17%,NULL,97.89%,NULL,70.92%,82.31%,82.85%,NULL,NULL,56.81%,73.87%,100%,99.08%,88.08%,99.23%,100%,100%,16.16%,NULL,91.27%,40.04%
2009-10-16,94.13%,NULL,100%,81.62%,65.57%,84.56%,NULL,98%,NULL,70.81%,81.52%,82.15%,NULL,100%,57.24%,74.6%,100%,99.25%,87.59%,99.32%,100%,100%,16.64%,NULL,90.74%,41.03%
2009-10-17,93.6%,NULL,100%,80.82%,66.37%,83.85%,NULL,98.33%,NULL,69.76%,80.67%,81.41%,NULL,NULL,60.91%,73.95%,100%,99.46%,86.81%,99.57%,100%,100%,NULL,NULL,90.21%,41.14%
2009-10-18,93.17%,NULL,100%,80.13%,66.97%,83.14%,NULL,98.61%,NULL,68.88%,79.83%,80.68%,NULL,NULL,63.19%,71.85%,100%,98.79%,85.73%,99.83%,100%,100%,NULL,NULL,89.65%,41.43%
2009-10-19,92.82%,NULL,100%,79.34%,67.59%,82.87%,NULL,98.94%,NULL,67.83%,78.99%,79.96%,NULL,NULL,65.21%,70.69%,100%,98.09%,84.53%,100%,100%,100%,16.32%,NULL,89.09%,42.25%
2009-10-20,92.3%,NULL,100%,78.37%,68%,82.12%,NULL,99.44%,NULL,66.7%,78.16%,79.17%,NULL,NULL,65.84%,70.14%,100%,97.55%,83.18%,100%,99.58%,100%,16.48%,NULL,88.61%,42.6%
2009-10-21,91.7%,NULL,100%,77.38%,67.68%,80.61%,NULL,99.94%,NULL,65.57%,77.24%,78.39%,NULL,NULL,66.39%,69.48%,100%,96.85%,81.77%,100%,95.18%,100%,16.56%,NULL,88.06%,42.78%
2009-10-22,91.26%,NULL,100%,76.18%,67.38%,79.8%,NULL,99.94%,NULL,65.37%,76.32%,77.66%,NULL,NULL,67.67%,69.44%,100%,95.91%,80.49%,99.66%,88.8%,100%,16.48%,NULL,87.4%,42.78%
2009-10-23,90.83%,NULL,100%,NULL,67.89%,79.02%,NULL,100%,NULL,NULL,75.47%,76.87%,NULL,NULL,68.88%,69.68%,100%,95.66%,90.41%,99.23%,100%,100%,16.56%,NULL,86.85%,43.19%
2009-10-24,90.41%,NULL,99.99%,74.32%,68.6%,78.27%,NULL,99.5%,NULL,64.98%,75.26%,76.14%,NULL,NULL,69.93%,69.83%,100%,96.48%,90.3%,98.81%,100%,100%,16.56%,NULL,86.3%,43.97%
2009-10-25,89.98%,NULL,99.89%,73.74%,69.31%,77.55%,NULL,99.17%,NULL,64.21%,75.35%,75.49%,NULL,100%,66.57%,70.03%,100%,97.67%,91.62%,98.47%,100%,100%,16.56%,NULL,85.72%,44.5%
2009-10-26,89.55%,NULL,99.76%,73.34%,70.11%,76.78%,NULL,99.33%,NULL,63.28%,74.79%,74.84%,NULL,NULL,62.46%,70.15%,100%,98.21%,91.28%,98.13%,100%,100%,17.03%,NULL,85.14%,44.74%
2009-10-27,88.69%,NULL,99.61%,72.14%,70.73%,76.01%,NULL,99.67%,NULL,62.3%,73.95%,74.14%,NULL,NULL,63.46%,70.11%,100%,98.38%,90.38%,98.3%,100%,100%,17.03%,NULL,84.67%,45.34%
2009-10-28,88.01%,NULL,99.37%,70.96%,71.03%,75.23%,NULL,99.67%,NULL,61.23%,73.08%,73.43%,NULL,NULL,65.39%,70.26%,100%,98.34%,89.28%,98.3%,100%,100%,16.56%,NULL,84.2%,46.67%
2009-10-29,87.33%,NULL,99.08%,69.86%,71.23%,74.47%,NULL,99.72%,NULL,60.11%,72.76%,72.73%,NULL,NULL,67.31%,68.86%,100%,98.29%,88.03%,98.47%,99.13%,100%,16.24%,NULL,83.66%,47.65%
2009-10-30,86.82%,NULL,98.85%,68.69%,71.53%,73.72%,NULL,99.83%,NULL,59.91%,72.85%,72.03%,NULL,NULL,64.56%,68.86%,100%,98.54%,86.71%,98.47%,94.97%,100%,16.4%,NULL,83.16%,47.65%
2009-10-31,86.13%,NULL,98.56%,67.51%,71.33%,73.05%,NULL,99.83%,NULL,59.81%,72.85%,71.22%,NULL,NULL,61.09%,69.68%,100%,98.88%,85.34%,98.64%,89.46%,99.9%,17.51%,NULL,82.65%,47.22%
2009-11-1,85.45%,NULL,98.32%,66.76%,71.53%,72.28%,NULL,99.89%,NULL,59.62%,72.99%,70.47%,NULL,NULL,57.49%,69.56%,100%,98.63%,83.99%,98.81%,81.77%,99.44%,18.47%,NULL,82.18%,47.4%
2009-11-2,84.77%,NULL,98.08%,65.71%,72.34%,71.44%,NULL,99.83%,NULL,59.43%,72.38%,69.74%,NULL,NULL,53.54%,69.44%,100%,98.46%,83.23%,98.98%,77.3%,98.98%,NULL,NULL,81.66%,47.46%
2009-11-3,84.1%,NULL,97.8%,64.23%,73.05%,70.5%,NULL,99.61%,NULL,58.1%,71.46%,69.07%,NULL,NULL,53.87%,69.33%,100%,97.59%,83.23%,99.15%,73.96%,98.74%,20.69%,NULL,80.97%,47.16%
2009-11-4,83.67%,NULL,97.56%,63.18%,73.46%,69.63%,NULL,98.89%,NULL,56.78%,70.57%,68.39%,NULL,NULL,55.39%,69.21%,100%,96.81%,83.13%,99.32%,71.49%,98.4%,20.69%,NULL,80.41%,46.3%
2009-11-5,83.33%,NULL,97.23%,62.31%,73.66%,68.78%,NULL,98.61%,NULL,55.49%,69.55%,67.66%,NULL,NULL,56.81%,69.02%,100%,95.74%,82.95%,99.32%,69.44%,98.4%,22.76%,NULL,79.95%,45.28%
2009-11-6,82.91%,NULL,96.95%,61.34%,73.85%,67.9%,NULL,97.89%,NULL,54.39%,68.67%,66.89%,NULL,100%,58.33%,68.79%,100%,94.85%,82.78%,99.32%,72.43%,97.81%,23.1%,NULL,79.43%,44.68%
2009-11-7,82.57%,NULL,96.72%,60.3%,73.85%,66.97%,NULL,97.33%,NULL,54.12%,67.71%,66.11%,NULL,NULL,59.44%,68.63%,100%,94.08%,82.57%,99.4%,75.94%,97.36%,23.36%,NULL,78.84%,44.8%
2009-11-8,82.23%,NULL,96.44%,59.44%,74.26%,66.07%,NULL,96.72%,NULL,53.86%,66.7%,65.39%,NULL,98.52%,60.63%,68.44%,100%,93.48%,82.32%,99.66%,80%,97%,23.72%,NULL,78.29%,45.94%
2009-11-9,81.98%,NULL,96.17%,58.39%,74.86%,65.23%,NULL,96.78%,NULL,53.6%,66.37%,64.7%,NULL,NULL,61.72%,68.25%,100%,93%,82.1%,99.66%,83.3%,96.9%,23.98%,NULL,77.82%,44.2%
2009-11-10,81.64%,NULL,95.89%,59.44%,75.57%,64.34%,NULL,96.83%,NULL,53.42%,66.01%,59.39%,NULL,NULL,57.99%,68.06%,100%,92.92%,81.82%,99.32%,86.59%,96.31%,NULL,NULL,77.4%,41.67%
2009-11-11,81.3%,NULL,95.65%,57.15%,76.39%,63.49%,NULL,96.94%,NULL,53.25%,65.01%,58.78%,NULL,NULL,57.24%,67.9%,100%,92.4%,81.54%,99.23%,88.36%,96.2%,25.22%,NULL,77.05%,40.39%
2009-11-12,80.88%,NULL,95.47%,NULL,77.08%,62.64%,NULL,97.06%,NULL,NULL,64.07%,58.13%,NULL,NULL,57.66%,67.68%,100%,91.32%,81.29%,98.81%,92.1%,95.97%,26.2%,NULL,76.63%,40.85%
2009-11-13,80.29%,NULL,95.14%,56.39%,77.5%,61.87%,NULL,97.17%,NULL,51.91%,63.16%,57.57%,NULL,NULL,57.74%,67.45%,100%,91.2%,81.29%,98.98%,95.62%,95.39%,26.2%,NULL,76.44%,41.2%
2009-11-14,79.87%,NULL,95%,59.78%,79.31%,61.48%,NULL,97.67%,NULL,52.18%,62.02%,57.1%,NULL,NULL,58.41%,67.22%,100%,91.01%,81.37%,98.98%,100%,95.5%,28.14%,NULL,76.19%,41.78%
2009-11-15,79.45%,NULL,94.77%,60.12%,80.22%,61%,NULL,97.72%,NULL,52.09%,61.37%,56.58%,NULL,NULL,59.01%,66.96%,100%,90.57%,81.34%,99.15%,100%,95.04%,29.12%,NULL,76.06%,40.68%
2009-11-16,79.11%,NULL,94.49%,60.65%,80.64%,60.5%,NULL,97.78%,NULL,51.92%,60.72%,56.17%,NULL,NULL,58.16%,66.69%,100%,90.14%,81.22%,99.32%,100%,94.81%,30.09%,NULL,75.9%,41.2%
2009-11-17,78.77%,NULL,94.17%,61.17%,80.93%,59.88%,NULL,98.33%,NULL,51.83%,60.05%,55.68%,NULL,NULL,58.08%,66.47%,100%,89.71%,81.32%,98.98%,100%,94.46%,31.33%,NULL,75.64%,41.84%
2009-11-18,78.52%,NULL,93.75%,61.69%,81.76%,59.22%,NULL,99.17%,NULL,51.7%,59.46%,55.29%,NULL,NULL,57.99%,66.24%,100%,89.4%,82.22%,99.15%,100%,94.13%,32.46%,NULL,75.43%,42.6%
2009-11-19,78.27%,NULL,93.33%,61.96%,82.54%,58.79%,NULL,99.67%,NULL,51.61%,58.8%,54.89%,NULL,NULL,58.24%,66.02%,100%,89.59%,82.85%,98.81%,100%,93.91%,33.55%,NULL,75.24%,44.02%
2009-11-20,78.02%,NULL,92.92%,62.14%,82.99%,58.21%,NULL,99.83%,NULL,51.44%,58.51%,54.49%,NULL,NULL,58.08%,65.83%,100%,89.79%,83.94%,98.81%,100%,93.57%,34.73%,NULL,74.87%,45.64%
