,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2015-4-12,25.88%,NULL,25.68%,96.9%,47.69%,31.97%,38.43%,82.27%,76.72%,21.57%,19.47%,26.99%,NULL,95.08%,64.14%,37.35%,0.14%,24.92%,89.03%,41.82%,90.25%,44.53%,36.78%,11.66%,30.04%,46.72%
2015-4-13,25.77%,NULL,25.41%,91.94%,49.24%,33.09%,39%,82.13%,76.66%,23.02%,19.5%,27.73%,NULL,96.98%,61.73%,37.09%,0.14%,24.83%,88.95%,41.5%,97.53%,44.53%,36.29%,12.42%,30.19%,48.23%
2015-4-14,25.53%,NULL,25.01%,94.2%,50.45%,33.8%,39.01%,82.08%,76.77%,23.45%,19.52%,28.07%,NULL,96.6%,60.86%,36.83%,0.14%,24.59%,88.84%,41.17%,96.68%,43.88%,35.7%,14.29%,30.17%,48.09%
2015-4-15,25.3%,NULL,24.59%,95.26%,51.39%,34.26%,38.33%,82.08%,75.85%,23.83%,19.54%,28.27%,NULL,96.6%,60.01%,36.57%,0.14%,24.97%,88.76%,40.72%,100%,43.64%,35.34%,15.19%,30.04%,47.68%
2015-4-16,25.07%,NULL,24.12%,95.67%,52.25%,34.63%,37.6%,81.72%,76.83%,23.92%,18.94%,28.35%,NULL,96.6%,59.17%,36.28%,0.14%,25.21%,88.55%,40.34%,100%,43.23%,34.98%,13.21%,29.94%,47.89%
2015-4-17,24.84%,NULL,23.66%,95.87%,53.03%,34.88%,37.12%,81.44%,77.64%,23.87%,18.23%,28.35%,NULL,96.6%,62.78%,36%,0.14%,24.81%,88.32%,40.02%,91.76%,42.83%,34.15%,11.05%,29.79%,48.5%
2015-4-18,24.61%,NULL,23.23%,95.67%,53.8%,35.1%,37.15%,81.44%,76.43%,23.87%,18.25%,28.35%,NULL,95.08%,64.63%,35.77%,0.14%,24.54%,88.09%,39.63%,100%,42.67%,33.09%,11.38%,29.64%,49.09%
2015-4-19,24.32%,NULL,22.83%,96.28%,54.66%,35.29%,36.78%,81.67%,74.99%,23.78%,18.27%,28.35%,NULL,95.46%,62.2%,35.51%,0.14%,24.29%,87.93%,39.31%,100%,42.26%,32.16%,11.72%,29.69%,49.25%
2015-4-20,24.09%,NULL,22.39%,92.61%,55.18%,35.38%,36.31%,81.81%,75.85%,23.55%,18.28%,28.33%,NULL,94.69%,59.82%,35.23%,0.14%,24.25%,87.72%,38.93%,70.82%,41.85%,30.88%,12.14%,29.45%,50%
2015-4-21,24.09%,NULL,21.93%,92.61%,55.86%,35.77%,35.65%,82.08%,75.74%,23.64%,18.36%,28.44%,NULL,90.51%,57.69%,34.98%,0.14%,24.11%,87.69%,38.93%,71.39%,41.61%,29.73%,11.15%,29.29%,49.05%
2015-4-22,24.09%,NULL,21.63%,91.39%,56.47%,35.88%,35.95%,82.08%,75.39%,23.87%,18.4%,28.41%,NULL,90.51%,56.69%,34.67%,0.14%,24.65%,87.62%,38.49%,74.82%,41.69%,29.5%,11.85%,29.57%,48.02%
2015-4-23,24.04%,NULL,21.3%,91.8%,57.76%,35.91%,35.81%,82.08%,76.02%,23.73%,17.81%,28.35%,NULL,89.37%,55.88%,34.33%,0.14%,24.94%,87.41%,38.11%,76.36%,41.2%,28.7%,9.75%,29.45%,47.34%
2015-4-24,23.87%,NULL,20.94%,91.8%,58.36%,36.04%,35.55%,82.13%,74.99%,23.73%,16.81%,28.21%,NULL,88.61%,59.27%,34.02%,0.14%,24.61%,87.18%,37.73%,76.97%,40.96%,28.14%,10.01%,29.35%,44.02%
2015-4-25,23.64%,NULL,20.56%,2.45%,59.05%,36.17%,34.69%,82.18%,74.08%,23.69%,16.1%,28.07%,NULL,87.47%,63.94%,33.72%,0.14%,24.7%,87.2%,37.42%,76.77%,40.8%,27.12%,9.89%,29.37%,42.59%
2015-4-26,23.42%,NULL,20.19%,91.39%,59.56%,36.21%,34.26%,82.18%,72.6%,23.69%,16.13%,27.9%,NULL,88.99%,64.04%,33.36%,0.14%,24.4%,86.84%,37.1%,75.6%,40.5%,26.23%,9.71%,29.2%,43.17%
2015-4-27,23.14%,NULL,19.83%,90.99%,59.91%,36.19%,33.76%,82.45%,72.66%,23.69%,16.14%,27.73%,NULL,90.13%,61.63%,33.05%,0.14%,23.95%,86.71%,36.79%,73.31%,40.27%,24.9%,9.64%,28.82%,43.82%
2015-4-28,22.92%,NULL,19.44%,90.79%,60.34%,36.13%,32.95%,82.5%,71.82%,23.55%,16.17%,27.56%,NULL,87.85%,58.98%,32.75%,0.14%,23.65%,86.53%,36.42%,72.92%,40.04%,23.7%,8.81%,28.6%,44.35%
2015-4-29,22.64%,NULL,19.07%,90.38%,60.94%,36.08%,32.17%,82.31%,71.03%,23.45%,16.19%,27.34%,NULL,85.57%,56.41%,32.45%,0.14%,23.79%,86.35%,35.98%,71.39%,39.66%,23.37%,8.25%,28.45%,44.15%
2015-4-30,22.36%,NULL,18.69%,89.98%,61.37%,35.97%,31.9%,82.22%,70.69%,23.36%,16.21%,27.1%,NULL,82.91%,53.83%,32.15%,0.14%,22.61%,86.09%,35.36%,70.66%,39.44%,23.15%,7.79%,28.21%,44.35%
2015-5-1,22.09%,NULL,18.33%,89.58%,61.94%,35.86%,31.45%,82.18%,70.02%,23.23%,15.62%,26.89%,NULL,79.86%,51.4%,31.83%,0.14%,22.66%,85.96%,34.93%,69.33%,39.2%,22.29%,7.36%,27.88%,45.93%
2015-5-2,21.82%,NULL,17.98%,88.98%,62.25%,35.72%,30.76%,82.13%,70.02%,23.1%,14.89%,26.64%,NULL,84.43%,53.48%,31.53%,0.14%,22.32%,85.91%,34.62%,68.32%,38.9%,21.33%,7.07%,27.8%,46.33%
2015-5-3,21.55%,NULL,17.66%,88.18%,62.55%,35.62%,30.12%,81.99%,68.19%,22.94%,14.89%,26.38%,NULL,91.27%,53.83%,31.21%,0.14%,22.27%,85.75%,34.25%,68.71%,NULL,20.16%,6.68%,27.46%,46.87%
2015-5-4,21.33%,NULL,17.32%,87.58%,63.25%,35.63%,29.47%,82.22%,69.69%,22.89%,14.92%,26.3%,NULL,91.27%,51.32%,30.91%,0.14%,24.97%,85.81%,33.89%,70.66%,38.37%,18.8%,6.79%,27.22%,48.23%
2015-5-5,21.17%,NULL,16.96%,87.98%,63.65%,36.44%,29.29%,82.45%,69.91%,23.45%,15.02%,27.23%,NULL,91.27%,48.63%,30.59%,0.14%,26.91%,86.12%,33.46%,75.6%,38.07%,18.18%,7.65%,27.19%,48.7%
2015-5-6,21.28%,NULL,16.8%,93.42%,65.36%,37.12%,30.47%,82.31%,71.53%,25.69%,15.08%,28.21%,NULL,95.84%,47.66%,30.3%,0.14%,28.06%,86.01%,33.1%,93.89%,37.99%,18.49%,11.86%,28.26%,48.23%
2015-5-7,21.22%,NULL,16.62%,88.38%,65.96%,37.36%,30.83%,82.18%,73.17%,26.39%,14.5%,28.56%,NULL,97.36%,46.68%,29.98%,0.14%,28.69%,85.57%,32.74%,98.95%,37.77%,18.39%,13.54%,28.48%,47.34%
2015-5-8,21.11%,NULL,16.41%,87.38%,66.57%,37.46%,31.49%,82.31%,73.91%,26.71%,13.79%,28.7%,NULL,96.6%,49.71%,29.66%,0.14%,29.11%,85.06%,32.38%,98.33%,37.47%,18.18%,11.37%,28.52%,48.23%
2015-5-9,20.95%,NULL,16.14%,88.18%,67.37%,37.43%,30.86%,82.31%,74.88%,26.81%,13.83%,28.81%,NULL,95.08%,50.14%,29.34%,0.14%,29.57%,85.01%,32.02%,98.33%,NULL,17.87%,8.69%,28.59%,47.14%
2015-5-10,20.69%,NULL,15.88%,88.58%,68.48%,37.44%,31.04%,82.04%,74.71%,26.85%,13.85%,28.84%,NULL,95.08%,47.41%,29.03%,0.14%,29.67%,84.83%,31.55%,100%,36.93%,17.06%,6.78%,28.5%,46.94%
2015-5-11,20.47%,NULL,15.6%,88.78%,69.38%,37.5%,31.33%,81.9%,74.59%,26.81%,13.26%,28.84%,NULL,95.46%,44.64%,28.87%,0.14%,29.9%,84.55%,31.14%,99.36%,36.71%,16.36%,7.46%,28.44%,46.4%
2015-5-12,20.26%,NULL,15.32%,88.98%,71.7%,39.8%,31.31%,82.04%,73.91%,27.6%,12.54%,30.04%,NULL,95.46%,46.2%,28.66%,0.14%,32.33%,85.01%,30.84%,100%,36.33%,15.96%,9.45%,28.73%,46.33%
2015-5-13,20.53%,NULL,15.04%,92%,72.3%,40.92%,31.42%,82.13%,74.48%,31.7%,12.6%,30.99%,NULL,96.6%,46.84%,28.4%,0.14%,33.19%,85.14%,30.55%,99.79%,NULL,15.46%,10.27%,29.03%,47.14%
2015-5-14,22.2%,NULL,14.8%,89.38%,73.01%,41.51%,31.52%,82.08%,74.65%,32.2%,12.66%,31.29%,NULL,96.22%,44.32%,28.09%,0.14%,33.67%,84.96%,30.26%,98.95%,35.95%,15.07%,11.44%,29.17%,48.02%
2015-5-15,22.69%,NULL,14.61%,83.05%,73.31%,41.92%,31.93%,82.08%,75.39%,NULL,12.71%,31.44%,NULL,94.69%,41.76%,27.8%,0.14%,34.02%,84.65%,29.86%,97.96%,35.72%,14.78%,10.21%,29.13%,48.7%
2015-5-16,22.69%,NULL,14.32%,84.42%,73.31%,42.26%,32.48%,82.13%,75.28%,NULL,12.74%,31.35%,NULL,90.89%,39.16%,27.49%,0.14%,34.24%,84.24%,29.52%,95.4%,35.04%,14.3%,9.4%,29.05%,48.23%
2015-5-17,22.64%,NULL,13.95%,85.21%,73.31%,42.49%,31.86%,82.22%,73.74%,NULL,12.78%,31.26%,NULL,90.13%,36.43%,27.16%,0.14%,34.35%,83.76%,29.07%,95.17%,35.04%,14.01%,8.76%,28.82%,47.28%
2015-5-18,22.53%,NULL,13.59%,85.8%,73.41%,42.59%,31.82%,82.13%,74.08%,32.71%,12.19%,30.9%,NULL,90.13%,33.63%,26.82%,0.14%,34.44%,83.25%,28.67%,94.32%,34.81%,13.53%,8.71%,28.72%,46.72%
2015-5-19,22.31%,NULL,13.25%,85.8%,73.51%,42.63%,31.19%,82.04%,73.23%,32.77%,11.48%,30.41%,NULL,84.81%,36.63%,26.52%,0.14%,34.55%,82.72%,28.28%,92.4%,34.43%,13.06%,8.86%,28.48%,46.87%
2015-5-20,22.03%,NULL,12.92%,83.05%,74.41%,44.25%,30.13%,81.99%,71.85%,32.65%,11.52%,31.23%,NULL,85.19%,38.74%,26.21%,0.14%,35.06%,82.44%,27.84%,89.61%,33.98%,12.32%,8.86%,30.02%,47.28%
2015-5-21,22.2%,NULL,12.67%,70.3%,74.72%,47%,31.37%,82.27%,72.53%,40.35%,11.6%,31.57%,NULL,86.33%,38.19%,25.91%,0.14%,36.13%,82.44%,27.57%,88.67%,34.05%,12.23%,10.28%,31.49%,47.68%
2015-5-22,22.47%,NULL,12.55%,72.35%,75.62%,49.69%,32.72%,82.54%,73.37%,42.44%,11.81%,32.29%,NULL,90.13%,37.65%,26.09%,0.14%,36.82%,82.36%,27.02%,80.2%,33.83%,12.88%,10.57%,32.33%,47.55%
2015-5-23,23.25%,NULL,13.15%,82.27%,77.33%,53.24%,34.71%,82.78%,75.46%,45.91%,12.68%,34.41%,NULL,92.79%,37.03%,27.72%,0.14%,37.91%,82.31%,26.49%,80.2%,33.9%,13.82%,10.14%,33.89%,48.09%
2015-5-24,27.5%,NULL,14.7%,71.79%,80.35%,57.9%,37.51%,82.54%,77.8%,60.91%,19.85%,36.19%,NULL,90.51%,36.57%,30.24%,0.14%,40.36%,82.56%,25.96%,83.41%,34.81%,16.76%,12.1%,37.35%,48.23%
2015-5-25,34.13%,NULL,40.65%,69.74%,81.65%,62.41%,42.4%,82.31%,81.16%,78.08%,38.55%,37.74%,NULL,92.03%,47.41%,57.97%,31.69%,42.55%,82.44%,29.01%,100%,47.3%,24.24%,36.2%,39.63%,49.6%
2015-5-26,33.86%,NULL,49.97%,55.85%,83.65%,66.8%,46.71%,82.18%,82.15%,87.95%,43.69%,40.04%,NULL,90.13%,50.05%,63.81%,36.18%,44.22%,82.26%,29.01%,98.95%,57.09%,24.24%,62.17%,41.93%,50.66%
2015-5-27,40.12%,NULL,51.64%,75.77%,83.76%,66.33%,53.56%,82.04%,85.15%,93.32%,47.5%,41.4%,NULL,88.99%,50.46%,60.14%,41.53%,47.6%,82.01%,28.85%,98.72%,62.68%,24.57%,93.94%,42.58%,48.23%
2015-5-28,45.28%,NULL,52.63%,74.79%,84.43%,66.59%,61%,81.72%,86.04%,94.38%,49.97%,42.88%,NULL,88.61%,50.14%,59.03%,44.86%,50.39%,81.65%,29.01%,97.96%,68.23%,25.68%,95.98%,42.62%,46.8%
2015-5-29,48.77%,NULL,53.13%,87.78%,85.09%,69.24%,63.56%,81.76%,86.34%,93.67%,51.49%,44.46%,NULL,89.37%,49.96%,58.12%,46.45%,52.05%,81.28%,29.63%,93.68%,68.23%,25.57%,96.85%,43.51%,46.4%
2015-5-30,51.46%,NULL,53.24%,85.8%,85.76%,72.9%,63.89%,81.83%,85.27%,94.38%,52.55%,46.15%,NULL,90.13%,49.3%,57.43%,47.18%,53.27%,80.87%,30.44%,93.89%,70.47%,25.57%,98.07%,45.39%,48.23%
2015-5-31,53.56%,NULL,53.32%,81.11%,86.65%,76.14%,62.74%,81.9%,83.26%,94.14%,55.13%,47.85%,NULL,91.65%,48.8%,57.68%,47.61%,54.24%,80.42%,31.43%,93.04%,70.76%,25.01%,96.91%,47.59%,48.02%
2015-6-1,58.77%,NULL,58.19%,78.02%,87.32%,79.01%,63.36%,81.9%,83.79%,94.14%,56.04%,49.39%,NULL,92.41%,51.4%,58.15%,57.88%,54.92%,80.1%,33.7%,92.17%,70.85%,24.35%,97.19%,49.69%,48.5%
2015-6-2,62.95%,NULL,58.23%,80.91%,87.43%,81.28%,63.76%,82.13%,81.86%,92.74%,56.43%,50.72%,NULL,90.51%,55.42%,58.45%,59.19%,55.43%,79.75%,34.74%,90.04%,70.85%,22.61%,93.66%,51.55%,48.23%
2015-6-3,65.8%,NULL,57.94%,83.05%,87.76%,83.15%,63.24%,81.81%,83.85%,93.09%,57.33%,51.81%,NULL,91.27%,57.69%,58.7%,60.49%,55.82%,79.37%,35.79%,87.05%,87.04%,21.86%,92.25%,53.37%,48.23%
2015-6-4,67.68%,NULL,57.41%,83.05%,88.09%,84.73%,62.31%,81.9%,86.69%,93.32%,57.54%,52.77%,NULL,96.22%,57.24%,58.85%,60.49%,56.15%,78.98%,36.73%,83.41%,87.49%,21.11%,91.24%,55.15%,48.23%
2015-6-5,68.66%,NULL,56.8%,78.41%,88.98%,86.03%,61.69%,82.08%,89.98%,93.44%,57.21%,53.57%,NULL,96.98%,60.77%,58.89%,60.49%,55.94%,78.58%,38.55%,84.48%,NULL,19.42%,89.74%,56.64%,47.28%
2015-6-6,69.32%,NULL,57.21%,78.98%,89.2%,87.2%,60.7%,82.08%,92.47%,93.56%,56.82%,54.1%,NULL,95.46%,65.62%,58.92%,60.49%,55.97%,78.46%,40.4%,86.84%,87.82%,17.06%,88.42%,58.1%,46.94%
2015-6-7,69.65%,NULL,57.21%,79.75%,90.54%,88.18%,60.32%,82.18%,92.84%,93.79%,56.31%,54.93%,NULL,96.22%,70.47%,58.89%,60.49%,56.09%,78.8%,42.6%,88.53%,90.55%,14.78%,88.04%,59.21%,46.47%
2015-6-8,69.81%,NULL,56.68%,80.52%,90.89%,89.03%,59.97%,82.36%,93.47%,93.79%,56.37%,55.29%,NULL,96.6%,75.07%,58.85%,60.49%,56.24%,78.55%,44.64%,94.09%,90.55%,12.41%,88.59%,60.47%,48.02%
2015-6-9,69.65%,NULL,56.72%,80.72%,91.01%,89.76%,59.71%,81.9%,91.86%,93.67%,56.73%,55.82%,NULL,95.84%,75.28%,58.74%,60.34%,56.06%,78.26%,46.63%,98.95%,93.08%,10.11%,87.44%,61.34%,47.68%
2015-6-10,69.32%,NULL,57.08%,80.72%,91.01%,90.29%,59.38%,81.44%,91.13%,93.67%,57.03%,56.08%,NULL,95.84%,74.76%,58.67%,60.06%,55.79%,77.91%,48.51%,98.95%,92.75%,7.88%,88.75%,62.23%,47.28%
2015-6-11,68.75%,NULL,57.37%,80.52%,91.37%,90.66%,59.75%,80.48%,90.22%,93.56%,57.33%,56.26%,NULL,95.46%,74.12%,58.63%,59.77%,55.49%,77.52%,50.34%,98.95%,92.31%,7.33%,89.63%,63.14%,46.72%
2015-6-12,68.09%,NULL,57.69%,80.14%,91.6%,90.97%,59.71%,80.48%,89.74%,93.32%,57.57%,56.4%,NULL,94.31%,72.75%,58.52%,59.62%,55.16%,77.12%,52.26%,98.95%,92.42%,7.33%,87.11%,63.78%,46.07%
2015-6-13,67.27%,NULL,58.02%,79.56%,91.6%,91.17%,59.44%,80.57%,90.53%,93.32%,57.78%,56.49%,NULL,93.17%,71.5%,58.48%,59.33%,54.71%,77.07%,53.99%,98.72%,92.64%,7.26%,83.93%,64.15%,46.4%
2015-6-14,66.53%,NULL,58.31%,79.17%,91.37%,91.41%,59.24%,80.57%,89.5%,93.09%,58.14%,56.63%,NULL,92.41%,70.27%,58.34%,59.04%,56.48%,76.97%,55.74%,98.33%,92.35%,7.26%,82.45%,64.77%,48.23%
2015-6-15,66.86%,NULL,58.69%,78.79%,90.65%,91.63%,59.22%,80.57%,90.47%,92.85%,58.35%,56.72%,NULL,91.65%,68.83%,58.23%,58.75%,56.7%,76.8%,57.86%,98.33%,91.98%,7.26%,81.45%,65.29%,48.84%
2015-6-16,66.94%,NULL,58.94%,78.21%,90.43%,91.84%,58.7%,80.34%,91.31%,92.74%,58.02%,56.77%,NULL,90.89%,67.71%,58.08%,58.46%,56.42%,76.51%,58.85%,97.73%,92.19%,7.18%,78.64%,65.54%,49.53%
2015-6-17,66.78%,NULL,59.27%,77.83%,90.2%,91.95%,58.25%,79.74%,91.98%,92.27%,57.54%,56.72%,NULL,93.17%,70.57%,57.9%,58.17%,56.09%,76.14%,59.57%,97.32%,91.43%,7.1%,74.18%,65.83%,48.5%
2015-6-18,66.45%,NULL,59.56%,77.07%,89.65%,91.99%,57.57%,79.05%,93.7%,92.03%,57.69%,56.58%,NULL,92.03%,72.23%,57.75%,57.88%,55.7%,75.72%,59.78%,96.04%,91.43%,7.1%,68.82%,66.14%,48.43%
2015-6-19,66.21%,NULL,59.81%,76.5%,88.87%,92.02%,57.06%,78.5%,93.89%,91.8%,57.87%,56.49%,NULL,91.65%,70.98%,57.54%,57.74%,55.25%,75.36%,59.64%,95.17%,91.32%,6.95%,63.8%,66.34%,47.75%
2015-6-20,65.96%,NULL,60.11%,75.93%,88.2%,92.04%,55.87%,78.14%,95.44%,91.45%,58.02%,56.35%,NULL,91.65%,69.64%,57.36%,57.45%,54.77%,75.02%,59.64%,94.76%,90.99%,6.8%,58.95%,66.34%,48.23%
2015-6-21,65.96%,NULL,60.4%,75.17%,87.65%,92.15%,55.23%,78.04%,95.75%,90.98%,58.2%,56.22%,NULL,91.65%,68.43%,57.17%,57.16%,54.68%,74.68%,59.5%,94.09%,91.21%,6.8%,56.29%,66.57%,48.23%
2015-6-22,67.43%,NULL,60.65%,74.98%,88.65%,92.63%,55.66%,77.5%,97.75%,90.86%,58.38%,56.58%,NULL,93.93%,67.21%,56.99%,56.87%,54.62%,74.72%,59.86%,93.45%,91.1%,7.1%,54.64%,66.86%,47.07%
2015-6-23,67.76%,NULL,60.86%,74.6%,89.2%,93.63%,55.15%,76.97%,97.75%,90.98%,58.56%,58.27%,NULL,94.69%,66.01%,56.96%,55.42%,56.51%,74.9%,59.93%,92.61%,90.88%,7.1%,55.9%,67.57%,46.2%
2015-6-24,67.76%,NULL,61.06%,66.26%,89.31%,94.45%,55.02%,76.38%,97.37%,93.21%,58.11%,59.49%,NULL,97.36%,64.73%,56.85%,53.98%,59.1%,74.77%,60%,91.53%,90.78%,7.1%,55.2%,68.42%,45.53%
2015-6-25,67.6%,NULL,61.27%,69.37%,89.43%,94.6%,54.51%,75.71%,97.12%,93.91%,57.33%,61.28%,NULL,96.6%,68.13%,56.78%,52.53%,60.55%,74.53%,59.78%,90.48%,NULL,7.1%,54.77%,68.92%,46.2%
2015-6-26,67.35%,NULL,61.4%,71.04%,89.54%,94.54%,53.75%,74.9%,96.94%,94.14%,56.52%,62.02%,NULL,96.6%,71.92%,56.6%,51.08%,60.84%,74.19%,59.64%,89.4%,90.78%,7.03%,53.1%,69.12%,46.72%
2015-6-27,66.78%,NULL,61.36%,74.22%,89.54%,94.4%,52.64%,74.32%,96.81%,93.91%,55.99%,62.41%,NULL,96.6%,74.76%,56.38%,49.49%,60.96%,73.8%,59.93%,87.89%,90.78%,7.03%,51.58%,69.15%,48.23%
2015-6-28,66.13%,NULL,61.06%,75.93%,89.43%,94.2%,51.04%,73.6%,96.06%,93.79%,56.1%,62.61%,NULL,96.22%,74.97%,56.17%,48.04%,61.12%,73.39%,60.43%,85.97%,90.78%,7.03%,49.61%,69.27%,47.75%
2015-6-29,65.55%,NULL,60.9%,76.69%,89.31%,94.01%,49.67%,72.94%,97.75%,93.44%,56.1%,62.71%,NULL,95.46%,72.54%,55.92%,46.45%,61%,72.94%,60.79%,84.48%,90.78%,6.95%,49.65%,69.42%,48.84%
2015-6-30,66.48%,NULL,60.52%,77.07%,88.65%,93.76%,48.64%,72.1%,97.25%,93.09%,56.1%,62.76%,NULL,96.22%,71.08%,55.71%,45.87%,60.87%,72.48%,60.94%,82.56%,90.78%,6.87%,48.8%,69.36%,35.6%
2015-7-1,63.05%,NULL,60.06%,77.26%,88.87%,93.28%,47.97%,71.27%,97.25%,92.85%,55.6%,62.76%,NULL,96.98%,69.24%,55.42%,45.01%,60.42%,72.17%,61.52%,81.05%,89.46%,6.43%,48.2%,69.36%,48.09%
2015-7-2,62.72%,NULL,59.19%,77.07%,89.09%,92.73%,46.92%,70.26%,96.81%,92.39%,54.74%,62.66%,NULL,96.6%,70.88%,55.17%,44.14%,59.92%,71.83%,61.96%,79.33%,89.35%,5.78%,46.53%,69.24%,47.34%
2015-7-3,62.63%,NULL,58.69%,76.69%,89.43%,92.13%,46.05%,69.6%,96.12%,92.27%,53.92%,62.46%,NULL,95.84%,73.18%,54.93%,43.27%,59.23%,71.52%,62.47%,78.05%,89.23%,5.02%,45.43%,69.06%,47.01%
2015-7-4,63.13%,NULL,58.02%,76.5%,89.87%,91.52%,45.7%,69.25%,96.62%,92.03%,53.05%,62.36%,NULL,96.22%,75.28%,54.68%,42.11%,59.01%,71.26%,62.83%,77.2%,88.9%,4.18%,41.33%,68.92%,46.8%
2015-7-5,63.21%,NULL,57.33%,76.69%,90.31%,90.94%,45.15%,68.95%,94.38%,91.8%,52.52%,62.12%,NULL,96.6%,77.52%,54.54%,40.95%,58.57%,70.98%,63.42%,74.46%,88.69%,4.43%,41.15%,68.74%,46.33%
2015-7-6,63.55%,NULL,56.88%,76.69%,90.77%,90.7%,44.86%,69.29%,94.44%,91.57%,52.26%,62.36%,NULL,93.93%,80.13%,54.64%,39.8%,57.95%,70.62%,63.86%,71.78%,88.36%,4.49%,41.44%,68.42%,46.72%
2015-7-7,63.96%,NULL,56.12%,78.02%,91.25%,90.78%,44.02%,69.29%,95.07%,90.28%,52.41%,62.81%,NULL,90.51%,76.99%,58.48%,37.91%,57.71%,70.24%,64.3%,69.97%,88.69%,4.43%,34.06%,68.24%,48.09%
2015-7-8,64.47%,NULL,55.51%,78.02%,90.77%,90.62%,43.64%,68.91%,95.88%,89.69%,52.58%,63.06%,NULL,90.51%,76.77%,66.6%,38.35%,56.82%,69.89%,65.19%,67.75%,90.12%,4.43%,27.06%,67.95%,47.82%
2015-7-9,64.47%,NULL,54.67%,73.28%,89.2%,90.37%,43.4%,68.87%,97.75%,88.99%,52.73%,63.11%,NULL,92.41%,76.46%,64.74%,38.64%,55.94%,69.63%,65.78%,64.13%,90.78%,4.56%,20.64%,67.63%,48.09%
2015-7-10,64.13%,NULL,53.58%,71.79%,88.2%,90.68%,44.1%,69.21%,91.74%,95.31%,52.81%,64.09%,NULL,94.31%,75.82%,61.3%,37.48%,70.91%,74.43%,66.3%,62.39%,90.88%,4.56%,19.29%,68.54%,47.68%
2015-7-11,63.96%,NULL,53.32%,50.63%,85.09%,90.15%,45.01%,70.22%,98.31%,95.08%,53.28%,64.69%,NULL,95.46%,75.28%,60.22%,35.6%,85.61%,76.26%,66.82%,88.76%,91.21%,4.43%,20.46%,69.39%,47.89%
2015-7-12,65.72%,NULL,53.24%,68.82%,83.21%,89.97%,46.99%,71.14%,98.31%,95.55%,53.66%,65.77%,NULL,97.74%,71.4%,60.89%,33.57%,89.28%,76.65%,67.34%,95.17%,91.43%,4.56%,26.08%,71.37%,48.84%
2015-7-13,66.06%,NULL,54.27%,74.98%,82.54%,90.38%,48.16%,72.1%,98.31%,94.96%,53.83%,67.63%,NULL,96.98%,67.31%,61.94%,31.55%,91.29%,77.39%,67.87%,89.61%,91.98%,4.37%,28.39%,72.64%,50.29%
2015-7-14,68.17%,NULL,57.98%,78.21%,83.39%,91.91%,48.67%,73.07%,98.12%,94.14%,53.31%,NULL,NULL,95.46%,66.31%,62.55%,29.09%,92.33%,77.52%,68.32%,87.25%,88.36%,4.3%,29.91%,73.39%,49.94%
2015-7-15,69.95%,NULL,59.48%,80.52%,83.65%,94.01%,49.28%,74%,97.43%,93.32%,52.73%,70.38%,NULL,91.27%,66.61%,62.85%,36.32%,93.04%,77.49%,68.77%,87.69%,92.19%,4.62%,31.02%,73.92%,48.16%
2015-7-16,71.83%,NULL,60.19%,81.69%,83.87%,95.8%,49.76%,74.95%,97.68%,92.5%,52.06%,NULL,NULL,82.14%,66.81%,63%,36.18%,93.42%,77.42%,69.23%,87.48%,92.96%,4.69%,31.87%,74.36%,47.82%
2015-7-17,72.78%,NULL,60.23%,81.53%,84.1%,96.9%,50.24%,75.8%,96.69%,91.8%,51.37%,72.73%,NULL,81%,65.91%,62.97%,35.02%,93.55%,77.15%,69.3%,87.25%,93.41%,4.82%,32.55%,74.73%,47.89%
2015-7-18,73.81%,NULL,60.19%,82.08%,84.43%,97.62%,50.53%,76.43%,94.26%,NULL,50.89%,74.02%,NULL,87.47%,65.02%,64.08%,34.73%,93.51%,76.8%,69.38%,86.84%,93.51%,NULL,32.97%,74.95%,47.82%
2015-7-19,76.92%,NULL,61.77%,78.41%,85.09%,97.79%,50.77%,76.79%,93.02%,NULL,51.11%,74.94%,NULL,93.93%,64.43%,69.27%,41.24%,94.01%,77.15%,69.46%,85.53%,98.27%,6.14%,33.14%,76.44%,47.21%
2015-7-20,81.81%,NULL,65.68%,78.41%,85.65%,97.11%,51.94%,77.55%,93.33%,98.59%,51.28%,75.7%,NULL,94.31%,69.14%,66.8%,48.48%,90.18%,77.66%,69.91%,89.61%,NULL,6.21%,34.95%,78.18%,47.68%
2015-7-21,85.15%,NULL,67.84%,80.91%,85.98%,96.98%,52.82%,78.5%,92.65%,97.19%,51.86%,NULL,NULL,92.41%,73.9%,67.88%,51.37%,90.84%,77.61%,71.9%,90.04%,97.68%,5.92%,36.88%,78.92%,47.95%
2015-7-22,86.03%,NULL,69.71%,83.83%,86.32%,97.4%,53.32%,79.33%,91.92%,94.96%,52.44%,78.7%,NULL,93.17%,72.02%,69.64%,50.65%,90.88%,77.42%,73.6%,89.81%,97.02%,5.57%,34.99%,79.35%,47.41%
