,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2008-8-6,95.61%,NULL,100%,76.76%,80.73%,87.41%,NULL,100%,NULL,95.85%,100%,91.6%,NULL,NULL,94.76%,72.93%,100%,95.44%,67.05%,97.96%,100%,NULL,NULL,NULL,100%,38.19%
2008-8-7,97.01%,NULL,100%,76.57%,80.93%,87.41%,NULL,100%,NULL,95.28%,100%,91.78%,NULL,NULL,94.45%,69.66%,100%,95.81%,66.45%,99.74%,100%,NULL,2.01%,NULL,100%,38.3%
2008-8-8,97.53%,NULL,100%,79.34%,81.76%,87.89%,NULL,100%,NULL,93.53%,100%,91.95%,NULL,NULL,96.38%,70.1%,100%,96.21%,66.01%,100%,100%,NULL,6.31%,NULL,100%,37.79%
2008-8-9,97.88%,NULL,100%,79.34%,82.09%,88.08%,NULL,100%,NULL,91.61%,100%,91.9%,NULL,NULL,96.07%,69.74%,100%,96.54%,65.6%,100%,100%,NULL,6.87%,NULL,100%,37.97%
2008-8-10,97.8%,NULL,100%,79.14%,84.9%,88.27%,NULL,99.67%,NULL,89.58%,100%,91.84%,NULL,NULL,95.67%,70.3%,100%,97.11%,65.17%,99.74%,100%,NULL,6.36%,NULL,100%,37.97%
2008-8-11,98.32%,NULL,100%,79.34%,83.1%,88.49%,NULL,99.78%,NULL,88.39%,100%,91.55%,NULL,NULL,95.37%,71.96%,100%,97.77%,65.04%,99.32%,99.58%,NULL,5.8%,NULL,100%,38.35%
2008-8-12,98.06%,NULL,100%,79.74%,83.44%,88.68%,NULL,99.67%,NULL,87.54%,100%,91.66%,NULL,NULL,94.45%,70.7%,100%,98.26%,65.06%,97.88%,97.39%,NULL,5.92%,NULL,100%,37.91%
2008-8-13,97.53%,NULL,100%,79.74%,83.66%,88.86%,NULL,99.72%,NULL,86.48%,100%,91.78%,NULL,NULL,94.14%,68.98%,100%,97.68%,64.68%,98.72%,95.18%,NULL,0.24%,NULL,100%,37.01%
2008-8-14,97.36%,NULL,100%,79.74%,85.12%,89.04%,NULL,99.72%,NULL,85.6%,100%,91.66%,NULL,NULL,93.23%,69.54%,100%,97.68%,64.25%,99.06%,92.99%,7.96%,5.02%,NULL,100%,36.21%
2008-8-15,97.62%,NULL,100%,79.54%,87.01%,89.25%,NULL,99.67%,NULL,84.54%,100%,91.55%,NULL,NULL,92.11%,71.43%,100%,97.6%,63.8%,99.32%,90.78%,10.61%,4.52%,NULL,100%,36.16%
2008-8-16,97.88%,NULL,100%,80.13%,89.03%,89.89%,NULL,99%,NULL,83.55%,100%,91.43%,NULL,NULL,91.8%,72.89%,100%,97.6%,63.33%,99.4%,90.78%,15.28%,3.9%,NULL,100%,36.72%
2008-8-17,98.06%,NULL,100%,80.13%,91.07%,90.32%,NULL,98.39%,NULL,82.54%,100%,91.15%,NULL,NULL,90.88%,74.04%,100%,97.64%,62.86%,99.49%,89.67%,16.8%,1.83%,NULL,100%,37.29%
2008-8-18,98.06%,NULL,100%,80.32%,93.21%,90.5%,NULL,97.67%,NULL,81.5%,100%,90.92%,NULL,NULL,89.86%,73.96%,100%,98.01%,62.69%,99.4%,88.59%,17.63%,1.83%,NULL,100%,37.34%
2008-8-19,98.15%,NULL,100%,80.13%,95.36%,90.68%,NULL,96.78%,NULL,80.38%,100%,90.65%,NULL,NULL,89.35%,72.73%,100%,96.74%,62.27%,98.89%,87.49%,18.21%,NULL,NULL,100%,36.38%
2008-8-20,98.59%,NULL,100%,80.13%,97.38%,90.93%,NULL,95.83%,NULL,79.33%,100%,90.27%,NULL,NULL,88.33%,71.88%,100%,95.89%,61.26%,98.98%,86.38%,18.91%,5.02%,NULL,100%,35.76%
2008-8-21,98.32%,NULL,100%,79.93%,99.18%,91.04%,NULL,94.66%,NULL,78.22%,100%,90%,NULL,NULL,87.43%,71.55%,100%,95.76%,60.84%,98.04%,85.27%,19.45%,NULL,NULL,100%,35.3%
2008-8-22,98.24%,NULL,100%,79.54%,100%,91.24%,NULL,93.47%,NULL,77.02%,100%,89.67%,NULL,NULL,88.33%,70.91%,100%,95.56%,60.47%,97.96%,84.19%,19.91%,8.02%,NULL,100%,35.98%
2008-8-23,98.15%,NULL,100%,78.95%,100%,91.39%,NULL,92.27%,NULL,76.09%,100%,89.23%,NULL,NULL,89.25%,69.82%,100%,95.08%,60.19%,98.13%,83.09%,20.31%,4.12%,NULL,100%,36.72%
2008-8-24,98.05%,NULL,100%,78.56%,100%,91.52%,NULL,91.07%,NULL,74.46%,100%,88.74%,NULL,NULL,90.16%,70.3%,100%,94.59%,60.3%,98.3%,81.98%,20.58%,4.52%,NULL,100%,37.24%
2008-8-25,97.97%,NULL,100%,78.56%,100%,91.62%,NULL,89.99%,NULL,73.26%,100%,88.31%,NULL,NULL,91.08%,70.75%,100%,94.03%,60.02%,98.47%,80.88%,20.77%,4.74%,NULL,100%,37.69%
2008-8-26,97.97%,NULL,100%,77.96%,100%,91.7%,NULL,88.85%,NULL,72%,100%,87.81%,NULL,NULL,92%,71.07%,100%,93.51%,59.65%,98.47%,79.79%,NULL,4.74%,NULL,100%,37.86%
2008-8-27,97.53%,NULL,100%,77.38%,100%,91.78%,NULL,87.68%,NULL,70.6%,100%,87.32%,NULL,NULL,92.2%,71.35%,100%,92.91%,58.82%,98.64%,78.69%,21.17%,4.96%,NULL,100%,38.19%
2008-8-28,97.36%,NULL,100%,76.99%,100%,91.87%,NULL,86.51%,NULL,69.35%,100%,86.83%,NULL,NULL,92.61%,71.59%,100%,92.51%,58.43%,98.64%,77.7%,21.37%,5.86%,NULL,100%,38.83%
2008-8-29,98.15%,NULL,100%,76.57%,100%,91.96%,NULL,85.29%,NULL,68.03%,100%,86.39%,NULL,NULL,92.92%,71.96%,100%,91.95%,58.05%,99.06%,76.71%,22.1%,NULL,NULL,100%,39.13%
2008-8-30,97.97%,NULL,100%,75.99%,100%,91.67%,NULL,83.64%,NULL,66.8%,100%,85.85%,NULL,NULL,93.33%,72.2%,100%,91.48%,57.56%,99.32%,75.72%,27.44%,7.2%,NULL,100%,38.89%
2008-8-31,98.06%,NULL,100%,75%,100%,91.4%,NULL,82.07%,NULL,64.41%,100%,85.46%,NULL,NULL,93.84%,72.44%,100%,90.89%,57.16%,99.32%,74.76%,28.54%,15.52%,NULL,100%,38.53%
2008-9-1,98.06%,NULL,100%,75%,100%,91.11%,NULL,80.3%,NULL,64.41%,99.97%,84.92%,NULL,NULL,94.24%,72.61%,100%,90.22%,57.18%,99.49%,73.77%,29.2%,17.43%,NULL,100%,37.46%
2008-9-2,97.53%,NULL,100%,75.2%,100%,90.89%,NULL,78.72%,NULL,64.31%,99.31%,84.43%,NULL,NULL,94.76%,72.69%,100%,89.41%,56.64%,99.66%,72.78%,29.58%,18.47%,NULL,100%,36.72%
2008-9-3,97.62%,NULL,100%,76.18%,100%,90.97%,NULL,78.13%,NULL,64.31%,99.48%,83.99%,NULL,NULL,91.69%,72.85%,100%,89.06%,56.31%,100%,72.78%,29.91%,18.47%,NULL,100%,36.84%
2008-9-4,98.41%,NULL,100%,76.18%,100%,91.21%,NULL,77.58%,NULL,64.31%,99.9%,83.77%,NULL,100%,88.43%,73.01%,100%,88.29%,55.95%,100%,71.91%,30.5%,NULL,NULL,100%,37.29%
2008-9-5,98.68%,NULL,100%,76.37%,100%,91.63%,NULL,76.89%,NULL,64.49%,99.8%,84.04%,NULL,NULL,89.05%,73.18%,100%,88.71%,55.48%,100%,70.43%,31.48%,21.57%,NULL,100%,36.72%
2008-9-6,98.5%,NULL,100%,72.73%,100%,91.42%,NULL,76.05%,NULL,64.59%,99.87%,84.92%,NULL,NULL,89.86%,73.8%,100%,88.87%,55.1%,100%,70.57%,34.83%,21.57%,NULL,100%,37.29%
2008-9-7,100%,NULL,100%,76.57%,99.89%,91.15%,NULL,74.86%,NULL,81.88%,100%,85.9%,NULL,100%,92.2%,74%,100%,89.02%,54.69%,100%,67.87%,49.81%,24.43%,NULL,100%,37.62%
2008-9-8,100%,NULL,100%,72.73%,100%,90.94%,NULL,73.48%,NULL,83.98%,99.74%,86.77%,NULL,NULL,91.8%,74.13%,100%,88.75%,54.28%,100%,66.88%,51.18%,25.22%,NULL,100%,37.74%
2008-9-9,100%,NULL,100%,72.73%,100%,90.8%,NULL,72.08%,NULL,84.88%,99.71%,87.16%,NULL,NULL,93.12%,74.13%,100%,88.2%,53.77%,100%,67.09%,51.18%,25.22%,NULL,100%,37.62%
2008-9-10,100%,NULL,100%,72.34%,100%,90.65%,NULL,71.21%,NULL,84.54%,99.35%,87.27%,NULL,87.78%,94.54%,74.25%,100%,87.39%,53.32%,100%,67.68%,55.43%,25.13%,NULL,100%,37.17%
2008-9-11,100%,NULL,100%,71.76%,100%,90.47%,NULL,71.69%,NULL,83.88%,99.09%,87.16%,NULL,NULL,95.16%,74.25%,100%,86.66%,53.28%,100%,68.27%,55.43%,25.13%,NULL,100%,37.17%
2008-9-12,98.76%,NULL,100%,71.16%,NULL,90.66%,NULL,72.46%,NULL,83.1%,100%,88.03%,NULL,NULL,90.17%,74.46%,100%,88.29%,55.21%,100%,70.43%,56.36%,27.65%,NULL,100%,36.61%
2008-9-13,98.76%,NULL,100%,58.19%,100%,91.35%,NULL,74.12%,NULL,84.65%,100%,88.63%,NULL,NULL,88.96%,74.5%,100%,93.45%,73%,99.15%,76.31%,65.55%,26.46%,NULL,100%,36.16%
2008-9-14,100%,NULL,100%,35.54%,100%,92.91%,NULL,76.25%,NULL,80.83%,100%,88.85%,NULL,100%,96.18%,74.75%,100%,92.54%,93.13%,98.64%,100%,97.59%,NULL,NULL,100%,36.61%
2008-9-15,100%,NULL,100%,33.04%,100%,93.27%,NULL,78.28%,NULL,83.55%,100%,91.89%,NULL,NULL,95.68%,74.99%,100%,84.47%,91.78%,100%,100%,97.59%,NULL,NULL,100%,36.61%
2008-9-16,100%,NULL,100%,59.96%,99.29%,92.86%,NULL,78.13%,NULL,88.54%,100%,91.43%,NULL,NULL,94.85%,75.16%,100%,83.84%,92.36%,98.81%,99.58%,97.59%,37.59%,NULL,100%,27.66%
2008-9-17,99.38%,NULL,100%,62.82%,96.92%,92.43%,NULL,78.08%,NULL,89.14%,100%,90.65%,NULL,NULL,94.85%,75.2%,100%,86.39%,91.7%,98.72%,98.05%,97.59%,39.46%,NULL,100%,35.76%
2008-9-18,100%,NULL,100%,59.08%,94.65%,91.97%,NULL,78.23%,NULL,90.68%,100%,90.43%,NULL,NULL,96.18%,75.24%,100%,92.15%,90.67%,99.66%,97.39%,97.59%,39.46%,NULL,100%,35.7%
2008-9-19,100%,NULL,100%,65.89%,92.64%,91.73%,NULL,78.78%,NULL,92.2%,100%,90.33%,NULL,NULL,95.98%,75.24%,100%,95.72%,89.46%,99.83%,96.28%,97.59%,39.56%,NULL,100%,35.65%
2008-9-20,100%,NULL,100%,70.96%,90.47%,91.35%,NULL,79.33%,NULL,92.55%,100%,89.61%,NULL,NULL,94.96%,75.28%,100%,96.62%,89.02%,99.91%,92.99%,97.59%,40.05%,NULL,100%,36.78%
2008-9-21,99.73%,NULL,100%,75%,87.91%,90.89%,NULL,79.94%,NULL,92.78%,100%,89.94%,NULL,NULL,93.84%,75.28%,100%,99.42%,86.71%,100%,88.14%,97.59%,40.15%,NULL,100%,38.07%
2008-9-22,99.03%,NULL,100%,78.17%,86.22%,90.26%,NULL,80.55%,NULL,92.78%,100%,90.71%,NULL,NULL,92.72%,75.57%,100%,100%,85.32%,100%,84.85%,97.59%,NULL,NULL,100%,38.53%
2008-9-23,98.41%,NULL,100%,79.34%,84.79%,90.18%,NULL,81.21%,NULL,92.66%,100%,91.66%,NULL,NULL,89.05%,78.38%,100%,100%,83.89%,99.15%,86.59%,97.59%,40.45%,NULL,99.98%,39.91%
2008-9-24,98.68%,NULL,100%,78.95%,82.88%,90.46%,NULL,81.82%,NULL,92.32%,100%,92.36%,NULL,NULL,88.74%,79.4%,100%,100%,82.4%,99.15%,87.49%,97.59%,40.45%,NULL,100%,40.03%
2008-9-25,99.12%,NULL,100%,79.54%,82.54%,90.93%,NULL,82.33%,NULL,91.97%,100%,93.05%,NULL,NULL,88.63%,80%,100%,100%,81.42%,99.23%,86.59%,97.59%,40.45%,NULL,100%,40.92%
2008-9-26,99.21%,NULL,100%,80.32%,82.77%,90.68%,NULL,82.73%,NULL,91.49%,100%,93.52%,NULL,NULL,89.35%,82.65%,100%,100%,79.28%,99.32%,87.04%,97.59%,40.45%,NULL,100%,39.6%
2008-9-27,98.15%,NULL,100%,77.77%,86.8%,90.09%,NULL,83.19%,NULL,90.68%,100%,92.88%,NULL,NULL,90.27%,77.92%,100%,98.02%,78.81%,99.23%,91.65%,97.59%,41.52%,NULL,100%,38.42%
2008-9-28,98.76%,NULL,100%,36.19%,89.25%,90.7%,NULL,83.7%,NULL,83.98%,100%,93%,NULL,NULL,90.58%,70.87%,100%,96.46%,93.21%,98.21%,94.07%,97.59%,52.04%,NULL,100%,40.63%
2008-9-29,100%,NULL,100%,42.63%,92.49%,91.13%,NULL,85.87%,NULL,83.66%,100%,94.1%,NULL,NULL,99.07%,77.29%,100%,93.8%,93.37%,100%,100%,96.99%,69.9%,NULL,100%,43.2%
2008-9-30,100%,NULL,100%,58.39%,92.26%,91.1%,NULL,92.71%,NULL,94.1%,100%,94.33%,NULL,NULL,98.64%,72.32%,100%,94.97%,94.73%,100%,99.58%,97.59%,71.36%,NULL,100%,42.84%
2008-10-1,100%,NULL,100%,68.89%,91.91%,90.86%,NULL,87.73%,NULL,93.98%,100%,93.75%,NULL,NULL,96.79%,70.74%,100%,95.89%,94.7%,99.15%,98.05%,97.59%,71.36%,NULL,100%,40.15%
2008-10-2,99.73%,NULL,100%,72.73%,91.07%,90.5%,NULL,88%,NULL,95.16%,100%,93%,NULL,NULL,93.12%,72.4%,100%,98.68%,94.19%,99.15%,97.15%,97.59%,71.37%,NULL,100%,41.52%
2008-10-3,98.76%,NULL,100%,73.34%,90.47%,90.14%,NULL,88.16%,NULL,96.08%,100%,92.36%,NULL,NULL,92.41%,74.17%,100%,98.1%,93.26%,99.32%,96.71%,97.59%,72.83%,NULL,100%,41.64%
2008-10-4,99.03%,NULL,100%,80.54%,90.24%,89.86%,NULL,88.53%,NULL,96.61%,100%,91.72%,NULL,NULL,92.11%,75.49%,100%,97.19%,92.09%,99.32%,96.28%,97.59%,72.83%,NULL,100%,41.22%
2008-10-5,99.12%,NULL,100%,83.78%,90.02%,89.57%,NULL,88.85%,NULL,96.32%,100%,91.03%,NULL,NULL,92.11%,76.57%,100%,100%,90.8%,99.4%,95.18%,97.59%,73.23%,NULL,100%,40.75%
2008-10-6,99.56%,NULL,100%,81.82%,90.02%,89.28%,NULL,89.39%,NULL,95.73%,100%,91.55%,NULL,NULL,92.31%,77.58%,100%,100%,89.52%,99.66%,94.73%,97.59%,73.5%,NULL,100%,40.15%
2008-10-7,100%,NULL,100%,81.22%,90.84%,89.09%,NULL,91.4%,NULL,95.73%,100%,92.88%,NULL,NULL,93.12%,78.77%,100%,100%,89.67%,100%,100%,97.59%,NULL,NULL,100%,39.6%
2008-10-8,99.47%,NULL,100%,81.02%,91.79%,88.85%,NULL,92.11%,NULL,94.35%,100%,93.81%,NULL,NULL,93.64%,79.58%,100%,100%,89.28%,100%,98.47%,97.59%,73.77%,NULL,100%,38.89%
2008-10-9,99.56%,NULL,100%,82.2%,92.5%,88.62%,NULL,92.81%,NULL,94.46%,100%,94.56%,NULL,NULL,93.93%,80.26%,100%,100%,89.02%,99.91%,97.81%,97.59%,73.77%,NULL,100%,38.3%
2008-10-10,99.73%,NULL,100%,83.19%,93.21%,88.37%,NULL,93.19%,NULL,95.16%,100%,94.85%,NULL,NULL,94.14%,80.82%,100%,100%,88.71%,99.66%,97.81%,97.59%,73.63%,NULL,100%,38.19%
2008-10-11,99.82%,NULL,100%,80.72%,94.17%,88.14%,NULL,95.28%,NULL,95.73%,100%,94.85%,NULL,NULL,94.45%,81.25%,100%,100%,88.42%,99.83%,100%,97.59%,73.63%,NULL,100%,38.89%
2008-10-12,99.82%,NULL,100%,83.33%,95.01%,87.89%,NULL,95.94%,NULL,95.96%,100%,94.68%,NULL,NULL,94.65%,81.64%,100%,100%,87.92%,99.83%,98.05%,97.59%,73.63%,NULL,100%,39.55%
2008-10-13,100%,NULL,100%,82.4%,95.83%,87.65%,NULL,96.5%,NULL,96.08%,100%,94.44%,NULL,NULL,94.85%,81.95%,100%,100%,86.91%,99.83%,97.81%,97.59%,73.63%,NULL,100%,40.03%
2008-10-14,100%,NULL,100%,83.59%,96.56%,87.42%,NULL,97%,NULL,95.38%,100%,94.33%,NULL,NULL,94.85%,82.21%,100%,100%,85.7%,100%,97.15%,97.59%,73.77%,NULL,100%,40.51%
2008-10-15,100%,NULL,100%,85.07%,97.38%,87.18%,NULL,97.26%,NULL,94.69%,100%,94.15%,NULL,NULL,91.28%,82.47%,100%,100%,84.45%,100%,98.26%,97.59%,73.77%,NULL,100%,41.16%
2008-10-16,100%,NULL,100%,85.86%,98.09%,86.96%,NULL,97.61%,NULL,93.98%,100%,94.1%,NULL,NULL,87.03%,83%,100%,100%,82.62%,100%,97.81%,97.59%,73.37%,NULL,100%,42.12%
2008-10-17,100%,NULL,100%,86.79%,98.09%,86.77%,NULL,98.28%,NULL,93.29%,100%,94.73%,NULL,100%,87.24%,83.83%,100%,100%,82.37%,100%,97.81%,97.59%,73.37%,NULL,100%,42.96%
2008-10-18,100%,NULL,100%,87.71%,97.98%,86.59%,NULL,98.83%,NULL,92.55%,100%,95.31%,NULL,NULL,88.43%,84.32%,100%,100%,81.47%,100%,97.39%,97.59%,75.5%,NULL,100%,43.8%
2008-10-19,100%,NULL,100%,88.28%,98.22%,86.4%,NULL,99.33%,NULL,92.55%,100%,95.72%,NULL,NULL,89.76%,84.59%,100%,100%,80.29%,100%,96.94%,97.59%,75.5%,NULL,100%,44.84%
2008-10-20,100%,NULL,100%,88.83%,98.69%,86.22%,NULL,99.78%,NULL,92.78%,100%,95.95%,NULL,NULL,90.16%,84.85%,100%,100%,79.45%,100%,95.39%,97.59%,75.1%,NULL,100%,45.48%
2008-10-21,100%,NULL,100%,89.26%,99.07%,86.04%,NULL,100%,NULL,92.9%,100%,96.06%,NULL,NULL,90.07%,85.03%,100%,100%,78.36%,100%,92.1%,97.59%,74.83%,NULL,100%,47.13%
2008-10-22,100%,NULL,100%,89.48%,99.29%,86.11%,NULL,100%,NULL,92.55%,100%,96.12%,NULL,NULL,86.73%,85.17%,100%,100%,77.77%,100%,91.23%,97.59%,74.83%,NULL,100%,47.83%
2008-10-23,100%,NULL,100%,89.7%,99.42%,86.55%,NULL,100%,NULL,91.49%,100%,96.06%,NULL,NULL,86.53%,85.3%,100%,100%,77.14%,100%,89.67%,97.59%,74.83%,NULL,100%,48.86%
2008-10-24,100%,NULL,100%,90.14%,99.42%,86.97%,NULL,100%,NULL,90.68%,100%,96.06%,NULL,NULL,87.24%,85.39%,100%,100%,76.94%,100%,89.46%,97.59%,74.83%,NULL,100%,48.09%
2008-10-25,100%,NULL,100%,90.59%,98.58%,87.42%,NULL,100%,NULL,89.81%,100%,95.89%,NULL,NULL,87.82%,85.43%,100%,100%,77.04%,100%,98.05%,97.59%,74.83%,NULL,100%,47.19%
2008-10-26,100%,NULL,100%,90.35%,98.09%,87.82%,NULL,99.79%,NULL,88.87%,100%,95.78%,NULL,NULL,88.54%,85.43%,100%,100%,77.55%,100%,97.15%,97.59%,74.83%,NULL,100%,46.43%
2008-10-27,100%,NULL,100%,90.35%,97.51%,88.2%,NULL,100%,NULL,88.87%,100%,95.66%,NULL,NULL,89.66%,85.43%,100%,100%,77.58%,100%,97.86%,97.59%,74.83%,NULL,100%,45.66%
2008-10-28,99.91%,NULL,100%,90.35%,97.03%,88.59%,NULL,100%,NULL,88.87%,100%,95.43%,NULL,NULL,90.67%,85.48%,100%,100%,77.77%,100%,98.26%,97.59%,74.83%,NULL,100%,44.45%
2008-10-29,99.65%,NULL,100%,90.14%,96.67%,89%,NULL,99.83%,NULL,88.87%,100%,95.2%,NULL,NULL,91.69%,85.48%,100%,100%,77.92%,100%,97.6%,97.59%,74.83%,NULL,100%,46.91%
2008-10-30,99.65%,NULL,100%,89.91%,96.07%,89.31%,NULL,99.78%,NULL,88.09%,100%,94.91%,NULL,NULL,92.72%,85.48%,100%,100%,77.94%,100%,96.94%,97.59%,74.83%,NULL,100%,30.97%
2008-10-31,99.56%,NULL,100%,90.35%,95.48%,91.19%,NULL,99.83%,NULL,87.14%,NULL,94.62%,NULL,100%,93.64%,85.43%,100%,100%,77.87%,100%,95.18%,NULL,74.83%,NULL,100%,42.77%
2008-11-1,99.56%,NULL,100%,91.14%,94.77%,89.44%,NULL,99.89%,NULL,86.14%,100%,94.21%,NULL,NULL,94.76%,85.39%,100%,100%,77.72%,100%,94.07%,97.59%,75.37%,NULL,100%,40.98%
2008-11-2,99.47%,NULL,100%,92.03%,94.17%,89.43%,NULL,100%,NULL,85.26%,100%,93.92%,NULL,100%,92.81%,85.34%,100%,100%,77.63%,100%,93.2%,97.59%,75.37%,NULL,100%,45.34%
2008-11-3,99.38%,NULL,100%,92.89%,93.33%,89.43%,NULL,99.56%,NULL,85.15%,100%,93.52%,NULL,NULL,93.53%,85.34%,100%,100%,77.55%,100%,90.78%,97.59%,75.37%,NULL,100%,46.55%
2008-11-4,99.21%,NULL,100%,93.8%,92.62%,89.44%,NULL,100%,NULL,85.15%,100%,93.28%,NULL,NULL,95.26%,85.3%,100%,100%,77.45%,99.91%,98.05%,97.59%,75.37%,NULL,100%,46.55%
2008-11-5,99.12%,NULL,100%,94.24%,92.15%,89.25%,NULL,99.89%,NULL,85.15%,100%,92.88%,NULL,NULL,93.53%,85.21%,100%,100%,78.12%,99.74%,98.05%,97.59%,75.37%,NULL,100%,46.81%
2008-11-6,98.85%,NULL,100%,94.89%,91.66%,89.03%,NULL,99.94%,NULL,84.2%,100%,92.65%,NULL,NULL,91.08%,85.12%,100%,100%,78.83%,99.57%,97.6%,97.59%,75.37%,NULL,100%,45.16%
2008-11-7,98.59%,NULL,100%,95.11%,90.84%,88.81%,NULL,99.94%,NULL,83.21%,100%,92.01%,NULL,NULL,89.55%,85.08%,100%,100%,78.96%,99.4%,96.94%,97.59%,75.37%,NULL,100%,43.92%
2008-11-8,98.32%,NULL,100%,94.89%,90.24%,88.63%,NULL,99.94%,NULL,82.21%,100%,92.53%,NULL,NULL,87.93%,85.12%,100%,100%,79.62%,99.32%,96.21%,97.59%,NULL,NULL,100%,43.01%
2008-11-9,98.24%,NULL,100%,98.74%,90.47%,89.48%,NULL,100%,NULL,85.49%,100%,93.17%,NULL,100%,86.44%,86.51%,100%,100%,84.4%,99.23%,100%,97.59%,75.5%,NULL,100%,42.77%
2008-11-10,98.59%,NULL,100%,98.3%,90.47%,91.02%,NULL,100%,NULL,87.65%,100%,93.81%,NULL,NULL,85.05%,87.73%,100%,100%,85.83%,99.4%,99.58%,97.59%,76.03%,NULL,100%,42%
2008-11-11,98.68%,NULL,100%,97.86%,90.13%,92.31%,NULL,100%,NULL,87.98%,100%,94.44%,NULL,NULL,85.93%,88.18%,100%,100%,87.17%,99.32%,98.71%,97.59%,76.03%,NULL,100%,40.68%
2008-11-12,98.59%,NULL,100%,96.75%,89.7%,93.3%,NULL,100%,NULL,88.2%,100%,94.73%,NULL,NULL,88.54%,88.45%,100%,100%,88.89%,99.23%,98.92%,97.59%,76.03%,NULL,100%,39.79%
2008-11-13,98.41%,NULL,100%,96.31%,89.36%,93.95%,NULL,100%,NULL,88.31%,100%,94.79%,NULL,NULL,91.08%,88.59%,100%,100%,88.99%,99.15%,98.71%,97.59%,76.03%,NULL,100%,40.92%
2008-11-14,98.15%,NULL,100%,96.53%,89.48%,94.46%,NULL,100%,NULL,88.39%,100%,94.73%,NULL,NULL,93.73%,88.68%,100%,100%,88.47%,98.81%,99.36%,97.59%,76.03%,NULL,100%,40.68%
2008-11-15,97.88%,NULL,100%,97.18%,89.03%,94.87%,NULL,100%,NULL,87.42%,100%,94.68%,NULL,100%,96.18%,88.72%,100%,100%,87.95%,98.72%,98.47%,97.59%,76.03%,NULL,100%,40.75%
2008-11-16,97.53%,NULL,100%,96.75%,88.13%,95.23%,NULL,99.67%,NULL,86.7%,100%,94.38%,NULL,100%,95.16%,88.72%,100%,100%,86.99%,98.55%,97.6%,97.59%,76.03%,NULL,100%,40.56%
2008-11-17,97.27%,NULL,100%,96.53%,87.12%,95.54%,NULL,99.72%,NULL,86.7%,100%,94.21%,NULL,NULL,92.11%,88.72%,100%,100%,85.83%,98.55%,97.15%,97.59%,76.03%,NULL,100%,40.56%
2008-11-18,96.92%,NULL,100%,95.64%,86.56%,95.6%,NULL,99.83%,NULL,86.75%,100%,93.92%,NULL,NULL,92.81%,88.68%,100%,100%,85.45%,98.55%,95.18%,97.59%,NULL,NULL,100%,40.32%
2008-11-19,96.48%,NULL,100%,94.24%,85.68%,95.35%,NULL,99.72%,NULL,86.7%,100%,93.52%,NULL,NULL,93.93%,88.63%,100%,100%,85.27%,98.47%,95.18%,97.59%,NULL,NULL,100%,40.63%
2008-11-20,96.13%,NULL,100%,94.46%,85.01%,95%,NULL,99.89%,NULL,86.48%,100%,93.17%,NULL,NULL,95.26%,88.54%,100%,100%,85.4%,98.38%,92.31%,97.59%,76.03%,NULL,100%,40.98%
2008-11-21,95.78%,NULL,100%,94.46%,84.56%,94.69%,NULL,99.72%,NULL,86.48%,100%,92.82%,NULL,NULL,94.65%,88.5%,100%,100%,85.58%,98.3%,88.59%,97.59%,76.03%,NULL,100%,41.93%
2008-11-22,95.43%,NULL,100%,94.89%,84.45%,94.42%,NULL,99.5%,NULL,86.48%,100%,92.47%,NULL,NULL,91.39%,88.41%,100%,100%,85.7%,98.3%,90.12%,97.59%,76.03%,NULL,100%,42.65%
2008-11-23,95.08%,NULL,100%,95.11%,83.1%,94.15%,NULL,99%,NULL,86.48%,100%,92.01%,NULL,NULL,91.59%,88.36%,100%,100%,85.7%,98.13%,96.28%,97.59%,76.03%,NULL,100%,43.13%
2008-11-24,94.82%,NULL,100%,95.64%,82.32%,93.89%,NULL,98.56%,NULL,86.48%,100%,91.6%,NULL,NULL,92.2%,88.27%,100%,100%,85.65%,97.96%,98.05%,97.59%,76.03%,NULL,100%,43.8%
2008-11-25,94.39%,NULL,100%,95.64%,82%,93.57%,NULL,98.17%,NULL,86.48%,100%,91.15%,NULL,100%,92.72%,88.18%,100%,100%,85.63%,97.88%,98.26%,97.59%,76.03%,NULL,100%,44.7%
2008-11-26,93.95%,NULL,100%,95.11%,81.87%,93.22%,NULL,97.89%,NULL,85.7%,100%,90.82%,NULL,NULL,93.43%,88.09%,100%,100%,85.52%,97.79%,97.81%,97.59%,76.03%,NULL,100%,45.53%
2008-11-27,93.43%,NULL,100%,94.67%,81.64%,92.91%,NULL,97.94%,NULL,85.49%,100%,90.43%,NULL,NULL,94.34%,88%,100%,100%,85.45%,97.71%,95.39%,97.59%,NULL,NULL,100%,46.62%
2008-11-28,92.91%,NULL,100%,94.02%,81.44%,92.57%,NULL,97.89%,NULL,85.37%,100%,89.94%,NULL,NULL,95.26%,87.82%,100%,100%,85.42%,97.62%,91.23%,97.59%,76.03%,NULL,100%,47.7%
