,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2004-4-16,28.27%,NULL,60.67%,60.54%,98.93%,NULL,NULL,99.17%,NULL,95.42%,NULL,79.78%,NULL,54.63%,20.19%,55.44%,29.52%,54.49%,82.93%,40.11%,92.75%,0.83%,NULL,NULL,82.34%,42.05%
2004-4-17,27.85%,NULL,60.18%,61.25%,99.05%,NULL,NULL,99.17%,NULL,95.92%,NULL,80.93%,NULL,54.81%,26.42%,55.18%,28.94%,54.49%,82.5%,40.05%,94.52%,NULL,NULL,NULL,82.91%,41.81%
2004-4-18,27.36%,NULL,59.72%,63.93%,99.18%,NULL,NULL,98.72%,NULL,96.43%,NULL,81.91%,NULL,55.56%,32.26%,54.89%,28.36%,54.35%,82.33%,40.05%,95.18%,NULL,NULL,NULL,82.7%,41.4%
2004-4-19,27.36%,NULL,59.25%,14.34%,99.42%,NULL,NULL,98.89%,NULL,96.94%,NULL,82.89%,NULL,56.85%,35.83%,54.6%,28.51%,54.62%,81.95%,40.23%,95.84%,NULL,NULL,NULL,84.01%,41.58%
2004-4-20,27%,NULL,58.79%,64.6%,99.42%,NULL,NULL,99.22%,NULL,96.94%,NULL,83.44%,NULL,57.04%,36.69%,54.25%,27.93%,54.79%,81.53%,40.17%,95.62%,NULL,NULL,NULL,84.41%,41.58%
2004-4-21,26.52%,NULL,58.24%,64.38%,99.64%,NULL,NULL,99.11%,NULL,97.07%,NULL,83.99%,NULL,58.7%,36.24%,53.9%,27.35%,54.92%,81.03%,40.11%,92.99%,NULL,NULL,NULL,84.68%,41.34%
2004-4-22,26.04%,NULL,57.77%,64.16%,99.78%,NULL,NULL,98.28%,NULL,97.19%,NULL,84.32%,NULL,58.52%,35.61%,53.55%,26.92%,54.81%,80.71%,40.05%,82.43%,NULL,NULL,NULL,84.91%,41.28%
2004-4-23,25.68%,NULL,57.28%,63.71%,99.89%,NULL,NULL,98.22%,NULL,97.19%,NULL,84.54%,NULL,58.89%,34.91%,53.23%,26.34%,54.65%,80.34%,39.73%,71.37%,NULL,NULL,NULL,84.84%,41.22%
2004-4-24,25.26%,NULL,56.77%,63.04%,99.64%,NULL,NULL,97.83%,NULL,97.7%,NULL,84.75%,NULL,59.26%,34.28%,52.87%,25.9%,54.7%,79.97%,39.35%,68.08%,NULL,NULL,NULL,84.94%,40.75%
2004-4-25,24.84%,NULL,56.23%,62.82%,99.78%,NULL,NULL,97.72%,NULL,97.96%,NULL,85.03%,NULL,59.07%,33.59%,52.55%,25.33%,54.6%,79.87%,38.97%,66.13%,NULL,NULL,NULL,85.11%,39.6%
2004-4-26,24.47%,NULL,55.67%,62.59%,100%,NULL,NULL,98.67%,NULL,98.21%,NULL,85.35%,NULL,47.22%,32.84%,52.2%,24.89%,54.38%,79.62%,38.53%,59.77%,NULL,NULL,NULL,85.04%,38.07%
2004-4-27,24.11%,NULL,55.05%,63.04%,100%,NULL,NULL,99.25%,NULL,98.59%,NULL,85.9%,NULL,46.11%,32.04%,51.85%,24.31%,54.22%,79.18%,38.16%,58.48%,NULL,NULL,NULL,85.04%,36.21%
2004-4-28,23.78%,NULL,54.47%,75.11%,100%,NULL,NULL,99.39%,NULL,100%,NULL,87.38%,NULL,46.11%,31.34%,51.53%,23.88%,55.06%,79.32%,37.78%,83.18%,NULL,NULL,NULL,86.8%,34.69%
2004-4-29,23.4%,NULL,53.84%,76.9%,100%,NULL,NULL,99.39%,NULL,100%,NULL,88.47%,NULL,43.89%,31.02%,51.14%,23.3%,54.87%,79.23%,37.4%,100%,NULL,NULL,NULL,87.31%,34.24%
2004-4-30,23.02%,NULL,53.11%,77.79%,99.78%,NULL,NULL,99.72%,NULL,100%,NULL,89.07%,NULL,42.59%,30.11%,50.82%,22.72%,54.76%,78.86%,36.99%,100%,NULL,NULL,NULL,87.41%,34.35%
2004-5-1,22.63%,NULL,52.36%,78.01%,99.64%,NULL,NULL,99.89%,NULL,100%,NULL,89.45%,NULL,42.22%,29.4%,50.54%,22.14%,54.76%,78.66%,36.6%,100%,NULL,NULL,NULL,87.82%,34.52%
2004-5-2,22.2%,NULL,51.58%,78.01%,98.82%,NULL,NULL,100%,NULL,100%,NULL,89.78%,NULL,42.96%,28.69%,50.15%,21.71%,54.54%,78.29%,36.21%,100%,NULL,NULL,NULL,88.2%,34.57%
2004-5-3,21.76%,NULL,50.77%,77.79%,98.58%,NULL,NULL,99.94%,NULL,100%,NULL,90.11%,NULL,42.96%,27.99%,49.77%,21.13%,54.22%,77.92%,35.88%,97.13%,NULL,NULL,NULL,88.13%,35.25%
2004-5-4,21.38%,NULL,49.94%,77.57%,99.64%,NULL,NULL,99.89%,NULL,99.61%,NULL,90.38%,NULL,47.22%,27.03%,49.47%,20.55%,53.84%,77.46%,35.54%,93.37%,NULL,NULL,NULL,88.26%,35.98%
2004-5-5,20.94%,NULL,49.07%,81.14%,100%,NULL,NULL,100%,NULL,100%,NULL,90.05%,NULL,47.96%,26.17%,49.11%,19.97%,53.97%,77.04%,35.1%,95.95%,NULL,NULL,NULL,88.09%,36.49%
2004-5-6,20.45%,NULL,48.19%,83.6%,100%,NULL,NULL,99.78%,NULL,100%,NULL,90.71%,NULL,47.59%,25.44%,48.81%,19.39%,53.89%,76.63%,34.65%,94.07%,NULL,NULL,NULL,87.92%,36.84%
2004-5-7,20.02%,NULL,47.33%,85.19%,100%,NULL,NULL,99.5%,NULL,100%,NULL,91.15%,NULL,47.04%,24.64%,48.48%,18.81%,54.08%,76.22%,34.21%,90.47%,NULL,NULL,NULL,87.62%,37.57%
2004-5-8,19.58%,NULL,46.47%,86.25%,100%,NULL,NULL,99.17%,NULL,100%,NULL,91.6%,NULL,45.93%,23.95%,48.18%,18.38%,54%,75.83%,33.82%,86.47%,NULL,NULL,NULL,87.31%,37.17%
2004-5-9,19.2%,NULL,45.6%,83.6%,100%,NULL,NULL,99.22%,NULL,100%,NULL,92.07%,NULL,45.37%,23.26%,47.85%,17.95%,54.08%,75.37%,33.37%,82.8%,NULL,NULL,NULL,87.34%,36.84%
2004-5-10,18.76%,NULL,44.74%,78.23%,100%,NULL,NULL,99.5%,NULL,100%,NULL,92.53%,NULL,45.37%,22.45%,47.55%,17.51%,54.11%,74.84%,32.93%,78.95%,NULL,NULL,NULL,NULL,37.29%
2004-5-11,18.31%,NULL,43.98%,72.65%,100%,NULL,NULL,99.61%,NULL,100%,NULL,92.59%,NULL,45.19%,21.53%,47.19%,17.08%,53.54%,74.33%,32.54%,74.71%,NULL,NULL,NULL,NULL,38.19%
2004-5-12,17.92%,NULL,43.41%,71.76%,100%,NULL,NULL,99.56%,NULL,100%,NULL,92.53%,NULL,45%,20.74%,46.89%,16.5%,53.38%,73.76%,32.09%,69.35%,NULL,NULL,NULL,86.11%,39.13%
2004-5-13,17.49%,NULL,42.81%,71.09%,99.89%,NULL,NULL,99.67%,NULL,100%,NULL,92.53%,NULL,44.63%,20%,46.59%,15.92%,53.17%,73.47%,31.59%,67.75%,NULL,NULL,NULL,85.88%,39.25%
2004-5-14,17.1%,NULL,42.19%,70.19%,100%,NULL,NULL,100%,NULL,100%,NULL,92.47%,NULL,43.89%,19.18%,46.2%,15.34%,54.19%,79.92%,31.2%,86.1%,NULL,NULL,NULL,85.71%,39.25%
2004-5-15,16.66%,NULL,41.57%,69.3%,100%,NULL,NULL,99.28%,NULL,100%,NULL,92.36%,NULL,45.19%,18.35%,45.84%,14.76%,54.16%,80.96%,30.76%,100%,NULL,NULL,NULL,85.51%,39.01%
2004-5-16,16.23%,NULL,40.95%,68.18%,99.78%,NULL,NULL,99.67%,NULL,100%,NULL,92.18%,NULL,44.81%,17.56%,45.47%,14.04%,54.19%,81.13%,30.37%,100%,NULL,NULL,NULL,85.28%,38.42%
2004-5-17,15.89%,NULL,40.34%,73.54%,99.78%,NULL,NULL,100%,NULL,100%,NULL,91.9%,NULL,44.44%,16.81%,45.11%,13.31%,55.58%,81.48%,29.93%,100%,NULL,NULL,NULL,84.81%,37.97%
2004-5-18,15.5%,NULL,39.77%,72.42%,99.05%,NULL,NULL,100%,NULL,100%,NULL,91.6%,NULL,44.07%,16.11%,44.78%,12.74%,56.79%,81.65%,29.43%,100%,NULL,NULL,NULL,84.37%,38.19%
2004-5-19,15.16%,NULL,39.17%,68.18%,98.82%,NULL,NULL,100%,NULL,100%,NULL,91.32%,NULL,45.19%,15.3%,44.45%,12.01%,56.95%,81.78%,28.87%,100%,NULL,NULL,NULL,83.94%,37.97%
2004-5-20,14.78%,NULL,38.55%,61.47%,99.05%,NULL,NULL,100%,NULL,100%,NULL,91.2%,NULL,46.67%,14.45%,44.12%,11.29%,57.26%,81.8%,28.37%,100%,NULL,NULL,NULL,83.57%,38.19%
2004-5-21,15.21%,NULL,38.24%,15.14%,99.29%,NULL,NULL,100%,NULL,98.72%,NULL,91.26%,NULL,48.89%,14.16%,44.06%,12.01%,58.61%,81.8%,28.09%,100%,NULL,NULL,NULL,84.68%,39.13%
2004-5-22,17.53%,NULL,39%,19.96%,98.82%,NULL,NULL,100%,NULL,100%,NULL,90.98%,NULL,54.26%,13.31%,44.09%,13.17%,61.35%,82%,27.76%,100%,NULL,NULL,NULL,86.76%,41.7%
2004-5-23,19.58%,NULL,39.87%,46.36%,97.74%,NULL,NULL,100%,NULL,100%,NULL,90.43%,NULL,56.85%,12.76%,4.52%,13.6%,64.25%,82.3%,27.31%,100%,NULL,NULL,NULL,88.84%,43.49%
2004-5-24,22.8%,NULL,40.67%,57.17%,97.98%,NULL,NULL,100%,NULL,100%,NULL,91.03%,NULL,57.59%,12%,44.57%,14.04%,66.05%,82.3%,26.92%,100%,NULL,NULL,NULL,90.79%,44.09%
2004-5-25,26.1%,NULL,41.46%,61.7%,98.09%,NULL,NULL,100%,NULL,100%,NULL,92.24%,NULL,57.78%,11.4%,44.45%,15.2%,67.23%,81.95%,26.37%,100%,NULL,NULL,NULL,92.61%,43.61%
2004-5-26,28.39%,NULL,42.72%,65.05%,98.09%,NULL,NULL,99.89%,NULL,100%,NULL,92.24%,NULL,57.96%,10.6%,44.21%,15.2%,68.06%,81.78%,25.82%,90.07%,NULL,NULL,NULL,93.78%,42.96%
2004-5-27,29.59%,NULL,43.26%,66.84%,98.09%,NULL,NULL,99.33%,NULL,100%,NULL,92.36%,NULL,56.85%,9.96%,44.03%,14.47%,68.64%,81.78%,25.41%,81.58%,NULL,NULL,NULL,94.28%,43.01%
2004-5-28,30.14%,NULL,43.41%,67.06%,97.98%,NULL,NULL,99.17%,NULL,100%,NULL,92.24%,NULL,56.11%,9.3%,43.8%,13.75%,69.48%,82.15%,25.01%,74.29%,NULL,NULL,NULL,94.71%,43.01%
2004-5-29,30.33%,NULL,43.46%,59.3%,97.51%,NULL,NULL,99.06%,NULL,100%,NULL,91.66%,NULL,56.48%,8.92%,43.57%,13.02%,70.13%,82.35%,24.56%,67.47%,NULL,NULL,NULL,94.96%,42.84%
2004-5-30,30.79%,NULL,44.09%,61.92%,97.51%,NULL,NULL,98.94%,NULL,100%,NULL,91.43%,NULL,56.48%,8.37%,43.35%,13.17%,70.7%,82.33%,24.06%,56.88%,NULL,NULL,NULL,94.71%,42.17%
2004-5-31,31.05%,NULL,45.06%,55.76%,97.74%,NULL,NULL,99.39%,NULL,100%,NULL,91.32%,NULL,55.93%,7.57%,43.06%,12.88%,71.61%,82.8%,23.52%,50.34%,NULL,NULL,NULL,94.78%,42.05%
2004-6-1,31.7%,NULL,45.23%,70.64%,97.87%,NULL,NULL,99.61%,NULL,100%,0%,91.55%,NULL,55.56%,7%,42.78%,13.75%,72.59%,84.03%,22.98%,47.89%,NULL,NULL,NULL,94.35%,41.76%
2004-6-2,32.22%,NULL,45.12%,51.85%,97.51%,NULL,NULL,99.61%,NULL,100%,0.25%,91.43%,NULL,55.37%,6.35%,42.44%,13.89%,73.26%,84.36%,22.57%,47.89%,NULL,NULL,NULL,94.39%,42.24%
2004-6-3,32.42%,NULL,44.95%,54.51%,97.03%,NULL,NULL,99.28%,NULL,100%,0.41%,91.32%,NULL,55%,5.93%,42.19%,13.46%,73.62%,84.16%,22.03%,100%,NULL,NULL,NULL,94.39%,41.76%
2004-6-4,32.42%,NULL,45.35%,58.06%,97.27%,NULL,NULL,99.33%,NULL,100%,0.59%,91.49%,NULL,53.89%,3.82%,42.19%,12.88%,73.94%,83.66%,21.31%,48.69%,NULL,NULL,NULL,94.03%,41.28%
2004-6-5,32.42%,NULL,45.66%,59.83%,96.79%,NULL,NULL,99.5%,NULL,100%,0.79%,91.26%,NULL,53.33%,3.76%,42.16%,12.88%,74.39%,83.08%,20.59%,50.98%,NULL,NULL,NULL,94.17%,40.56%
2004-6-6,32.22%,NULL,45.86%,61.25%,96.56%,NULL,NULL,99.56%,NULL,100%,0.63%,91.03%,NULL,NULL,7.75%,41.99%,12.88%,74.62%,82.58%,20.05%,54.1%,NULL,NULL,NULL,93.67%,40.56%
2004-6-7,31.9%,NULL,45.83%,62.37%,97.03%,NULL,NULL,99.56%,NULL,100%,0.42%,90.82%,NULL,51.48%,9.21%,41.82%,12.88%,74.78%,82.05%,19.42%,55.05%,NULL,NULL,NULL,93.35%,40.56%
2004-6-8,31.77%,NULL,46.66%,63.04%,97.03%,NULL,NULL,99.39%,NULL,100%,0.39%,91.55%,NULL,51.3%,9.91%,42.56%,13.6%,75%,80.81%,18.74%,54.86%,NULL,NULL,NULL,92.92%,41.52%
2004-6-9,31.31%,NULL,46.8%,63.71%,96.92%,NULL,NULL,100%,NULL,100%,NULL,91.26%,NULL,51.48%,11.4%,43.82%,13.6%,100%,80.51%,18.02%,56.69%,NULL,NULL,NULL,92.29%,40.86%
2004-6-10,31.57%,NULL,46.86%,63.93%,96.79%,NULL,NULL,100%,NULL,100%,NULL,91.09%,NULL,51.3%,14.41%,44.63%,13.6%,75.36%,80.83%,17.21%,65.11%,NULL,NULL,NULL,92.26%,37.34%
2004-6-11,31.44%,NULL,47.06%,63.93%,96.79%,NULL,NULL,100%,NULL,100%,NULL,91.09%,NULL,50.56%,17.92%,44.96%,13.6%,75.66%,80.66%,16.6%,75.04%,NULL,NULL,NULL,91.84%,35.82%
2004-6-12,31.44%,NULL,47.52%,63.26%,97.03%,NULL,NULL,100%,NULL,100%,NULL,91.15%,NULL,50%,20.86%,45.02%,13.6%,75.79%,80.68%,16.23%,78.9%,NULL,NULL,NULL,91.28%,35.3%
2004-6-13,31.38%,NULL,48.46%,61.92%,97.03%,NULL,NULL,100%,NULL,100%,NULL,91.26%,NULL,50.19%,20.39%,44.96%,13.6%,75.82%,80.63%,15.72%,77.39%,NULL,NULL,NULL,92.89%,36.66%
2004-6-14,31.25%,NULL,49.57%,60.9%,97.14%,NULL,NULL,100%,NULL,100%,NULL,91.26%,NULL,50.37%,19.81%,44.87%,13.46%,75.95%,80.54%,15.24%,75.72%,NULL,NULL,NULL,90.27%,38.65%
2004-6-15,31.18%,NULL,50.31%,60.36%,97.38%,NULL,NULL,100%,NULL,100%,NULL,91.26%,NULL,50.37%,19.18%,44.69%,13.46%,75.95%,80.34%,14.62%,71.7%,NULL,NULL,NULL,89.74%,40.32%
2004-6-16,30.92%,NULL,50.77%,59.66%,97.63%,NULL,NULL,100%,NULL,100%,0.2%,91.03%,NULL,50%,18.47%,44.51%,13.31%,75.98%,80.11%,14.32%,65.87%,NULL,NULL,NULL,89.22%,39.72%
2004-6-17,30.53%,NULL,51.03%,58.95%,98.22%,NULL,NULL,100%,NULL,100%,0.4%,90.98%,NULL,49.44%,17.81%,44.27%,13.31%,76.18%,79.87%,14.32%,61.49%,NULL,NULL,NULL,88.67%,41.16%
2004-6-18,30.07%,NULL,51.23%,58.24%,97.98%,NULL,NULL,99.94%,NULL,100%,0.59%,90.76%,NULL,49.07%,17.25%,44.06%,13.31%,75.82%,79.62%,14.36%,60.93%,NULL,NULL,NULL,87.82%,42.41%
2004-6-19,29.83%,NULL,51.29%,57.53%,97.87%,NULL,NULL,99.83%,NULL,100%,0.76%,90.6%,NULL,NULL,16.68%,43.85%,13.75%,75.82%,79.32%,14.03%,62.1%,NULL,NULL,NULL,87.38%,43.08%
2004-6-20,29.59%,NULL,51.17%,56.64%,97.74%,NULL,NULL,99.67%,NULL,100%,0.93%,90.49%,NULL,48.7%,16.04%,NULL,13.75%,75.79%,79.05%,13.45%,63.33%,NULL,NULL,NULL,86.56%,42.36%
2004-6-21,29.41%,NULL,51.11%,55.93%,97.87%,NULL,NULL,99.67%,NULL,100%,1.07%,90.38%,NULL,50%,15.3%,43.6%,13.75%,75.56%,78.68%,13.01%,63.33%,NULL,NULL,NULL,86.46%,41.81%
2004-6-22,29.59%,NULL,51.29%,55.05%,98.22%,NULL,NULL,99.63%,NULL,100%,1.38%,90.33%,NULL,51.67%,14.69%,43.23%,14.7%,75.62%,78.36%,12.57%,69.63%,NULL,NULL,NULL,87.17%,41.64%
2004-6-23,29.71%,NULL,51.43%,53.98%,98.47%,NULL,NULL,99.63%,NULL,100%,1.57%,90.22%,NULL,53.52%,14.16%,42.98%,14.62%,75.66%,78.09%,12.05%,70.34%,NULL,NULL,NULL,87.38%,41.34%
2004-6-24,29.65%,NULL,51.46%,52.92%,98.69%,NULL,NULL,99.83%,NULL,100%,1.73%,90.11%,NULL,53.52%,13.5%,42.73%,14.62%,75.46%,78.09%,11.47%,70.1%,NULL,NULL,NULL,87.55%,NULL
2004-6-25,29.47%,NULL,51.4%,51.85%,98.93%,NULL,NULL,99.89%,NULL,100%,1.87%,89.83%,NULL,52.59%,12.79%,42.5%,14.47%,75.13%,77.85%,10.92%,69.63%,NULL,NULL,NULL,87.04%,39.72%
2004-6-26,29.29%,NULL,51.29%,50.08%,99.18%,NULL,NULL,99.5%,NULL,100%,1.99%,89.67%,NULL,52.78%,12.18%,42.22%,14.47%,74.68%,77.53%,10.33%,68.71%,NULL,NULL,NULL,86.66%,37.4%
2004-6-27,29.11%,NULL,51.14%,48.31%,99.53%,NULL,NULL,98.89%,NULL,100%,2.12%,89.45%,NULL,52.78%,11.51%,41.94%,14.47%,74.32%,77.26%,9.74%,67.96%,NULL,NULL,NULL,86.25%,36.84%
2004-6-28,28.87%,NULL,51%,46.54%,99.89%,NULL,NULL,98.33%,NULL,100%,2.23%,89.23%,NULL,52.96%,11.04%,41.66%,14.47%,73.94%,76.75%,9.22%,67.25%,NULL,NULL,NULL,85.71%,36.72%
2004-6-29,28.39%,NULL,50.74%,44.59%,100%,NULL,NULL,97.55%,NULL,100%,2.34%,88.91%,NULL,52.96%,10.48%,41.4%,14.47%,73.46%,76.31%,9.36%,66.55%,NULL,NULL,NULL,84.88%,36.49%
2004-6-30,27.79%,NULL,50.29%,42.7%,99.29%,NULL,NULL,96.06%,NULL,NULL,2.5%,88.31%,NULL,53.7%,9.54%,41.35%,14.33%,73.13%,75.44%,9.31%,69.49%,NULL,NULL,NULL,83.59%,35.93%
2004-7-1,27.3%,NULL,50.03%,41.17%,98.47%,NULL,NULL,96.4%,NULL,100%,2.13%,87.54%,NULL,55%,10.05%,50.63%,14.33%,72.75%,75.42%,10%,74.92%,NULL,NULL,NULL,83.02%,34.8%
2004-7-2,30.46%,NULL,70.31%,40.07%,98.34%,NULL,NULL,97.56%,NULL,97.7%,22.18%,88.19%,NULL,57.41%,23.03%,65.65%,86.4%,73.65%,79.94%,10.77%,93.63%,NULL,NULL,NULL,88.16%,32.12%
2004-7-3,35.99%,NULL,96.72%,56.64%,NULL,NULL,NULL,98.44%,NULL,95.42%,62.55%,88.52%,NULL,57.41%,35.2%,85.54%,100%,79.36%,81.01%,16.71%,100%,NULL,NULL,NULL,99.75%,35.15%
2004-7-4,43.07%,NULL,100%,16.26%,100%,NULL,NULL,99.1%,NULL,100%,91.62%,88.16%,NULL,48.7%,37.25%,84.52%,100%,82.86%,82.88%,17.16%,100%,NULL,NULL,NULL,100%,34.8%
2004-7-5,50.5%,NULL,100%,59.83%,98.34%,NULL,NULL,99.83%,NULL,NULL,100%,88.03%,NULL,44.81%,38.29%,80.75%,100%,89.3%,84.49%,18.56%,100%,NULL,NULL,NULL,100%,29.97%
2004-7-6,55.82%,NULL,100%,63.49%,99.16%,NULL,NULL,100%,NULL,94.91%,100%,87.97%,NULL,43.89%,41.11%,79.39%,100%,92.02%,84.14%,19.42%,100%,NULL,NULL,NULL,100%,25.24%
2004-7-7,58.88%,NULL,100%,63.93%,96.79%,NULL,NULL,100%,NULL,100%,100%,89.29%,NULL,42.96%,43.98%,80.25%,100%,94.56%,82.93%,20.86%,96.45%,NULL,NULL,NULL,100%,20.25%
2004-7-8,60.22%,NULL,100%,65.27%,96.56%,NULL,NULL,100%,NULL,100%,100%,90.16%,NULL,43.15%,47.15%,83.76%,100%,9.57%,81.73%,22.89%,96.45%,NULL,NULL,NULL,100%,17.92%
2004-7-9,64%,NULL,100%,66.39%,96.07%,NULL,NULL,100%,NULL,100%,100%,91.14%,NULL,42.59%,0.51%,85.28%,100%,96.06%,82.2%,25.32%,98.49%,NULL,NULL,NULL,100%,17.87%
2004-7-10,65.1%,NULL,100%,62.14%,95.83%,NULL,NULL,100%,NULL,100%,100%,91.89%,NULL,42.59%,54.81%,85.11%,100%,100%,82.48%,27.03%,100%,NULL,NULL,NULL,100%,17.64%
2004-7-11,67.99%,NULL,100%,63.93%,95.83%,NULL,NULL,99.94%,NULL,100%,100%,93.4%,NULL,44.63%,57.74%,84.58%,100%,96.36%,82.93%,28.81%,100%,NULL,NULL,NULL,100%,17.83%
2004-7-12,68.88%,NULL,100%,66.84%,95.96%,NULL,NULL,99.89%,NULL,100%,100%,93.81%,NULL,46.3%,60.08%,84.25%,NULL,96.66%,83.25%,30.59%,100%,NULL,NULL,NULL,100%,18.3%
2004-7-13,69.45%,NULL,100%,68.63%,95.83%,NULL,NULL,99.78%,NULL,100%,100%,93.92%,NULL,46.11%,63.46%,82.51%,100%,96.7%,83.13%,32.76%,90.57%,NULL,NULL,NULL,100%,19.44%
2004-7-14,70.1%,NULL,100%,69.07%,95.72%,NULL,NULL,5.19%,NULL,100%,100%,93.28%,NULL,46.11%,68.88%,81.65%,100%,96.13%,82.23%,34.21%,98.61%,NULL,NULL,NULL,100%,19.68%
2004-7-15,70.26%,NULL,100%,69.07%,95.72%,NULL,NULL,99.78%,NULL,100%,100%,93.05%,NULL,46.11%,70.52%,82.02%,100%,96.13%,82.2%,35.65%,96.49%,NULL,NULL,NULL,100%,20.16%
2004-7-16,71.4%,NULL,100%,69.52%,95.72%,NULL,NULL,99.89%,NULL,100%,100%,93.28%,NULL,47.41%,73.78%,83.25%,100%,95.68%,81.95%,37.84%,92.78%,NULL,NULL,NULL,100%,20.49%
2004-7-17,71.64%,NULL,100%,69.74%,95.72%,NULL,NULL,99.72%,NULL,100%,100%,93.05%,NULL,49.07%,74.45%,84.48%,100%,95.42%,81.68%,39.6%,90.57%,NULL,NULL,NULL,100%,22.19%
2004-7-18,71.81%,NULL,100%,73.32%,95.61%,NULL,NULL,99.78%,NULL,100%,100%,92.76%,NULL,52.41%,75.99%,85.95%,100%,95.16%,81.45%,41.24%,90.24%,NULL,NULL,NULL,100%,23.91%
2004-7-19,72.05%,NULL,100%,78.68%,96.67%,NULL,NULL,99.78%,NULL,100%,100%,92.88%,NULL,53.33%,76.47%,90.57%,100%,94.67%,81.16%,42.88%,90.12%,NULL,NULL,NULL,100%,NULL
2004-7-20,72.54%,NULL,100%,62.37%,96.67%,NULL,NULL,99.61%,NULL,100%,100%,93.92%,NULL,54.26%,77.23%,81.61%,100%,94.9%,80.88%,45.77%,89.7%,NULL,NULL,NULL,100%,28.45%
2004-7-21,72.21%,NULL,100%,64.6%,96.32%,NULL,NULL,99.61%,NULL,100%,100%,94.1%,NULL,55%,77.72%,79.23%,100%,94.45%,80.56%,48.54%,89.3%,NULL,NULL,NULL,100%,30.07%
2004-7-22,72.21%,NULL,100%,67.51%,96.43%,NULL,NULL,99.56%,NULL,100%,100%,94.15%,NULL,55%,77.62%,80.99%,100%,93.97%,80.24%,51.04%,88.71%,NULL,NULL,NULL,99.9%,31.15%
2004-7-23,72.62%,NULL,100%,68.85%,96.32%,NULL,NULL,99.5%,NULL,100%,100%,94.1%,NULL,54.44%,76.18%,82.71%,100%,93.67%,79.84%,53.44%,87.89%,NULL,NULL,NULL,99.27%,31.15%
2004-7-24,72.78%,NULL,100%,69.52%,96.43%,NULL,NULL,99.5%,NULL,100%,100%,94.04%,NULL,57.41%,74.35%,84.03%,100%,92.97%,78.91%,56.05%,79.93%,NULL,NULL,NULL,98.75%,31.42%
2004-7-25,73.43%,NULL,100%,69.74%,96.67%,NULL,NULL,99.5%,NULL,100%,100%,93.98%,NULL,56.11%,73.87%,84.64%,100%,92.09%,77.97%,58.72%,70.29%,NULL,NULL,NULL,98.16%,31.8%
2004-7-26,73.59%,NULL,100%,69.74%,96.79%,NULL,NULL,98.67%,NULL,100%,100%,93.92%,NULL,56.11%,73.11%,84.23%,100%,91.43%,77.12%,61.2%,67.61%,NULL,NULL,NULL,97.57%,31.91%
2004-7-27,73.67%,NULL,100%,69.3%,97.03%,NULL,NULL,97.83%,NULL,100%,100%,94.04%,NULL,56.11%,71.57%,85.5%,100%,90.67%,76.75%,63.6%,66.78%,NULL,NULL,NULL,97.02%,32.72%
2004-7-28,73.11%,NULL,100%,69.3%,97.14%,NULL,NULL,97%,NULL,100%,100%,94.21%,NULL,55.93%,69.84%,85.5%,100%,90.09%,76.26%,66.13%,65.96%,NULL,NULL,NULL,96.35%,33.33%
2004-7-29,76.5%,NULL,100%,30.95%,100%,NULL,NULL,96.06%,NULL,100%,100%,94.79%,NULL,55.74%,70.22%,81.61%,100%,89.12%,75.83%,69.92%,65.61%,NULL,NULL,NULL,95.95%,34.75%
2004-7-30,79%,NULL,100%,44.59%,100%,NULL,NULL,95.06%,NULL,100%,100%,94.21%,NULL,55.56%,68.5%,81.4%,100%,88.72%,75.39%,72.75%,65.02%,NULL,NULL,NULL,95.23%,35.03%
2004-7-31,81.09%,NULL,100%,50.26%,99.64%,NULL,NULL,93.79%,NULL,100%,100%,94.33%,NULL,55.37%,67.39%,83.12%,100%,88.08%,75.01%,75.8%,64.6%,NULL,NULL,NULL,94.62%,35.65%
2004-8-1,82.09%,NULL,100%,53.27%,99.42%,NULL,NULL,92.6%,NULL,100%,100%,94.44%,NULL,55.19%,65.56%,84.39%,100%,87.55%,74.45%,78.56%,64.95%,NULL,NULL,NULL,94.05%,35.76%
2004-8-2,82.51%,NULL,100%,58.95%,99.42%,NULL,NULL,91.18%,NULL,100%,100%,94.85%,NULL,56.11%,64.11%,85.42%,100%,87.05%,73.88%,81.72%,65.3%,NULL,NULL,NULL,93.54%,35.88%
2004-8-3,83.88%,NULL,100%,64.16%,99.18%,NULL,NULL,90.1%,NULL,100%,100%,94.38%,NULL,55.19%,62.64%,86.29%,100%,86.73%,NULL,84.96%,66.6%,NULL,NULL,NULL,93.69%,36.21%
2004-8-4,85.08%,NULL,100%,69.52%,98.69%,NULL,NULL,89.28%,NULL,100%,100%,94.15%,NULL,53.7%,61.27%,86.9%,100%,86.69%,73.09%,88.32%,67.54%,NULL,NULL,NULL,93.76%,36.33%
2004-8-5,86.54%,NULL,100%,73.1%,98.47%,NULL,NULL,87.84%,NULL,100%,100%,93.86%,NULL,53.15%,59.34%,87.03%,100%,86.94%,72.61%,91.39%,68.22%,NULL,NULL,NULL,NULL,35.2%
