,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2014-4-12,27.99%,NULL,28.71%,83.44%,94.31%,99.47%,69.78%,81.53%,95.44%,84.25%,13.51%,NULL,NULL,91.27%,77.1%,53.12%,7.81%,66.64%,83.63%,37.1%,48.55%,28.18%,40.97%,22.92%,66.91%,44.61%
2014-4-13,27.74%,NULL,28.59%,84.03%,94.2%,99.44%,69.55%,81.12%,94.32%,84.25%,13.57%,96.58%,NULL,90.89%,73.28%,52.78%,7.52%,65.9%,83.17%,36.73%,48.55%,27.69%,40.36%,23.07%,66.5%,43.49%
2014-4-14,27.5%,NULL,28.44%,84.42%,93.85%,99.36%,69.02%,80.57%,94.5%,83.01%,13.63%,96.27%,NULL,92.41%,69.44%,52.47%,7.24%,65.35%,82.84%,36.29%,48.55%,27.48%,39.75%,22.36%,65.63%,43.17%
2014-4-15,27.2%,NULL,28.26%,84.62%,93.74%,99.3%,68.77%,80.11%,94.38%,81.78%,13.68%,96.09%,NULL,91.65%,65.62%,52.14%,6.95%,64.3%,82.41%,35.86%,48.55%,NULL,39.39%,22.88%,65.2%,41.38%
2014-4-16,26.96%,NULL,28.07%,84.81%,93.61%,99.25%,67.94%,79.56%,93.82%,80.43%,13.74%,95.78%,NULL,89.75%,61.54%,51.93%,6.66%,63.51%,81.91%,35.55%,47.86%,26.91%,38.78%,22.82%,64.71%,37.46%
2014-4-17,26.71%,NULL,27.89%,84.81%,93.14%,99.18%,67.49%,78.82%,94.07%,79.09%,13.79%,95.42%,NULL,88.99%,57.42%,51.5%,6.37%,62.61%,81.48%,35.17%,46.67%,26.49%,37.94%,22.73%,64.19%,36.29%
2014-4-18,26.48%,NULL,27.71%,84.81%,92.55%,99.12%,66.69%,77.95%,93.2%,77.74%,13.6%,95.23%,NULL,87.85%,53.31%,51.23%,6.08%,61.71%,81.05%,34.74%,44.95%,26.19%,37.35%,22.49%,63.75%,36.7%
2014-4-19,26.24%,NULL,27.47%,85.01%,92.06%,99.05%,65.96%,77.28%,94.07%,77.51%,12.65%,94.62%,NULL,88.61%,53.75%,50.89%,6.08%,60.82%,80.57%,34.38%,43.92%,25.99%,36.52%,22.18%,63.39%,50.36%
2014-4-20,26%,NULL,27.26%,85.01%,91.71%,98.99%,65.49%,76.61%,92.89%,77.4%,11.67%,94.26%,NULL,88.61%,58.34%,50.46%,6.08%,59.78%,80.1%,34.01%,43.58%,25.8%,35.57%,21.82%,62.81%,37.58%
2014-4-21,25.77%,NULL,27.02%,85.21%,91.47%,98.91%,64.45%,76.2%,93.07%,77.18%,10.74%,93.89%,NULL,88.61%,62.98%,50.13%,6.08%,58.52%,79.6%,33.64%,43.08%,25.45%,34.87%,21.61%,62.36%,38.42%
2014-4-22,25.53%,NULL,26.76%,85.21%,91.25%,98.84%,62.55%,75.93%,91.71%,76.22%,9.8%,93.41%,NULL,90.13%,67.31%,49.73%,6.08%,100%,79.18%,33.22%,42.55%,25.19%,34.06%,21.17%,61.8%,38.66%
2014-4-23,25.3%,NULL,26.49%,85.4%,91.25%,98.74%,62.53%,76.43%,91.9%,74.94%,9.15%,93.06%,NULL,91.27%,71.81%,49.41%,6.08%,57.07%,78.78%,32.86%,43.24%,25.07%,33.48%,19.27%,61.27%,38.96%
2014-4-24,25.01%,NULL,26.2%,NULL,91.25%,98.77%,62.23%,76.97%,90.54%,73.77%,9.17%,92.94%,NULL,91.65%,73.49%,49.08%,6.08%,56.25%,78.53%,32.56%,45.98%,24.2%,32.79%,20.62%,60.78%,39.58%
2014-4-25,24.72%,NULL,25.72%,87.78%,91.36%,98.73%,61.61%,77.77%,90.36%,73.88%,9.17%,92.64%,NULL,90.51%,69.24%,48.75%,5.79%,56.19%,78.31%,32.14%,53.67%,NULL,32.45%,16.92%,60.37%,40.01%
2014-4-26,24.43%,NULL,25.46%,88.38%,91.25%,98.74%,61.06%,78.59%,89.38%,73.88%,9.19%,92.58%,NULL,87.47%,65.12%,48.46%,5.5%,55.09%,78.31%,31.67%,58.78%,22.67%,32%,16.46%,59.81%,40.75%
2014-4-27,24.21%,NULL,25.08%,89.78%,91.25%,98.83%,60.32%,79.65%,87.98%,74.09%,9.23%,92.58%,NULL,85.19%,60.96%,48.07%,5.21%,55.23%,78.7%,31.31%,76.17%,22.41%,31.55%,16.22%,59.57%,41.44%
2014-4-28,23.81%,NULL,24.69%,90.99%,90.89%,98.66%,60.36%,80.48%,88.28%,74.09%,9.27%,92.34%,NULL,84.43%,56.6%,47.65%,4.92%,54.09%,78.7%,30.96%,88.76%,NULL,31.1%,15.86%,59.11%,41.76%
2014-4-29,23.59%,NULL,24.32%,91.19%,90.52%,98.54%,59.73%,80.98%,89.07%,72.82%,9.3%,92.05%,NULL,84.43%,52.61%,47.29%,4.63%,53.89%,78.53%,30.55%,97.32%,21.88%,30.76%,12.47%,58.57%,42.46%
2014-4-30,23.31%,NULL,23.89%,91.19%,90.3%,98.44%,58.54%,81.07%,88.22%,71.65%,9.33%,91.87%,NULL,84.81%,48.47%,46.87%,4.34%,53.81%,78.33%,30.21%,100%,21.74%,30.09%,9.51%,57.86%,43.36%
2014-5-1,23.03%,NULL,23.52%,91.39%,90.76%,98.57%,58.68%,81.85%,88.22%,71.55%,9.37%,92.58%,NULL,85.19%,44.48%,46.55%,4.05%,54.2%,78.23%,29.81%,100%,21.48%,29.53%,6.3%,59.16%,43.76%
2014-5-2,22.8%,NULL,23.2%,88.38%,91.25%,98.21%,59.17%,82.22%,89.07%,75.26%,9.39%,93.71%,NULL,85.57%,40.59%,46.3%,4.05%,54.46%,78.21%,29.41%,100%,21.81%,29.42%,4.92%,59.62%,44.81%
2014-5-3,22.53%,NULL,22.83%,85.6%,91.47%,98.43%,59.83%,82.41%,88.77%,NULL,9.45%,94.62%,NULL,85.19%,39.94%,45.82%,4.05%,54.23%,78.11%,29.07%,99.57%,20.81%,28.76%,2.21%,59.81%,45.93%
2014-5-4,23.08%,NULL,22.74%,86%,92.3%,98.75%,59.85%,82.41%,90.17%,76.96%,9.56%,94.87%,NULL,82.91%,39.16%,45.59%,4.05%,54.26%,78.11%,28.67%,97.32%,NULL,29.2%,0.46%,60.43%,46.4%
2014-5-5,23.53%,NULL,23.2%,85.8%,93.49%,98.61%,60.72%,82.59%,92.27%,80.21%,10.09%,95.36%,NULL,84.05%,38.6%,45.12%,4.05%,55.99%,78.53%,28.51%,100%,21.41%,30.2%,1.16%,62.28%,47.48%
2014-5-6,24.89%,NULL,24.46%,57.74%,93.85%,98.16%,64.5%,81.53%,93.82%,87.84%,11.04%,95.17%,NULL,88.61%,37.91%,44.71%,4.05%,59%,79.9%,28.28%,100%,20.41%,31.66%,8.27%,64.3%,47.68%
2014-5-7,28.48%,NULL,26.34%,76.3%,94.44%,97.71%,65.53%,81.49%,94.01%,90.98%,11.82%,94.74%,NULL,90.51%,37.23%,44.43%,4.34%,61.06%,80.72%,28.12%,100%,19.94%,32.79%,30.32%,66.3%,46.94%
2014-5-8,30.12%,NULL,28.68%,86.2%,95.15%,97.21%,64.07%,81.81%,91.46%,94.49%,12.17%,95.05%,NULL,91.27%,36.51%,44.11%,4.34%,62.48%,81.05%,27.84%,100%,19.68%,32.57%,41.95%,68.28%,46%
2014-5-9,30.82%,NULL,30.48%,93.01%,95.74%,96.79%,64.4%,82.18%,92.14%,96.95%,12.65%,96.15%,NULL,92.41%,35.72%,43.67%,4.34%,63.76%,81.2%,27.46%,100%,NULL,32.45%,49.87%,70.31%,44.61%
2014-5-10,31.4%,NULL,31.77%,52.63%,96.69%,96.33%,65.2%,82.5%,94.32%,96.72%,12.95%,96.33%,NULL,87.47%,35.19%,43.67%,4.63%,64.68%,81.45%,26.97%,100%,NULL,33.14%,51.89%,70.98%,44.48%
2014-5-11,31.86%,NULL,33.04%,61.59%,96.84%,96.32%,66.21%,82.27%,94.75%,96.37%,13.29%,96.58%,NULL,86.71%,34.44%,43.36%,4.63%,65.23%,81.68%,26.38%,99.79%,NULL,33.14%,52.31%,73.56%,NULL
2014-5-12,32.06%,NULL,34.84%,67.35%,98.23%,96.74%,66.84%,82.08%,97.68%,95.9%,13.34%,96.82%,NULL,88.99%,33.75%,43.05%,4.63%,65.45%,82.03%,25.8%,91.53%,18.99%,33.82%,51.98%,74.84%,42.27%
2014-5-13,32.92%,NULL,36.48%,71.6%,98.1%,97.23%,66.17%,82.04%,98.81%,95.2%,13.93%,96.64%,NULL,90.51%,33.26%,42.68%,4.63%,65.58%,82.36%,25.33%,92.81%,19.17%,34.75%,52.96%,76.04%,41.51%
2014-5-14,34.47%,NULL,39.48%,75.17%,97.99%,97.65%,66.19%,81.76%,99.06%,94.49%,13.51%,96.46%,NULL,91.65%,36.31%,42.13%,4.92%,65.26%,82.49%,25.43%,89.4%,NULL,36.28%,54.19%,77.51%,42.02%
2014-5-15,35.37%,NULL,41.76%,77.46%,97.66%,98.7%,65.86%,81.67%,98.12%,94.38%,13.11%,97.13%,NULL,91.65%,41.61%,41.67%,4.92%,65.74%,82.61%,25.07%,82.97%,18.62%,36.28%,52.03%,80.88%,42.72%
2014-5-16,35.92%,NULL,43.69%,35.81%,100%,98.28%,67.66%,81.99%,98.06%,94.84%,13.88%,96.7%,NULL,91.65%,44.48%,41.28%,4.92%,67.72%,82.23%,24.87%,88.97%,19.54%,36.52%,51.24%,82.49%,43.24%
2014-5-17,37.61%,NULL,45.56%,47.06%,99.65%,97.85%,68.06%,82.45%,97.75%,95.66%,14.47%,96.27%,NULL,88.99%,43.64%,40.94%,4.92%,67.72%,82.18%,24.76%,90.68%,18.56%,37.35%,54.85%,83.67%,43.49%
2014-5-18,38.61%,NULL,47.26%,58.96%,99.54%,97.6%,67.2%,82.45%,95.87%,95.2%,14.91%,96.27%,NULL,85.95%,42.8%,40.67%,4.92%,68.6%,82.08%,24.82%,90.68%,18.14%,37.47%,53.86%,86.78%,44.41%
2014-5-19,39.9%,NULL,48.74%,67.54%,99.54%,97.31%,67.66%,82.45%,97.25%,95.78%,16.55%,96.03%,NULL,87.85%,42.06%,40.52%,4.92%,69.07%,81.98%,24.92%,89.61%,18.32%,37.59%,55.67%,91.52%,41.32%
2014-5-20,43.71%,NULL,51.51%,63.38%,98.48%,96.95%,72.68%,82.54%,96.75%,94.38%,20.69%,95.6%,NULL,91.65%,41.98%,40.16%,5.21%,71.11%,82.18%,25.59%,88.12%,17.95%,39.51%,71.74%,94.94%,39.58%
2014-5-21,49.99%,NULL,59.17%,64.63%,98.23%,96.89%,78.37%,83.02%,97.37%,95.66%,25.09%,95.84%,NULL,90.89%,41.98%,39.72%,5.21%,74.26%,87.02%,26.86%,100%,18.86%,39.63%,98.43%,98.98%,39.09%
2014-5-22,55.36%,NULL,59.58%,59.83%,99.78%,96.55%,85.69%,82.54%,96.06%,95.66%,26.32%,95.42%,NULL,91.27%,41.53%,39.6%,5.35%,78.39%,88.16%,27.62%,100%,18.81%,38.3%,91.76%,99.51%,37.94%
2014-5-23,58.05%,NULL,59.62%,51.29%,97.88%,96.16%,89.09%,81.67%,94.69%,94.38%,26.45%,95.23%,NULL,91.27%,41.03%,39.25%,5.35%,80.24%,87.64%,28.39%,100%,18.81%,36.28%,90.62%,99.28%,38.12%
2014-5-24,58.69%,NULL,59.25%,62.31%,95.15%,95.76%,89.85%,81.72%,94.38%,95.08%,26.53%,94.62%,NULL,87.09%,44.02%,38.92%,5.35%,81.85%,87.05%,28.62%,100%,18.25%,34.64%,87.37%,99.21%,38.78%
2014-5-25,59.49%,NULL,59.5%,70.3%,92.66%,95.47%,89.14%,81.72%,93.76%,96.48%,26.45%,94.38%,NULL,85.57%,49.14%,38.63%,5.35%,82.93%,87.12%,28.84%,100%,18.25%,32.11%,89.36%,100%,39.15%
2014-5-26,60.05%,NULL,60.88%,76.5%,90.52%,95.91%,87.76%,81.99%,94.63%,97.42%,26.19%,94.26%,NULL,84.43%,54.18%,38.54%,5.35%,84.2%,87.43%,29.12%,98.95%,18.25%,29.75%,90.16%,100%,39.58%
2014-5-27,60.61%,NULL,62.23%,80.91%,89.98%,96.35%,85.52%,81.95%,94.69%,98.01%,25.92%,94.26%,NULL,82.91%,59.65%,37.79%,5.35%,84.81%,87.23%,29.29%,91.53%,NULL,NULL,89.71%,100%,40.57%
2014-5-28,61.1%,NULL,63.97%,79.37%,89.65%,96.95%,83.1%,82.08%,95.5%,97.54%,25.62%,94.07%,NULL,82.53%,64.04%,37.59%,5.35%,85.56%,87.28%,29.58%,91.12%,17.83%,23.08%,88.17%,100%,40.82%
2014-5-29,62.23%,NULL,65.57%,79.37%,89.09%,97.79%,80.78%,82.27%,95.69%,97.77%,25.59%,94.01%,NULL,81.38%,69.24%,37.24%,5.64%,87.48%,89.63%,30.38%,93.68%,17.83%,18.1%,86.58%,100%,42.65%
2014-5-30,62.71%,NULL,68.08%,81.88%,89.2%,98.03%,78.82%,82.54%,97.51%,97.42%,25.72%,94.13%,NULL,84.43%,71.71%,36.93%,5.35%,89.85%,90.05%,30.67%,100%,NULL,13.49%,84.71%,100%,43.3%
2014-5-31,62.87%,NULL,70.24%,81.3%,89.76%,98.1%,77.11%,84.06%,97.62%,97.19%,26.38%,94.2%,NULL,91.27%,71.2%,36.5%,5.06%,90.24%,90.31%,33.16%,100%,17.83%,8.97%,82.23%,100%,43.36%
2014-6-1,62.95%,NULL,71.9%,69.19%,90.41%,98.12%,75.29%,83.59%,97.56%,96.72%,26.89%,94.81%,NULL,96.98%,68.03%,36.15%,4.78%,90.12%,89.71%,35.73%,100%,17.83%,4.91%,79.32%,100%,43.3%
2014-6-2,63.04%,NULL,73.46%,66.08%,91.12%,98.15%,73.01%,82.41%,97.56%,96.02%,27.32%,95.6%,NULL,98.88%,64.92%,35.76%,4.49%,89.77%,88.69%,38.3%,99.36%,17.83%,3.45%,77.33%,100%,44.83%
2014-6-3,63.12%,NULL,74.67%,66.08%,91.6%,98.38%,70.21%,82.04%,98.44%,95.2%,31.76%,95.54%,NULL,98.12%,61.81%,35.47%,4.2%,89.42%,87.43%,40.72%,97.96%,17.83%,3.64%,71.79%,100%,44.87%
2014-6-4,64.74%,NULL,81.65%,65.17%,91.95%,98.47%,68.45%,81.62%,98.31%,94.38%,33.9%,95.48%,NULL,97.36%,62.98%,35.22%,42.98%,89.07%,86.84%,46.03%,91.53%,NULL,3.39%,72.01%,100%,45.4%
2014-6-5,67.02%,NULL,83.2%,65.9%,92.06%,98.62%,67.39%,81.17%,98.12%,93.32%,35.22%,95.78%,NULL,94.69%,63.17%,34.88%,45.44%,89.22%,86.4%,48.1%,89.17%,27.12%,4.19%,70.63%,100%,45.73%
2014-6-6,70.22%,NULL,82.78%,70.3%,93.25%,98.72%,67.62%,82.41%,98.62%,96.25%,35.92%,96.33%,NULL,91.27%,62.78%,34.66%,46.74%,90.16%,87.93%,50.13%,100%,27.12%,4.4%,71.9%,100%,44.94%
2014-6-7,73.28%,NULL,82.82%,59.48%,93.74%,98.32%,68.81%,81.9%,98.31%,96.48%,37.62%,95.84%,NULL,87.85%,67.31%,34.58%,50.5%,91.43%,88.74%,51.91%,100%,NULL,4.47%,77.33%,100%,44.41%
2014-6-8,76.92%,NULL,84.42%,57.23%,94.09%,98.21%,69.48%,81.44%,97.62%,96.37%,38.38%,95.66%,NULL,84.81%,72.44%,34.77%,52.39%,93.66%,90.21%,52.81%,100%,NULL,4.33%,84.04%,100%,43.56%
2014-6-9,78.75%,NULL,84.7%,58.44%,94.31%,97.75%,70.15%,80.94%,96.93%,97.54%,39.01%,95.11%,NULL,85.19%,77.64%,35.5%,55.86%,94.96%,90.86%,53.71%,100%,30.87%,4.19%,88.17%,100%,42.85%
2014-6-10,78.83%,NULL,84.56%,63.37%,94.2%,97.3%,70.98%,80.57%,95.56%,97.3%,40.03%,95.05%,NULL,86.33%,80.57%,35.64%,75.97%,93.62%,90.63%,55.6%,100%,30.95%,3.84%,91.42%,100%,42.34%
2014-6-11,78.58%,NULL,84.32%,66.63%,93.96%,96.96%,70.26%,80.43%,96.31%,97.3%,40.96%,94.93%,NULL,87.85%,80.13%,35.5%,78.43%,92.42%,90.15%,58%,100%,NULL,3.64%,92.68%,100%,41%
2014-6-12,78.42%,NULL,83.71%,66.99%,93.74%,97.33%,69.35%,80.84%,97.06%,97.42%,42.56%,94.93%,NULL,89.37%,78.83%,35.31%,79.74%,92.26%,89.52%,60.29%,100%,31.51%,3.52%,92.96%,100%,39.33%
2014-6-13,78.5%,NULL,86.99%,71.6%,93.01%,97.75%,67.79%,81.12%,97.51%,97.89%,44.28%,94.87%,NULL,90.89%,77.75%,35.14%,80.75%,92.18%,88.5%,62.09%,100%,31.87%,3.33%,92.73%,100%,38.54%
2014-6-14,82.75%,NULL,88.15%,73.28%,92.42%,98.19%,66.63%,81.17%,98.37%,97.07%,45.83%,94.87%,NULL,92.03%,76.56%,38.69%,85.81%,90.28%,87.49%,64.88%,100%,35.72%,3.45%,91.42%,100%,38.12%
2014-6-15,85.93%,NULL,87.47%,63.02%,92.42%,98.63%,64.99%,81.49%,97.75%,96.72%,46.77%,94.93%,NULL,95.84%,75.49%,46.68%,86.54%,89.93%,86.17%,67.11%,100%,37.69%,4.47%,89.82%,100%,39.15%
2014-6-16,87.69%,NULL,87.09%,64.27%,92.66%,98.9%,65.43%,81.17%,98.44%,96.6%,47.55%,94.93%,NULL,95.84%,74.97%,47.87%,87.26%,90.12%,84.78%,69.07%,99.36%,37.69%,4.77%,87.43%,100%,40.38%
2014-6-17,88.53%,NULL,86.27%,67.17%,92.55%,98.93%,66.99%,80.39%,98.06%,95.31%,47.41%,94.81%,NULL,96.22%,78.29%,47.78%,87.26%,90.48%,84.06%,71.2%,94.53%,39.2%,4.4%,84.71%,100%,41.07%
2014-6-18,89.04%,NULL,86.27%,69.73%,91.6%,98.96%,68.79%,80.61%,96.93%,94.14%,47.72%,94.74%,NULL,96.22%,82.34%,47.39%,87.69%,90.67%,84.68%,73.51%,85.12%,39.28%,4.26%,84.32%,100%,41.19%
2014-6-19,89.12%,NULL,85.41%,71.23%,91.36%,99.08%,69.26%,80.43%,97.06%,93.21%,48.31%,94.74%,NULL,94.69%,81.78%,47.29%,87.69%,90.79%,85.09%,75.53%,96.04%,40.27%,3.91%,86.86%,100%,41.89%
2014-6-20,88.95%,NULL,84.23%,72.72%,91.6%,99.12%,69.35%,80.48%,96.69%,92.27%,48.93%,94.87%,NULL,92.41%,80.36%,47.39%,87.69%,90.75%,84.8%,77.57%,95.97%,40.34%,3.77%,89.25%,100%,41.57%
2014-6-21,88.45%,NULL,83.71%,74.22%,91.71%,99.1%,69.14%,80.66%,96.5%,91.92%,49.41%,94.87%,NULL,90.51%,79.04%,47.45%,86.1%,90.52%,84.04%,80.27%,98.35%,40.57%,3.64%,NULL,100%,42.08%
2014-6-22,87.69%,NULL,83.06%,75.36%,91.84%,99.08%,68.32%,80.71%,96.56%,90.98%,49.83%,94.87%,NULL,88.61%,77.75%,47.42%,84.51%,90.36%,84.42%,83.23%,NULL,40.65%,3.77%,86.92%,100%,42.59%
2014-6-23,87.1%,NULL,82.12%,76.67%,91.84%,99.02%,68.66%,81.12%,96.69%,90.28%,50.14%,94.99%,NULL,87.47%,76.35%,47.29%,83.35%,90.4%,90.73%,85.09%,97.53%,40.34%,3.77%,87.71%,100%,43.04%
2014-6-24,86.6%,NULL,81.27%,77.64%,91.84%,99.04%,69.56%,81.17%,96.75%,90.63%,50.03%,94.99%,NULL,86.33%,75.07%,47.29%,81.76%,90.6%,88.42%,86.22%,100%,40.12%,4.77%,88.23%,100%,43.56%
2014-6-25,87.36%,NULL,80.71%,78.98%,92.06%,99.08%,71.24%,80.71%,97%,91.1%,49.46%,94.99%,NULL,88.61%,78.06%,47.23%,80.46%,91.51%,88.14%,87.69%,100%,40.04%,5.67%,88.68%,100%,42.85%
2014-6-26,87.44%,NULL,79.93%,80.52%,92.3%,99.03%,72.57%,80.66%,97.37%,91.33%,49.13%,94.93%,NULL,90.89%,82.22%,47.13%,79.3%,91.74%,87.43%,89.4%,100%,NULL,6.05%,88.74%,100%,42.02%
2014-6-27,87.36%,NULL,79.11%,81.49%,92.3%,99.01%,74.27%,80.66%,97.37%,90.4%,49.44%,94.87%,NULL,90.51%,82.55%,46.94%,78.43%,91.51%,86.35%,90.14%,100%,40.19%,5.59%,87.88%,100%,41.32%
2014-6-28,87.1%,NULL,78.2%,82.08%,92.42%,99%,75.79%,80.75%,96.56%,89.22%,49.69%,94.74%,NULL,93.93%,80.13%,46.94%,77.13%,91.23%,85.09%,90.88%,97.96%,NULL,5.74%,86.81%,100%,40.32%
2014-6-29,86.77%,NULL,77.42%,82.47%,92.79%,99.08%,77.22%,80.84%,95.31%,88.17%,49.69%,94.74%,NULL,92.41%,77.64%,46.94%,75.68%,91.23%,83.94%,90.97%,93.45%,39.96%,6.2%,85.67%,100%,39.58%
2014-6-30,86.69%,NULL,76.55%,81.69%,93.14%,99.24%,78.42%,81.21%,98.31%,87.05%,50.68%,94.56%,NULL,93.93%,75.28%,46.74%,74.67%,94.92%,83.6%,91.05%,97.96%,NULL,5.9%,84.6%,100%,39.09%
2014-7-1,86.43%,NULL,75.83%,76.69%,94.07%,99.25%,78.8%,81.21%,97.81%,86.16%,50.94%,94.44%,NULL,92.41%,72.12%,46.52%,73.37%,94.23%,82.92%,91.21%,87.25%,41.45%,4.69%,83.64%,100%,39.09%
2014-7-2,86.1%,NULL,74.89%,76.88%,94.55%,99.23%,78.82%,81.21%,98.37%,85.71%,50.63%,94.56%,NULL,94.31%,68.93%,46.33%,71.34%,92.22%,82.92%,91.46%,78.92%,41.37%,3.98%,81.73%,99.92%,38.12%
2014-7-3,85.68%,NULL,74.49%,76.88%,94.68%,99.16%,78.16%,81.26%,98.31%,85.71%,49.89%,94.56%,NULL,96.6%,70.67%,45.98%,69.17%,89.07%,82.74%,91.71%,57.43%,41.2%,NULL,79.16%,99.96%,37.17%
2014-7-4,85.18%,NULL,73.6%,77.45%,94.68%,99.09%,77.34%,81.17%,96.31%,85.71%,49.15%,94.56%,NULL,96.6%,73.59%,45.75%,67.15%,88.52%,82.44%,91.71%,56.58%,40.96%,NULL,78.99%,99.96%,37.4%
2014-7-5,85.09%,NULL,72.7%,78.02%,94.91%,99.1%,76.99%,81.06%,94.75%,84.47%,48.42%,94.44%,NULL,95.84%,75.92%,45.53%,66.57%,88.68%,82.06%,91.87%,57.43%,40.92%,4.77%,77.22%,99.81%,37.58%
2014-7-6,84.59%,NULL,71.86%,78.6%,95.39%,99.09%,77.06%,80.98%,91.71%,83.13%,47.91%,94.26%,NULL,95.46%,78.18%,45.34%,64.54%,88.64%,81.63%,92.12%,51.43%,40.8%,4.91%,75.08%,99.85%,37.7%
2014-7-7,84%,NULL,70.98%,79.17%,95.74%,99.07%,77.01%,81.07%,91.34%,81.78%,48.08%,94.01%,NULL,97.36%,76.77%,45.12%,62.37%,88.48%,81.2%,92.29%,45.46%,40.34%,4.91%,72.17%,99.85%,38.66%
2014-7-8,83.59%,NULL,70.11%,79.37%,95.99%,99.07%,76.46%,80.84%,93.01%,80.66%,48.22%,94.07%,NULL,97.36%,73.8%,44.84%,59.04%,90.01%,81.03%,92.37%,45.46%,40.19%,4.84%,68.42%,99.96%,38.78%
2014-7-9,82.92%,NULL,69.2%,81.11%,96.1%,98.91%,75.73%,80.66%,93.76%,79.65%,48.25%,94.44%,NULL,96.6%,70.88%,44.58%,55.86%,91.15%,80.72%,92.45%,45.46%,39.74%,5.21%,65.63%,100%,39.88%
2014-7-10,82.17%,NULL,68.25%,82.47%,95.5%,99.05%,74.81%,80.48%,95.13%,79.65%,48%,94.38%,NULL,96.22%,68.33%,44.24%,53.11%,91.86%,80.35%,92.62%,44.95%,39.44%,4.69%,63.26%,99.7%,41.38%
2014-7-11,81.5%,NULL,67.25%,83.05%,95.5%,99.13%,74.25%,80.43%,96.56%,79.53%,47.19%,94.26%,NULL,94.69%,68.53%,43.89%,50.5%,92.26%,80.1%,92.7%,43.92%,NULL,4.19%,60.5%,99.85%,39.82%
2014-7-12,80.75%,NULL,66.07%,83.25%,94.31%,99.21%,73.6%,80.34%,98.44%,79.42%,46.36%,94.01%,NULL,94.31%,67.71%,43.61%,47.75%,93.02%,79.92%,92.78%,43.42%,38.68%,3.52%,58.14%,99.85%,40.19%
2014-7-13,79.91%,NULL,65.15%,83.64%,93.85%,99.25%,73.26%,80.39%,97.18%,78.08%,45.5%,93.77%,NULL,94.31%,67.01%,43.3%,45.15%,93.22%,79.55%,92.87%,41.86%,38.45%,2.83%,55.76%,99.43%,40.82%
2014-7-14,79.17%,NULL,64.18%,83.83%,93.25%,99.07%,72.55%,80.52%,97.87%,76.85%,45.12%,93.47%,NULL,95.46%,66.21%,43.24%,41.68%,93.38%,79.15%,93.03%,41.02%,38.22%,2.69%,53.39%,99.28%,40.88%
2014-7-15,78.25%,NULL,63.21%,84.03%,93.25%,98.98%,71.64%,80.39%,97.56%,75.37%,43.79%,93.47%,NULL,96.98%,65.52%,42.59%,39.51%,93.83%,78.7%,93.2%,40.19%,37.91%,3.39%,53.57%,99.25%,38.12%
2014-7-16,77.5%,NULL,62.23%,84.03%,93.36%,98.92%,71.09%,80.2%,97.37%,74.31%,42.94%,93.83%,NULL,97.74%,64.73%,42.22%,39.07%,94.23%,78.08%,93.28%,38.86%,NULL,3.52%,53.48%,99.13%,36.87%
2014-7-17,76.59%,NULL,61.29%,84.03%,93.25%,99%,70.32%,79.74%,96.87%,74.09%,42.06%,93.71%,NULL,98.88%,63.56%,42.19%,36.61%,94.19%,77.61%,93.45%,38.86%,37.16%,3.45%,53.53%,98.72%,37.64%
2014-7-18,75.84%,NULL,60.44%,82.27%,93.36%,98.97%,69.26%,79.1%,96.75%,73.88%,41.43%,93.59%,NULL,96.6%,62.3%,42.16%,34.73%,94.23%,77%,93.53%,39%,36.85%,3.64%,53.39%,98.53%,38.36%
2014-7-19,76.59%,NULL,59.99%,82.66%,93.61%,98.98%,68.73%,78.41%,97.25%,73.99%,40.75%,93.53%,NULL,96.6%,62.98%,41.98%,35.6%,94.07%,76.46%,94.11%,39.46%,36.85%,7.06%,53.34%,98.34%,37.88%
2014-7-20,76.17%,NULL,59.95%,76.3%,94.09%,98.85%,67.39%,77.77%,96.37%,74.31%,39.95%,93.35%,NULL,94.31%,62.2%,41.82%,40.08%,93.38%,75.92%,94.28%,39.16%,36.85%,7.61%,50.28%,98.08%,39.15%
2014-7-21,75.84%,NULL,59.62%,71.79%,94.2%,98.71%,65.9%,77.1%,96.44%,74.31%,39.18%,93.18%,NULL,92.03%,61.34%,41.61%,41.53%,92.94%,75.02%,94.53%,38.73%,NULL,7.29%,47.01%,97.41%,39.95%
2014-7-22,75.93%,NULL,58.41%,71.22%,92.9%,98.61%,60.58%,75.98%,95.69%,73.14%,38.3%,92.75%,NULL,88.99%,64.73%,41.55%,40.23%,88.48%,73.59%,95.11%,44.43%,39.58%,6.3%,39.86%,95.75%,40.38%
2014-7-23,77.91%,NULL,78.7%,70.11%,91.12%,98.3%,84.03%,75.39%,95.25%,72.61%,51.8%,92.08%,NULL,84.43%,72.75%,51.5%,81.76%,92.5%,81.4%,94.86%,100%,69.79%,9.05%,76.89%,94.57%,41.89%
