,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2013-4-13,38.96%,NULL,51.68%,83.83%,89.09%,92.1%,70.42%,82.57%,95.89%,90.4%,18.11%,84.65%,NULL,82.14%,50.3%,42.68%,22.57%,55.07%,85.24%,42.54%,100%,42.17%,43.83%,46.56%,73.23%,47.95%
2013-4-14,38.82%,NULL,51.83%,87.78%,89.52%,94.96%,70.1%,82.34%,94.6%,98.35%,17.49%,86.1%,NULL,82.53%,55.16%,42.43%,22.57%,57.05%,86.06%,42.73%,100%,41.85%,44.08%,51.69%,76.64%,48.63%
2013-4-15,38.68%,NULL,51.98%,89.38%,90.56%,95.59%,70.94%,82.25%,98.23%,99.53%,17.64%,87.6%,NULL,85.95%,57.42%,42.19%,22.57%,59.08%,86.58%,42.93%,100%,NULL,45.09%,59.81%,78.6%,49.67%
2013-4-16,38.25%,NULL,52.29%,89.58%,90.45%,96.89%,70.69%,82.2%,97.43%,99.76%,17.77%,88.96%,NULL,87.47%,53.75%,41.88%,22.57%,60.34%,86.63%,43.52%,100%,NULL,45.98%,65.88%,80.8%,49.18%
2013-4-17,37.82%,NULL,52.29%,84.81%,89.96%,97.86%,69.89%,82.16%,97.55%,99.29%,17.89%,90.38%,NULL,90.13%,50.21%,41.61%,22.57%,61.02%,86.61%,44.11%,97.09%,NULL,46.49%,61.39%,82.68%,45.6%
2013-4-18,37.33%,NULL,52.25%,80.33%,89.74%,98.42%,68.78%,82.16%,97.37%,98.51%,17.58%,91.63%,NULL,92.41%,46.53%,41.34%,22.57%,61.33%,86.53%,44.77%,92.4%,41.77%,47%,59.51%,84.2%,44.54%
2013-4-19,36.83%,NULL,52.21%,75.17%,89.42%,98.73%,67.57%,82.25%,97.06%,98.01%,16.67%,93.06%,NULL,95.08%,46.29%,41.06%,22.57%,61.96%,86.68%,45.43%,93.89%,NULL,47.39%,56.98%,85.48%,44.87%
2013-4-20,36.34%,NULL,52.21%,72.35%,88.75%,99.04%,66.23%,82.3%,97.31%,96.87%,16.03%,93.71%,NULL,92.79%,48.31%,40.79%,22.57%,62.4%,86.74%,46.09%,97.32%,NULL,47.78%,53.45%,86.95%,45.6%
2013-4-21,36.41%,NULL,52.1%,71.41%,88.87%,98.94%,65.49%,82.34%,97.86%,97.3%,16.25%,94.5%,NULL,90.89%,47.9%,40.52%,22.57%,63.77%,86.89%,46.76%,100%,40.27%,48.43%,51.17%,88.34%,46.94%
2013-4-22,36.2%,NULL,52.51%,76.3%,88.75%,98.93%,65.05%,82.39%,98.29%,98.48%,16.43%,94.99%,NULL,89.75%,44.17%,NULL,22.57%,64.8%,87.02%,47.36%,100%,40.12%,49.6%,51.17%,89.39%,47.48%
2013-4-23,35.85%,NULL,52.93%,76.11%,88.53%,98.93%,64.75%,82.39%,97.86%,98.71%,16.59%,96.09%,NULL,92.79%,40.52%,40.02%,22.57%,65.42%,87.07%,47.9%,100%,NULL,49.34%,50.51%,91.48%,47.28%
2013-4-24,35.51%,NULL,53.34%,74.41%,88.53%,98.65%,64.49%,82.39%,97.86%,98.59%,16.73%,97.19%,NULL,94.69%,39.65%,39.78%,22.57%,65.84%,87.02%,48.09%,100%,NULL,48.3%,47.11%,92.52%,47.01%
2013-4-25,35.09%,NULL,53.57%,72.53%,88.53%,98.79%,65.01%,82.39%,97.74%,98.12%,16.87%,97.62%,NULL,94.31%,38.95%,39.48%,22.57%,66.37%,86.92%,48.64%,100%,NULL,46.75%,47.53%,94%,46.6%
2013-4-26,34.75%,NULL,53.68%,73.09%,89.31%,98.71%,65.25%,82.11%,97.24%,99.53%,17.01%,97.43%,NULL,92.41%,38.19%,39.22%,22.57%,66.99%,86.84%,49.11%,99.36%,NULL,45.73%,44.76%,95.51%,46.87%
2013-4-27,34.47%,NULL,53.99%,71.6%,89.96%,98.78%,66.88%,82.02%,97.68%,97.66%,17.27%,97.56%,NULL,87.47%,37.65%,38.95%,22.72%,68.02%,86.92%,49.72%,96.89%,NULL,45.09%,44.18%,97.48%,47.28%
2013-4-28,35.02%,NULL,54.56%,72.35%,90.69%,98.66%,70.94%,82.11%,97.98%,95.55%,17.65%,97.49%,NULL,85.95%,36.9%,38.66%,22.72%,69.1%,86.92%,50.47%,96.68%,NULL,44.81%,60.05%,99.47%,47.28%
2013-4-29,35.16%,NULL,55.8%,71.97%,90.91%,98.47%,71.88%,82.39%,98.29%,94.14%,17.32%,97.62%,NULL,84.05%,36.11%,38.39%,22.72%,69.64%,86.81%,51.09%,94.96%,NULL,44.21%,68.47%,100%,47.48%
2013-4-30,35.23%,NULL,56.22%,71.22%,90.33%,98.68%,71.97%,82.39%,97.86%,94.14%,16.54%,97.49%,NULL,81%,36.63%,38.16%,22.72%,70.01%,86.63%,51.16%,91.53%,NULL,43.33%,71.74%,100%,47.01%
2013-5-1,35.58%,NULL,56.95%,70.52%,90.69%,98.69%,71.52%,82.81%,97.68%,94.26%,16.83%,97.25%,NULL,78.72%,38.19%,38.54%,22.86%,70.9%,86.66%,51.5%,97.32%,39.06%,43.83%,75.17%,100%,46.47%
2013-5-2,37.33%,NULL,56.76%,75.93%,91.15%,98.82%,71.15%,82.16%,97.31%,96.02%,16.21%,96.76%,NULL,78.72%,38.26%,38.54%,23.01%,71.38%,86.58%,51.64%,100%,39.2%,43.58%,77.91%,100%,46.2%
2013-5-3,38.11%,NULL,56.8%,73.28%,91.28%,98.85%,71.08%,81.7%,94.6%,97.66%,15.62%,96.82%,NULL,80.62%,41.83%,38.39%,23.01%,72.04%,86.4%,51.84%,100%,39.2%,43.2%,79.5%,100%,46.94%
2013-5-4,39.11%,NULL,57.57%,67.17%,91.64%,98.82%,70.21%,81.47%,93.38%,98.59%,15.04%,96.82%,NULL,84.43%,46.68%,38.31%,23.01%,72.32%,86.12%,51.98%,100%,38.9%,42.83%,83.55%,100%,46.67%
2013-5-5,39.83%,NULL,58.4%,68.45%,91.86%,98.79%,69.24%,81.42%,94.85%,99.06%,14.51%,96.88%,NULL,90.89%,51.33%,38.07%,23.01%,72.63%,85.83%,52.05%,100%,38.68%,42.33%,86.82%,100%,46.47%
2013-5-6,41.21%,NULL,59.23%,71.79%,92.23%,98.66%,68.02%,81.7%,98.17%,99.29%,14.33%,97.07%,NULL,91.65%,56.05%,38.42%,23.01%,73.96%,85.78%,52.19%,95.81%,NULL,41.47%,88.86%,100%,46.47%
2013-5-7,45.81%,NULL,60.42%,76.3%,91.86%,98.56%,66.79%,81.74%,98.23%,99.06%,13.9%,96.94%,NULL,90.89%,58.16%,38.45%,23.01%,75.38%,85.7%,52.19%,90.68%,38.37%,40.91%,90.46%,100%,47.21%
2013-5-8,47.62%,NULL,61.13%,80.72%,91.04%,98.56%,67.26%,81.97%,98.29%,98.71%,14.28%,96.94%,NULL,89.37%,59.17%,38.39%,23.59%,77%,85.88%,52.32%,89.61%,38.07%,40.24%,90.46%,100%,47.01%
2013-5-9,48.46%,NULL,62.02%,83.44%,90.33%,98.5%,69.64%,82.16%,98.11%,98.24%,14.64%,96.94%,NULL,88.61%,55.6%,38.31%,24.31%,77.91%,85.7%,52.39%,88.12%,NULL,39.63%,89.79%,100%,45.4%
2013-5-10,49%,NULL,62.79%,81.49%,90.56%,98.63%,71.43%,82.34%,97.86%,97.89%,14.94%,96.82%,NULL,88.61%,52%,38.19%,24.46%,78.13%,85.29%,52.53%,85.76%,NULL,39.03%,88.12%,100%,44.87%
2013-5-11,49.23%,NULL,63.52%,73.47%,90.2%,99.03%,73.08%,83.14%,98.35%,88.87%,15.41%,96.76%,NULL,88.61%,48.47%,38.01%,24.6%,81.34%,86.32%,52.6%,88.33%,37.53%,38.54%,86.37%,100%,43.49%
2013-5-12,49.92%,NULL,64.15%,65.17%,91.99%,98.85%,76.58%,82.76%,97.24%,98.28%,15.88%,97.13%,NULL,87.09%,45.18%,37.87%,24.89%,85.22%,87.72%,52.74%,100%,37.31%,38.3%,91.39%,100%,43.24%
2013-5-13,50.46%,NULL,65.17%,66.08%,93.53%,98.58%,78.16%,81.93%,96.51%,94.75%,16.6%,97.01%,NULL,84.05%,41.76%,37.81%,26.92%,89.3%,89.34%,52.95%,100%,NULL,37.84%,97.52%,100%,43.04%
2013-5-14,51.23%,NULL,66.21%,63.73%,92.7%,98.26%,78.85%,81.79%,93.32%,96.47%,16.63%,96.58%,NULL,80.24%,41.09%,37.67%,30.97%,91.35%,90.07%,53.08%,100%,NULL,37.59%,97.58%,100%,42.21%
2013-5-15,52.86%,NULL,67.14%,67.35%,91.39%,97.97%,78.31%,81.79%,92.4%,96%,16.11%,96.33%,NULL,81.38%,44.86%,37.46%,41.68%,92.48%,90.6%,53.29%,100%,36.85%,37.23%,96.72%,100%,41.44%
2013-5-16,53.09%,NULL,67.35%,69.37%,90.69%,97.64%,77.75%,82.16%,96.08%,95.06%,15.99%,96.21%,NULL,83.29%,49.62%,37.41%,42.11%,91.91%,90.92%,53.36%,100%,36.71%,38.66%,94.96%,100%,40.5%
2013-5-17,54.42%,NULL,67.6%,68.09%,90.91%,97.41%,77.59%,82.48%,98.05%,96%,19.46%,96.46%,NULL,84.05%,53.48%,44.5%,46.45%,91.83%,91.18%,53.85%,100%,36.85%,44.46%,93.52%,99.85%,40.5%
2013-5-18,57.49%,NULL,73.2%,68.45%,90.2%,97.07%,78.64%,81.97%,94.3%,96%,21.3%,96.52%,NULL,85.57%,54.18%,47.48%,50.21%,91.51%,90.92%,54.06%,100%,44.53%,47.91%,95.38%,99.85%,40.57%
2013-5-19,62.79%,NULL,73.54%,67.54%,89.42%,96.95%,77.57%,81.19%,90.16%,96.25%,28.76%,96.46%,NULL,77.58%,54.18%,48.45%,52.82%,90.78%,89.55%,54.2%,97.32%,46.81%,46.35%,93.52%,99.96%,41.51%
2013-5-20,66.53%,NULL,88.37%,63.55%,87.19%,97.05%,76.98%,81.24%,88.6%,95.77%,32.86%,96.03%,NULL,70.36%,58.06%,48.91%,62.08%,89.94%,88.16%,54.75%,92.81%,50.39%,38.42%,89.03%,100%,41.32%
2013-5-21,74.02%,NULL,93.81%,66.26%,88.09%,97.29%,77.5%,81.42%,87.65%,94.51%,38.93%,96.21%,NULL,68.45%,59.55%,50.78%,78%,92.77%,88.32%,56.72%,100%,74.26%,32.26%,91.86%,100%,41%
2013-5-22,81.83%,NULL,94.51%,68.27%,88.2%,97.19%,78.42%,81.47%,87.59%,95.3%,42%,96.09%,NULL,66.93%,59.82%,52.11%,80.89%,93.3%,88.48%,57.86%,100%,NULL,27.56%,85.59%,99.96%,40.07%
2013-5-23,85.01%,NULL,97.18%,72.34%,88.75%,96.9%,77.66%,81.24%,87.35%,94.83%,45.33%,96.21%,NULL,64.65%,59.73%,53.63%,81.04%,93.87%,87.98%,59%,100%,81.19%,22.87%,94.72%,99.81%,39.82%
2013-5-24,89.2%,NULL,97.58%,69.19%,88.31%,96.6%,80.84%,81.65%,88.01%,94.59%,46.76%,95.91%,NULL,62.37%,59.55%,53.8%,81.04%,95.11%,87.62%,61.15%,100%,NULL,17.7%,96.97%,99.43%,38.78%
2013-5-25,91.31%,NULL,97.48%,69.19%,88.09%,96.56%,81.06%,81.97%,86.34%,95.77%,47.05%,95.42%,NULL,60.09%,63.27%,53.49%,81.04%,95.19%,86.74%,63.55%,100%,82.55%,14.43%,89.37%,99.85%,35.77%
2013-5-26,94.85%,NULL,98.14%,68.27%,87.75%,96.78%,80.39%,82.25%,85.7%,95.66%,47.98%,95.54%,NULL,59.33%,68.13%,52.79%,83.5%,94.49%,85.55%,65.99%,100%,83.28%,9.05%,92.75%,100%,33.18%
2013-5-27,97.29%,NULL,97.99%,72.53%,87.19%,97.02%,79.58%,82.43%,87.83%,94.83%,48.89%,95.78%,NULL,62.37%,70.57%,51.88%,85.52%,93.54%,85.42%,68.46%,97.73%,NULL,7.06%,94.48%,100%,34.23%
2013-5-28,98.56%,NULL,97.73%,72.34%,87.08%,97.14%,79.32%,82.48%,89.32%,95.14%,49.61%,96.15%,NULL,62.75%,69.96%,50.98%,85.52%,92.85%,85.47%,71.66%,92.81%,85.16%,6.98%,94.36%,100%,35.54%
2013-5-29,100%,NULL,96.98%,70.48%,86.86%,97.26%,80.18%,82.2%,NULL,95.31%,50.42%,96.21%,NULL,67.69%,66.81%,50.45%,85.52%,92.93%,85.6%,74.67%,85.76%,NULL,6.9%,92.98%,100%,36.7%
2013-5-30,99.15%,NULL,98.67%,70.48%,86.3%,97.4%,82.8%,82.22%,93.81%,95.06%,50.78%,96.33%,NULL,74.16%,63.33%,50.32%,85.52%,92.34%,85.68%,77.34%,83.84%,85.47%,6.83%,91.98%,100%,37.64%
2013-5-31,98.06%,NULL,99.02%,70.3%,86.08%,97.44%,82.35%,82.36%,94.24%,94.59%,51.74%,97.01%,NULL,82.53%,59.92%,50.48%,85.52%,92.62%,85.73%,80.03%,79.97%,NULL,6.98%,90.52%,100%,38.54%
2013-6-1,97.13%,NULL,98.67%,75.54%,86.08%,97.47%,81.28%,82.5%,94.92%,94.14%,52.24%,97.25%,NULL,90.51%,56.41%,50.58%,85.81%,92.54%,85.57%,82.51%,81.05%,85.83%,6.82%,87.78%,100%,39.82%
2013-6-2,96.79%,NULL,97.79%,77.83%,86.41%,97.48%,79.99%,82.5%,94.18%,93.44%,52.76%,97.43%,NULL,100%,53.48%,50.78%,85.81%,92.06%,85.39%,85.09%,81.92%,85.47%,6.82%,84.76%,100%,41.07%
2013-6-3,96.28%,NULL,97.17%,77.64%,86.64%,97.51%,78.42%,82.54%,95.54%,92.48%,52.67%,97.43%,NULL,96.22%,50.46%,50.78%,85.81%,91.89%,85.16%,87.77%,82.33%,85.47%,6.74%,81.33%,100%,41.26%
2013-6-4,95.77%,NULL,96.61%,73.47%,86.75%,97.46%,78.42%,82.68%,96.59%,92.71%,52.16%,97.31%,NULL,90.89%,51.74%,50.68%,85.81%,92.3%,85.39%,90.72%,83.84%,NULL,6.67%,77.75%,100%,40.38%
2013-6-5,95.1%,NULL,96.1%,69.37%,87.08%,97.12%,79.69%,82.22%,96.28%,92.95%,51.65%,97.19%,NULL,89.75%,54.89%,50.71%,85.81%,92.42%,85.47%,93.36%,86.4%,85.25%,6.43%,73.71%,100%,39.88%
2013-6-6,94.26%,NULL,95.38%,71.23%,87.08%,96.87%,80.5%,82.18%,96.84%,93.18%,51.43%,96.82%,NULL,86.71%,57.69%,50.68%,85.81%,92.18%,85.52%,95.62%,89.4%,85.25%,6.43%,69.38%,100%,39.7%
2013-6-7,93.92%,NULL,95.17%,72.35%,87.64%,97.25%,79.55%,82.22%,97.08%,92.32%,51.03%,96.7%,NULL,84.05%,62.59%,50.61%,87.41%,91.85%,85.57%,96.79%,90.68%,85.25%,6.43%,64.96%,100%,39.33%
2013-6-8,93.75%,NULL,94.61%,73.09%,88.09%,97.34%,78.21%,82.27%,96.09%,91.3%,50.7%,96.82%,NULL,83.67%,66.51%,50.48%,87.41%,91.45%,85.42%,96.79%,92.4%,85.05%,6.36%,60.14%,100%,39.64%
2013-6-9,93.41%,NULL,93.77%,73.66%,88.31%,97.48%,76.78%,82.45%,95.23%,90.13%,NULL,96.82%,NULL,85.95%,70.47%,50.35%,87.41%,91.01%,85.24%,96.71%,94.09%,NULL,6.28%,54.86%,100%,41.07%
2013-6-10,93.07%,NULL,93.07%,73.85%,88.31%,97.59%,74.64%,82.36%,95.72%,88.95%,49.19%,96.82%,NULL,90.13%,74.43%,50.18%,87.41%,90.48%,85.21%,96.79%,97.32%,83.9%,6.59%,49.55%,100%,42.14%
2013-6-11,93.33%,NULL,92.42%,74.79%,88.87%,97.7%,72.73%,81.9%,95.91%,89.11%,49.55%,96.88%,NULL,91.65%,76.02%,50.02%,87.41%,90.13%,85.37%,96.79%,100%,NULL,6.51%,45.97%,100%,43.17%
2013-6-12,95.01%,NULL,92.07%,74.6%,89.42%,97.7%,71.11%,82.04%,96.22%,91.22%,49.97%,96.7%,NULL,93.93%,75.28%,49.92%,87.41%,90.2%,85.75%,96.79%,100%,84.32%,6.51%,42.66%,100%,44.48%
2013-6-13,96.28%,NULL,91.57%,62.84%,90.69%,97.56%,70.35%,81.95%,97.89%,95.61%,50.33%,96.76%,NULL,95.08%,74.22%,50.58%,87.41%,89.97%,85.96%,96.87%,100%,84.52%,6.59%,40.35%,100%,44.94%
2013-6-14,96.37%,NULL,91.22%,71.04%,91.39%,97.59%,69.74%,82.04%,97.76%,97.18%,50.5%,96.76%,NULL,91.27%,73.06%,53.29%,87.55%,89.81%,84.7%,96.87%,100%,84.32%,6.67%,39.95%,100%,45.47%
2013-6-15,96.94%,NULL,90.48%,73.66%,91.64%,97.54%,68.4%,82.04%,98.07%,97.18%,50.81%,96.88%,NULL,85.95%,71.81%,56.65%,87.55%,89.33%,84.09%,97.29%,100%,84.21%,6.74%,39.24%,100%,45.2%
2013-6-16,97.29%,NULL,90.08%,72.72%,91.86%,97.57%,67.76%,82.27%,96.77%,96.79%,51.06%,96.94%,NULL,85.57%,70.67%,58.02%,87.55%,88.77%,83.4%,97.38%,97.53%,NULL,6.74%,41.92%,100%,45.53%
2013-6-17,97.13%,NULL,89.64%,71.04%,92.1%,97.53%,66.83%,82.59%,96.59%,96.08%,50.67%,97.13%,NULL,88.61%,73.59%,57.92%,87.55%,88.38%,83.1%,97.46%,97.53%,84.01%,6.74%,41.8%,100%,45.47%
2013-6-18,97.13%,NULL,88.96%,71.22%,91.99%,97.5%,66.91%,82.68%,96.96%,95.38%,51.09%,97.13%,NULL,88.99%,75.18%,57.35%,86.1%,87.91%,82.82%,97.46%,97.09%,83.59%,7.06%,41.52%,100%,44.35%
2013-6-19,97.04%,NULL,88.48%,73.28%,91.64%,97.53%,66.95%,82.45%,97.21%,94.59%,51.31%,96.88%,NULL,89.75%,73.9%,57.39%,84.66%,87.71%,82.51%,97.46%,95.81%,84.95%,7.14%,41.4%,100%,43.49%
2013-6-20,96.96%,NULL,87.86%,74.98%,91.99%,97.71%,66.5%,82.41%,97.95%,94.83%,51.68%,96.88%,NULL,90.51%,72.65%,57.81%,83.21%,87.44%,82.18%,97.46%,98.33%,85.16%,6.98%,41.76%,100%,42.46%
2013-6-21,96.7%,NULL,87.23%,76.11%,91.99%,97.7%,66.28%,82.36%,98.07%,97.18%,51.65%,96.82%,NULL,91.65%,71.4%,58.52%,81.76%,86.69%,81.86%,97.46%,96.68%,85.16%,6.98%,39.44%,100%,41.95%
2013-6-22,96.45%,NULL,86.56%,82.27%,91.86%,97.56%,66.85%,82.54%,98.07%,97.96%,51.85%,96.64%,NULL,93.17%,71.08%,71.83%,80.31%,86.15%,81.58%,97.46%,95.17%,84.84%,6.9%,37.55%,100%,42.46%
2013-6-23,96.03%,NULL,85.93%,75.36%,91.71%,97.63%,66.63%,82.54%,97.58%,97.96%,51.93%,96.64%,NULL,94.31%,69.04%,63.95%,79.01%,85.88%,81.45%,97.55%,95.17%,84.63%,6.9%,35.43%,100%,43.24%
2013-6-24,95.69%,NULL,85.31%,75.17%,92.1%,97.58%,66.85%,82.5%,98.32%,97.96%,52.13%,96.33%,NULL,92.41%,67.51%,58.63%,77.57%,85.96%,81.63%,97.63%,95.81%,84.52%,7.45%,33.8%,100%,44.67%
2013-6-25,95.94%,NULL,85.07%,69.01%,91.75%,97.58%,65.9%,82.45%,98.2%,98.12%,52.1%,96.46%,NULL,88.99%,71.2%,58.34%,76.99%,85.99%,81.65%,97.63%,96.89%,84.43%,7.61%,33.84%,100%,46.54%
2013-6-26,96.11%,NULL,84.46%,68.82%,92.1%,97.4%,64.87%,82.63%,98.07%,97.77%,52.39%,96.76%,NULL,86.33%,74.86%,57.99%,76.99%,85.65%,81.48%,97.72%,97.73%,NULL,7.61%,32.94%,100%,47.34%
2013-6-27,95.77%,NULL,83.99%,69.74%,91.86%,97.34%,63.81%,82.54%,97.27%,97.19%,52.78%,96.76%,NULL,83.67%,73.9%,58.45%,76.26%,84.49%,81.13%,97.8%,98.95%,84.52%,7.53%,31.79%,100%,47.28%
2013-6-28,95.44%,NULL,83.1%,70.67%,91.64%,97.27%,61.63%,82.18%,98.14%,96.72%,53.01%,96.52%,NULL,84.05%,71.2%,58.24%,75.11%,83.96%,80.87%,97.72%,99.15%,84.32%,7.45%,30.37%,99.92%,46.27%
2013-6-29,94.93%,NULL,82.17%,71.41%,91.39%,97.37%,60.88%,81.76%,98.07%,96.71%,53.24%,96.4%,NULL,83.67%,68.03%,57.6%,73.8%,83.12%,80.52%,97.72%,99.36%,84.01%,7.37%,29.54%,99.74%,45.14%
2013-6-30,94.34%,NULL,81.4%,71.97%,91.15%,97.39%,61.08%,81.49%,97.45%,96.94%,53.47%,96.27%,NULL,89.75%,65.03%,57.7%,72.64%,82.21%,80.2%,97.72%,99.36%,NULL,7.29%,27.37%,99.66%,42.85%
2013-7-1,94.09%,NULL,80.16%,72.53%,90.91%,97.37%,61.68%,81.26%,97.58%,97.18%,53.24%,96.09%,NULL,95.46%,61.91%,57.92%,71.49%,81.02%,79.87%,97.8%,99.57%,84.01%,6.9%,27.13%,99.7%,41.83%
2013-7-2,93.92%,NULL,79.48%,72.72%,90.91%,97.31%,61.53%,80.94%,97.64%,96.08%,52.9%,95.78%,NULL,94.31%,62.98%,58.73%,69.03%,79.83%,79.57%,97.29%,99.79%,83.17%,6.05%,27.13%,99.77%,42.08%
2013-7-3,95.35%,NULL,79.39%,72.91%,90.69%,97.5%,62.1%,80.48%,98.07%,95.14%,52.47%,95.6%,NULL,91.27%,65.32%,59.16%,70.62%,79.24%,79.08%,96.71%,99.79%,83.17%,5.52%,27.41%,99.77%,43.11%
2013-7-4,96.28%,NULL,79.07%,73.66%,90.45%,97.5%,62.64%,80.06%,98.07%,94.12%,51.96%,95.6%,NULL,87.09%,68.13%,59.7%,70.62%,78.69%,78.6%,96.45%,98.95%,85.16%,4.77%,29.19%,99.74%,44.35%
2013-7-5,96.2%,NULL,78.75%,73.47%,90.2%,97.59%,62.8%,79.6%,97.76%,93.03%,51.43%,95.42%,NULL,84.05%,70.78%,60.02%,68.3%,78.4%,78.21%,96.45%,98.33%,NULL,4.4%,30.95%,99.62%,44.41%
2013-7-6,96.45%,NULL,78.34%,73.47%,90.09%,97.65%,62.61%,79.33%,98.26%,92.95%,50.56%,95.17%,NULL,87.47%,72.96%,60.09%,70.91%,78.32%,77.94%,96.29%,97.09%,86.4%,4.33%,32.75%,99.47%,44.21%
2013-7-7,96.28%,NULL,77.79%,74.03%,90.09%,97.55%,62.88%,79.1%,97.58%,93.18%,50.3%,94.99%,NULL,89.75%,74.76%,60.06%,71.2%,78.18%,77.64%,96.45%,96.68%,86.5%,3.71%,34.33%,99.55%,44.94%
2013-7-8,96.53%,NULL,77.48%,74.41%,90.45%,97.44%,62.78%,78.73%,98.07%,92.32%,51%,94.81%,NULL,91.27%,73.69%,NULL,69.03%,78.25%,77.32%,96.54%,96.04%,86.4%,3.27%,36.08%,99.55%,45.73%
2013-7-9,96.7%,NULL,77.11%,74.6%,90.45%,97.29%,61.8%,78.32%,98.26%,91.38%,51.74%,94.99%,NULL,91.65%,69.96%,59.88%,72.64%,77.85%,76.75%,96.87%,94.76%,91.43%,4.26%,31.86%,99.7%,46.27%
2013-7-10,96.2%,NULL,77.93%,74.22%,90.69%,97.11%,60.36%,77.86%,97.89%,91.54%,52.36%,94.87%,NULL,90.13%,67.01%,59.77%,82.63%,77.23%,75.07%,96.96%,88.12%,97.57%,4.4%,28.52%,99.74%,46.27%
2013-7-11,95.61%,NULL,78.07%,68.82%,91.15%,96.69%,56.08%,77.68%,97.33%,92.01%,52.56%,94.44%,NULL,86.71%,61.44%,59.48%,80.6%,75.23%,73.35%,96.54%,81.48%,98.03%,5.67%,26.89%,99.32%,45.6%
2013-7-12,95.1%,NULL,77.02%,61.71%,91.51%,96.2%,49.85%,77.37%,96.84%,91.54%,51.96%,93.83%,NULL,82.14%,63.94%,58.44%,76.55%,73.15%,70.48%,95.45%,70.15%,75.43%,2.11%,23.53%,98.15%,45.14%
2013-7-13,96.37%,NULL,98.1%,30.38%,94.13%,97.35%,74.2%,77.42%,98.45%,77.66%,79.89%,97.06%,NULL,77.96%,72.45%,57.14%,84.95%,89.45%,80.98%,95.2%,99.57%,98.97%,0.75%,68.92%,100%,43.56%
2013-7-14,96.03%,NULL,99.49%,NULL,93.29%,96.77%,78.44%,77.64%,93.5%,93.57%,85.12%,96.88%,NULL,78.34%,72.54%,59.05%,79.45%,91.17%,80.98%,95.2%,100%,NULL,2.64%,78.39%,100%,41.51%
2013-7-15,95.44%,NULL,100%,NULL,89.85%,96.78%,84.22%,78.78%,95.85%,93.97%,87.75%,96.33%,NULL,71.5%,72.65%,59.84%,80.89%,89.37%,80.02%,94.11%,95.81%,97.47%,2.64%,90.23%,100%,39.64%
2013-7-16,94.85%,NULL,100%,NULL,88.87%,96.17%,87.47%,79.79%,95.85%,93.26%,89.24%,96.33%,NULL,67.31%,70.47%,60.45%,85.81%,84.03%,78.88%,94.45%,94.32%,98.5%,2.88%,96.05%,99.85%,38.42%
2013-7-17,97.8%,NULL,99.54%,54.31%,85.97%,95.54%,88.53%,80.8%,97.27%,91.38%,89.74%,95.91%,NULL,64.65%,65.91%,58.55%,84.37%,75.9%,77.49%,94.95%,91.97%,NULL,2.21%,97.27%,99.4%,35.65%
2013-7-18,97.89%,NULL,98.97%,57.05%,83.09%,94.92%,86.43%,81.67%,97.64%,89.73%,89.81%,95.66%,NULL,69.21%,63.17%,57.67%,82.34%,78.14%,76.46%,94.95%,93.89%,97.68%,1.04%,97.21%,98.87%,35.83%
2013-7-19,97.89%,NULL,98.25%,62.3%,81.64%,94.24%,85.84%,82.31%,97.83%,88.71%,89.74%,95.05%,NULL,73.4%,61.81%,60.02%,80.03%,80.49%,76.34%,95.03%,96.04%,98.5%,1.12%,96.17%,98.08%,36.52%
2013-7-20,97.8%,NULL,97.43%,65.17%,80.89%,93.43%,86.17%,82.83%,97.95%,89.66%,89.49%,94.99%,NULL,74.54%,60.3%,63.3%,77.85%,82.44%,76.14%,95.45%,97.09%,97.91%,1.17%,94.12%,97.78%,37.23%
2013-7-21,97.89%,NULL,96.82%,63.56%,80.78%,92.58%,86.17%,82.78%,97.83%,90.2%,89.17%,95.11%,NULL,76.44%,58.9%,64.69%,76.55%,84.15%,75.94%,95.78%,98.33%,97.68%,1.12%,91.28%,97%,38.18%
2013-7-22,97.97%,NULL,95.99%,67.17%,80.58%,91.77%,85.45%,82.68%,97.83%,90.6%,88.85%,95.17%,NULL,81.38%,57.42%,66.45%,74.09%,84.99%,75.72%,96.12%,98.72%,NULL,1.04%,88.06%,96.18%,39.03%
2013-7-23,98.14%,NULL,95.12%,69.93%,80.39%,91.06%,84.83%,82.63%,97.58%,90.67%,89.14%,94.93%,NULL,84.05%,56.24%,67.37%,70.91%,86.19%,75.45%,96.87%,98.95%,NULL,0.95%,84.43%,94.94%,38.36%
2013-7-24,98.39%,NULL,94.56%,71.79%,80.07%,90.35%,83%,82.59%,97.7%,90.75%,89.78%,94.38%,NULL,85.19%,55.16%,68.01%,70.62%,87.01%,75.16%,97.97%,97.73%,97.47%,1.44%,80.73%,94.18%,37.46%
2013-7-25,98.48%,NULL,93.97%,NULL,80.39%,89.69%,81.11%,82.31%,97.45%,90.67%,89.74%,93.77%,NULL,87.85%,54.8%,68.33%,75.68%,87.28%,74.9%,98.48%,97.53%,NULL,1.71%,76.27%,93.42%,36.29%
