,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2006-8-8,95.3%,NULL,100%,77.79%,84.9%,10.8%,NULL,78.62%,NULL,100%,100%,94.73%,NULL,100%,89.55%,81.08%,100%,94.54%,66.68%,92.93%,86.03%,99.41%,NULL,NULL,100%,35.48%
2006-8-9,94.52%,NULL,100%,70.19%,84.67%,10.8%,NULL,78.28%,NULL,100%,100%,94.68%,NULL,100%,89.86%,77.54%,100%,93.07%,68.53%,92.69%,87.67%,100%,2.25%,NULL,100%,35.7%
2006-8-10,94.01%,NULL,100%,63.93%,84.22%,12.57%,NULL,78.62%,NULL,100%,100%,94.44%,NULL,100%,91.8%,78.64%,100%,89.28%,68.37%,92.61%,88.85%,99.41%,2.37%,NULL,100%,36.16%
2006-8-11,94.09%,NULL,100%,64.38%,83.89%,10.78%,NULL,79.28%,NULL,100%,100%,94.26%,NULL,100%,92.2%,80.17%,100%,90.61%,69.07%,93.41%,88.85%,99.82%,1.74%,NULL,100%,36.16%
2006-8-12,94.44%,NULL,100%,66.17%,83.78%,10.85%,NULL,79.54%,NULL,100%,100%,94.04%,NULL,100%,92.72%,80.95%,100%,91.16%,69.3%,93.09%,90.73%,99.3%,1.72%,NULL,100%,36.38%
2006-8-13,94.61%,NULL,100%,66.61%,83.66%,10.84%,NULL,79.89%,NULL,100%,100%,93.81%,NULL,100%,93.12%,81.42%,100%,92.47%,69.3%,92.85%,90.54%,99.19%,1.72%,NULL,100%,37.51%
2006-8-14,95.47%,NULL,100%,66.61%,83.55%,10.85%,NULL,80.3%,NULL,99.99%,100%,93.58%,NULL,100%,93.33%,81.6%,100%,92.27%,69.18%,92.77%,91.58%,98.97%,1.72%,NULL,100%,39.07%
2006-8-15,96.25%,NULL,100%,66.39%,83.55%,10.84%,NULL,80.35%,NULL,98.84%,100%,93.11%,NULL,100%,93.53%,82.52%,100%,91.64%,69%,92.77%,92.14%,98.97%,NULL,NULL,100%,40.27%
2006-8-16,96.42%,NULL,100%,65.95%,83.44%,10.83%,NULL,79.94%,NULL,97.57%,100%,92.47%,NULL,100%,93.12%,83.26%,100%,91.52%,68.79%,93.33%,93.55%,98.97%,2.1%,NULL,100%,41.28%
2006-8-17,96.77%,NULL,100%,65.5%,83.1%,10.84%,NULL,79.13%,NULL,96.3%,100%,92.13%,NULL,100%,91.8%,83.92%,100%,92.27%,68.53%,93.49%,94.97%,98.86%,2.08%,NULL,100%,42.41%
2006-8-18,96.51%,NULL,100%,64.83%,82.77%,10.84%,NULL,78.47%,NULL,94.91%,100%,91.49%,NULL,100%,90.78%,84.46%,100%,91.4%,68.23%,94.37%,95.37%,98.75%,2.61%,NULL,NULL,43.85%
2006-8-19,96.59%,NULL,100%,65.05%,82.65%,10.87%,NULL,78.62%,NULL,94.91%,100%,91.15%,NULL,100%,91.59%,84.99%,100%,90.69%,69.25%,95.49%,94.57%,99.19%,3.51%,NULL,100%,45.66%
2006-8-20,96.25%,NULL,100%,64.6%,82.32%,10.87%,NULL,78.72%,NULL,94.02%,100%,90.65%,NULL,100%,91.8%,85.34%,100%,90.02%,69.37%,95.98%,93.27%,98.97%,2.67%,NULL,100%,46.81%
2006-8-21,96.08%,NULL,100%,63.93%,81.98%,10.87%,NULL,78.28%,NULL,92.92%,100%,90.22%,NULL,100%,92.51%,85.61%,100%,89.24%,69.3%,96.62%,92.12%,100%,2.98%,NULL,100%,47.58%
2006-8-22,95.9%,NULL,100%,63.04%,81.44%,10.87%,NULL,77.48%,NULL,91.95%,100%,89.78%,NULL,100%,92.92%,85.88%,100%,88.31%,69.11%,96.7%,91.04%,NULL,NULL,NULL,100%,47.83%
2006-8-23,95.99%,NULL,100%,62.82%,81.03%,10.88%,NULL,77.58%,NULL,91.11%,100%,89.23%,NULL,100%,93.64%,86.11%,100%,88.89%,68.97%,97.43%,91.51%,NULL,2.3%,NULL,100%,47.65%
2006-8-24,96.25%,NULL,100%,63.71%,80.93%,10.93%,NULL,78.23%,NULL,90.51%,100%,89.29%,NULL,100%,93.93%,86.24%,100%,88.12%,68.97%,97.27%,93.86%,NULL,2.63%,NULL,100%,47.58%
2006-8-25,96.85%,NULL,100%,63.93%,80.73%,10.93%,NULL,78.13%,NULL,90.63%,100%,89.23%,NULL,100%,95.26%,86.29%,100%,87.43%,68.95%,96.78%,95.39%,98.97%,2.71%,NULL,100%,47.65%
2006-8-26,97.03%,NULL,100%,63.93%,80.02%,10.94%,NULL,77.48%,NULL,89.78%,100%,89.01%,NULL,100%,93.12%,86.42%,100%,86.51%,68.81%,96.78%,96.14%,99.19%,2.6%,NULL,100%,47.51%
2006-8-27,97.03%,NULL,100%,63.93%,80.43%,10.95%,NULL,77.63%,NULL,88.82%,100%,88.69%,NULL,100%,92.11%,86.46%,100%,86.93%,68.62%,97.43%,96.57%,99.72%,2.05%,NULL,100%,47.9%
2006-8-28,97.11%,NULL,100%,63.93%,79.83%,10.96%,NULL,78.38%,NULL,87.73%,100%,88.47%,NULL,100%,89.76%,86.51%,100%,86.32%,69.09%,97.43%,100%,99.94%,2.11%,NULL,100%,48.09%
2006-8-29,97.11%,NULL,100%,63.26%,79.51%,10.96%,NULL,78.88%,NULL,86.64%,100%,88.19%,NULL,100%,90.27%,86.51%,100%,85.37%,69.04%,97.03%,100%,99.19%,1.64%,NULL,100%,47.45%
2006-8-30,97.11%,NULL,100%,62.14%,79.21%,10.96%,NULL,79.13%,NULL,85.56%,100%,87.81%,NULL,100%,91.49%,86.51%,100%,85.9%,68.88%,96.62%,100%,99.08%,1.83%,NULL,100%,46.37%
2006-8-31,96.94%,NULL,100%,61.47%,78.21%,11.13%,NULL,79.23%,NULL,84.35%,100%,87.27%,NULL,100%,92.72%,86.42%,100%,84.8%,68.65%,96.62%,100%,98.97%,2.33%,NULL,100%,45.16%
2006-9-1,97.11%,NULL,100%,60.54%,76.99%,11.59%,NULL,79.23%,NULL,83.14%,100%,86.88%,NULL,100%,93.64%,86.37%,100%,83.9%,68.39%,96.3%,99.93%,99.19%,3.51%,NULL,100%,44.45%
2006-9-2,97.11%,NULL,100%,59.83%,76.49%,11.65%,NULL,79.13%,NULL,83.14%,100%,86.34%,NULL,100%,91.9%,86.24%,100%,82.97%,68.09%,96.78%,98.05%,99.51%,5.66%,NULL,100%,43.92%
2006-9-3,96.94%,NULL,100%,59.3%,75.98%,11.65%,NULL,79.13%,NULL,83.38%,100%,85.74%,NULL,100%,91.28%,86.11%,100%,83.53%,67.79%,97.11%,96.21%,99.72%,9.04%,NULL,100%,42.77%
2006-9-4,96.94%,NULL,100%,58.95%,75.57%,11.65%,NULL,78.98%,NULL,83.75%,100%,85.19%,NULL,100%,90.88%,85.93%,100%,82.82%,67.42%,97.43%,93.32%,99.72%,12.63%,NULL,100%,41.58%
2006-9-5,97.03%,NULL,100%,58.59%,75.18%,11.73%,NULL,78.43%,NULL,82.9%,100%,84.54%,NULL,100%,90.16%,85.79%,100%,82.3%,67.18%,97.43%,89.79%,99.61%,14.38%,NULL,100%,40.44%
2006-9-6,96.85%,NULL,100%,57.88%,75.18%,11.81%,NULL,77.88%,NULL,81.58%,100%,83.93%,NULL,100%,89.76%,85.61%,100%,82.37%,67.16%,97.43%,90.14%,99.51%,15.6%,NULL,100%,40.56%
2006-9-7,97.03%,NULL,100%,57.88%,75.07%,11.92%,NULL,77.73%,NULL,80.58%,100%,83.33%,NULL,100%,89.76%,85.43%,100%,82.37%,67.07%,97.43%,91.44%,99.4%,16.4%,NULL,100%,40.27%
2006-9-8,97.11%,NULL,100%,65.05%,75.07%,12.05%,NULL,77.68%,NULL,81.25%,100%,83.06%,NULL,100%,90.78%,85.26%,100%,82.89%,67.07%,97.43%,92.07%,NULL,17.35%,NULL,100%,40.44%
2006-9-9,97.11%,NULL,100%,67.28%,75.07%,12.21%,NULL,78.62%,NULL,81.03%,100%,83.77%,NULL,100%,94.65%,85.08%,100%,83.64%,67.65%,97.43%,97.72%,NULL,20.22%,NULL,100%,42.05%
2006-9-10,97.11%,NULL,100%,68.4%,74.77%,12.38%,NULL,79.29%,NULL,81.36%,100%,83.88%,NULL,100%,95.06%,84.85%,100%,84.61%,71.33%,97.43%,100%,NULL,22.05%,NULL,100%,43.37%
2006-9-11,96.85%,NULL,100%,73.77%,74.77%,12.54%,NULL,81.26%,NULL,81.58%,100%,83.82%,NULL,100%,96.69%,85.08%,100%,93.43%,79.4%,97.43%,100%,NULL,23.63%,NULL,100%,44.21%
2006-9-12,96.51%,NULL,100%,75.31%,75.48%,12.52%,NULL,79.84%,NULL,82.06%,100%,83.77%,NULL,100%,96.18%,86.69%,100%,97.32%,82.15%,96.62%,100%,NULL,24.6%,NULL,100%,44.64%
2006-9-13,96.85%,NULL,100%,69.97%,76.39%,12.78%,NULL,79.13%,NULL,87.01%,100%,84.48%,NULL,100%,96.38%,86.29%,100%,100%,82.42%,96.62%,100%,NULL,27.43%,NULL,100%,44.7%
2006-9-14,96.59%,NULL,100%,73.32%,76.58%,13.05%,NULL,78.28%,NULL,87.01%,100%,84.97%,NULL,100%,94.24%,86.64%,100%,97.4%,82.47%,95.33%,100%,NULL,32.46%,NULL,100%,44.89%
2006-9-15,96.85%,NULL,100%,75.33%,76.99%,13.29%,NULL,77.48%,NULL,89.18%,100%,85.13%,NULL,100%,92%,87.05%,100%,97.23%,82%,95.98%,100%,NULL,3.35%,NULL,100%,44.84%
2006-9-16,96.42%,NULL,100%,79.58%,77.29%,13.59%,NULL,78.08%,NULL,90.39%,100%,85.57%,NULL,100%,89.66%,87.46%,100%,100%,82.52%,95.82%,100%,NULL,40.15%,NULL,100%,44.57%
2006-9-17,96.51%,NULL,100%,75.33%,77.4%,13.89%,NULL,78.33%,NULL,94.4%,100%,86.72%,NULL,100%,91.59%,87.68%,100%,97.23%,86.5%,95.66%,100%,NULL,40.15%,NULL,100%,44.52%
2006-9-18,96.59%,NULL,100%,73.54%,77.2%,13.94%,NULL,78.43%,NULL,96.3%,100%,87.92%,NULL,100%,93.64%,87.77%,100%,93.83%,86.68%,95.98%,100%,NULL,40.25%,NULL,100%,44.64%
2006-9-19,96.59%,NULL,100%,78.23%,77.2%,14.29%,NULL,78.62%,NULL,97.32%,100%,89.01%,NULL,100%,95.37%,87.82%,100%,91.56%,86.5%,96.62%,100%,NULL,37.69%,NULL,100%,44.52%
2006-9-20,96.77%,NULL,100%,80.47%,77.2%,14.6%,NULL,78.93%,NULL,97.96%,100%,90%,NULL,100%,95.06%,87.86%,100%,96.25%,86.11%,97.43%,100%,NULL,35.71%,NULL,100%,44.52%
2006-9-21,97.03%,NULL,100%,81.59%,77.2%,14.82%,NULL,79.08%,NULL,97.32%,100%,90.87%,NULL,100%,94.45%,87.86%,100%,99.05%,85.6%,97.43%,100%,NULL,35.32%,NULL,100%,44.16%
2006-9-22,97.11%,NULL,100%,80.47%,77.2%,14.94%,NULL,79.38%,NULL,96.43%,100%,91.6%,NULL,100%,90.67%,87.86%,100%,100%,85.34%,97.43%,100%,NULL,33.55%,NULL,100%,43.73%
2006-9-23,97.11%,NULL,100%,80.69%,77.29%,15%,NULL,79.69%,NULL,95.42%,100%,92.13%,NULL,100%,86.23%,87.91%,100%,100%,85.78%,97.43%,100%,NULL,34.04%,NULL,100%,43.2%
2006-9-24,97.11%,NULL,100%,80.47%,77.29%,15.03%,NULL,79.79%,NULL,94.4%,100%,92.7%,NULL,100%,85.65%,87.95%,100%,100%,86.24%,97.43%,100%,NULL,35.22%,NULL,100%,42.96%
2006-9-25,97.11%,NULL,100%,80.02%,77.2%,15.09%,NULL,79.99%,NULL,93.28%,100%,93%,NULL,100%,85.24%,87.91%,100%,99.17%,86.32%,97.43%,100%,NULL,36.9%,NULL,100%,41.76%
2006-9-26,97.11%,NULL,100%,79.58%,76.79%,15.39%,NULL,80.7%,NULL,93.28%,100%,93.05%,NULL,100%,84.75%,87.82%,100%,100%,86.14%,97.43%,100%,NULL,38.57%,NULL,100%,41.28%
2006-9-27,97.11%,NULL,100%,78.91%,77.2%,15.68%,NULL,81.26%,NULL,93.28%,100%,93.23%,NULL,100%,80.29%,87.73%,100%,100%,85.83%,97.43%,100%,NULL,38.87%,NULL,100%,41.34%
2006-9-28,97.03%,NULL,100%,78.23%,77.61%,16.01%,NULL,81.77%,NULL,93.28%,100%,93.05%,NULL,100%,75.32%,87.68%,100%,100%,85.45%,97.43%,100%,NULL,40.55%,NULL,100%,41.34%
2006-9-29,97.11%,NULL,100%,77.34%,77.7%,16.72%,NULL,82.28%,NULL,92.2%,100%,92.88%,NULL,100%,70.32%,87.55%,100%,100%,85.01%,97.43%,100%,NULL,40.64%,NULL,100%,40.15%
2006-9-30,97.03%,NULL,NULL,76.45%,NULL,17.48%,NULL,NULL,NULL,90.99%,NULL,92.7%,NULL,100%,69.17%,87.46%,100%,NULL,0.85%,97.43%,NULL,NULL,NULL,NULL,100%,40.27%
2006-10-1,97.03%,NULL,NULL,75.11%,NULL,18.1%,NULL,83.34%,NULL,89.66%,NULL,92.53%,NULL,100%,68.69%,87.32%,100%,NULL,84.94%,97.43%,NULL,NULL,46.23%,NULL,100%,40.15%
2006-10-2,96.85%,NULL,NULL,74.66%,NULL,18.7%,NULL,83.7%,NULL,88.57%,NULL,92.3%,NULL,100%,68.04%,87.19%,100%,NULL,84.65%,97.43%,100%,NULL,48.09%,NULL,100%,39.91%
2006-10-3,96.77%,NULL,100%,74.44%,77.91%,19.02%,NULL,84.12%,NULL,87.13%,100%,92.13%,NULL,100%,67.94%,87.05%,100%,100%,84.27%,97.43%,98.52%,NULL,49.74%,NULL,100%,39.72%
2006-10-4,96.51%,NULL,100%,74.44%,78.8%,19.34%,NULL,84.65%,NULL,87.01%,100%,91.72%,NULL,100%,67.76%,86.91%,100%,100%,83.79%,97.43%,99.15%,NULL,50.51%,NULL,100%,39.43%
2006-10-5,96.25%,NULL,100%,74.21%,79.42%,19.52%,NULL,84.97%,NULL,86.89%,100%,91.55%,NULL,100%,67.49%,87.01%,100%,100%,83.61%,97.43%,99.74%,NULL,52.26%,NULL,100%,39.67%
2006-10-6,95.99%,NULL,100%,74.66%,80.13%,19.44%,NULL,85.34%,NULL,85.56%,100%,91.26%,NULL,100%,69.17%,87.01%,100%,100%,83.38%,97.11%,97.01%,NULL,NULL,NULL,100%,39.96%
2006-10-7,95.64%,NULL,100%,75.55%,81.35%,19.4%,NULL,85.71%,NULL,85.56%,100%,90.87%,NULL,100%,70.81%,86.91%,100%,100%,83.13%,97.11%,93.18%,NULL,56.22%,NULL,100%,40.2%
2006-10-8,95.38%,NULL,100%,76%,82.32%,19.3%,NULL,86.03%,NULL,84.35%,100%,90.33%,NULL,100%,72.33%,86.78%,100%,100%,82.6%,96.95%,87.7%,NULL,58.64%,NULL,100%,41.22%
2006-10-9,95.13%,NULL,100%,76.45%,83.55%,19.26%,NULL,86.62%,NULL,82.9%,100%,89.73%,NULL,100%,73.78%,86.73%,100%,100%,82.02%,96.95%,83.77%,NULL,60.82%,NULL,100%,41.64%
2006-10-10,94.78%,NULL,100%,74.21%,84.34%,19.44%,NULL,86.94%,NULL,81.47%,100%,89.18%,NULL,100%,73.68%,86.6%,100%,100%,81.44%,96.78%,83.25%,NULL,62.4%,NULL,100%,42%
2006-10-11,94.44%,NULL,100%,71.31%,85.23%,19.73%,NULL,86.51%,NULL,80.14%,100%,88.58%,NULL,100%,73.68%,86.46%,100%,100%,80.87%,96.7%,83.13%,NULL,63.61%,NULL,100%,42.6%
2006-10-12,94.18%,NULL,100%,70.41%,86%,19.68%,NULL,85.24%,NULL,79.8%,100%,88.36%,NULL,100%,73.97%,86.37%,100%,100%,80.24%,96.62%,81.89%,NULL,64.83%,NULL,99.72%,43.2%
2006-10-13,93.92%,NULL,100%,69.3%,86.9%,19.54%,NULL,84.39%,NULL,79.69%,100%,87.7%,NULL,100%,74.45%,86.29%,100%,99.63%,79.67%,96.54%,81.42%,NULL,67.63%,NULL,99.24%,43.97%
2006-10-14,93.58%,NULL,100%,68.4%,87.46%,19.38%,NULL,84.01%,NULL,79.58%,100%,87.1%,NULL,83.33%,74.93%,86.2%,100%,99.09%,79.05%,96.46%,80%,NULL,68.03%,NULL,98.75%,44.28%
2006-10-15,93.23%,NULL,100%,67.51%,88.02%,19.2%,NULL,83.49%,NULL,78.58%,100%,86.55%,NULL,100%,75.13%,86.06%,100%,97.56%,78.66%,96.3%,78.08%,NULL,NULL,NULL,97.72%,44.89%
2006-10-16,92.98%,NULL,100%,66.61%,88.69%,19.18%,NULL,82.83%,NULL,77.69%,100%,85.96%,NULL,100%,75.41%,85.93%,100%,96.33%,78.24%,96.3%,75.91%,NULL,67.9%,NULL,97.72%,45.6%
2006-10-17,92.55%,NULL,100%,65.72%,89.48%,19.3%,NULL,81.57%,NULL,76.36%,100%,85.41%,NULL,100%,75.8%,85.84%,100%,96.62%,77.67%,96.3%,75.09%,NULL,67.23%,NULL,97.13%,46.3%
2006-10-18,92.2%,NULL,100%,64.83%,89.7%,19.2%,NULL,79.84%,NULL,75.02%,100%,84.81%,NULL,100%,76.18%,85.39%,100%,94.99%,77.67%,96.14%,74.57%,NULL,66.83%,NULL,96.54%,47.39%
2006-10-19,91.86%,NULL,100%,63.93%,90.13%,19.06%,NULL,78.18%,NULL,74.91%,100%,84.37%,NULL,100%,74.64%,85.57%,100%,94.47%,76.67%,96.14%,73.98%,NULL,NULL,NULL,95.91%,47.33%
2006-10-20,91.61%,NULL,100%,63.04%,90.71%,18.94%,NULL,77.39%,NULL,74.69%,100%,83.77%,NULL,100%,72.92%,85.43%,100%,93.71%,76.18%,96.14%,74.69%,NULL,66.16%,NULL,95.34%,46.05%
2006-10-21,91.26%,NULL,100%,62.14%,91.07%,18.88%,NULL,76.54%,NULL,74.58%,100%,83.22%,NULL,100%,72.14%,85.3%,100%,92.39%,75.62%,95.98%,75.28%,NULL,66.16%,NULL,94.55%,45.34%
2006-10-22,90.92%,NULL,100%,61.25%,91.66%,18.78%,NULL,75.26%,NULL,74.35%,100%,82.68%,NULL,100%,71.86%,85.12%,100%,92.63%,75.14%,95.98%,75.94%,NULL,66.16%,NULL,93.94%,44.84%
2006-10-23,90.5%,NULL,100%,60.36%,91.91%,18.68%,NULL,74.56%,NULL,73.24%,100%,82.13%,NULL,100%,72.72%,84.94%,97.83%,91.68%,74.58%,95.9%,76.59%,NULL,65.9%,NULL,93.43%,44.16%
2006-10-24,90.07%,NULL,100%,59.48%,92.26%,18.62%,NULL,73.57%,NULL,72.02%,100%,81.47%,NULL,99.26%,72.62%,84.81%,95.66%,89.79%,74.25%,95.82%,77.3%,NULL,66.3%,NULL,92.79%,43.44%
2006-10-25,89.73%,NULL,100%,58.41%,92.5%,18.58%,NULL,73.43%,NULL,70.57%,100%,80.76%,NULL,98.89%,71.47%,84.68%,93.2%,89.05%,73.84%,95.82%,78.24%,NULL,67.23%,NULL,92.15%,42.77%
2006-10-26,89.47%,NULL,100%,57.35%,92.75%,18.5%,NULL,73.72%,NULL,69.27%,100%,80.12%,NULL,98.15%,70.32%,84.54%,90.74%,88.16%,73.45%,95.9%,78.01%,NULL,67.76%,NULL,91.44%,42%
2006-10-27,89.05%,NULL,100%,56.29%,92.62%,18.48%,NULL,73.48%,NULL,68.97%,100%,79.38%,NULL,97.04%,69.84%,84.37%,89.73%,87.2%,72.93%,95.98%,77.91%,NULL,69.76%,NULL,90.81%,42.17%
2006-10-28,88.63%,NULL,100%,55.22%,92.5%,18.48%,NULL,73.62%,NULL,68.77%,99.8%,78.53%,NULL,100%,71.09%,84.19%,88.57%,86.28%,72.66%,96.06%,92.47%,96.74%,70.57%,NULL,90.28%,43.01%
2006-10-29,88.12%,NULL,100%,54.16%,92.02%,18.44%,NULL,74.07%,NULL,68.57%,99.05%,77.74%,NULL,100%,72.53%,84.01%,87.55%,85.44%,72.59%,95.98%,98.26%,96.74%,71.77%,NULL,89.83%,42.72%
2006-10-30,87.69%,NULL,100%,52.74%,91.79%,18.4%,NULL,74.46%,NULL,68.37%,98.3%,76.94%,NULL,100%,73.87%,83.75%,86.69%,84.54%,72.35%,95.9%,100%,96.74%,NULL,NULL,89.26%,43.08%
2006-10-31,87.18%,NULL,100%,51.68%,91.91%,18.28%,NULL,75.06%,NULL,67.37%,97.65%,76.2%,NULL,100%,74.73%,83.57%,86.4%,83.68%,72.14%,95.9%,100%,96.41%,73.63%,NULL,88.78%,42.84%
2006-11-1,86.85%,NULL,100%,50.62%,91.79%,18.26%,NULL,75.65%,NULL,66.36%,96.88%,75.25%,NULL,100%,76.08%,83.39%,86.4%,82.82%,72.07%,95.98%,100%,96.41%,76.03%,NULL,88.33%,42.29%
2006-11-2,86.51%,NULL,100%,49.91%,91.66%,18.26%,NULL,76.25%,NULL,65.06%,96.1%,74.51%,NULL,100%,77.72%,83.26%,86.4%,82%,72.16%,95.98%,100%,96.2%,79.06%,NULL,87.88%,41.64%
2006-11-3,86.09%,NULL,100%,50.26%,92.15%,18.42%,NULL,76.84%,NULL,64.26%,95.33%,74.01%,NULL,100%,79.3%,83.04%,86.4%,81.38%,72.33%,95.98%,100%,95.99%,79.8%,NULL,87.78%,42.05%
2006-11-4,85.92%,NULL,100%,50.97%,92.75%,19.06%,NULL,77.43%,NULL,64.56%,94.62%,73.71%,NULL,100%,80.98%,82.87%,87.12%,81.05%,72.59%,95.98%,100%,95.77%,79.8%,NULL,89.02%,43.2%
2006-11-5,85.58%,NULL,100%,50.97%,93.33%,19.38%,NULL,77.78%,NULL,64.66%,93.88%,73.46%,NULL,100%,82.57%,82.74%,87.26%,80.83%,72.73%,95.82%,100%,95.56%,79.94%,NULL,89.44%,45.41%
2006-11-6,85.16%,NULL,100%,50.79%,93.57%,19.5%,NULL,78.28%,NULL,64.56%,93.08%,73.16%,NULL,100%,83.95%,82.52%,87.26%,80.17%,72.66%,95.82%,94.73%,95.34%,78.02%,NULL,89.26%,46.55%
2006-11-7,84.74%,NULL,100%,50.44%,93.7%,19.46%,NULL,78.62%,NULL,64.46%,92.29%,72.82%,NULL,100%,83.86%,82.34%,87.26%,79.77%,72.45%,95.82%,91.44%,95.03%,78.33%,NULL,89.05%,46.81%
2006-11-8,84.32%,NULL,100%,49.73%,93.46%,19.46%,NULL,78.88%,NULL,63.06%,91.49%,72.37%,NULL,100%,83.56%,82.12%,87.26%,79.34%,72.26%,95.74%,85.93%,94.92%,77.5%,NULL,88.91%,47.07%
2006-11-9,83.81%,NULL,100%,49.02%,93.33%,19.46%,NULL,79.08%,NULL,61.75%,90.73%,71.77%,NULL,100%,83.36%,81.95%,87.26%,78.54%,71.9%,95.74%,79.35%,94.7%,77.1%,NULL,88.61%,47.97%
2006-11-10,83.39%,NULL,100%,48.31%,92.86%,19.46%,NULL,79.28%,NULL,61.05%,89.91%,71.17%,NULL,100%,83.26%,81.77%,87.26%,77.68%,71.52%,95.57%,76.31%,94.49%,77.1%,NULL,88.36%,48.86%
2006-11-11,82.8%,NULL,100%,47.6%,92.15%,19.46%,NULL,79.38%,NULL,60.85%,89.12%,70.53%,NULL,100%,83.36%,81.56%,87.26%,76.79%,71.21%,95.57%,78.29%,94.32%,77.1%,NULL,88.16%,48.02%
2006-11-12,82.3%,NULL,100%,46.54%,91.2%,19.46%,NULL,79.54%,NULL,60.65%,88.27%,69.83%,NULL,100%,83.46%,81.34%,87.26%,76.02%,70.81%,95.49%,79.35%,93.93%,NULL,NULL,87.92%,47.65%
2006-11-13,81.88%,NULL,100%,45.83%,90.36%,19.46%,NULL,78.98%,NULL,60.37%,87.49%,69.33%,NULL,100%,83.46%,81.08%,87.26%,75.38%,70.31%,95.49%,80.43%,93.74%,77.1%,NULL,87.71%,47.51%
2006-11-14,81.38%,NULL,100%,44.94%,89.48%,19.46%,NULL,78.43%,NULL,60.19%,86.68%,68.74%,NULL,100%,83.56%,80.9%,87.26%,74.76%,69.82%,95.49%,80.43%,93.32%,77.1%,NULL,87.54%,48.4%
2006-11-15,81.05%,NULL,100%,44.23%,88.8%,19.46%,NULL,77.58%,NULL,59.03%,85.9%,68.24%,NULL,100%,83.65%,80.69%,87.26%,73.82%,69.39%,95.58%,80.31%,92.67%,76.83%,NULL,87.37%,47.7%
2006-11-16,80.71%,NULL,100%,44.06%,88.69%,19.46%,NULL,77.29%,NULL,59.03%,85.07%,67.83%,NULL,100%,83.86%,80.47%,87.26%,72.99%,69.07%,95.58%,82.64%,91.5%,77.23%,NULL,87.68%,46.69%
2006-11-17,80.46%,NULL,100%,43.88%,89.36%,19.78%,NULL,77.78%,NULL,59.12%,84.21%,67.65%,NULL,100%,85.74%,80.26%,87.26%,73.4%,68.97%,95.49%,82.85%,90%,NULL,NULL,89.3%,47.65%
2006-11-18,80.05%,NULL,100%,43.39%,89.7%,19.88%,NULL,78.13%,NULL,59.12%,83.41%,67.33%,NULL,100%,87.63%,80.05%,87.26%,73.4%,68.69%,95.41%,79.91%,88.94%,78.18%,NULL,89.97%,47.77%
2006-11-19,79.8%,NULL,100%,42.97%,89.81%,19.88%,NULL,78.62%,NULL,59.03%,82.59%,66.88%,NULL,100%,89.55%,79.88%,87.26%,73.51%,68.76%,95.33%,86.38%,87.98%,78.18%,NULL,90.18%,47.7%
2006-11-20,79.46%,NULL,100%,42.56%,89.93%,19.88%,NULL,79.23%,NULL,58.85%,81.76%,66.33%,NULL,100%,91.39%,79.66%,87.84%,73.47%,68.72%,95.33%,89.44%,86.8%,78.18%,NULL,90.28%,47.33%
2006-11-21,79.63%,NULL,100%,42.14%,89.81%,19.88%,NULL,79.99%,NULL,58.85%,81.37%,66.06%,NULL,100%,92.2%,79.49%,90.3%,73.44%,68.51%,95.66%,92.68%,85.03%,77.77%,NULL,90.57%,46.94%
2006-11-22,79.88%,NULL,100%,48.13%,90.84%,20.04%,NULL,80.96%,NULL,59.65%,81.52%,66.15%,NULL,100%,92.2%,79.36%,91.03%,73.51%,68.53%,95.9%,100%,68.86%,77.77%,NULL,90.99%,47.07%
2006-11-23,80.3%,NULL,100%,61.7%,91.42%,20.27%,NULL,81.77%,NULL,62.06%,81.67%,67.52%,NULL,100%,91.69%,79.24%,93.49%,74.13%,68.69%,95.82%,100%,46.1%,77.5%,NULL,92.54%,47.97%
2006-11-24,79.96%,NULL,100%,65.27%,91.42%,20.31%,NULL,82.48%,NULL,62.46%,81.79%,68.15%,NULL,100%,91.19%,79.07%,93.92%,74.16%,68.72%,95.82%,100%,36.36%,77.5%,NULL,93.4%,48.4%
2006-11-25,79.96%,NULL,100%,67.06%,91.91%,20.31%,NULL,83.09%,NULL,62.56%,81.89%,68.29%,NULL,100%,90.67%,78.9%,94.5%,74.09%,68.58%,95.82%,100%,35.89%,77.63%,NULL,93.83%,48.15%
2006-11-26,79.55%,NULL,100%,68.63%,92.37%,20.31%,NULL,83.64%,NULL,62.66%,81.98%,68.2%,NULL,100%,90.07%,78.73%,94.93%,73.96%,68.51%,95.66%,99.44%,35.44%,77.5%,NULL,94.01%,48.47%
2006-11-27,79.38%,NULL,100%,73.32%,92.97%,20.35%,NULL,84.23%,NULL,62.76%,82.04%,68.38%,NULL,100%,89.35%,78.51%,95.37%,74.13%,68.3%,95.49%,94.02%,35.06%,77.77%,NULL,94.19%,48.66%
