,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2003-8-6,91.01%,NULL,100%,39.51%,89.25%,NULL,NULL,56.58%,NULL,87.01%,29.45%,60.51%,NULL,50.37%,43.9%,85.09%,35.31%,31.63%,36.2%,88.72%,70.43%,99.89%,NULL,NULL,84.34%,39.49%
2003-8-7,91.44%,NULL,100%,38.55%,89.36%,NULL,NULL,54.79%,NULL,86.04%,29.71%,59.88%,NULL,50%,43.53%,81.61%,38.35%,30.73%,35.55%,88.01%,71.02%,99.31%,NULL,NULL,84.04%,38.19%
2003-8-8,91.79%,NULL,100%,37.3%,89.48%,NULL,NULL,53.17%,NULL,85.07%,29.96%,59.14%,NULL,49.63%,43%,83.29%,38.06%,29.85%,34.86%,87.62%,69.25%,99.02%,NULL,NULL,83.54%,37.06%
2003-8-9,92.06%,NULL,100%,36.2%,89.25%,NULL,NULL,51.32%,NULL,84.11%,30.19%,58.31%,NULL,48.89%,42.6%,83.94%,37.05%,28.91%,34.21%,87.7%,68.64%,97.48%,NULL,NULL,83.27%,36.26%
2003-8-10,91.79%,NULL,100%,34.96%,88.69%,NULL,NULL,49.36%,NULL,83.14%,29.94%,57.52%,NULL,48.7%,44.27%,83.78%,36.03%,27.83%,33.57%,88.25%,67.68%,97.48%,NULL,NULL,82.71%,35.88%
2003-8-11,91.35%,NULL,100%,33.85%,87.79%,NULL,NULL,47.7%,NULL,82.18%,29.24%,56.69%,NULL,50.56%,47.67%,83.41%,34.88%,27.19%,32.9%,88.8%,66.5%,97.74%,NULL,NULL,82.02%,35.6%
2003-8-12,92.14%,NULL,100%,33.02%,87.57%,NULL,NULL,46.18%,NULL,87.13%,28.7%,56.61%,NULL,52.41%,48.04%,82.55%,37.48%,26.72%,32.3%,90.84%,65.11%,97.74%,NULL,NULL,82.21%,36.44%
2003-8-13,91.44%,NULL,100%,36.2%,87.68%,NULL,NULL,45.5%,NULL,90.75%,28.02%,57.94%,NULL,53.7%,48.78%,81.53%,38.49%,26.62%,32%,91.71%,65.11%,97.59%,NULL,NULL,82.51%,37.74%
2003-8-14,91.44%,NULL,100%,36.61%,88.02%,NULL,NULL,45.87%,NULL,90.87%,27.29%,58.89%,NULL,52.78%,50.33%,82.06%,39.22%,26.53%,32.14%,91.94%,67.47%,97.87%,NULL,NULL,82.25%,38.35%
2003-8-15,93.2%,NULL,100%,36.06%,88.13%,NULL,NULL,46.31%,NULL,91.11%,26.73%,59.18%,NULL,50.74%,51.61%,82.63%,39.8%,26.17%,32.03%,92.49%,64.34%,97.87%,NULL,NULL,81.89%,37.4%
2003-8-16,98.06%,NULL,100%,35.51%,88.69%,NULL,NULL,46.62%,NULL,93.16%,27.09%,59.8%,NULL,49.07%,53.19%,83.04%,55.57%,26.03%,32.08%,93.83%,61%,97.88%,NULL,NULL,82.21%,36.61%
2003-8-17,100%,NULL,100%,50.79%,89.03%,NULL,NULL,46.25%,NULL,100%,28.2%,61.84%,NULL,47.04%,51.77%,83.33%,58.61%,26.01%,31.7%,95.58%,58.15%,98.48%,NULL,NULL,83.41%,38.14%
2003-8-18,99.74%,NULL,100%,53.45%,89.25%,NULL,NULL,NULL,NULL,100%,28.91%,63.29%,NULL,46.3%,48.99%,83.74%,62.66%,25.58%,31.22%,96.21%,57.45%,98.44%,NULL,NULL,83.54%,38.77%
2003-8-19,99.82%,NULL,100%,53.98%,NULL,NULL,NULL,44.68%,NULL,100%,29.11%,64.75%,NULL,46.3%,54.41%,82.65%,69.32%,25.15%,30.71%,96.61%,56.39%,98.68%,NULL,NULL,83.74%,38.25%
2003-8-20,99.74%,NULL,100%,55.93%,89.03%,NULL,NULL,44.86%,NULL,98.46%,29.51%,65.16%,NULL,49.26%,51.94%,81.16%,69.18%,25.13%,30.9%,96.14%,58.5%,98.68%,NULL,NULL,83.74%,39.31%
2003-8-21,100%,NULL,100%,57.17%,89.03%,NULL,NULL,45.6%,NULL,98.21%,30.02%,65.88%,NULL,51.48%,51.77%,85.87%,70.19%,24.73%,30.9%,96.21%,60.79%,98.31%,NULL,NULL,83.51%,39.79%
2003-8-22,100%,NULL,100%,58.06%,89.03%,NULL,NULL,45.84%,NULL,97.83%,30.6%,66.52%,NULL,52.96%,51.34%,87.16%,71.2%,24.1%,30.63%,96.37%,61.99%,98.02%,NULL,NULL,83.17%,41.28%
2003-8-23,99.82%,NULL,100%,58.24%,88.92%,NULL,NULL,45.71%,NULL,90.09%,31.14%,67.06%,NULL,54.44%,50.77%,82.92%,71.49%,23.5%,30.2%,96.45%,62.36%,97.74%,NULL,NULL,83.17%,41.34%
2003-8-24,100%,NULL,100%,58.24%,88.92%,NULL,NULL,45.47%,NULL,96.3%,31.58%,67.66%,NULL,53.89%,50.63%,83%,73.23%,22.97%,29.82%,96.06%,60.6%,97.74%,NULL,NULL,82.91%,40.08%
2003-8-25,100%,NULL,100%,59.3%,88.92%,NULL,NULL,45.13%,NULL,97.57%,32.38%,68.79%,NULL,52.78%,51.26%,84.19%,77.13%,23.1%,29.3%,96.37%,58.67%,97.88%,NULL,NULL,84.14%,39.6%
2003-8-26,99.56%,NULL,100%,60.36%,89.25%,NULL,NULL,44.43%,NULL,99.35%,32.05%,70.1%,NULL,51.48%,55.13%,80.3%,77.86%,22.69%,28.8%,96.37%,57.63%,97.74%,NULL,NULL,85.08%,38.83%
2003-8-27,99.38%,NULL,100%,68.18%,89.81%,NULL,NULL,43.36%,NULL,100%,31.97%,71.72%,NULL,50.93%,59.62%,81.28%,82.63%,22.9%,28.27%,96.14%,55.87%,97.59%,NULL,NULL,85.38%,38.53%
2003-8-28,100%,NULL,100%,70.86%,90.24%,NULL,NULL,42.32%,NULL,100%,31.58%,73.16%,NULL,49.63%,60.17%,81.57%,83.21%,22.66%,27.74%,95.98%,53.94%,97.48%,NULL,NULL,85.94%,37.29%
2003-8-29,100%,NULL,100%,71.53%,90.47%,NULL,NULL,41.18%,NULL,100%,31.08%,74.61%,NULL,48.89%,60.63%,81.24%,84.23%,22.33%,27.14%,95.82%,52.34%,97.37%,NULL,NULL,85.94%,36.16%
2003-8-30,99.74%,NULL,100%,71.53%,90.71%,NULL,NULL,39.93%,NULL,100%,30.52%,75.55%,NULL,47.59%,60.99%,80.66%,83.5%,21.97%,26.57%,95.5%,49.71%,97.26%,NULL,NULL,85.88%,36.49%
2003-8-31,99.82%,NULL,100%,71.53%,90.95%,NULL,NULL,38.78%,NULL,100%,29.92%,76.5%,NULL,46.48%,61.27%,79.97%,83.5%,21.55%,25.99%,95.19%,47.97%,97.26%,NULL,NULL,85.78%,36.49%
2003-9-1,99.38%,NULL,100%,80.25%,91.07%,NULL,NULL,36.81%,NULL,100%,29.13%,78.04%,NULL,45.19%,63.37%,81.87%,81.96%,22.92%,24.88%,95.1%,46.55%,99.03%,NULL,NULL,86.11%,37.17%
2003-9-2,99.38%,NULL,100%,81.36%,91.07%,NULL,NULL,36.22%,NULL,100%,29.47%,78.14%,NULL,44.26%,63.19%,84.37%,82.63%,25.99%,24.99%,94.63%,47.07%,98.74%,NULL,NULL,86.08%,37.46%
2003-9-3,99.38%,NULL,100%,81.81%,91.42%,NULL,NULL,36.36%,NULL,100%,29.8%,78.63%,NULL,44.81%,62.82%,85.19%,83.5%,30.91%,25.85%,95.58%,50.41%,97.87%,NULL,NULL,86.9%,34.92%
2003-9-4,99.3%,NULL,100%,81.81%,91.79%,NULL,NULL,36.83%,NULL,100%,30.23%,78.98%,NULL,43.15%,62.46%,81.4%,83.65%,32.39%,26.79%,96.53%,53.4%,97.74%,NULL,NULL,87.45%,NULL
2003-9-5,99.91%,NULL,100%,81.59%,92.02%,NULL,NULL,37.22%,NULL,100%,30.6%,79.38%,NULL,42.41%,61.64%,83.66%,84.66%,32.7%,27.28%,96.69%,54.65%,97.74%,NULL,NULL,87.79%,32.07%
2003-9-6,99.91%,NULL,100%,81.14%,92.26%,NULL,NULL,37.75%,NULL,99.99%,30.93%,79.58%,NULL,40.74%,59.53%,88.69%,83.79%,32.87%,27.24%,96.69%,55.87%,97.87%,NULL,NULL,87.51%,31.2%
2003-9-7,100%,NULL,100%,80.47%,92.5%,NULL,NULL,37.5%,NULL,98.84%,31.1%,79.72%,NULL,40.37%,57.41%,92.8%,82.49%,33.2%,27.09%,96.85%,56.74%,97.74%,NULL,NULL,87.21%,31.1%
2003-9-8,100%,NULL,100%,79.8%,92.62%,NULL,NULL,36.94%,NULL,97.83%,31.49%,79.87%,NULL,39.63%,55.39%,94.89%,80.32%,33.51%,26.84%,96.85%,57.45%,97.74%,NULL,NULL,87.14%,30.94%
2003-9-9,100%,NULL,100%,78.68%,92.75%,NULL,NULL,36.33%,NULL,96.56%,31.78%,79.92%,NULL,40.74%,49.29%,95.86%,82.34%,33.62%,26.58%,97.01%,58.67%,97.59%,NULL,NULL,87.17%,30.99%
2003-9-10,100%,NULL,100%,77.79%,92.97%,NULL,NULL,36.11%,NULL,95.16%,31.37%,79.82%,NULL,42.59%,46.04%,96.09%,80.61%,33.78%,28.06%,97.01%,60.2%,97.59%,NULL,NULL,86.63%,30.78%
2003-9-11,100%,NULL,100%,84.13%,94.41%,NULL,NULL,36.5%,NULL,95.54%,30.77%,80.38%,NULL,44.81%,45.9%,95.82%,91.03%,38.3%,31.95%,96.93%,67.68%,97.48%,NULL,NULL,86.9%,NULL
2003-9-12,99.91%,NULL,100%,74.88%,95.14%,NULL,NULL,37.03%,NULL,95.8%,30.07%,81.91%,NULL,46.85%,45.16%,95.12%,91.03%,47.49%,34.8%,97.01%,74.17%,97.37%,NULL,NULL,88.33%,33.61%
2003-9-13,100%,NULL,100%,62.37%,96.67%,NULL,NULL,37.39%,NULL,95.92%,29.34%,83.39%,NULL,47.04%,44.27%,96.09%,92.47%,50.74%,36.27%,97.01%,75.72%,97.26%,NULL,NULL,89.02%,35.3%
2003-9-14,100%,NULL,100%,61.25%,97.74%,NULL,NULL,37.75%,NULL,95.92%,28.6%,84.37%,NULL,NULL,43.46%,97.25%,93.49%,52.37%,37.16%,97.01%,73.96%,97.15%,NULL,NULL,89.46%,36.38%
2003-9-15,100%,NULL,100%,61.92%,98.69%,NULL,NULL,38.22%,NULL,96.05%,27.79%,85.08%,NULL,44.63%,42.73%,96.6%,94.5%,53.44%,37.74%,96.93%,70.83%,97.26%,NULL,NULL,89.71%,37.74%
2003-9-16,100%,NULL,100%,62.14%,99.42%,NULL,NULL,38.56%,NULL,94.65%,26.98%,85.85%,NULL,42.78%,41.96%,95.54%,94.65%,54.19%,38.11%,96.93%,69.25%,97.15%,NULL,NULL,89.46%,39.43%
2003-9-17,100%,NULL,100%,62.14%,99.18%,NULL,NULL,38.72%,NULL,93.4%,26.16%,86.23%,NULL,41.3%,42.28%,94.46%,94.21%,54.87%,38.42%,97.01%,68.85%,97.04%,NULL,NULL,89.6%,NULL
2003-9-18,100%,NULL,100%,61.92%,99.29%,NULL,NULL,38.39%,NULL,92.2%,25.26%,86.5%,NULL,39.44%,46.78%,94.85%,91.03%,55.63%,38.68%,97.01%,68.45%,96.93%,NULL,NULL,89.36%,42.12%
2003-9-19,100%,NULL,100%,61.47%,99.42%,NULL,NULL,37.83%,NULL,90.99%,24.4%,86.77%,NULL,39.44%,50.77%,95.17%,88.28%,56.24%,38.64%,97.01%,68.45%,96.83%,NULL,NULL,89.02%,43.01%
2003-9-20,100%,NULL,100%,60.54%,99.64%,NULL,NULL,37.22%,NULL,91.11%,24.27%,86.78%,NULL,41.11%,52.27%,NULL,86.98%,56.93%,38.66%,96.85%,67.47%,96.72%,NULL,NULL,88.84%,42.24%
2003-9-21,100%,NULL,100%,59.66%,100%,NULL,NULL,37.47%,NULL,91.23%,24.44%,86.72%,NULL,45.19%,51.94%,NULL,87.55%,57.48%,38.56%,96.77%,70.43%,96.72%,NULL,NULL,88.47%,39.01%
2003-9-22,100%,NULL,100%,58.59%,100%,NULL,NULL,37.92%,NULL,91.35%,25.02%,86.66%,NULL,50.56%,54.96%,96.14%,97.11%,57.6%,38.54%,96.93%,75.54%,98.02%,NULL,NULL,88.09%,36.21%
2003-9-23,100%,NULL,100%,58.41%,100%,NULL,NULL,38.11%,NULL,91.47%,26.11%,86.94%,NULL,53.7%,56.56%,96.37%,100%,57.62%,38.42%,96.93%,78.1%,98.02%,NULL,NULL,88.26%,33.73%
2003-9-24,100%,NULL,100%,58.06%,100%,NULL,NULL,38.25%,NULL,91.71%,27.42%,87.48%,NULL,55%,55.81%,96.6%,100%,57.68%,38.4%,96.93%,79.35%,97.87%,NULL,NULL,88.33%,32.23%
2003-9-25,100%,NULL,100%,57.35%,100%,NULL,NULL,38.61%,NULL,91.59%,28.43%,87.81%,NULL,56.85%,55.39%,96.74%,100%,57.74%,38.35%,96.85%,80.45%,98.59%,NULL,NULL,88.44%,31.7%
2003-9-26,100%,NULL,100%,56.64%,100%,NULL,NULL,38.98%,NULL,90.39%,29.15%,87.81%,NULL,55.93%,54.29%,96.79%,100%,57.88%,38.25%,96.77%,83.09%,98.31%,NULL,NULL,88.23%,31.7%
2003-9-27,100%,NULL,100%,55.05%,100%,NULL,NULL,39.47%,NULL,89.18%,29.82%,87.81%,NULL,55.37%,51.77%,96.84%,100%,57.79%,38.28%,96.85%,88.36%,98.31%,NULL,NULL,88.2%,31.54%
2003-9-28,100%,NULL,100%,53.81%,100%,NULL,NULL,40.11%,NULL,87.85%,30.62%,87.81%,NULL,54.63%,50.17%,96.88%,100%,57.79%,38.95%,96.85%,94.73%,98.59%,NULL,NULL,87.99%,31.04%
2003-9-29,100%,NULL,100%,52.74%,100%,NULL,NULL,40.66%,NULL,86.76%,31.16%,87.82%,NULL,54.44%,49.59%,96.93%,100%,57.79%,39.01%,96.69%,98.26%,97.74%,NULL,NULL,87.72%,31.1%
2003-9-30,100%,NULL,100%,51.32%,100%,NULL,NULL,41.18%,NULL,86.52%,30.69%,87.71%,NULL,53.33%,49.66%,96.93%,100%,57.74%,38.94%,96.77%,94.07%,97.74%,NULL,NULL,87.31%,30.45%
2003-10-1,100%,NULL,100%,50.08%,100%,NULL,NULL,41.44%,NULL,86.28%,30.13%,87.43%,NULL,56.11%,50.33%,96.93%,100%,57.74%,38.7%,96.85%,87.91%,97.74%,NULL,NULL,87%,30.13%
2003-10-2,100%,NULL,100%,48.66%,100%,NULL,NULL,41.56%,NULL,86.04%,29.47%,87.06%,NULL,57.41%,51.77%,96.84%,100%,57.57%,38.4%,97.01%,80.88%,97.74%,NULL,NULL,87.04%,29.86%
2003-10-3,100%,NULL,100%,47.25%,100%,NULL,NULL,41.41%,NULL,85.8%,28.78%,87.05%,NULL,57.04%,53.71%,96.84%,100%,57.37%,38.11%,97.01%,73.37%,97.59%,NULL,NULL,86.8%,29.81%
2003-10-4,100%,NULL,100%,46%,100%,NULL,NULL,41.15%,NULL,84.35%,28.39%,86.23%,NULL,57.04%,54.71%,96.65%,100%,56.57%,37.96%,97.01%,69.04%,97.74%,NULL,NULL,86.35%,30.34%
2003-10-5,100%,NULL,100%,44.41%,100%,NULL,NULL,41.27%,NULL,82.9%,28.78%,85.74%,NULL,57.41%,51.43%,96.74%,100%,57.62%,38.57%,97.01%,71.25%,97.59%,NULL,NULL,85.71%,31.8%
2003-10-6,100%,NULL,100%,43.39%,100%,NULL,NULL,41.44%,NULL,81.47%,29.05%,85.24%,NULL,57.59%,48.26%,96.93%,100%,57.96%,38.94%,96.93%,71.04%,97.48%,NULL,NULL,85.81%,33.28%
2003-10-7,99.91%,NULL,100%,42.14%,100%,NULL,NULL,42.51%,NULL,80.58%,29.3%,84.75%,NULL,57.41%,44.42%,97.11%,100%,58.04%,41.07%,96.77%,100%,97.37%,NULL,NULL,85.54%,35.37%
2003-10-8,99.82%,NULL,100%,40.9%,100%,NULL,NULL,43.42%,NULL,80.36%,28.82%,84.2%,NULL,57.59%,43.53%,97.25%,100%,58.02%,43.48%,96.37%,100%,97.26%,NULL,NULL,85.01%,36.84%
2003-10-9,99.82%,NULL,100%,39.38%,100%,NULL,NULL,43.92%,NULL,80.14%,28.08%,83.66%,NULL,57.78%,44.72%,97.25%,100%,58.18%,45.27%,96.06%,100%,97.15%,NULL,NULL,84.44%,38.61%
2003-10-10,100%,NULL,100%,38.14%,100%,NULL,NULL,44.43%,NULL,79.92%,28.22%,83.17%,NULL,57.96%,42.41%,97.25%,100%,58.24%,46.32%,96.06%,100%,97.04%,NULL,NULL,84.64%,45.36%
2003-10-11,100%,NULL,100%,37.03%,100%,NULL,NULL,44.96%,NULL,79.69%,28.22%,82.57%,NULL,58.89%,40.51%,97.16%,100%,58.38%,46.97%,96.37%,100%,96.93%,NULL,NULL,84.31%,42.84%
2003-10-12,100%,NULL,100%,35.92%,100%,NULL,NULL,45.33%,NULL,79.8%,28.72%,82.08%,NULL,59.81%,38.17%,97.07%,100%,58.38%,47.41%,97.01%,94.73%,96.93%,NULL,NULL,84.07%,43.97%
2003-10-13,100%,NULL,100%,34.68%,100%,NULL,NULL,45.84%,NULL,79.8%,29.05%,81.64%,NULL,60%,36.12%,97.07%,100%,58.32%,47.73%,97.01%,89.77%,96.72%,NULL,NULL,83.84%,44.21%
2003-10-14,100%,NULL,100%,33.44%,100%,NULL,NULL,46.21%,NULL,79.92%,28.53%,82.18%,NULL,57.96%,38.1%,97.25%,100%,58.35%,48.43%,97.01%,90.57%,96.61%,NULL,NULL,83.31%,44.45%
2003-10-15,100%,NULL,100%,32.19%,100%,NULL,NULL,46.82%,NULL,79.92%,29.15%,82.4%,NULL,56.11%,37.33%,97.39%,100%,58.13%,49.73%,96.45%,100%,98.31%,NULL,NULL,82.74%,42.96%
2003-10-16,100%,NULL,100%,30.81%,100%,NULL,NULL,46.92%,NULL,79.8%,29.55%,82.46%,NULL,56.48%,36.18%,97.34%,100%,57.88%,51.04%,97.01%,100%,97.87%,NULL,NULL,82.51%,41.22%
2003-10-17,100%,NULL,100%,29.6%,100%,NULL,NULL,45.98%,NULL,79.25%,28.97%,82.35%,NULL,55.93%,36.35%,97.25%,100%,57.51%,51.79%,97.01%,100%,97.74%,NULL,NULL,82.51%,40.15%
2003-10-18,100%,NULL,100%,28.66%,NULL,NULL,NULL,44.96%,NULL,79.02%,28.57%,82.13%,NULL,55.74%,37.25%,97.16%,100%,57.09%,52.28%,97.01%,100%,97.74%,NULL,NULL,81.92%,37.97%
2003-10-19,100%,NULL,100%,27.71%,NULL,NULL,NULL,43.92%,NULL,78.8%,28.37%,81.91%,NULL,55.74%,35.95%,97.02%,100%,56.82%,52.64%,97.01%,94.07%,97.74%,NULL,NULL,81.3%,37.57%
2003-10-20,100%,NULL,100%,26.88%,NULL,NULL,NULL,42.79%,NULL,78.58%,28.57%,81.58%,NULL,55.37%,32.2%,NULL,100%,56.76%,52.92%,96.53%,87.25%,97.74%,NULL,NULL,NULL,37.62%
2003-10-21,100%,NULL,100%,24.99%,100%,NULL,NULL,41.7%,NULL,78.36%,27.83%,81.09%,NULL,53.33%,32.38%,97.02%,100%,56.76%,53.02%,97.01%,79.13%,97.59%,NULL,NULL,80.88%,37.69%
2003-10-22,99.82%,NULL,100%,23.94%,100%,NULL,NULL,41.91%,NULL,78.14%,27.02%,80.55%,NULL,48.7%,36.01%,96.97%,100%,56.46%,53.08%,97.01%,72.62%,97.48%,NULL,NULL,80.26%,37.51%
2003-10-23,99.82%,NULL,100%,22.79%,100%,NULL,NULL,42.16%,NULL,77.91%,26.22%,79.87%,NULL,44.81%,39.34%,96.93%,97.68%,56.13%,52.92%,96.69%,66.5%,97.37%,NULL,NULL,79.64%,36.78%
2003-10-24,99.65%,NULL,100%,21.84%,99.89%,NULL,NULL,42.38%,NULL,77.69%,25.37%,79.13%,NULL,46.3%,42.41%,96.79%,95.95%,55.41%,52.86%,96.37%,64.93%,97.26%,NULL,NULL,78.93%,37.74%
2003-10-25,99.3%,NULL,100%,20.58%,NULL,NULL,NULL,42.23%,NULL,77.25%,24.83%,78.43%,NULL,48.52%,44.86%,96.7%,93.92%,54.73%,NULL,96.37%,64.34%,97.15%,NULL,NULL,78.83%,39.25%
2003-10-26,98.94%,NULL,100%,19.43%,NULL,NULL,NULL,42.2%,NULL,76.58%,NULL,77.88%,NULL,49.26%,42.87%,96.47%,92.47%,54.22%,NULL,96.69%,59.23%,97.04%,NULL,NULL,78.55%,41.34%
2003-10-27,98.59%,NULL,100%,18.58%,96.92%,NULL,NULL,42.23%,NULL,76.02%,NULL,77.39%,NULL,51.11%,40.91%,96.28%,92.47%,53.49%,NULL,96.93%,54.46%,96.93%,NULL,NULL,NULL,43.97%
2003-10-28,98.41%,NULL,100%,17.46%,95.61%,NULL,NULL,41.82%,NULL,75.47%,NULL,76.89%,NULL,52.78%,41.04%,96.09%,92.33%,52.96%,51.81%,96.21%,48.29%,96.83%,NULL,NULL,77.4%,44.28%
2003-10-29,98.32%,NULL,100%,16.26%,94.41%,NULL,NULL,41.21%,NULL,74.91%,23.45%,76.35%,NULL,55.74%,42.15%,95.96%,92.33%,52.45%,51.41%,95.5%,43.21%,96.72%,NULL,NULL,76.86%,42.84%
2003-10-30,98.32%,NULL,100%,15.23%,93.21%,NULL,NULL,40.89%,NULL,74.69%,22.72%,75.55%,NULL,57.78%,43.2%,95.72%,92.47%,52.03%,50.96%,94.78%,38.13%,96.61%,NULL,NULL,76.22%,40.92%
2003-10-31,98.32%,NULL,100%,13.71%,92.26%,NULL,NULL,40.54%,NULL,74.46%,21.96%,74.75%,NULL,57.22%,44.64%,95.49%,92.47%,51.76%,50.64%,93.99%,34.53%,96.5%,NULL,NULL,75.75%,42.36%
2003-11-1,98.32%,NULL,100%,12.99%,91.16%,NULL,NULL,39.79%,NULL,74.24%,21.52%,74.06%,NULL,55.93%,45.16%,95.26%,92.47%,51.44%,50.25%,93.44%,30.91%,96.39%,NULL,NULL,75.28%,43.73%
2003-11-2,98.24%,NULL,100%,11.23%,100%,NULL,NULL,39.12%,NULL,74.02%,21.69%,73.36%,NULL,55.19%,42.48%,100%,92.47%,50.48%,49.83%,92.97%,28.21%,96.28%,NULL,NULL,74.63%,44.28%
2003-11-3,98.24%,NULL,100%,10.16%,89.12%,NULL,NULL,38.44%,NULL,73.8%,21.76%,72.67%,NULL,51.67%,41.7%,93.42%,92.47%,49.19%,49.5%,92.42%,25.9%,96.17%,NULL,NULL,74.35%,44.4%
2003-11-4,98.15%,NULL,100%,9.28%,87.79%,NULL,NULL,39.06%,NULL,73.57%,21.84%,71.97%,NULL,51.85%,40.19%,99.57%,92.47%,48.68%,49.13%,92.02%,27.9%,96.06%,NULL,NULL,74.03%,41.46%
2003-11-5,97.97%,NULL,100%,8.41%,86.67%,NULL,NULL,39.96%,NULL,73.35%,21.08%,71.27%,NULL,51.67%,42.81%,100%,92.47%,47.92%,49.05%,91.55%,40.56%,95.96%,NULL,NULL,NULL,39.25%
2003-11-6,97.88%,NULL,100%,7.58%,85.35%,NULL,NULL,40.45%,NULL,73.13%,20.29%,70.58%,NULL,50.56%,46.78%,100%,92.47%,47.07%,48.8%,91%,39.05%,95.85%,NULL,NULL,73.38%,37.91%
2003-11-7,97.71%,NULL,100%,6.47%,83.78%,NULL,NULL,41.03%,NULL,72.91%,19.45%,69.88%,NULL,49.63%,51.01%,100%,92.47%,46.22%,48.49%,90.53%,47.97%,95.74%,NULL,NULL,73.01%,39.13%
2003-11-8,97.62%,NULL,100%,5.21%,82.09%,NULL,NULL,41.47%,NULL,72.69%,18.93%,69.33%,NULL,NULL,54.54%,100%,92.47%,45.53%,48.12%,90.06%,50.76%,95.63%,NULL,NULL,72.46%,41.81%
2003-11-9,97.53%,NULL,100%,4.08%,80.22%,NULL,NULL,41.76%,NULL,72.46%,19.03%,68.74%,NULL,43.7%,53.96%,100%,92.47%,45.04%,47.73%,89.58%,52.01%,95.63%,NULL,NULL,72.06%,44.28%
2003-11-10,97.26%,NULL,100%,2.96%,NULL,NULL,NULL,43.86%,NULL,72.24%,19.12%,68.15%,NULL,42.96%,53.36%,100%,92.47%,44.7%,47.95%,89.19%,100%,95.52%,NULL,NULL,71.61%,44.45%
2003-11-11,97.09%,NULL,100%,2.35%,76.9%,NULL,NULL,45.54%,NULL,72.02%,19.22%,67.47%,NULL,44.63%,52.78%,NULL,92.19%,44.24%,48.84%,88.72%,100%,94.45%,NULL,NULL,71.36%,44.45%
2003-11-12,96.82%,NULL,100%,1.74%,75.48%,NULL,NULL,47.13%,NULL,71.8%,19.26%,66.84%,NULL,47.04%,52.11%,99.75%,92.19%,43.54%,49.68%,88.25%,100%,93.39%,NULL,NULL,71.36%,43.56%
2003-11-13,96.65%,NULL,100%,1.12%,73.96%,NULL,NULL,47.8%,NULL,71.57%,18.71%,66.2%,NULL,50.37%,54.96%,100%,92.19%,42.92%,50.42%,87.77%,100%,92.25%,NULL,NULL,71%,41.22%
2003-11-14,96.56%,NULL,100%,0.51%,72.45%,NULL,NULL,48.35%,NULL,71.35%,18.79%,65.43%,NULL,52.41%,54.38%,100%,92.19%,42.23%,50.7%,87.38%,100%,91.18%,NULL,NULL,70.69%,40.56%
2003-11-15,96.38%,NULL,100%,0.19%,70.92%,NULL,NULL,48.82%,NULL,71.13%,18.13%,64.66%,NULL,53.33%,56.73%,100%,15.37%,41.62%,51%,86.99%,100%,90.11%,NULL,NULL,70.15%,39.55%
2003-11-16,96.21%,NULL,100%,0.02%,69.4%,NULL,NULL,49.87%,NULL,70.91%,17.23%,63.93%,NULL,55.19%,60.99%,99.7%,92.04%,41.06%,50.84%,86.12%,100%,89.04%,NULL,NULL,69.84%,39.07%
2003-11-17,96.03%,NULL,100%,1.55%,67.79%,NULL,NULL,51.35%,NULL,70.68%,16.31%,63.25%,NULL,57.04%,65.01%,98.04%,15.37%,40.39%,51.93%,85.43%,100%,87.98%,NULL,NULL,69.7%,39.07%
2003-11-18,95.76%,NULL,100%,1.48%,66.67%,NULL,NULL,52.47%,NULL,70.47%,15.67%,62.57%,NULL,59.07%,68.21%,98.22%,91.75%,40.21%,53.81%,84.73%,100%,85.84%,NULL,NULL,69.37%,37.69%
2003-11-19,95.5%,NULL,100%,1.41%,65.07%,NULL,NULL,53.44%,NULL,70.17%,15.74%,61.84%,NULL,58.52%,67.67%,98.32%,91.75%,40.05%,55.37%,84.27%,100%,83.71%,NULL,NULL,69.07%,38.02%
2003-11-20,95.23%,NULL,100%,1.29%,64.36%,NULL,NULL,54.17%,NULL,69.87%,15.84%,61.21%,NULL,57.59%,67.12%,98.41%,91.75%,39.75%,56.18%,83.81%,100%,NULL,NULL,NULL,69.46%,37.69%
2003-11-21,94.97%,NULL,100%,1.12%,63.85%,NULL,NULL,54.79%,NULL,69.57%,15.92%,60.54%,NULL,57.22%,66.57%,98.5%,91.75%,39.52%,56.7%,83.34%,100%,81.57%,NULL,NULL,69.13%,36.61%
2003-11-22,94.79%,NULL,100%,1.12%,62.84%,NULL,NULL,56.08%,NULL,69.27%,15.98%,59.88%,NULL,57.22%,65.93%,98.64%,91.75%,39.36%,57.12%,82.88%,100%,80.5%,NULL,NULL,68.78%,36.44%
2003-11-23,94.53%,NULL,100%,1.12%,61.93%,NULL,NULL,56.66%,NULL,68.97%,16.17%,59.22%,NULL,57.22%,65.39%,98.69%,91.75%,39.38%,58.04%,82.42%,100%,79.43%,NULL,NULL,68.39%,37.69%
