,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2005-8-11,95.82%,NULL,100%,60.36%,88.69%,NULL,NULL,99.78%,NULL,100%,100%,91.09%,NULL,45.19%,72.05%,75.92%,100%,100%,88.83%,93.25%,93.88%,99.41%,NULL,NULL,100%,22.48%
2005-8-12,94.95%,NULL,100%,65.5%,85.68%,NULL,NULL,99.89%,NULL,100%,100%,90.54%,NULL,46.3%,71.86%,67.35%,100%,100%,87.57%,94.61%,91.34%,99.41%,NULL,NULL,100%,24.63%
2005-8-13,94.61%,NULL,100%,64.6%,83.66%,NULL,NULL,99.94%,NULL,94.91%,100%,90.82%,NULL,50%,71.28%,68.6%,100%,100%,87.54%,95.09%,92.31%,99.83%,NULL,NULL,100%,26.25%
2005-8-14,94.35%,NULL,100%,63.49%,80.02%,NULL,NULL,100%,NULL,95.92%,100%,90.6%,NULL,52.59%,71.28%,73.5%,100%,100%,87.95%,94.37%,90.9%,99.51%,NULL,NULL,100%,28.08%
2005-8-15,95.21%,NULL,100%,62.59%,82.17%,NULL,NULL,99.94%,NULL,96.69%,100%,91.49%,NULL,53.52%,71.28%,74.58%,100%,100%,87.21%,93.89%,89.48%,99.61%,NULL,NULL,100%,29.75%
2005-8-16,94.61%,NULL,100%,54.87%,78.11%,NULL,NULL,99.67%,NULL,94.91%,100%,92.24%,NULL,55.37%,72.05%,76.65%,100%,100%,86.11%,94.29%,87.56%,99.51%,NULL,NULL,100%,31.26%
2005-8-17,95.82%,NULL,100%,60.54%,76.19%,NULL,NULL,99.67%,NULL,94.27%,100%,92.7%,NULL,54.63%,73.78%,77.73%,100%,100%,84.87%,93.81%,86.85%,100%,NULL,NULL,99.53%,32.12%
2005-8-18,95.21%,NULL,100%,66.17%,74.77%,NULL,NULL,99.5%,NULL,95.04%,100%,93.28%,NULL,56.48%,74.07%,78.82%,100%,100%,83.98%,96.3%,86.43%,100%,NULL,NULL,99.42%,33.73%
2005-8-19,94.09%,NULL,100%,70.41%,73.85%,NULL,NULL,99.28%,NULL,93.64%,100%,93.63%,NULL,57.41%,76.66%,81.24%,100%,100%,83.18%,96.7%,86.26%,100%,NULL,NULL,98.98%,35.82%
2005-8-20,93.66%,NULL,100%,73.54%,72.54%,NULL,NULL,99.78%,NULL,93.52%,100%,94.1%,NULL,57.41%,78.1%,83.45%,100%,100%,82.75%,96.78%,89.25%,100%,NULL,NULL,98.39%,38.53%
2005-8-21,92.98%,NULL,100%,71.09%,72.04%,NULL,NULL,99.89%,NULL,93.52%,100%,94.15%,NULL,56.11%,83.76%,85.01%,100%,100%,82.4%,97.43%,93.01%,100%,NULL,NULL,98.2%,40.2%
2005-8-22,92.46%,NULL,100%,67.51%,72.35%,NULL,NULL,99.89%,NULL,95.42%,100%,93.52%,NULL,57.22%,86.44%,85.83%,100%,100%,82.5%,97.43%,93.51%,100%,NULL,NULL,97.9%,41.81%
2005-8-23,92.2%,NULL,100%,66.17%,72.96%,NULL,NULL,99.89%,NULL,96.81%,100%,93.22%,NULL,56.11%,87.33%,86.2%,100%,100%,82.38%,96.38%,93.63%,99.83%,NULL,NULL,97.35%,42.89%
2005-8-24,91.86%,NULL,100%,66.84%,73.46%,NULL,NULL,99.78%,NULL,97.7%,100%,93.34%,NULL,55%,88.13%,85.99%,100%,100%,82.23%,95.33%,93.15%,99.61%,NULL,NULL,96.76%,43.44%
2005-8-25,91.86%,NULL,100%,63.26%,73.96%,NULL,NULL,99.78%,NULL,99.35%,100%,93.8%,NULL,55%,89.05%,85.62%,100%,100%,82.78%,94.21%,94.1%,99.51%,NULL,NULL,96.17%,44.33%
2005-8-26,92.38%,NULL,100%,62.37%,75.68%,NULL,NULL,99.67%,NULL,98.84%,100%,93.69%,NULL,55.93%,88.02%,85.09%,100%,100%,84.34%,95.98%,94.85%,99.83%,NULL,NULL,95.66%,43.01%
2005-8-27,92.03%,NULL,100%,65.27%,76.39%,NULL,NULL,99.67%,NULL,93.77%,100%,93.8%,NULL,55.93%,87.33%,84.31%,100%,100%,84.51%,96.95%,94.64%,100%,NULL,NULL,95.3%,41.28%
2005-8-28,91.09%,NULL,100%,62.37%,76.79%,NULL,NULL,99.61%,NULL,93.89%,100%,94.33%,NULL,56.11%,84.36%,83.45%,100%,100%,84.31%,97.35%,93.91%,99.61%,NULL,NULL,94.69%,40.03%
2005-8-29,91.78%,NULL,100%,66.61%,77.61%,NULL,NULL,99.61%,NULL,93.77%,100%,94.27%,NULL,55.56%,81.48%,82.47%,100%,100%,83.98%,97.43%,92.73%,99.51%,NULL,NULL,94.01%,39.84%
2005-8-30,90.67%,NULL,100%,69.97%,80.54%,NULL,NULL,99.67%,NULL,93.4%,100%,94.04%,NULL,54.81%,81.07%,80.63%,100%,100%,81.85%,97.43%,86.31%,99.41%,NULL,NULL,94.55%,40.08%
2005-8-31,90.58%,NULL,100%,69.07%,100%,NULL,NULL,99.78%,NULL,74.02%,100%,91.25%,NULL,54.26%,81.28%,69.1%,100%,97.19%,83.86%,96.7%,73.39%,99.41%,NULL,NULL,96.32%,40.51%
2005-9-1,94.18%,NULL,100%,9.87%,86.58%,NULL,NULL,100%,NULL,80.69%,100%,96.99%,NULL,56.85%,98.75%,70.46%,100%,100%,93.36%,97.03%,100%,NULL,NULL,NULL,100%,41.64%
2005-9-2,93.92%,NULL,100%,44.76%,84.79%,NULL,NULL,99.79%,NULL,83.38%,100%,96.82%,NULL,55.74%,97.5%,70.68%,100%,100%,95.39%,97.43%,100%,100%,NULL,NULL,100%,41.04%
2005-9-3,93.83%,NULL,100%,64.85%,84%,NULL,NULL,99.83%,NULL,92.32%,100%,95.02%,NULL,53.89%,96.69%,76.46%,100%,97.11%,96.35%,96.7%,100%,100%,NULL,NULL,100%,37.85%
2005-9-4,93.15%,NULL,100%,76.45%,79.83%,NULL,NULL,99.78%,NULL,96.18%,100%,94.27%,NULL,53.52%,94.54%,79%,100%,91.29%,95.79%,95.57%,100%,99.72%,NULL,NULL,99.57%,34.75%
2005-9-5,93.15%,NULL,100%,75.33%,77.91%,NULL,NULL,99.72%,NULL,98.34%,100%,93.52%,NULL,52.41%,92.2%,80.83%,100%,92.27%,94.83%,94.61%,100%,99.61%,NULL,NULL,98.98%,31.26%
2005-9-6,96.08%,NULL,100%,70.41%,76.07%,NULL,NULL,99.83%,NULL,95.8%,100%,93.34%,NULL,53.52%,89.76%,82.18%,100%,93.89%,93.67%,94.69%,100%,99.51%,NULL,NULL,98.35%,29.59%
2005-9-7,96.16%,NULL,100%,70.19%,74.06%,NULL,NULL,99.79%,NULL,97.07%,100%,93.17%,NULL,55.56%,90.27%,83.29%,100%,95.01%,92.39%,95.9%,95.84%,99.41%,NULL,NULL,97.68%,29.1%
2005-9-8,97.9%,NULL,100%,73.77%,72.13%,NULL,NULL,99.89%,NULL,97.19%,100%,93.4%,NULL,55.56%,90.88%,84.19%,100%,95.98%,91%,96.78%,89.96%,99.19%,NULL,NULL,96.98%,28.94%
2005-9-9,97.9%,NULL,100%,73.32%,70.02%,NULL,NULL,99.83%,NULL,96.81%,100%,93.34%,NULL,49.07%,87.43%,84.97%,100%,96.77%,89.6%,97.43%,84.22%,99.08%,NULL,NULL,96.24%,26.36%
2005-9-10,98.04%,NULL,100%,69.52%,68%,NULL,NULL,99.89%,NULL,93.3%,100%,92.42%,NULL,50.93%,80.68%,84.56%,100%,99.32%,87.39%,97.11%,77.16%,98.97%,NULL,NULL,95.52%,23.82%
2005-9-11,98.12%,NULL,100%,65.95%,65.87%,NULL,NULL,99.94%,NULL,94.02%,100%,91.55%,NULL,53.89%,79.09%,83.49%,100%,100%,88.42%,95.9%,80.17%,99.19%,NULL,NULL,94.91%,23.86%
2005-9-12,98.24%,NULL,100%,65.27%,64.06%,NULL,NULL,99.83%,NULL,96.05%,100%,91.09%,NULL,55.56%,79%,82.51%,100%,100%,89.73%,94.77%,82.12%,98.76%,NULL,NULL,94.23%,23.66%
2005-9-13,97.98%,NULL,100%,66.61%,61.81%,NULL,NULL,99.89%,NULL,96.18%,100%,91.66%,NULL,56.11%,78.1%,82.75%,100%,98.97%,89.71%,94.85%,87.63%,98.66%,NULL,NULL,93.43%,23.66%
2005-9-14,4.07%,NULL,100%,69.3%,59.93%,NULL,NULL,99.94%,NULL,96.05%,100%,92.59%,NULL,56.11%,77.04%,83.66%,100%,97.56%,89.5%,94.85%,87.86%,99.19%,NULL,NULL,92.71%,25.39%
2005-9-15,97.03%,NULL,100%,71.31%,58.04%,NULL,NULL,98.89%,NULL,95.54%,100%,93.17%,NULL,55.74%,75.89%,84.44%,100%,99.43%,89.14%,94.93%,86.61%,99.19%,NULL,NULL,0.95%,26.97%
2005-9-16,97.11%,NULL,100%,72.87%,57.35%,NULL,NULL,97.22%,NULL,94.91%,100%,93.92%,NULL,55.37%,74.73%,84.97%,100%,100%,88.7%,95.01%,76.57%,97.59%,NULL,NULL,91.13%,29.65%
2005-9-17,96.94%,NULL,100%,73.99%,57.59%,NULL,NULL,95.56%,NULL,95.04%,100%,94.69%,NULL,55%,69.74%,88.21%,100%,100%,88.21%,95.41%,67.51%,97.59%,NULL,NULL,90.39%,31.8%
2005-9-18,96.77%,NULL,100%,74.88%,57.94%,NULL,NULL,93.74%,NULL,95.42%,100%,95.37%,NULL,55%,64.01%,85.46%,100%,100%,87.64%,95.82%,58.69%,97.05%,NULL,NULL,89.69%,33.51%
2005-9-19,96.77%,NULL,100%,75.55%,58.28%,NULL,NULL,92%,NULL,95.8%,100%,95.83%,NULL,55.37%,58.33%,87.55%,100%,100%,87.03%,96.38%,55.19%,96.73%,NULL,NULL,88.88%,35.6%
2005-9-20,96.68%,NULL,100%,76.22%,58.47%,NULL,NULL,90.15%,NULL,95.04%,100%,95.66%,NULL,55.19%,54.96%,88.21%,100%,100%,86.42%,96.78%,55.23%,97.27%,NULL,NULL,89.09%,37.01%
2005-9-21,96.94%,NULL,100%,76.67%,58.64%,NULL,NULL,88.85%,NULL,94.02%,100%,95.49%,NULL,55.56%,51.94%,84.53%,100%,100%,84.97%,97.19%,55.14%,98.44%,NULL,NULL,89.48%,38.53%
2005-9-22,97.2%,NULL,100%,NULL,58.99%,NULL,NULL,87.79%,NULL,92.92%,100%,95.14%,NULL,56.11%,51.09%,74.9%,100%,100%,85.17%,96.95%,53.75%,97.9%,NULL,NULL,90.32%,39.67%
2005-9-23,97.11%,NULL,100%,77.56%,58.8%,NULL,NULL,87.73%,NULL,92.68%,100%,95.54%,NULL,55.56%,50.85%,83.14%,100%,100%,87.93%,96.3%,68.95%,97.9%,NULL,NULL,90.78%,41.46%
2005-9-24,97.11%,NULL,100%,78.23%,59.68%,NULL,NULL,88.37%,NULL,93.04%,100%,95.37%,NULL,55.19%,50.33%,87.16%,100%,100%,NULL,96.06%,82.71%,97.59%,NULL,NULL,91.66%,42.6%
2005-9-25,97.11%,NULL,100%,78.68%,60.11%,NULL,NULL,88.74%,NULL,92.56%,100%,95.43%,NULL,53.7%,49.89%,93.63%,100%,98.93%,NULL,96.06%,82%,97.59%,NULL,NULL,92.54%,43.13%
2005-9-26,97.11%,NULL,100%,78.68%,60.62%,NULL,NULL,88.48%,NULL,91.59%,100%,95.54%,NULL,52.41%,49.66%,97.39%,100%,93.41%,95.07%,96.86%,81.3%,NULL,NULL,NULL,93.51%,44.09%
2005-9-27,97.11%,NULL,100%,76.45%,61.42%,NULL,NULL,88.74%,NULL,91.59%,100%,95.95%,NULL,52.59%,49.07%,97.07%,100%,93.82%,94.22%,96.95%,83.46%,98.12%,NULL,NULL,94.22%,44.7%
2005-9-28,97.11%,NULL,100%,76.22%,62.34%,NULL,NULL,88.9%,NULL,91.83%,100%,95.6%,NULL,52.59%,46.85%,93.63%,100%,95.49%,93.75%,96.86%,83.79%,97.9%,NULL,NULL,95.02%,44.84%
2005-9-29,97.11%,NULL,100%,76.22%,63.23%,NULL,NULL,88.96%,NULL,91.11%,100%,94.96%,NULL,51.85%,44.79%,92.32%,100%,96.92%,93.07%,96.7%,82.26%,97.81%,NULL,NULL,95.63%,45.48%
2005-9-30,97.11%,NULL,100%,76%,64.24%,NULL,NULL,89.06%,NULL,90.14%,100%,94.67%,NULL,100%,44.27%,92.53%,100%,98.21%,91.78%,96.7%,78.5%,98.12%,NULL,NULL,95.99%,45.48%
2005-10-1,96.33%,NULL,100%,75.78%,68%,NULL,NULL,89.44%,NULL,89.66%,100%,92.76%,NULL,100%,45.09%,65.7%,100%,99.12%,89.58%,96.3%,70.92%,97.9%,NULL,NULL,97.02%,44.64%
2005-10-2,96.51%,NULL,100%,43.88%,66.47%,NULL,NULL,89.5%,NULL,93.04%,100%,93.11%,NULL,100%,50.7%,55.32%,100%,100%,90.54%,95.98%,100%,98.23%,NULL,NULL,97.17%,44.64%
2005-10-3,96.25%,NULL,100%,53.98%,68.32%,NULL,NULL,88.74%,NULL,95.04%,100%,92.88%,NULL,100%,52.27%,56.01%,100%,100%,91.13%,96.3%,98.47%,99.47%,NULL,NULL,96.87%,44.04%
2005-10-4,96.68%,NULL,100%,58.59%,67.59%,NULL,NULL,88.48%,NULL,95.92%,100%,92.94%,NULL,100%,57.06%,57.43%,100%,100%,91.26%,96.3%,97.29%,98.38%,NULL,NULL,96.06%,43.73%
2005-10-5,97.03%,NULL,100%,64.83%,68.8%,NULL,NULL,88.8%,NULL,95.92%,100%,93.28%,NULL,100%,59.26%,58.55%,100%,98.32%,90.85%,96.78%,95.88%,97.9%,NULL,NULL,95.3%,42.96%
2005-10-6,97.03%,NULL,100%,67.28%,70.22%,NULL,NULL,89.12%,NULL,95.42%,100%,93.69%,NULL,100%,61.27%,59.44%,100%,99.12%,90.2%,97.19%,92.1%,97.81%,NULL,NULL,94.51%,42.48%
2005-10-7,97.11%,NULL,100%,68.4%,71.33%,NULL,NULL,89.66%,NULL,94.65%,100%,93.92%,NULL,100%,62.36%,60.19%,100%,100%,89.42%,97.35%,88.71%,98.01%,NULL,NULL,94.12%,NULL
2005-10-8,97.11%,NULL,100%,69.07%,72.64%,NULL,NULL,91.35%,NULL,93.77%,100%,94.1%,NULL,100%,62.64%,60.9%,100%,100%,88.7%,97.35%,100%,97.6%,NULL,NULL,95.09%,NULL
2005-10-9,97.03%,NULL,100%,69.74%,73.85%,NULL,NULL,90.91%,NULL,92.88%,100%,94.15%,NULL,100%,62.82%,61.69%,100%,100%,94.38%,97.43%,100%,98.01%,NULL,NULL,96.91%,NULL
2005-10-10,97.03%,NULL,100%,69.74%,74.77%,NULL,NULL,91.07%,NULL,92.8%,100%,93.98%,NULL,100%,63.01%,62.47%,100%,100%,95.04%,97.43%,100%,97.81%,NULL,NULL,96.91%,NULL
2005-10-11,97.03%,NULL,100%,69.74%,75.89%,NULL,NULL,92.32%,NULL,92.8%,100%,94.33%,NULL,100%,63.09%,63.19%,100%,100%,95.47%,97.43%,99.34%,97.7%,NULL,NULL,97.61%,38.71%
2005-10-12,97.11%,NULL,100%,69.52%,76.07%,NULL,NULL,92.92%,NULL,92.8%,100%,93.98%,NULL,100%,63.56%,63.73%,100%,100%,94.89%,97.43%,98.02%,97.66%,NULL,NULL,98.24%,39.06%
2005-10-13,97.11%,NULL,100%,69.07%,76.58%,NULL,NULL,92.11%,NULL,91.83%,100%,93.75%,NULL,100%,63.92%,64.28%,100%,100%,94.04%,97.43%,100%,97.29%,NULL,NULL,98.61%,39.13%
2005-10-14,97.11%,NULL,100%,68.4%,77.4%,NULL,NULL,91.18%,NULL,90.93%,100%,93.4%,NULL,100%,64.38%,64.78%,100%,100%,93.78%,97.43%,99.58%,96.99%,NULL,NULL,98.98%,40.32%
2005-10-15,97.03%,NULL,100%,67.96%,78.41%,NULL,NULL,91.4%,NULL,89.78%,100%,93%,NULL,100%,64.84%,65.25%,100%,100%,93.57%,97.19%,98.8%,96.89%,NULL,NULL,99.24%,41.22%
2005-10-16,96.85%,NULL,100%,67.28%,79.31%,NULL,NULL,91.67%,NULL,88.33%,100%,92.65%,NULL,100%,65.39%,65.61%,100%,100%,92.65%,96.86%,97.69%,96.8%,NULL,NULL,99.46%,42.36%
2005-10-17,96.59%,NULL,100%,65.95%,80.13%,NULL,NULL,92%,NULL,87.13%,100%,92.3%,NULL,100%,65.84%,65.98%,100%,100%,92.07%,96.62%,96.57%,96.73%,NULL,NULL,99.57%,43.8%
2005-10-18,96.33%,NULL,100%,64.83%,81.14%,NULL,NULL,92.32%,NULL,87.13%,100%,91.9%,NULL,100%,66.21%,66.3%,100%,100%,90.85%,96.62%,91.44%,96.52%,NULL,NULL,99.72%,44.89%
2005-10-19,96.08%,NULL,100%,63.71%,82.21%,NULL,NULL,92.71%,NULL,87.01%,100%,91.49%,NULL,100%,66.21%,66.52%,100%,100%,89.47%,96.62%,85.27%,96.3%,NULL,NULL,99.83%,45.85%
2005-10-20,95.99%,NULL,100%,62.37%,83.1%,NULL,NULL,93.09%,NULL,87.01%,100%,91.09%,NULL,100%,66.21%,66.73%,100%,100%,88.08%,95.9%,75.16%,97.04%,NULL,NULL,99.79%,46.43%
2005-10-21,95.9%,NULL,100%,61.25%,83.78%,NULL,NULL,93.25%,NULL,85.8%,100%,90.6%,NULL,100%,67.49%,66.88%,100%,100%,87.23%,95.17%,68.05%,96.84%,NULL,NULL,99.46%,46.81%
2005-10-22,95.82%,NULL,100%,60.36%,84.56%,NULL,NULL,92.98%,NULL,84.35%,100%,90.43%,NULL,100%,68.69%,67.06%,100%,100%,85.88%,94.45%,59.82%,96.74%,NULL,NULL,99.46%,47.83%
2005-10-23,95.64%,NULL,100%,59.83%,85.35%,NULL,NULL,93.36%,NULL,82.78%,100%,90.27%,NULL,100%,69.65%,67.24%,100%,100%,85.12%,93.81%,60.22%,96.63%,NULL,NULL,99.27%,48.02%
2005-10-24,95.47%,NULL,100%,59.3%,85.89%,NULL,NULL,93.9%,NULL,81.69%,100%,89.83%,NULL,100%,70.41%,67.35%,100%,100%,84.36%,93.17%,58.57%,96.52%,NULL,NULL,99.12%,48.34%
2005-10-25,95.3%,NULL,100%,58.77%,86.45%,NULL,NULL,94.28%,NULL,81.69%,100%,89.34%,NULL,100%,71.47%,67.39%,100%,100%,83.05%,92.37%,64.95%,96.41%,NULL,NULL,98.83%,47.97%
2005-10-26,95.13%,NULL,100%,58.06%,87.01%,NULL,NULL,94.78%,NULL,81.58%,100%,88.96%,NULL,100%,72.53%,67.49%,100%,100%,83.03%,91.57%,88.97%,96.3%,NULL,NULL,98.61%,47.83%
2005-10-27,94.95%,NULL,100%,57.71%,87.79%,NULL,NULL,94.94%,NULL,81.47%,100%,88.52%,NULL,100%,73.49%,67.57%,100%,100%,82.55%,90.85%,97.91%,96.3%,NULL,NULL,98.24%,47.65%
2005-10-28,94.69%,NULL,100%,57.35%,88.58%,NULL,NULL,95%,NULL,80.36%,100%,88.14%,NULL,100%,74.45%,67.6%,100%,100%,81.58%,90.21%,98.71%,96.3%,NULL,NULL,98.2%,47.77%
2005-10-29,94.61%,NULL,100%,56.64%,89.14%,NULL,NULL,95.56%,NULL,79.02%,100%,87.65%,NULL,100%,73.68%,67.67%,100%,100%,80.96%,89.5%,100%,96.3%,NULL,NULL,98.05%,47.65%
2005-10-30,94.44%,NULL,100%,56.11%,89.81%,NULL,NULL,95.5%,NULL,77.69%,100%,87.16%,NULL,100%,73.87%,67.67%,100%,100%,80.58%,88.94%,100%,96.3%,NULL,NULL,97.87%,47.58%
2005-10-31,94.18%,NULL,100%,55.58%,90.6%,NULL,NULL,95.61%,NULL,76.36%,100%,86.72%,NULL,100%,75.51%,67.71%,100%,100%,80.81%,88.39%,99.95%,97.11%,NULL,NULL,97.54%,47.97%
2005-11-1,93.92%,NULL,100%,54.51%,91.2%,NULL,NULL,95.56%,NULL,76.24%,100%,86.39%,NULL,100%,76.85%,67.67%,100%,100%,80.02%,87.68%,98.78%,98.47%,NULL,NULL,97.39%,48.09%
2005-11-2,93.58%,NULL,100%,54.16%,91.31%,NULL,NULL,95.67%,NULL,76.13%,100%,85.96%,NULL,100%,78.2%,67.71%,100%,100%,80.54%,87.05%,97.84%,97.59%,NULL,NULL,97.76%,47.7%
2005-11-3,93.23%,NULL,100%,53.63%,91.66%,NULL,NULL,96.11%,NULL,75.91%,100%,85.52%,NULL,100%,79.39%,67.71%,100%,100%,80.81%,86.57%,95.32%,97.59%,NULL,NULL,97.46%,47.33%
2005-11-4,92.89%,NULL,100%,53.29%,91.79%,NULL,NULL,96.61%,NULL,74.8%,100%,85.13%,NULL,100%,76.37%,67.71%,100%,100%,81.03%,86.02%,92.85%,97.59%,NULL,NULL,97.35%,47.07%
2005-11-5,92.72%,NULL,100%,52.92%,91.91%,NULL,NULL,97.11%,NULL,73.57%,100%,84.81%,NULL,100%,73.4%,67.67%,100%,100%,80.93%,85.55%,83.06%,97.27%,NULL,NULL,97.35%,46.3%
2005-11-6,92.46%,NULL,100%,52.56%,91.91%,NULL,NULL,97.44%,NULL,72.02%,100%,84.43%,NULL,100%,70.32%,67.67%,100%,100%,80.98%,84.92%,74.34%,97.27%,NULL,NULL,97.42%,45.53%
2005-11-7,92.2%,NULL,100%,52.21%,91.91%,NULL,NULL,97.83%,NULL,70.68%,100%,83.99%,NULL,100%,68.98%,67.64%,100%,100%,80.68%,84.45%,64.69%,100%,NULL,NULL,97.39%,44.64%
2005-11-8,91.52%,NULL,100%,51.85%,91.91%,NULL,NULL,98.28%,NULL,70.57%,100%,83.55%,NULL,100%,67.86%,67.57%,100%,100%,80.49%,85%,55.87%,97.27%,NULL,NULL,97.46%,43.85%
2005-11-9,90.75%,NULL,100%,51.68%,91.91%,NULL,NULL,98.67%,NULL,70.47%,100%,83.06%,NULL,100%,66.57%,67.49%,100%,100%,80.21%,85.71%,45.05%,97.15%,NULL,NULL,97.39%,42.84%
2005-11-10,89.99%,NULL,100%,51.5%,91.83%,NULL,NULL,99%,NULL,70.37%,100%,82.46%,NULL,100%,65.48%,67.46%,100%,100%,79.89%,86.49%,36.16%,97.15%,NULL,NULL,97.35%,41.52%
2005-11-11,89.22%,NULL,100%,51.32%,91.91%,NULL,NULL,99.22%,NULL,70.17%,100%,81.97%,NULL,100%,64.38%,67.39%,100%,100%,79.57%,87.2%,25.99%,97.05%,NULL,NULL,97.31%,39.84%
2005-11-12,88.46%,NULL,100%,51.15%,94.06%,NULL,NULL,99.33%,NULL,69.07%,99.91%,81.36%,NULL,100%,61.72%,68.11%,100%,100%,79.35%,87.99%,16.35%,96.94%,NULL,NULL,97.31%,40.56%
2005-11-13,87.86%,NULL,100%,50.97%,95.48%,NULL,NULL,99.06%,NULL,68.17%,99.1%,80.82%,NULL,100%,61.99%,69.66%,100%,100%,79.47%,88.63%,7.43%,96.94%,NULL,NULL,97.2%,41.76%
2005-11-14,87.18%,NULL,100%,50.79%,95.48%,NULL,NULL,99.33%,NULL,67.07%,98.32%,80.33%,NULL,100%,62.19%,70.51%,100%,100%,79.2%,89.42%,2.71%,96.94%,NULL,NULL,96.94%,42.65%
2005-11-15,86.42%,NULL,100%,50.61%,96.07%,NULL,NULL,99.28%,NULL,66.96%,97.63%,79.87%,NULL,100%,62.46%,70.89%,100%,100%,79.1%,90.13%,2.82%,96.84%,NULL,NULL,96.83%,43.32%
2005-11-16,85.66%,NULL,100%,50.61%,96.56%,NULL,NULL,97.33%,NULL,66.87%,96.88%,79.73%,NULL,100%,62.73%,71.08%,100%,100%,79.92%,90.93%,30.35%,96.84%,NULL,NULL,97.17%,43.2%
2005-11-17,84.82%,NULL,100%,50.44%,97.03%,NULL,NULL,97.17%,NULL,66.76%,96.22%,79.38%,NULL,100%,62.82%,71.2%,100%,99.74%,80.68%,91.65%,55.05%,96.73%,NULL,NULL,97.02%,44.16%
2005-11-18,83.98%,NULL,100%,50.08%,97.74%,NULL,NULL,97.39%,NULL,66.56%,95.95%,78.93%,NULL,100%,60.17%,71.24%,100%,98.9%,81.18%,92.37%,82.1%,96.52%,NULL,NULL,96.94%,45.53%
2005-11-19,83.14%,NULL,100%,49.73%,98.22%,NULL,NULL,97.72%,NULL,65.56%,95.59%,78.38%,NULL,100%,57.58%,71.24%,100%,98.7%,81.65%,93.09%,99.13%,96.3%,NULL,NULL,96.94%,46.11%
2005-11-20,82.3%,NULL,100%,49.55%,98.69%,NULL,NULL,96.11%,NULL,64.46%,94.77%,77.84%,NULL,100%,57.91%,71.27%,100%,98.21%,82.03%,93.73%,98.02%,96.3%,NULL,NULL,97.13%,46.81%
2005-11-21,81.55%,NULL,100%,49.2%,98.82%,NULL,NULL,94.44%,NULL,64.36%,94.08%,77.29%,NULL,100%,58.16%,71.27%,100%,97.38%,82.33%,94.45%,98.02%,96.3%,NULL,NULL,97.24%,47.7%
2005-11-22,81.47%,NULL,100%,48.84%,99.05%,NULL,NULL,92.76%,NULL,64.16%,93.42%,76.69%,NULL,100%,58.16%,71.35%,100%,97.87%,82.95%,94.13%,98.82%,96.41%,NULL,NULL,97.31%,47.58%
2005-11-23,81.3%,NULL,100%,49.2%,99.42%,NULL,NULL,91.62%,NULL,64.06%,92.7%,76.15%,NULL,100%,58.5%,71.31%,100%,97.87%,84.16%,93.49%,100%,96.52%,NULL,NULL,97.61%,45.92%
2005-11-24,81.05%,NULL,100%,49.55%,99.78%,NULL,NULL,91.24%,NULL,63.96%,91.92%,75.6%,NULL,100%,61.18%,71.31%,100%,97.87%,85.5%,92.93%,100%,96.19%,NULL,NULL,97.87%,44.64%
2005-11-25,80.8%,NULL,100%,49.91%,99.78%,NULL,NULL,91.62%,NULL,63.86%,91.14%,75.15%,NULL,100%,63.92%,71.31%,100%,98.06%,86.37%,92.45%,98.57%,95.99%,NULL,NULL,98.05%,43.08%
2005-11-26,80.46%,NULL,100%,50.26%,99.78%,NULL,NULL,91.94%,NULL,63.56%,90.36%,74.66%,NULL,100%,66.57%,71.24%,100%,97.79%,86.93%,91.81%,98.57%,95.56%,NULL,NULL,98.2%,42.05%
2005-11-27,80.13%,NULL,100%,50.61%,99.78%,NULL,NULL,92.27%,NULL,63.36%,89.52%,74.16%,NULL,100%,69.74%,71.2%,100%,97.49%,87.34%,91.33%,97.81%,95.59%,NULL,NULL,98.31%,40.75%
2005-11-28,79.8%,NULL,100%,50.79%,99.53%,NULL,NULL,92.6%,NULL,63.16%,88.68%,73.71%,NULL,100%,72.92%,71.12%,100%,97.22%,87.62%,90.77%,96.49%,94.07%,NULL,NULL,98.27%,38.25%
2005-11-29,79.46%,NULL,100%,50.97%,99.18%,NULL,NULL,92.81%,NULL,62.96%,87.89%,73.16%,NULL,100%,76.08%,71.08%,100%,96.7%,87.77%,90.21%,83.56%,93.53%,NULL,NULL,98.42%,37.34%
2005-11-30,79.13%,NULL,100%,50.97%,99.05%,NULL,NULL,93.09%,NULL,62.86%,87.08%,72.47%,NULL,100%,79.3%,71%,100%,96.62%,NULL,89.82%,72.92%,93.1%,NULL,NULL,98.57%,35.53%
2005-12-1,78.8%,NULL,100%,51.15%,99.05%,NULL,NULL,93.3%,NULL,62.56%,86.51%,71.87%,NULL,100%,81.87%,70.97%,100%,95.72%,87.62%,89.18%,63.94%,92.67%,NULL,NULL,98.61%,33.96%
2005-12-2,78.38%,NULL,100%,51.32%,98.22%,NULL,NULL,93.3%,NULL,62.36%,86.57%,71.32%,NULL,100%,81.28%,70.85%,100%,96.17%,87.52%,88.55%,53.75%,92.46%,NULL,NULL,98.75%,32.62%
