,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2018-7-23,96.3%,NULL,100%,92.4%,95.28%,100%,74.94%,97.21%,97.28%,98.01%,51.89%,94.04%,19.81%,90.13%,82.54%,56.9%,NULL,88.3%,68.81%,95.13%,99.36%,98.3%,10.08%,54.05%,100%,50.52%
2018-7-24,95.76%,NULL,100%,90.59%,95.87%,100%,75.77%,97.26%,97.35%,98.12%,53.42%,94.15%,19.62%,88.61%,82.98%,56.29%,92.76%,88.98%,68.67%,95.13%,100%,98.08%,10.34%,54.91%,100%,50.38%
2018-7-25,96.03%,NULL,100%,90.79%,95.99%,100%,76.12%,97.16%,97.72%,97.77%,54.78%,94.38%,19.43%,88.99%,83.66%,56.57%,NULL,89.31%,68.51%,95.13%,97.53%,97.75%,11.14%,55.91%,100%,49.67%
2018-7-26,96.12%,NULL,99.84%,93.83%,96.11%,100%,76.28%,97.16%,96.09%,97.77%,55.6%,94.72%,19.25%,88.99%,84.01%,56.9%,NULL,89.47%,68.6%,95.38%,97.73%,98.85%,11.59%,58.17%,100%,50.16%
2018-7-27,96.03%,NULL,99.32%,91.63%,96.22%,100%,76.63%,97.31%,95.28%,96.37%,56.71%,94.78%,18.54%,95.46%,83.21%,57.41%,NULL,89.43%,68.34%,95.13%,99.79%,98.08%,16.56%,60.76%,100%,49.67%
2018-7-28,96.03%,NULL,100%,93.01%,96.22%,100%,77.08%,97.26%,95.91%,94.49%,58.32%,94.78%,18.36%,93.93%,84.68%,57.92%,NULL,89.31%,68.29%,95.13%,100%,98.75%,13.59%,61.19%,100%,50.31%
2018-7-29,96.03%,NULL,100%,91.39%,96.34%,100%,77.52%,97.16%,94.29%,93.56%,59.46%,94.78%,18.29%,91.65%,85.37%,58.36%,NULL,89.02%,68.11%,95.04%,100%,99.63%,10.17%,62.01%,100%,50.73%
2018-7-30,96.39%,NULL,100%,90.79%,96.58%,100%,77.71%,96.81%,94.78%,92.5%,59.91%,94.84%,18.15%,90.51%,85.14%,58.69%,NULL,88.22%,67.87%,95.13%,100%,98.3%,10.17%,62.83%,100%,50.8%
2018-7-31,96.03%,NULL,100%,90.59%,96.46%,100%,78.19%,96.46%,94.47%,91.57%,60%,94.78%,19.1%,89.75%,84.45%,58.94%,81.33%,87.58%,67.6%,95.04%,100%,97.75%,10.17%,63.51%,100%,50.31%
2018-8-1,95.67%,NULL,99.47%,92%,96.46%,99.81%,78.49%,95.91%,93.98%,90.51%,59.94%,94.78%,20.91%,88.99%,83.66%,58.31%,80.17%,87.06%,67%,95.04%,100%,97.64%,10.08%,64.04%,100%,50.38%
2018-8-2,95.67%,NULL,98.74%,91.19%,96.46%,99.99%,78.73%,95.26%,93.6%,89.46%,59.76%,94.84%,22.81%,91.27%,83.78%,58.5%,78.43%,86.54%,66.7%,94.71%,100%,97.64%,10.96%,64.49%,100%,50.09%
2018-8-3,95.4%,NULL,99.21%,90.59%,96.58%,99.98%,78.47%,94.56%,93.54%,88.29%,59.52%,94.9%,23.97%,91.27%,85.03%,58.61%,76.84%,86.02%,66.52%,94.71%,100%,97.64%,10.87%,64.98%,99.96%,50.09%
2018-8-4,95.31%,NULL,99.95%,89.78%,96.58%,99.93%,78.52%,94.21%,93.79%,87.16%,60.09%,94.95%,24.85%,88.99%,84.68%,58.68%,75.54%,85.59%,66.27%,94.46%,100%,97.97%,10.34%,65.49%,99.92%,49.88%
2018-8-5,95.31%,NULL,100%,88.98%,96.58%,99.71%,78.78%,94.16%,93.73%,86.6%,61.06%,94.84%,25.89%,86.33%,82.31%,58.72%,80.17%,85%,65.9%,94.21%,100%,97.64%,10.52%,65.89%,100%,49.53%
2018-8-6,95.49%,NULL,100%,88.38%,96.58%,99.98%,79.14%,93.46%,95.16%,85.93%,61.91%,94.44%,26.93%,84.43%,78.53%,58.72%,83.93%,84.22%,65.5%,94.13%,99.79%,98.63%,11.78%,66.5%,100%,49.81%
2018-8-7,95.58%,NULL,99.68%,88.18%,96.58%,99.94%,79.52%,92.71%,95.03%,84.92%,62.62%,94.55%,27.99%,84.43%,77.32%,58.72%,83.79%,83.55%,65.04%,94.13%,99.57%,98.75%,10.08%,66.8%,99.96%,49.25%
2018-8-8,95.49%,NULL,99%,87.58%,96.58%,100%,79.67%,91.78%,94.41%,83.91%,63.64%,94.67%,29.07%,86.71%,74.4%,58.68%,92.18%,82.78%,64.55%,94.04%,99.15%,98.19%,10.08%,67.06%,99.89%,48.54%
2018-8-9,95.76%,NULL,100%,88.18%,96.46%,100%,79.74%,90.7%,94.35%,83.13%,64.72%,94.67%,30.17%,87.47%,71.32%,58.65%,NULL,82.01%,64.06%,94.04%,99.15%,98.85%,10%,67.37%,99.92%,48.89%
2018-8-10,95.67%,NULL,100%,87.98%,96.34%,100%,79.86%,89.67%,94.1%,82.34%,66.51%,94.72%,31.29%,87.85%,68.61%,58.98%,NULL,81.21%,63.57%,94.13%,99.36%,99.3%,10.96%,67.42%,99.92%,48.33%
2018-8-11,95.58%,NULL,100%,87.58%,95.99%,99.99%,79.79%,88.55%,93.17%,81.55%,67.26%,94.67%,32.2%,87.85%,65.46%,59.02%,79.88%,80.48%,63.08%,94.13%,99.57%,98.41%,10.43%,67.47%,99.77%,48.33%
2018-8-12,95.22%,NULL,100%,86.79%,95.75%,99.84%,80.3%,87.38%,91.5%,80.99%,67.32%,94.78%,32.2%,86.33%,66.67%,58.98%,78.43%,79.62%,62.64%,94.13%,100%,NULL,10.69%,67.88%,99.62%,48.61%
2018-8-13,95.13%,NULL,100%,86.59%,95.63%,99.65%,80.84%,86.71%,92.37%,80.99%,67.36%,94.95%,32.2%,90.89%,68.51%,60.1%,78.58%,78.68%,62.17%,94.13%,97.96%,98.63%,14.99%,69.27%,99.55%,48.61%
2018-8-14,95.13%,NULL,100%,86.2%,95.63%,99.65%,80.94%,86.47%,92.3%,81.33%,69.39%,94.72%,32.2%,93.93%,68.41%,61.55%,77.85%,77.86%,62.11%,94.21%,97.09%,NULL,15.1%,69.37%,99.62%,49.25%
2018-8-15,95.49%,NULL,100%,86.79%,95.87%,99.7%,81.07%,86.99%,92.86%,81.67%,70.67%,94.72%,32.2%,96.6%,69.34%,63.76%,92.18%,77.16%,61.65%,95.13%,96.68%,98.63%,15.51%,70.2%,99.81%,50.09%
2018-8-16,95.13%,NULL,100%,88.18%,96.11%,99.49%,81.54%,86.85%,92.98%,80.88%,71.21%,94.78%,32.2%,92.03%,71.84%,65.7%,93.63%,76.68%,61.45%,95.13%,95.81%,98.08%,12.81%,70.88%,99.96%,49.88%
2018-8-17,95.85%,NULL,100%,88.18%,96.34%,99.84%,81.84%,86.32%,94.41%,79.87%,71.44%,94.84%,32.2%,90.51%,75.26%,66.91%,NULL,76.79%,61.21%,95.46%,94.53%,97.97%,13%,71.24%,99.96%,50.16%
2018-8-18,96.93%,NULL,99.47%,87.98%,97.17%,100%,82.3%,85.56%,94.53%,78.86%,71.5%,94.84%,33.37%,88.61%,78.53%,68.13%,NULL,77.71%,60.99%,95.79%,92.61%,100%,13.49%,71.82%,100%,50.31%
2018-8-19,97.2%,NULL,99%,93.82%,99.19%,100%,83.16%,85.46%,94.97%,81.78%,72.41%,94.72%,34.55%,87.09%,79.97%,69.04%,NULL,78.57%,60.82%,95.96%,91.53%,98.41%,13.19%,75.81%,100%,50.66%
2018-8-20,97.38%,NULL,98.84%,91.19%,98.95%,100%,84.54%,85.17%,95.97%,90.75%,73.36%,94.27%,35.75%,85.19%,81.3%,69.99%,86.97%,79.99%,60.6%,96.38%,91.33%,98.08%,13.19%,80.95%,100%,50.73%
2018-8-21,97.38%,NULL,98.68%,92.61%,98.59%,100%,85.13%,84.6%,95.91%,93.44%,74.99%,93.81%,36.36%,87.47%,78.31%,71.04%,88.13%,80.94%,60.34%,96.8%,91.33%,98.08%,11.23%,NULL,100%,50.45%
2018-8-22,97.56%,NULL,98.26%,83.64%,98.24%,100%,85.41%,83.93%,95.28%,94.61%,75.59%,94.21%,37.6%,92.03%,78.64%,71.88%,89.87%,81.17%,60.06%,97.47%,90.89%,97.64%,12.24%,83.11%,100%,50.38%
2018-8-23,97.56%,NULL,100%,93.22%,98.48%,100%,85.33%,82.92%,95.53%,95.55%,88.3%,94.61%,40.07%,100%,96.55%,75.29%,91.6%,81.17%,59.76%,97.64%,90.68%,97.64%,68.21%,81.61%,100%,50.66%
2018-8-24,100%,NULL,100%,93.22%,98%,100%,85.8%,82.18%,95.1%,99.18%,93.45%,94.32%,41.42%,100%,100%,72.53%,85.38%,81.4%,59.53%,100%,90.68%,96.12%,60.99%,83.45%,100%,57.99%
2018-8-25,97.74%,NULL,100%,77.64%,98.12%,100%,86.16%,81.76%,98.42%,95.66%,91.27%,93.87%,41.42%,100%,100%,69.2%,80.89%,82.01%,59.25%,99.75%,90.04%,90.7%,60.69%,87.26%,100%,59.28%
2018-8-26,96.03%,NULL,100%,87.98%,97.77%,100%,84.26%,81.03%,96.59%,95.9%,93.45%,93.58%,42.74%,95.46%,100%,67.11%,74.96%,83.01%,58.99%,97.39%,88.97%,98.41%,42.43%,86.81%,100%,57.31%
2018-8-27,95.49%,NULL,100%,89.58%,99.78%,100%,83.31%,80.39%,93.11%,98.48%,93.6%,93.58%,44.07%,99.26%,100%,74.09%,69.17%,84.41%,58.75%,96.3%,88.12%,99.85%,18.19%,85.07%,100%,60.13%
2018-8-28,95.22%,NULL,100%,84.62%,98.71%,99.57%,84.13%,79.6%,89.54%,98.36%,94.93%,92.96%,44.74%,100%,100%,72.18%,73.66%,90.61%,58.69%,95.46%,87.05%,100%,57.8%,84.51%,100%,62.46%
2018-8-29,95.04%,NULL,100%,81.69%,98%,99.26%,85.85%,79.19%,89.41%,96.48%,92.99%,92.45%,44.74%,100%,100%,69.53%,72.5%,94.14%,58.67%,95.04%,89.17%,100%,65.18%,84.23%,100%,68.05%
2018-8-30,94.68%,NULL,100%,90.59%,96.34%,98.98%,87.02%,79.56%,89.6%,97.89%,94.24%,92.79%,44.74%,97.74%,100%,69.45%,75.39%,95.32%,59.37%,94.13%,89.81%,98.97%,34.32%,87.44%,100%,67.89%
2018-8-31,94.59%,NULL,100%,90.79%,96.82%,100%,87.72%,79.97%,89.41%,98.24%,95.4%,93.7%,44.74%,89.75%,99.5%,70.32%,77.57%,96.68%,60.47%,94.29%,89.61%,98.41%,25.62%,85.41%,100%,65.79%
2018-9-1,94.95%,NULL,100%,88.38%,97.65%,100%,89%,80.34%,93.6%,98.12%,96.68%,94.44%,44.74%,80.24%,96.19%,72.87%,79.3%,98.65%,60.95%,94.96%,91.53%,98.08%,25.03%,84.51%,100%,62.23%
2018-9-2,96.03%,NULL,100%,88.38%,99.19%,100%,89.84%,80.66%,94.16%,98.36%,98.3%,94.84%,44.74%,71.5%,95.95%,74.58%,79.74%,98.91%,61.3%,95.63%,92.17%,98.08%,24.79%,86.08%,100%,59.21%
2018-9-3,96.75%,NULL,100%,88.98%,99.19%,100%,90.53%,80.66%,95.22%,98.71%,99.18%,95.64%,44.74%,66.55%,95.34%,75.29%,81.62%,99.91%,61.36%,96.13%,91.76%,97.75%,24.91%,86.47%,100%,56.12%
2018-9-4,97.74%,NULL,99.63%,91.59%,97.29%,100%,90.9%,80.66%,94.85%,98.71%,99.81%,95.87%,46.11%,66.93%,95.22%,76.65%,80.89%,100%,61.28%,96.63%,90.89%,97.75%,25.26%,87.71%,100%,52.67%
2018-9-5,97.74%,NULL,100%,93.01%,96.34%,100%,91.22%,79.79%,94.1%,98.59%,100%,95.93%,47.49%,69.21%,95.34%,77.8%,80.31%,100%,61.13%,97.05%,90.04%,97.75%,25.38%,89.46%,100%,50.52%
2018-9-6,97.74%,NULL,99.95%,90.38%,96.22%,100%,91.41%,79.05%,95.03%,98.71%,100%,96.16%,48.89%,73.4%,93.78%,78.31%,79.01%,100%,60.93%,97.72%,88.97%,97.53%,39.36%,90.54%,100%,49.67%
2018-9-7,98.73%,NULL,NULL,NULL,97.29%,100%,91.54%,78.14%,95.28%,98.94%,99.56%,96.27%,50.3%,76.06%,94.62%,78.45%,86.83%,97.96%,60.78%,99.33%,88.53%,NULL,36.23%,89.01%,100%,50.09%
2018-9-8,98.46%,NULL,100%,88.98%,98%,100%,91.3%,77.33%,94.47%,99.41%,98.41%,95.81%,51.74%,78.72%,94.98%,78.41%,93.77%,97.7%,60.76%,99.16%,88.53%,98.63%,33.94%,87.71%,100%,48.4%
2018-9-9,98.28%,NULL,100%,90.79%,99.07%,100%,91.57%,79.38%,93.42%,98.36%,96.89%,96.33%,53.2%,79.48%,92.46%,78.41%,82.63%,97.45%,62.83%,99.24%,87.69%,98.75%,29.47%,90.79%,100%,NULL
2018-9-10,97.56%,NULL,99.89%,89.78%,99.19%,100%,91.67%,80.29%,95.22%,96.72%,96.36%,96.85%,54.67%,81.38%,90%,77.06%,82.05%,97.96%,65.31%,98.65%,100%,97.97%,24.56%,87.37%,100%,46.67%
2018-9-11,97.29%,NULL,99.05%,86.39%,99.3%,100%,91.49%,82.41%,94.91%,95.9%,96.5%,97.14%,56.17%,84.81%,89.29%,75.52%,81.62%,97.88%,67.51%,100%,100%,97.86%,22.81%,85.29%,100%,45.51%
2018-9-12,97.29%,NULL,98.21%,88.38%,99.66%,100%,90.29%,82.97%,95.1%,94.96%,96.61%,97.14%,57.68%,86.33%,88.71%,72.35%,80.75%,98.87%,68.11%,100%,100%,97.64%,23.39%,82.67%,100%,44.44%
2018-9-13,97.56%,NULL,97.26%,89.78%,99.42%,100%,88.21%,83.5%,95.72%,94.38%,97.12%,97.14%,59.21%,85.95%,85.59%,71.8%,80.17%,98.7%,68.3%,100%,100%,97.75%,26.09%,79.8%,100%,44.1%
2018-9-14,98.19%,NULL,97.05%,91.19%,99.19%,100%,88.32%,83.98%,95.72%,94.61%,97.56%,97.2%,59.27%,86.33%,84.34%,70.03%,80.17%,98.7%,68.3%,100%,100%,97.42%,30.45%,78.17%,100%,44.37%
2018-9-15,98.37%,NULL,97.63%,92.2%,98.71%,100%,88.35%,84.46%,94.35%,94.61%,97.45%,97.2%,59.21%,87.09%,82.98%,70.16%,79.3%,99.56%,68.41%,99.33%,98.95%,97.64%,34.95%,76.45%,100%,43.9%
2018-9-16,99.1%,NULL,98.05%,93.22%,98.24%,100%,90.9%,85.03%,93.85%,94.73%,97.12%,97.2%,59.24%,84.43%,85.94%,70.37%,78.43%,98.74%,68.79%,98.14%,96.89%,97.53%,36.61%,88.95%,100%,43.9%
2018-9-17,100%,NULL,97.1%,93.83%,98%,100%,94.96%,85.8%,94.91%,94.84%,96.75%,97.26%,59.21%,84.05%,89.41%,78.22%,78%,98.78%,68.95%,96.97%,93.04%,97.31%,40.55%,91.28%,99.96%,43.84%
2018-9-18,100%,NULL,96.05%,92%,98.24%,100%,96.6%,86.18%,94.85%,93.56%,96.46%,97.37%,59.21%,82.14%,92.82%,80.78%,76.84%,99.04%,68.93%,98.14%,92.61%,97.31%,45.55%,95.22%,99.96%,43.38%
2018-9-19,100%,NULL,96.95%,89.38%,98.71%,100%,96.9%,86.51%,94.72%,92.62%,96.79%,97.43%,59.21%,80.24%,90.57%,81.84%,73.95%,99.78%,68.86%,99.16%,91.97%,97.31%,48.32%,94.36%,99.96%,41.95%
2018-9-20,99.73%,NULL,97.89%,89.78%,99.3%,100%,96.93%,86.85%,94.6%,91.57%,96.9%,97.55%,60.55%,77.2%,85.59%,81.94%,71.34%,100%,68.69%,100%,90.25%,97.2%,51%,93.96%,100%,42.46%
2018-9-21,99.46%,NULL,98.47%,89.78%,99.66%,100%,96.25%,87.19%,95.16%,90.51%,96.57%,97.6%,61.33%,76.44%,82.87%,81.89%,68.74%,99.87%,68.51%,100%,86.4%,96.98%,56.75%,95.63%,99.96%,39.98%
2018-9-22,99.37%,NULL,99%,89.58%,99.66%,100%,95.28%,87.28%,94.6%,90.4%,96.5%,97.6%,61.71%,79.1%,81.41%,81.89%,67%,99.13%,68.32%,99.5%,83.61%,96.77%,62.38%,95.22%,99.77%,38.94%
2018-9-23,99.37%,NULL,99.74%,89.78%,99.54%,100%,95.58%,87.52%,93.79%,90.28%,96.35%,97.49%,62.05%,82.91%,79.19%,81.65%,65.12%,98.78%,68.11%,99.41%,80.41%,96.66%,67.73%,93.56%,99.73%,39.98%
2018-9-24,100%,NULL,99.89%,92.4%,99.07%,100%,95.5%,88.21%,94.22%,90.4%,96.2%,97.43%,62.87%,85.95%,76.99%,81.22%,63.67%,99.22%,68.44%,99.33%,100%,96.33%,71.28%,91.45%,99.66%,40.99%
2018-9-25,99.91%,NULL,99.79%,88.58%,99.07%,100%,95.6%,88.94%,96.28%,89.22%,96.5%,97.49%,63.61%,89.37%,74.72%,80.98%,61.65%,99.35%,70.36%,99.24%,100%,96.01%,75.89%,88.33%,99.66%,42.27%
2018-9-26,99.82%,NULL,99.84%,88.38%,99.3%,100%,95.66%,89.14%,95.78%,88.06%,96.39%,97.43%,64.51%,92.03%,69.85%,81.55%,61.21%,99%,71.67%,99.16%,100%,96.22%,75.23%,87.26%,99.51%,43.38%
2018-9-27,99.82%,NULL,99.95%,87.98%,100%,100%,96.03%,89.19%,94.91%,86.94%,95.8%,97.49%,65.44%,94.69%,70.38%,81.99%,60.92%,97.96%,74.31%,98.99%,100%,96.01%,74.57%,86.64%,99.36%,44.44%
2018-9-28,99.64%,NULL,99.89%,89.18%,99.78%,100%,95.58%,89.33%,94.53%,86.83%,95.22%,97.66%,66.35%,95.84%,74.72%,82.33%,60.34%,96.16%,79.18%,98.82%,100%,95.79%,76.06%,85.52%,99.01%,45.51%
2018-9-29,99.37%,NULL,99.89%,78.02%,99.78%,100%,96.03%,88.84%,94.53%,86.94%,94.82%,97.55%,67.24%,95.46%,78.86%,82.91%,59.91%,97.4%,83.76%,98.57%,100%,95.57%,79.4%,83.5%,98.98%,46.67%
2018-9-30,98.92%,NULL,99.89%,91.19%,99.42%,100%,96.01%,89.38%,94.47%,87.39%,95%,97.55%,67.99%,95.46%,80.85%,83.94%,57.16%,99.96%,83.91%,98.48%,100%,95.57%,82.8%,83%,98.86%,47.78%
2018-10-1,98.46%,NULL,99.89%,92.4%,98.71%,100%,96.17%,89.87%,93.73%,87.39%,94.82%,97.66%,68.76%,95.46%,80.19%,84.38%,54.41%,100%,83.05%,98.48%,100%,95.47%,81.94%,82.39%,98.79%,49.18%
2018-10-2,98.1%,NULL,99.89%,93.83%,98.24%,100%,96.39%,90.16%,94.47%,87.28%,94.17%,97.6%,69.46%,92.79%,78.76%,84.78%,51.37%,99.39%,81.81%,98.4%,100%,95.15%,74.73%,83.34%,98.52%,50.02%
2018-10-3,97.65%,NULL,99.95%,93.22%,97.53%,100%,96.17%,90.46%,94.1%,86.16%,93.52%,97.6%,70.02%,90.13%,78.64%,85.03%,48.77%,98.31%,81%,98.31%,99.79%,95.04%,73.08%,84.29%,98.37%,51.09%
2018-10-4,97.29%,NULL,100%,90.59%,97.41%,100%,96.22%,90.75%,93.91%,84.92%,92.88%,97.66%,70.66%,90.13%,78.42%,85.27%,46.45%,97.27%,81.35%,98.23%,94.76%,94.94%,73.41%,84.85%,97.95%,52.31%
2018-10-5,96.84%,NULL,100%,89.38%,97.17%,100%,96.25%,90.95%,94.16%,84.02%,92.23%,97.66%,71.03%,90.51%,78.09%,85.42%,44.14%,99%,82.26%,98.48%,99.36%,94.61%,74.07%,85.52%,97.8%,54.19%
2018-10-6,96.57%,NULL,100%,90.18%,98.01%,100%,95.95%,91.34%,93.91%,82.9%,91.56%,97.66%,71.47%,90.89%,77.76%,85.67%,42.55%,100%,82.34%,98.14%,98.72%,94.4%,74.07%,86.08%,97.47%,53.68%
2018-10-7,96.12%,NULL,99.89%,90.18%,98.95%,100%,95.71%,91.73%,93.42%,82.56%,90.91%,97.66%,71.91%,90.89%,77.76%,85.82%,40.95%,100%,82.31%,97.98%,100%,94.18%,74.24%,86.53%,97.13%,53.39%
2018-10-8,95.67%,NULL,100%,91.39%,99.42%,100%,95.68%,92.56%,95.1%,82.23%,90.21%,97.66%,72.39%,90.89%,77.54%,85.92%,40.95%,100%,83.91%,97.72%,97.73%,94.08%,74.73%,86.81%,96.79%,53.32%
2018-10-9,95.22%,NULL,99.95%,91.8%,99.54%,100%,95.66%,92.76%,95.59%,82.12%,89.57%,97.72%,72.8%,90.89%,77.87%,86.27%,40.95%,100%,90.78%,97.64%,100%,93.86%,74.4%,87.32%,96.41%,53.32%
2018-10-10,94.86%,NULL,99.53%,92.4%,99.42%,100%,95.28%,93.16%,95.16%,80.99%,89.11%,97.66%,73.25%,92.03%,78.09%,86.27%,44.14%,100%,92%,97.64%,100%,93.76%,73.91%,87.49%,96.04%,53.1%
2018-10-11,94.68%,NULL,99.47%,93.42%,99.3%,100%,95.04%,93.46%,96.72%,79.65%,88.48%,97.6%,73.8%,91.65%,78.64%,86.22%,44.57%,100%,95.03%,97.64%,100%,93.54%,73.41%,88.22%,95.67%,52.96%
2018-10-12,94.23%,NULL,99.42%,93.22%,99.42%,100%,95.04%,94.16%,96.16%,78.52%,87.88%,97.66%,74.28%,92.41%,78.97%,86.52%,42.69%,100%,96%,97.64%,100%,93.54%,74.24%,88.61%,95.37%,52.74%
2018-10-13,93.87%,NULL,99.68%,91.59%,99.9%,100%,94.9%,94.76%,94.66%,78.3%,87.78%,97.72%,74.76%,92.41%,79.19%,86.67%,40.95%,100%,94.93%,98.06%,100%,93.22%,74.73%,89.57%,95.04%,52.23%
2018-10-14,93.34%,NULL,99.84%,90.38%,100%,100%,94.74%,95.01%,93.98%,78.19%,87.92%,97.78%,75.14%,91.65%,79.09%,86.82%,38.35%,100%,94.1%,98.4%,100%,93.12%,74.73%,89.97%,94.67%,51.95%
2018-10-15,92.8%,NULL,99.68%,89.58%,100%,100%,94.88%,95.31%,93.98%,77.96%,88.09%,97.78%,75.49%,91.65%,78.42%,87.02%,35.74%,100%,93.27%,98.82%,99.36%,93.01%,74.9%,90.54%,94.19%,51.3%
2018-10-16,92.35%,NULL,99.63%,89.98%,99.66%,100%,94.69%,95.41%,94.04%,76.85%,88.2%,97.66%,75.63%,94.31%,77.76%,87.12%,33.57%,100%,92.4%,98.82%,97.96%,92.81%,75.06%,90.71%,93.82%,51.02%
2018-10-17,91.91%,NULL,99.79%,90.18%,100%,100%,94.29%,96.11%,94.72%,75.58%,87.81%,97.6%,75.63%,94.31%,76.99%,87.17%,31.69%,99.91%,91.73%,98.82%,100%,92.7%,74.57%,90.71%,93.46%,49.6%
2018-10-18,91.46%,NULL,99.89%,90.59%,100%,100%,93.89%,96.46%,94.85%,75.37%,87.15%,97.55%,75.63%,96.98%,76.89%,87.22%,29.23%,100%,91.47%,98.82%,100%,92.38%,73.91%,90.71%,92.98%,48.47%
2018-10-19,91.01%,NULL,99.84%,90.59%,100%,100%,93.46%,96.16%,94.85%,74.09%,86.49%,97.43%,75.63%,94.31%,77.11%,87.22%,26.77%,100%,90.97%,98.82%,97.73%,92.27%,73.25%,90.76%,92.5%,49.1%
2018-10-20,90.66%,NULL,99.84%,91.19%,100%,100%,93.3%,95.76%,95.1%,73.88%,85.76%,97.31%,75.63%,92.41%,77.44%,87.17%,26.77%,100%,90.28%,98.82%,96.68%,91.96%,73.08%,91.67%,92.1%,49.88%
2018-10-21,90.13%,NULL,99.68%,91.19%,100%,100%,92.71%,95.36%,95.16%,73.67%,85.07%,97.14%,75.63%,90.89%,77.66%,87.17%,26.77%,100%,89.26%,98.82%,96.04%,91.44%,73.74%,91.9%,91.6%,50.52%
2018-10-22,89.77%,NULL,99.53%,90.99%,99.78%,100%,92.23%,95.06%,96.22%,73.46%,84.38%,96.97%,75.63%,90.89%,77.98%,87.12%,25.61%,100%,88.06%,98.82%,96.04%,91.33%,74.9%,92.07%,91.09%,51.23%
2018-10-23,89.5%,NULL,99.26%,90.59%,99.42%,100%,91.57%,94.56%,96.28%,73.24%,83.66%,96.73%,76.22%,93.93%,78.21%,87.12%,24.46%,100%,86.74%,98.48%,94.09%,91.22%,77.73%,92.3%,90.58%,52.23%
2018-10-24,89.33%,NULL,99%,90.18%,99.19%,99.88%,90.98%,94.31%,96.03%,71.97%,82.94%,96.68%,76.36%,95.08%,78.53%,87.17%,22.43%,100%,85.32%,97.89%,96.45%,90.9%,80.08%,93.44%,90.08%,51.95%
2018-10-25,88.97%,NULL,98.74%,89.98%,99.19%,99.5%,90.4%,93.91%,95.1%,70.91%,82.19%,96.37%,76.54%,95.84%,78.64%,87.17%,20.26%,100%,84.98%,97.47%,96.25%,90.7%,81.6%,94.59%,89.65%,51.66%
2018-10-26,88.62%,NULL,98.42%,89.58%,98.95%,99.04%,89.9%,93.51%,94.47%,69.64%,81.48%,95.87%,76.68%,96.6%,78.86%,87.12%,18.96%,100%,84.68%,96.97%,95.61%,90.39%,82.98%,95.05%,89.18%,51.37%
2018-10-27,88.26%,NULL,98.1%,88.98%,99.07%,98.47%,89.32%,93.06%,93.48%,68.57%,80.7%,95.47%,76.79%,98.12%,79.19%,87.17%,17.65%,100%,84.34%,96.46%,94.32%,90.28%,84.37%,95.05%,88.65%,51.02%
2018-10-28,88%,NULL,97.74%,88.18%,99.3%,97.92%,88.58%,93.11%,92.61%,68.26%,80.19%,95.18%,76.86%,99.64%,83.1%,87.07%,16.21%,100%,83.96%,95.96%,90.04%,89.86%,86.46%,94.65%,88.05%,51.09%
2018-10-29,87.73%,NULL,97.42%,87.58%,99.42%,97.32%,87.74%,93.21%,93.05%,67.94%,80.26%,94.78%,76.96%,100%,84.8%,86.92%,15.48%,99.87%,83.55%,95.46%,84.25%,89.86%,89.11%,94.48%,87.52%,50.66%
2018-10-30,87.47%,NULL,97.1%,86.39%,99.3%,96.75%,87.04%,93.41%,92.67%,67.62%,80.33%,94.27%,77%,100%,83.89%,86.77%,14.76%,99.74%,83.15%,95.04%,77.64%,89.54%,91.61%,94.25%,86.92%,50.52%
2018-10-31,87.12%,NULL,96.84%,85.8%,98.95%,96.12%,86.55%,93.61%,92.24%,67.41%,80.43%,93.81%,77.03%,100%,82.98%,86.77%,14.04%,99.56%,82.94%,94.62%,71.39%,89.34%,92.69%,94.07%,86.43%,50.23%
2018-11-1,86.85%,NULL,96.68%,85.21%,98.83%,95.61%,86.03%,93.76%,91.75%,66.45%,80.46%,93.36%,77.1%,100%,82.42%,86.62%,13.31%,99.65%,83.1%,94.21%,65.85%,89.13%,92.51%,93.9%,86.08%,50.49%
2018-11-2,86.5%,NULL,96.47%,84.81%,99.42%,94.99%,85.49%,94.26%,91.13%,65.48%,80.56%,93.07%,77.17%,100%,78.64%,86.57%,13.31%,99.52%,86.5%,93.79%,70.82%,89.03%,92.33%,93.67%,85.63%,49.39%
2018-11-3,86.24%,NULL,96.26%,84.23%,99.66%,94.19%,85.15%,94.81%,90.52%,64.6%,80.09%,92.74%,77.17%,100%,74.72%,86.52%,13.31%,99.52%,88.22%,93.46%,97.96%,89.03%,92.15%,93.56%,85.21%,49.32%
2018-11-4,85.97%,NULL,96.05%,83.25%,100%,93.39%,84.69%,95.16%,89.41%,63.92%,79.59%,92.4%,77.24%,100%,74.5%,86.42%,13.31%,99.26%,88.42%,93.13%,97.09%,88.92%,92.15%,93.39%,84.63%,49.1%
