,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2007-1-1,63.61%,NULL,82.02%,91.82%,97.63%,28.2%,NULL,91.89%,NULL,82.78%,83.69%,67.11%,NULL,100%,65.93%,70.75%,83.5%,80.57%,89.75%,75.01%,100%,NULL,75.77%,NULL,98.75%,44.52%
2007-1-2,63.21%,NULL,81.56%,91.82%,98.09%,28.32%,NULL,92.16%,NULL,82.78%,83.72%,66.97%,NULL,100%,65.29%,70.63%,83.5%,80.17%,90.01%,74.02%,100%,NULL,75.5%,NULL,98.61%,45.16%
2007-1-3,62.81%,NULL,81.05%,91.55%,98.47%,28.44%,NULL,92.65%,NULL,82.78%,83.75%,66.84%,NULL,100%,64.66%,70.87%,83.5%,80.14%,90.07%,73.04%,100%,NULL,75.1%,NULL,98.57%,44.89%
2007-1-4,62.41%,NULL,80.53%,92.08%,99.05%,28.66%,NULL,93.96%,NULL,82.78%,83.81%,66.84%,NULL,100%,64.11%,70.79%,83.79%,79.84%,90.64%,71.9%,100%,NULL,74.3%,NULL,98.35%,44.9%
2007-1-5,61.93%,NULL,80.02%,92.35%,99.29%,28.85%,NULL,95.06%,NULL,82.66%,83.84%,66.7%,NULL,100%,63.56%,70.71%,84.08%,79.45%,91.43%,70.86%,100%,NULL,74.03%,NULL,98.31%,45.6%
2007-1-6,61.46%,NULL,79.51%,92.35%,99.42%,28.95%,NULL,95.67%,NULL,82.54%,83.87%,66.65%,NULL,100%,63.01%,70.63%,84.08%,79.34%,91.94%,69.74%,100%,NULL,73.9%,NULL,98.05%,46.43%
2007-1-7,61.06%,NULL,78.98%,92.08%,99.89%,29.04%,NULL,96.11%,NULL,82.42%,83.9%,66.43%,NULL,100%,62.46%,70.51%,84.08%,79.23%,92.23%,68.77%,100%,NULL,73.77%,NULL,97.79%,46.3%
2007-1-8,60.59%,NULL,78.51%,92.08%,100%,29.07%,NULL,96.39%,NULL,82.3%,83.93%,66.24%,NULL,100%,61.91%,70.38%,84.08%,79.16%,92.36%,67.81%,100%,NULL,73.77%,NULL,97.54%,46.75%
2007-1-9,60.19%,NULL,78.03%,91.55%,99.78%,29.22%,NULL,95.56%,NULL,82.18%,83.13%,65.88%,NULL,100%,65.11%,70.26%,82.92%,79.01%,92.41%,66.57%,100%,NULL,72.83%,NULL,97.31%,47.13%
2007-1-10,59.8%,NULL,77.49%,91.29%,99.64%,29.22%,NULL,94.44%,NULL,82.06%,82.28%,65.56%,NULL,100%,69.46%,70.14%,81.77%,78.8%,92.39%,65.4%,100%,NULL,72.3%,NULL,97.06%,47.45%
2007-1-11,59.4%,NULL,76.96%,91.02%,100%,29.22%,NULL,93.79%,NULL,81.94%,81.43%,65.16%,NULL,100%,73.49%,70.02%,80.61%,78.58%,92.33%,64.38%,95.84%,NULL,NULL,NULL,96.76%,47.77%
2007-1-12,59.01%,NULL,76.44%,90.76%,100%,29.22%,NULL,93.57%,NULL,81.81%,80.58%,64.88%,NULL,100%,77.33%,69.86%,79.45%,79.08%,92.17%,63.59%,89.56%,NULL,71.37%,NULL,96.46%,47.83%
2007-1-13,58.7%,NULL,75.92%,90.23%,100%,29.22%,NULL,93.79%,NULL,81.69%,79.98%,64.52%,NULL,100%,80.48%,69.7%,78.29%,78.47%,92.12%,63.01%,90.61%,NULL,70.17%,NULL,96.21%,46.55%
2007-1-14,58.38%,NULL,75.41%,89.7%,100%,29.22%,NULL,94.67%,NULL,81.47%,80.01%,64.16%,NULL,100%,79.79%,69.54%,77.13%,78.29%,92.41%,62.44%,98.14%,NULL,69.06%,NULL,95.99%,45.41%
2007-1-15,58.07%,NULL,74.91%,89.17%,100%,29.27%,NULL,94.89%,NULL,81.36%,80.04%,63.79%,NULL,100%,79.09%,69.42%,75.98%,78.08%,92.68%,61.87%,100%,NULL,68.3%,NULL,95.66%,45.66%
2007-1-16,57.76%,NULL,74.42%,88.9%,100%,29.22%,NULL,95.61%,NULL,81.14%,80.07%,63.43%,NULL,100%,78.3%,69.38%,74.82%,77.83%,92.84%,61.08%,100%,NULL,67.76%,NULL,95.48%,45.21%
2007-1-17,57.52%,NULL,73.9%,88.64%,100%,29.05%,NULL,95.06%,NULL,81.14%,80.1%,63.02%,NULL,100%,76.94%,69.3%,73.52%,77.68%,92.94%,60.3%,100%,NULL,67.1%,NULL,95.27%,44.77%
2007-1-18,57.29%,NULL,73.37%,91.82%,100%,29.54%,NULL,95.67%,NULL,82.9%,80.13%,63.88%,NULL,100%,75.7%,69.18%,72.65%,77.72%,93.37%,59.74%,100%,NULL,66.3%,NULL,95.38%,44.84%
2007-1-19,58.07%,NULL,72.92%,89.17%,100%,30.63%,NULL,95.78%,NULL,83.98%,80.28%,64.66%,NULL,100%,74.73%,69.1%,73.66%,77.97%,94.49%,59.38%,100%,NULL,65.23%,NULL,95.7%,44.84%
2007-1-20,59.56%,NULL,72.58%,92.93%,100%,31.36%,NULL,95.67%,NULL,85.32%,80.49%,65.84%,NULL,100%,73.49%,68.94%,74.38%,79.55%,95.69%,58.96%,100%,NULL,64.7%,NULL,96.32%,45.09%
2007-1-21,59.88%,NULL,72.33%,88.11%,100%,32.73%,NULL,96.28%,NULL,86.16%,80.55%,66.61%,NULL,100%,72.43%,68.82%,74.82%,80.17%,95.1%,58.19%,100%,NULL,63.73%,NULL,96.87%,45.85%
2007-1-22,60.03%,NULL,71.89%,87.84%,100%,33.62%,NULL,97.5%,NULL,87.25%,80.64%,67.2%,NULL,100%,71.09%,68.67%,74.96%,80.57%,94.41%,57.63%,100%,NULL,63.24%,NULL,97.13%,45.92%
2007-1-23,60.11%,NULL,71.37%,87.31%,100%,34.63%,NULL,98.28%,NULL,87.97%,80.16%,67.7%,NULL,100%,72.33%,68.51%,74.96%,80.79%,93.71%,57%,100%,NULL,62.4%,NULL,97.42%,45.66%
2007-1-24,60.11%,NULL,70.83%,87.84%,100%,35.59%,NULL,97.78%,NULL,88.57%,79.65%,67.97%,NULL,100%,74.07%,68.27%,74.96%,81.2%,93.9%,56.45%,100%,NULL,61.91%,NULL,97.57%,45.98%
2007-1-25,60.03%,NULL,70.29%,87.84%,100%,36.49%,NULL,97%,NULL,88.7%,79.11%,68.11%,NULL,100%,75.89%,68.11%,75.11%,81.49%,93.82%,55.83%,100%,NULL,61.31%,NULL,97.68%,46.81%
2007-1-26,59.88%,NULL,69.76%,88.37%,99.78%,37.2%,NULL,96.17%,NULL,88.94%,78.54%,68.2%,NULL,100%,77.62%,67.99%,75.4%,81.67%,93.61%,55.07%,100%,NULL,60.7%,NULL,97.68%,46.81%
2007-1-27,59.64%,NULL,69.28%,89.43%,99.64%,37.2%,NULL,96.78%,NULL,89.06%,78.19%,67.61%,NULL,100%,76.37%,67.8%,75.4%,81.64%,93.34%,54.45%,100%,NULL,60.1%,NULL,97.72%,46.94%
2007-1-28,59.56%,NULL,68.85%,90.22%,99.64%,37.17%,NULL,96.78%,NULL,89.18%,78.24%,67.52%,NULL,100%,72.62%,67.64%,75.54%,81.6%,93.02%,54.04%,100%,NULL,59.49%,NULL,97.65%,47.58%
2007-1-29,59.4%,NULL,68.4%,90.49%,99.64%,37.12%,NULL,97.17%,NULL,89.18%,78.27%,67.43%,NULL,100%,68.41%,67.48%,75.54%,81.53%,92.68%,53.15%,100%,NULL,58.4%,NULL,97.68%,48.09%
2007-1-30,59.17%,NULL,67.93%,90.76%,100%,37.03%,NULL,97.56%,NULL,89.06%,77.71%,67.24%,NULL,100%,67.03%,NULL,75.54%,81.42%,92.25%,52.55%,100%,NULL,58.04%,NULL,97.65%,48.34%
2007-1-31,58.93%,NULL,67.45%,90.76%,100%,37.02%,NULL,96.94%,NULL,89.06%,77.12%,67.06%,NULL,100%,66.11%,67.13%,75.54%,81.27%,91.8%,51.94%,95.41%,NULL,57.07%,NULL,97.46%,48.4%
2007-2-1,58.7%,NULL,66.98%,90.76%,100%,37.01%,NULL,95.61%,NULL,89.06%,76.58%,66.88%,NULL,100%,65.21%,66.93%,75.54%,81.12%,91.3%,51.33%,88%,NULL,56.46%,NULL,97.31%,48.66%
2007-2-2,58.38%,NULL,66.51%,90.76%,99.89%,37.32%,NULL,94.72%,NULL,88.82%,75.73%,66.7%,NULL,100%,65.66%,66.78%,75.54%,80.83%,90.8%,50.8%,81.77%,NULL,55.86%,NULL,97.24%,48.28%
2007-2-3,58.15%,NULL,66.09%,90.49%,99.78%,37.63%,NULL,94.72%,NULL,88.82%,74.85%,66.38%,NULL,100%,66.29%,66.54%,75.54%,80.24%,90.28%,50.19%,77.25%,NULL,55.61%,NULL,97.02%,47.39%
2007-2-4,57.91%,NULL,65.66%,90.23%,99.78%,37.91%,NULL,95%,NULL,88.7%,74.03%,65.93%,NULL,100%,66.84%,66.31%,75.54%,79.48%,89.75%,49.53%,70.2%,NULL,54.77%,NULL,96.83%,47.07%
2007-2-5,57.6%,NULL,65.23%,89.96%,99.78%,38.17%,NULL,95.44%,NULL,88.45%,73.19%,65.56%,NULL,100%,67.39%,66.16%,75.54%,78.76%,89.2%,48.8%,66.22%,NULL,54.16%,NULL,96.57%,47.07%
2007-2-6,57.21%,NULL,64.8%,88.9%,99.78%,38.42%,NULL,94.67%,NULL,88.33%,72.32%,65.24%,NULL,100%,67.94%,65.93%,75.54%,78.04%,88.63%,48.14%,65.68%,NULL,54.28%,NULL,96.32%,46.3%
2007-2-7,56.9%,NULL,64.33%,88.37%,99.05%,38.68%,NULL,93.63%,NULL,88.21%,71.46%,64.93%,NULL,100%,68.69%,65.77%,75.54%,77.61%,88.06%,47.49%,64.97%,NULL,53.43%,NULL,96.02%,44.52%
2007-2-8,56.59%,NULL,63.85%,88.11%,98.82%,38.66%,NULL,93.14%,NULL,87.97%,70.57%,64.52%,NULL,100%,69.55%,65.58%,75.54%,77.29%,87.48%,46.83%,64.27%,NULL,52.83%,NULL,95.95%,42.72%
2007-2-9,56.35%,NULL,63.38%,87.58%,97.03%,39.02%,NULL,93.09%,NULL,87.85%,69.66%,64.07%,NULL,100%,70.52%,65.39%,75.54%,77.4%,86.89%,46.12%,63.4%,NULL,52.15%,NULL,95.73%,40.92%
2007-2-10,56.12%,NULL,62.91%,87.04%,95.12%,39.33%,NULL,92.98%,NULL,87.61%,68.78%,63.61%,NULL,100%,71.57%,65.16%,75.69%,76.79%,86.29%,45.54%,62.55%,NULL,51.6%,NULL,95.45%,40.51%
2007-2-11,55.96%,NULL,62.47%,22.98%,93.1%,39.56%,NULL,92.81%,NULL,87.37%,67.94%,63.02%,NULL,100%,72.33%,64.93%,75.69%,76.23%,85.7%,44.89%,61.75%,NULL,51.05%,NULL,95.23%,40.63%
2007-2-12,55.73%,NULL,62%,85.72%,91.07%,39.82%,NULL,92.65%,NULL,87.25%,67.04%,62.34%,NULL,100%,73.21%,64.74%,75.69%,75.31%,85.11%,44.32%,60.46%,NULL,50.61%,NULL,94.98%,40.63%
2007-2-13,55.57%,NULL,61.54%,85.19%,89.7%,39.9%,NULL,92.6%,NULL,87.13%,66.14%,61.71%,NULL,100%,74.73%,64.51%,75.69%,74.65%,84.5%,43.68%,60.36%,NULL,50.4%,NULL,94.58%,40.15%
2007-2-14,55.34%,NULL,61.07%,84.4%,89.48%,39.7%,NULL,92.43%,NULL,86.89%,65.23%,61.09%,NULL,100%,76.27%,64.47%,75.69%,73.85%,83.86%,43.05%,60.72%,NULL,50.18%,NULL,94.3%,39.13%
2007-2-15,54.72%,NULL,60.6%,83.86%,89.59%,39.33%,NULL,92.16%,NULL,86.64%,64.29%,60.41%,NULL,100%,77.81%,64.36%,75.69%,72.24%,83.26%,43.05%,61.04%,NULL,49.52%,NULL,93.9%,37.12%
2007-2-16,54.26%,NULL,60.14%,83.37%,89.59%,38.88%,NULL,91.84%,NULL,86.52%,63.35%,60.01%,NULL,100%,79.39%,64.21%,75.69%,71.49%,82.62%,43.05%,61.75%,NULL,48.2%,NULL,93.29%,35.98%
2007-2-17,53.72%,NULL,59.64%,82.93%,89.7%,38.42%,NULL,91.35%,NULL,86.24%,62.78%,59.68%,NULL,96.67%,79.69%,64.02%,75.69%,71.01%,82.02%,42.92%,62.15%,NULL,48.09%,NULL,92.82%,35.15%
2007-2-18,53.18%,NULL,59.13%,82.48%,89.7%,38%,NULL,90.86%,NULL,86.04%,62.81%,59.3%,NULL,97.41%,76.27%,63.8%,75.69%,70.51%,81.39%,43.11%,62.06%,NULL,47.88%,NULL,92.22%,35.03%
2007-2-19,52.65%,NULL,58.77%,82.04%,90.36%,37.63%,NULL,90.91%,NULL,85.8%,62.83%,59.1%,NULL,99.26%,72.72%,63.57%,75.69%,69.94%,80.82%,43.24%,63.35%,NULL,47.66%,NULL,91.73%,35.42%
2007-2-20,52.11%,NULL,58.4%,82.26%,92.15%,37.25%,NULL,90.86%,NULL,85.56%,62.86%,59.06%,NULL,100%,69.17%,63.35%,75.69%,69.5%,80.27%,43.3%,64.76%,NULL,46.89%,NULL,90.5%,35.7%
2007-2-21,51.66%,NULL,58.03%,82.93%,93.81%,36.92%,NULL,91.24%,NULL,85.32%,61.94%,58.85%,NULL,100%,70.13%,63.08%,75.69%,69.27%,79.8%,43.36%,72.05%,NULL,45.46%,NULL,90.5%,35.7%
2007-2-22,51.2%,NULL,57.63%,82.71%,94.88%,36.66%,NULL,91.73%,NULL,85.19%,60.99%,58.68%,NULL,100%,71.86%,62.86%,75.98%,68.97%,79.48%,43.49%,82.87%,NULL,44.92%,NULL,89.86%,35.93%
2007-2-23,50.75%,NULL,57.2%,82.71%,95.83%,36.6%,NULL,91.73%,NULL,85.32%,60.08%,58.52%,NULL,100%,73.49%,62.64%,76.12%,68.64%,78.91%,43.49%,90.68%,NULL,44.7%,NULL,89.44%,35.82%
2007-2-24,50.37%,NULL,56.75%,82.26%,96.19%,36.49%,NULL,92.05%,NULL,85.19%,59.14%,58.27%,NULL,100%,75.13%,62.38%,76.27%,67.98%,78.78%,43.49%,100%,NULL,44.26%,NULL,88.78%,35.2%
2007-2-25,49.91%,NULL,56.29%,86.78%,96.43%,36.32%,NULL,92.6%,NULL,85.32%,58.22%,57.85%,NULL,100%,76.75%,62.08%,76.27%,67.42%,78.44%,43.55%,100%,NULL,43.38%,NULL,88.36%,35.88%
2007-2-26,49.54%,NULL,55.84%,92.61%,98.09%,36.6%,NULL,92.98%,NULL,85.92%,57.27%,57.73%,NULL,100%,78.5%,61.82%,76.27%,67.45%,78.19%,43.62%,100%,NULL,42.73%,NULL,88.19%,36.72%
2007-2-27,49.09%,NULL,55.38%,93.94%,98.47%,36.65%,NULL,93.36%,NULL,85.92%,56.33%,57.52%,NULL,100%,80.19%,61.56%,74.82%,66.9%,77.8%,43.55%,100%,NULL,42.29%,NULL,87.88%,37.29%
2007-2-28,48.64%,NULL,54.91%,93.94%,99.05%,36.43%,NULL,93.85%,NULL,85.92%,55.38%,57.31%,NULL,100%,81.97%,61.34%,73.52%,66.28%,77.43%,43.43%,100%,NULL,41.63%,NULL,87.51%,37.4%
2007-3-1,48.19%,NULL,54.43%,93.94%,99.42%,36.32%,NULL,94.34%,NULL,85.8%,54.42%,56.94%,NULL,100%,83.56%,61.12%,72.07%,65.51%,77.01%,43.43%,100%,NULL,41.24%,NULL,86.82%,37.12%
2007-3-2,47.67%,NULL,53.94%,93.67%,99.42%,36.16%,NULL,94.89%,NULL,84.71%,53.45%,56.36%,NULL,100%,82.66%,60.9%,70.62%,64.64%,76.52%,43.36%,99.44%,NULL,40.84%,NULL,86.2%,36.84%
2007-3-3,47.16%,NULL,53.43%,92.35%,99.18%,35.91%,NULL,95.5%,NULL,83.26%,52.49%,55.74%,NULL,100%,81.78%,60.69%,69.46%,63.79%,76.23%,43.3%,95.74%,NULL,40.15%,NULL,85.85%,36.84%
2007-3-4,46.71%,NULL,52.96%,91.29%,97.98%,35.61%,NULL,95.89%,NULL,81.81%,50.99%,55.04%,NULL,100%,80.78%,60.47%,68.02%,63%,75.77%,43.24%,87.74%,NULL,39.76%,NULL,85.38%,36.38%
2007-3-5,46.2%,NULL,52.49%,93.67%,97.51%,35.42%,NULL,96.56%,NULL,81.7%,50.99%,54.37%,NULL,100%,77.42%,60.22%,66.57%,62.81%,75.55%,43.3%,80.88%,NULL,39.26%,NULL,84.7%,35.98%
2007-3-6,45.76%,NULL,52.03%,85.99%,97.14%,36.35%,NULL,96.28%,NULL,81.36%,50.49%,54.37%,NULL,100%,74.07%,60.01%,65.41%,62.87%,75.65%,43.3%,91.81%,NULL,38.28%,NULL,84.2%,35.7%
2007-3-7,45.25%,NULL,51.54%,87.84%,97.27%,36.9%,NULL,96.33%,NULL,81.58%,49.55%,54.41%,NULL,NULL,73.01%,59.76%,63.97%,63.15%,75.58%,43.43%,100%,NULL,38.18%,NULL,83.56%,35.6%
2007-3-8,44.96%,NULL,51.12%,85.72%,97.27%,38.2%,NULL,97.17%,NULL,82.78%,48.61%,55.41%,NULL,100%,72.14%,59.47%,62.52%,63.98%,75.87%,43.49%,100%,NULL,37.49%,NULL,82.92%,35.53%
2007-3-9,44.52%,NULL,50.62%,84.4%,97.74%,39.16%,NULL,97.61%,NULL,82.66%,47.69%,56.24%,NULL,100%,71%,59.26%,61.51%,64.74%,76.26%,43.49%,100%,NULL,37.19%,NULL,82.28%,36.05%
2007-3-10,44.16%,NULL,50.12%,87.31%,98.09%,40.02%,NULL,97.67%,NULL,82.18%,46.72%,56.73%,NULL,100%,69.84%,58.98%,60.35%,65.22%,76.04%,43.49%,100%,NULL,37%,NULL,81.62%,36.26%
2007-3-11,43.8%,NULL,49.62%,87.31%,98.58%,40.61%,NULL,97.44%,NULL,81.58%,45.71%,57.11%,NULL,100%,68.79%,58.73%,59.19%,65.51%,75.24%,43.49%,100%,NULL,36.21%,NULL,81.56%,36.84%
2007-3-12,43.37%,NULL,49.16%,85.72%,98.82%,41.15%,NULL,97%,NULL,80.8%,44.76%,57.19%,NULL,100%,67.58%,58.49%,58.03%,65.8%,74.17%,43.55%,100%,NULL,35.52%,NULL,81.4%,37.29%
2007-3-13,42.87%,NULL,48.69%,87.58%,98.93%,41.68%,NULL,96.5%,NULL,79.92%,43.79%,57.23%,NULL,100%,67.31%,58.24%,57.02%,66.12%,74.15%,43.55%,100%,NULL,35.22%,NULL,81.13%,38.71%
2007-3-14,42.37%,NULL,48.19%,89.17%,99.42%,41.86%,NULL,96.11%,NULL,79.14%,43.27%,57.11%,NULL,100%,64.38%,58%,55.86%,66.44%,74.15%,43.49%,100%,NULL,34.93%,NULL,80.74%,39.07%
2007-3-15,41.94%,NULL,47.72%,90.23%,99.89%,41.95%,NULL,95.94%,NULL,78.14%,42.76%,56.94%,NULL,100%,61.27%,57.72%,54.7%,65.48%,73.98%,43.49%,100%,NULL,34.73%,NULL,80.35%,38.42%
2007-3-16,41.45%,NULL,47.21%,90.49%,100%,42.03%,NULL,95.78%,NULL,77.13%,41.79%,56.69%,NULL,100%,60.81%,57.44%,53.55%,65.57%,73.86%,43.43%,99.18%,NULL,33.45%,NULL,80.02%,38.19%
2007-3-17,40.88%,NULL,46.71%,90.49%,100%,42.18%,NULL,96.33%,NULL,76.69%,40.8%,56.53%,NULL,100%,60.44%,57.13%,52.39%,64.42%,73.74%,43.36%,98.02%,NULL,32.95%,NULL,79.39%,37.79%
2007-3-18,40.39%,NULL,46.28%,90.23%,99.89%,42.33%,NULL,97%,NULL,75.58%,39.83%,56.2%,NULL,97.04%,60.99%,56.85%,51.23%,63.72%,73.62%,43.43%,96.49%,NULL,32.86%,NULL,79%,37.17%
2007-3-19,39.9%,NULL,45.81%,89.96%,99.64%,42.54%,NULL,97.78%,NULL,74.58%,38.84%,56.03%,NULL,94.81%,61.36%,56.61%,50.22%,63.19%,73.45%,43.43%,96.45%,NULL,32.66%,NULL,78.77%,36.84%
2007-3-20,39.48%,NULL,45.36%,90.23%,99.18%,43.08%,NULL,98.67%,NULL,74.69%,37.89%,56.15%,NULL,93.7%,61.72%,56.37%,49.2%,63.06%,73.4%,43.36%,96.21%,NULL,32.17%,NULL,78.68%,36.78%
2007-3-21,39%,NULL,44.9%,90.23%,98.82%,43.32%,NULL,98.94%,NULL,74.8%,36.93%,55.78%,NULL,93.33%,61.99%,56.13%,48.63%,62.56%,73.4%,43.3%,94.5%,NULL,31.87%,NULL,78.49%,36.78%
2007-3-22,38.58%,NULL,44.41%,90.76%,98.58%,43.51%,NULL,99.17%,NULL,74.13%,35.97%,55.66%,NULL,94.07%,64.19%,55.93%,48.63%,61.69%,73.36%,43.3%,97.69%,NULL,31.51%,NULL,78.2%,36.66%
2007-3-23,38.1%,NULL,43.93%,90.76%,98.22%,43.69%,NULL,99.28%,NULL,73.02%,35.46%,55.24%,NULL,NULL,63.64%,55.69%,48.63%,61.1%,73.26%,43.24%,100%,NULL,31.42%,NULL,77.91%,36.26%
2007-3-24,37.62%,NULL,43.44%,90.49%,97.74%,43.85%,NULL,99.33%,NULL,71.8%,34.95%,54.87%,NULL,NULL,63.19%,55.41%,47.32%,60.36%,73.12%,43.17%,99.76%,NULL,31.15%,NULL,77.53%,34.92%
2007-3-25,37.21%,NULL,42.9%,91.55%,97.98%,44.87%,NULL,99.94%,NULL,78.25%,34.5%,55.37%,NULL,NULL,62.82%,55.18%,46.16%,60.91%,73.12%,43.17%,100%,NULL,NULL,NULL,78.04%,34.92%
2007-3-26,36.73%,NULL,42.35%,87.14%,97.51%,44.93%,NULL,100%,NULL,82.78%,34.02%,56.53%,NULL,94.44%,62.27%,54.97%,46.16%,63.28%,72.49%,43.17%,100%,NULL,NULL,NULL,78.58%,34.75%
2007-3-27,36.32%,NULL,41.86%,92.61%,97.38%,44.95%,NULL,99.89%,NULL,84.59%,33.5%,57.52%,NULL,94.81%,61.64%,54.74%,46.16%,63.94%,72.54%,43.11%,98.99%,NULL,29.91%,NULL,78.87%,34.47%
2007-3-28,35.85%,NULL,41.36%,81.14%,97.74%,46.46%,NULL,99.56%,NULL,88.21%,32.98%,59.06%,NULL,94.81%,61.72%,54.5%,46.16%,64.55%,72.47%,42.92%,92.73%,NULL,29.56%,NULL,79.89%,35.98%
2007-3-29,35.38%,NULL,40.83%,82.03%,97.98%,47.72%,NULL,99.06%,NULL,90.63%,32.02%,60.22%,NULL,95.93%,64.56%,54.26%,46.16%,65.22%,72.33%,42.86%,85.16%,NULL,28.76%,NULL,81.26%,36.05%
2007-3-30,34.91%,NULL,40.22%,81.36%,97.98%,49.6%,NULL,98.61%,NULL,90.87%,31.07%,61.34%,NULL,95.93%,67.21%,54.03%,46.16%,65.31%,72.14%,42.79%,77.21%,NULL,28.32%,NULL,82.32%,35.98%
2007-3-31,34.38%,NULL,39.66%,84.39%,98.09%,50.97%,NULL,98.33%,NULL,90.63%,30.12%,62.7%,NULL,95.19%,69.74%,53.83%,44.86%,65.31%,71.92%,42.67%,70.05%,NULL,27.88%,NULL,82.79%,35.82%
2007-4-1,33.92%,NULL,39.11%,86.51%,98.09%,51.37%,NULL,98.83%,NULL,90.02%,29.14%,63.88%,NULL,93.7%,72.33%,53.56%,43.56%,67.36%,71.66%,42.6%,62.88%,NULL,27.46%,NULL,83.26%,35.3%
2007-4-2,33.46%,NULL,38.57%,84.13%,98.47%,51.57%,NULL,99.44%,NULL,89.66%,28.2%,64.7%,NULL,91.48%,75.61%,53.3%,42.26%,64.8%,72.14%,42.54%,59.33%,NULL,26.46%,NULL,83.66%,34.47%
2007-4-3,33.26%,NULL,38.08%,79.58%,98.47%,51.7%,NULL,100%,NULL,91.59%,27.78%,66.06%,NULL,93.7%,76.47%,53.1%,41.97%,65.15%,71.38%,42.79%,66.6%,NULL,26.82%,NULL,84%,34.47%
2007-4-4,33.06%,NULL,37.62%,79.13%,98.22%,51.73%,NULL,99.83%,NULL,94.15%,27.35%,67.52%,NULL,96.67%,77.33%,52.8%,42.11%,66.28%,71.54%,42.67%,69.32%,NULL,26.11%,NULL,85.01%,34.57%
2007-4-5,32.8%,NULL,37.18%,83.86%,98.34%,51.74%,NULL,99.44%,NULL,97.45%,26.92%,68.79%,NULL,100%,78.1%,52.57%,42.4%,67.36%,71.64%,42.67%,71.21%,NULL,25.66%,NULL,87.06%,35.15%
2007-4-6,32.48%,NULL,36.76%,84.39%,98.47%,51.74%,NULL,99%,NULL,99.73%,26.5%,70.15%,NULL,100%,78.79%,52.28%,42.55%,68.08%,71.66%,42.6%,72.5%,NULL,25.31%,NULL,88.88%,35.98%
2007-4-7,32.09%,NULL,36.33%,78.46%,98.82%,51.75%,NULL,99.56%,NULL,100%,26.06%,71.42%,NULL,100%,79.3%,51.99%,42.69%,68.47%,71.64%,42.67%,77.93%,NULL,24.78%,NULL,90.43%,36.72%
2007-4-8,31.77%,NULL,35.88%,76.45%,99.18%,51.76%,NULL,99.89%,NULL,100%,25.62%,72.96%,NULL,100%,80.29%,51.69%,42.69%,69.24%,71.64%,42.6%,82.85%,NULL,24.34%,NULL,91.69%,37.12%
2007-4-9,31.38%,NULL,35.44%,77.79%,99.42%,51.76%,NULL,100%,NULL,100%,25.17%,74.21%,NULL,100%,80.98%,51.4%,42.69%,70.24%,71.83%,42.6%,88.26%,NULL,24.25%,NULL,93.65%,37.69%
2007-4-10,31%,NULL,35.01%,76.45%,99.42%,54.6%,NULL,99.72%,NULL,100%,24.25%,75.7%,NULL,100%,82.77%,51.11%,42.69%,71.12%,71.97%,42.6%,92.78%,NULL,23.98%,NULL,94.8%,38.07%
2007-4-11,30.62%,NULL,34.56%,78.01%,99.42%,55.4%,NULL,99.78%,NULL,100%,23.58%,77.09%,NULL,100%,83.46%,50.78%,42.69%,72.99%,72.26%,42.48%,100%,NULL,NULL,NULL,96.69%,37.85%
2007-4-12,30.12%,NULL,34.12%,76.45%,98.93%,56.13%,NULL,99.28%,NULL,100%,23.62%,78.33%,NULL,100%,80.98%,50.49%,42.69%,75.56%,72.52%,42.35%,100%,NULL,23.01%,NULL,98.72%,37.79%
2007-4-13,29.62%,NULL,33.68%,78.68%,98.69%,56.99%,NULL,98.72%,NULL,100%,23.65%,79.58%,NULL,100%,78.5%,50.43%,42.69%,76.79%,72.42%,42.35%,100%,NULL,22.6%,NULL,100%,37.46%
2007-4-14,29.13%,NULL,33.24%,78.23%,98.69%,57.85%,NULL,98.11%,NULL,100%,23.69%,80.71%,NULL,100%,75.99%,50.14%,41.39%,77.61%,72.14%,42.23%,93.93%,NULL,22.2%,NULL,100%,37.57%
2007-4-15,28.64%,NULL,32.81%,76%,98.82%,58.63%,NULL,98.5%,NULL,100%,23.72%,81.91%,NULL,100%,73.49%,49.85%,40.09%,78.04%,71.49%,41.91%,88.71%,NULL,21.73%,NULL,100%,38.14%
2007-4-16,28.27%,NULL,32.35%,73.54%,97.98%,59.38%,NULL,98.72%,NULL,100%,23.76%,83.28%,NULL,100%,70.81%,49.59%,38.78%,78.58%,70.81%,41.54%,81.3%,NULL,21.49%,NULL,100%,38.53%
2007-4-17,27.85%,NULL,31.91%,70.64%,97.38%,60.04%,NULL,98.89%,NULL,100%,23.77%,84.43%,NULL,100%,67.31%,49.34%,37.63%,78.94%,69.98%,41.23%,75.79%,NULL,NULL,NULL,100%,38.65%
2007-4-18,27.79%,NULL,31.48%,72.87%,97.98%,61.01%,NULL,98.16%,NULL,100%,23.95%,85.68%,NULL,100%,64.19%,49.05%,38.06%,79.63%,70.17%,41.23%,75.79%,NULL,20.61%,NULL,100%,38.47%
